gross,0.0,0.01,0.02,0.03,0.04,0.05,0.06
0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.35,0.0,0.0,0.0,0.0,0.05,0.1,0.25
0.5,0.1,0.1,0.25,0.25,0.4,0.4,0.5
0.6,0.25,0.4,0.4,0.4,0.5,0.55,0.8
0.75,0.55,0.6,0.6,0.65,0.8,0.9,0.95
0.85,0.65,0.65,0.75,0.9,0.95,0.95,0.95
0.95,0.85,0.95,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
