panel,depth,draw,arm,n_names,chooser,cell,target,budget,is_Sharpe,is_legs,CAGR,Sharpe,MaxDD,oos_CAGR,oos_Sharpe,oos_MaxDD,turn_py,spy_oos_CAGR,spy_oos_Sharpe,spy_oos_MaxDD,live_oos_CAGR,live_oos_Sharpe,live_oos_MaxDD,is_published_cell,keep4b_full,keep4b_oos,keep4b,keep4a,bind
U56,0.0,0,keepSPY,56,IS_SHARPE,t=0.16|B=5.0,0.16,5.0,1.174913,3,0.158929,1.229024,-0.197718,0.166313,1.272777,-0.197718,2.044697,0.15287,0.875076,-0.337173,0.094559,1.276712,-0.120549,False,True,True,True,False,none
U56,0.0,0,keepSPY,56,IS_LEGS,t=0.12|B=5.0,0.12,5.0,1.121911,4,0.140717,1.250879,-0.159024,0.153961,1.356974,-0.159024,3.314053,0.15287,0.875076,-0.337173,0.094559,1.276712,-0.120549,True,True,True,True,False,none
U56,0.0,0,keepSPY,56,IS_CALMAR,t=0.10|B=3.0,0.1,3.0,1.041019,4,0.128687,1.200445,-0.181214,0.145401,1.328922,-0.181214,2.71036,0.15287,0.875076,-0.337173,0.094559,1.276712,-0.120549,False,True,True,True,False,none
U56,0.0,0,keepSPY,56,IS_MINMARG,t=0.10|B=1.5,0.1,1.5,1.059417,4,0.126455,1.099577,-0.238448,0.137916,1.132239,-0.238448,1.41285,0.15287,0.875076,-0.337173,0.094559,1.276712,-0.120549,False,False,False,False,False,L4_DD
U56,0.0,0,keepSPY,56,IS_CAGRSLACK,t=0.20|B=5.0,0.2,5.0,1.144436,3,0.166033,1.200285,-0.199816,0.17435,1.245373,-0.199816,1.473865,0.15287,0.875076,-0.337173,0.094559,1.276712,-0.120549,False,True,True,True,False,none
U56,0.0,0,keepSPY,56,IS_DD,t=0.16|B=0.5,0.16,0.5,1.089749,3,0.116722,1.061759,-0.242886,0.151753,1.120746,-0.242886,0.444829,0.15287,0.875076,-0.337173,0.094559,1.276712,-0.120549,False,False,False,False,False,L4_DD
U56,0.0,0,keepSPY,56,CELL_ALPHA,t=0.08|B=0.5,0.08,0.5,1.02911,2,0.143831,1.084514,-0.277692,0.177664,1.147414,-0.277692,0.532502,0.15287,0.875076,-0.337173,0.094559,1.276712,-0.120549,False,False,False,False,False,L4_DD
U56,0.05,0,keepSPY,53,IS_SHARPE,t=0.16|B=5.0,0.16,5.0,1.227575,3,0.166221,1.271021,-0.20548,0.172246,1.306173,-0.20548,2.06282,0.15287,0.875076,-0.337173,0.097603,1.294589,-0.125478,False,False,False,False,False,L4_DD
U56,0.05,0,keepSPY,53,IS_LEGS,t=0.12|B=5.0,0.12,5.0,1.177838,4,0.146705,1.289958,-0.164487,0.157645,1.383215,-0.164487,3.347932,0.15287,0.875076,-0.337173,0.097603,1.294589,-0.125478,True,True,True,True,False,none
U56,0.05,0,keepSPY,53,IS_CALMAR,t=0.20|B=0.5,0.2,0.5,1.187179,3,0.144987,1.10171,-0.292614,0.183992,1.137915,-0.292614,0.468119,0.15287,0.875076,-0.337173,0.097603,1.294589,-0.125478,False,False,False,False,False,L4_DD
U56,0.05,0,keepSPY,53,IS_MINMARG,t=0.10|B=1.5,0.1,1.5,1.128227,4,0.126802,1.085671,-0.241448,0.132202,1.061649,-0.241448,1.395582,0.15287,0.875076,-0.337173,0.097603,1.294589,-0.125478,False,False,False,False,False,L4_DD
U56,0.05,0,keepSPY,53,IS_CAGRSLACK,t=0.20|B=5.0,0.2,5.0,1.204711,3,0.174642,1.246006,-0.211173,0.181079,1.27933,-0.211173,1.493682,0.15287,0.875076,-0.337173,0.097603,1.294589,-0.125478,False,False,False,False,False,L4_DD
U56,0.05,0,keepSPY,53,IS_DD,t=0.16|B=0.5,0.16,0.5,1.145381,3,0.127609,1.0967,-0.261771,0.166331,1.154357,-0.261771,0.454371,0.15287,0.875076,-0.337173,0.097603,1.294589,-0.125478,False,False,False,False,False,L4_DD
U56,0.05,0,keepSPY,53,CELL_ALPHA,t=0.08|B=0.5,0.08,0.5,1.103513,4,0.147267,1.119608,-0.27835,0.175891,1.158183,-0.27835,0.518065,0.15287,0.875076,-0.337173,0.097603,1.294589,-0.125478,False,False,False,False,False,L4_DD
U56,0.05,1,keepSPY,53,IS_SHARPE,t=0.16|B=5.0,0.16,5.0,1.185206,3,0.155579,1.221813,-0.188776,0.161129,1.251232,-0.188776,1.961745,0.15287,0.875076,-0.337173,0.090928,1.25392,-0.116468,False,True,True,True,False,none
U56,0.05,1,keepSPY,53,IS_LEGS,t=0.12|B=5.0,0.12,5.0,1.134896,4,0.136915,1.23617,-0.158729,0.147333,1.31907,-0.158729,3.163717,0.15287,0.875076,-0.337173,0.090928,1.25392,-0.116468,True,True,True,True,False,none
