panel,instrument,year,book,control,sleeve_gain,instrument_ret
U56,TLT,2009,-0.005550261828174197,0.1613919885698687,-0.1669422503980429,-0.18064736705191586
U56,TLT,2010,0.10937903493851975,0.06809111243890142,0.041287922499618324,0.09012534492987134
U56,TLT,2011,0.16784072290920138,-0.006145912138065923,0.1739866350472673,0.3400119159360657
U56,TLT,2012,0.046714439784712125,0.04350511766897269,0.0032093221157394325,0.02409396148195242
U56,TLT,2013,0.1251670464166823,0.19403749540126247,-0.06887044898458017,-0.13381341554074233
U56,TLT,2014,0.16732162890931468,0.06179133713444651,0.10553029177486817,0.27301989104517954
U56,TLT,2015,0.033327672576313416,0.03502477516672475,-0.0016971025904113368,-0.01789620596474495
U56,TLT,2016,0.10239322537299933,0.06231848619302349,0.04007473917997584,0.01171706583976695
U56,TLT,2017,0.18426047157515368,0.14269492577563936,0.041565545799514325,0.09182629832394773
U56,TLT,2018,0.026773403892986103,0.004995044896697998,0.021778358996288105,-0.016119335802260992
U56,TLT,2019,0.15424230784599868,0.09380260108555949,0.060439706760439194,0.1411839137428088
U56,TLT,2020,0.24882531995986512,0.143061754954954,0.10576356500491113,0.18152235056807586
U56,TLT,2021,0.1565911055957303,0.17065287832715326,-0.01406177273142295,-0.04599063542901349
U56,TLT,2022,-0.2637714663748212,-0.04556920825523991,-0.21820225811958127,-0.3123453981518266
U56,TLT,2023,0.16985488220621714,0.11536603240866583,0.05448884979755131,0.02767908523075313
U56,TLT,2024,0.1329414698337188,0.16451474835133295,-0.031573278517614156,-0.08053098649183266
U56,TLT,2025,0.08151319714173089,0.08340298319444561,-0.0018897860527147259,0.04247240378617456
U56,TLT,2026,0.04501375303040378,0.06282703347850305,-0.017813280448099267,-0.03915971116845207
B136,SHY,2009,0.15291987126231232,0.15249362316733173,0.0004262480949805969,0.005885085953229563
B136,SHY,2010,0.07015218207542051,0.06059989286547429,0.009552289209946219,0.022786759045422933
B136,SHY,2011,0.021919828830102794,0.017728384398281616,0.0041914444318211785,0.014451302122534315
B136,SHY,2012,0.053025472602401535,0.05303080891887002,-5.336316468484981e-06,0.0025226294702507257
B136,SHY,2013,0.2282639214968878,0.2276450918019597,0.0006188296949281025,0.002072232089993964
B136,SHY,2014,0.07222839259906588,0.07135338583381068,0.000875006765255204,0.004579025110778456
B136,SHY,2015,0.016848333320680364,0.016397022738831923,0.00045131058184844086,0.004264078811939465
B136,SHY,2016,0.06580539428633614,0.06146546593851521,0.004339928347820932,0.008199121522696196
B136,SHY,2017,0.16837164834687934,0.16763937189980038,0.0007322764470789611,0.002613999419107449
B136,SHY,2018,0.001996930173828515,-0.006711827712972629,0.008708757886801144,0.014629200463500247
B136,SHY,2019,0.11914241657024949,0.10429764152904353,0.01484477504120596,0.03383297644539929
B136,SHY,2020,0.1003416787259972,0.0852300732363458,0.015111605489651403,0.030378348522509313
B136,SHY,2021,0.16735056053760466,0.1714454176597775,-0.004094857122172835,-0.007236665773253104
B136,SHY,2022,-0.09490715724526588,-0.06958736872036331,-0.025319788524902576,-0.038741900647945804
B136,SHY,2023,0.10353059847019797,0.08023984000742868,0.02329075846276929,0.041567195618591235
B136,SHY,2024,0.14141878447480583,0.12603998536854566,0.015378799106260166,0.039234191721717826
B136,SHY,2025,0.08839108893904712,0.06413856322563016,0.02425252571341696,0.049429164504410705
B136,SHY,2026,0.06217446209683897,0.06009523211183265,0.0020792299850063145,0.004326863641983092
B136,IEF,2009,0.09151386978275022,0.15249362316733173,-0.0609797533845815,-0.06311881188118829
B136,IEF,2010,0.10922351450985279,0.06059989286547429,0.0486236216443785,0.09362615587846701
B136,IEF,2011,0.09208641936967421,0.017728384398281616,0.0743580349713926,0.15657556998338995
B136,IEF,2012,0.06350582933193527,0.05303080891887002,0.01047502041306525,0.03655352480417662
B136,IEF,2013,0.20048834490356193,0.2276450918019597,-0.027156746898397754,-0.06083123425692649
B136,IEF,2014,0.1056270609030523,0.07135338583381068,0.034273675069241616,0.09065307764516461
B136,IEF,2015,0.023753904825855265,0.016397022738831923,0.007356882087023342,0.015123570638140071
B136,IEF,2016,0.07726471250138256,0.06146546593851521,0.015799246562867353,0.009932170542636287
B136,IEF,2017,0.17862303847940253,0.16763937189980038,0.010983666579602147,0.02554569441113097
B136,IEF,2018,0.010971695140508553,-0.006711827712972629,0.01768352285348118,0.009940357852880943
B136,IEF,2019,0.14010515223547282,0.10429764152904353,0.03580751070642929,0.08024548402037923
B136,IEF,2020,0.14114434576475476,0.0852300732363458,0.05591427252840897,0.10011791188766606
B136,IEF,2021,0.15686835652727682,0.1714454176597775,-0.01457706113250068,-0.033323589593685754
B136,IEF,2022,-0.1644777324863469,-0.06958736872036331,-0.09489036376598359,-0.15159762120753917
B136,IEF,2023,0.1136009634421491,0.08023984000742868,0.03336112343472042,0.0364738030177032
B136,IEF,2024,0.12369998197868215,0.12603998536854566,-0.0023400033898635098,-0.006304447501145893
B136,IEF,2025,0.09976861605505505,0.06413856322563016,0.035630052829424885,0.08028607682547118
B136,IEF,2026,0.04530559834581149,0.06009523211183265,-0.01478963376602116,-0.030432461292045354
B136,TLT,2009,-0.022077269650018216,0.15249362316733173,-0.17457089281734994,-0.1806154303552845
B136,TLT,2010,0.10041221432473169,0.06059989286547429,0.039812321459257394,0.09016690856313625
B136,TLT,2011,0.2025179867847562,0.017728384398281616,0.18478960238647457,0.33999001497753434
B136,TLT,2012,0.05031264541041258,0.05303080891887002,-0.0027181635084574385,0.02409339294585333
B136,TLT,2013,0.1661805666824998,0.2276450918019597,-0.06146452511945988,-0.1338830948338584
B136,TLT,2014,0.1725794829216063,0.07135338583381068,0.10122609708779562,0.2730327639316701
B136,TLT,2015,0.01019896488269234,0.016397022738831923,-0.006198057856139583,-0.017817861856577855
B136,TLT,2016,0.09440104838523866,0.06146546593851521,0.032935582446723455,0.0116461366181424
B136,TLT,2017,0.20753014236592193,0.16763937189980038,0.03989077046612155,0.09187513836617178
B136,TLT,2018,0.009928485538423182,-0.006711827712972629,0.01664031325139581,-0.01611922141119171
B136,TLT,2019,0.1635413887229289,0.10429764152904353,0.059243747193885365,0.1411643482740863
B136,TLT,2020,0.18788747273658601,0.0852300732363458,0.10265739950024022,0.18148984198645524
B136,TLT,2021,0.15502767405752937,0.1714454176597775,-0.016417743602248125,-0.0459304547191447
B136,TLT,2022,-0.2779043211365597,-0.06958736872036331,-0.2083169524161964,-0.3123998718359484
B136,TLT,2023,0.12584017468272402,0.08023984000742868,0.04560033467529534,0.027726001863930705
B136,TLT,2024,0.09427184368575126,0.12603998536854566,-0.031768141682794404,-0.080480616640218
B136,TLT,2025,0.0688444174188263,0.06413856322563016,0.004705854193196135,0.042406311637082084
B136,TLT,2026,0.040690764085413056,0.06009523211183265,-0.019404468026419597,-0.03914380321665145
