k,draw,n,g_req,g_ceiling,g_maxmarg,g_midpoint,iv_lo,iv_hi,mid_fallback,IS_interval_empty,n_IS_passing,vol_IS_at_075
20,12,5,0.8897044313918744,0.8897044313918744,0.75,0.75,,,True,True,0,0.1446217113467749
20,12,20,1.4991913172769655,1.0,0.9,0.9,,,True,True,0,0.08582665599638817
20,13,5,0.9564790175325572,0.9564790175325572,0.6,0.55,0.5,0.6,False,False,2,0.13452524843946448
20,13,20,1.7271027449643508,1.0,1.0,1.0,,,True,True,0,0.07450082390052483
20,14,5,0.9358560364434809,0.9358560364434809,0.9,0.9,,,True,True,0,0.13748971257340706
20,14,20,1.752139810325118,1.0,1.0,1.0,,,True,True,0,0.07343625017961707
20,15,5,0.9632604501369411,0.9632604501369411,0.7,0.7,,,True,True,0,0.133578179652668
20,15,20,1.6284886237970473,1.0,1.0,1.0,,,True,True,0,0.07901226669959097
20,16,5,0.9529826213158425,0.9529826213158425,0.7,0.6499999999999999,0.6,0.7,False,False,2,0.1350188078802934
20,16,20,2.251755561983508,1.0,1.0,1.0,,,True,True,0,0.05714233801974485
20,17,5,0.902467832854535,0.902467832854535,0.6,0.6,,,True,True,0,0.14257635870933255
20,17,20,2.065237302142998,1.0,1.0,1.0,,,True,True,0,0.062303047367577004
20,18,5,0.9930147242074606,0.9930147242074606,0.6,0.6,,,True,True,0,0.12957569945742345
20,18,20,1.881168123659082,1.0,1.0,1.0,,,True,True,0,0.06839929714013201
20,19,5,0.8306927670751564,0.8306927670751564,0.5,0.45,0.4,0.5,False,False,2,0.15489550717258233
20,19,20,1.6604156940990888,1.0,0.9,0.9,0.8,1.0,False,False,3,0.07749299041076364
20,20,5,1.1484052116175532,1.0,1.0,1.0,,,True,True,0,0.11204283658680624
20,20,20,2.502378852414744,1.0,1.0,1.0,,,True,True,0,0.05141930341064772
20,21,5,1.0337384310269544,1.0,0.9,0.9,,,True,True,0,0.12447111725630243
20,21,20,2.0425503631859545,1.0,1.0,1.0,,,True,True,0,0.06299505744377473
20,22,5,0.8778705547300835,0.8778705547300835,0.3,0.3,,,True,True,0,0.14657124193015467
20,22,20,1.8923310989379374,1.0,1.0,1.0,,,True,True,0,0.06799580556115045
20,23,5,1.0746056007688218,1.0,1.0,1.0,,,True,True,0,0.11973749007882088
20,23,20,2.179816426744896,1.0,1.0,1.0,,,True,True,0,0.059028171309290015
20,24,5,0.9564462878996423,0.9564462878996423,0.75,0.75,,,True,True,0,0.13452985189922476
20,24,20,1.630563163664037,1.0,1.0,0.95,0.9,1.0,False,False,2,0.07891174063540514
20,25,5,0.9631400065832552,0.9631400065832552,1.0,1.0,,,True,True,0,0.13359488400566163
20,25,20,1.9562491200196215,1.0,1.0,1.0,,,True,True,0,0.06577412669170252
20,26,5,0.9703762225224505,0.9703762225224505,0.9,0.9,,,True,True,0,0.13259865037318064
20,26,20,1.9501741188977115,1.0,1.0,1.0,,,True,True,0,0.06597902013663788
20,27,5,1.1252487069320023,1.0,1.0,1.0,,,True,True,0,0.11434856727053995
20,27,20,2.161123369301078,1.0,1.0,1.0,,,True,True,0,0.05953874697228186
20,28,5,0.9692581761494915,0.9692581761494915,0.7,0.7,,,True,True,0,0.13275160388315044
20,28,20,1.677277974036461,1.0,1.0,1.0,,,True,True,0,0.07671392545091937
20,29,5,0.9472777819810675,0.9472777819810675,0.9,0.9,,,True,True,0,0.13583193853825
20,29,20,1.6399398051842626,1.0,1.0,1.0,,,True,True,0,0.07846054901158082
20,30,5,0.8887888331667745,0.8887888331667745,0.7,0.7,,,True,True,0,0.14477069542182028
20,30,20,1.5415543125842368,1.0,1.0,1.0,,,True,True,0,0.0834680792044238
20,31,5,0.8905903781486373,0.8905903781486373,0.5,0.5,,,True,True,0,0.14447784370653435
20,31,20,1.7384741999277316,1.0,1.0,1.0,,,True,True,0,0.07401350993074904
20,32,5,0.9196397106941838,0.9196397106941838,0.8,0.8,,,True,True,0,0.13991411632668194
20,32,20,1.9701462741979483,1.0,1.0,1.0,,,True,True,0,0.06531016460342991
20,33,5,1.0698998987720374,1.0,1.0,1.0,,,True,True,0,0.1202641271472051
20,33,20,2.474225057581335,1.0,1.0,1.0,,,True,True,0,0.05200439509996854
20,34,5,0.934484851537209,0.934484851537209,0.5,0.5,0.5,0.5,False,False,1,0.1376914534773267
20,34,20,1.727406056874,1.0,1.0,1.0,,,True,True,0,0.07448774244403822
20,35,5,0.9580298636069184,0.9580298636069184,0.2,0.2,,,True,True,0,0.13430748074623272
20,35,20,1.7493094353138308,1.0,1.0,1.0,,,True,True,0,0.07355506971104761
20,36,5,0.9100593109812251,0.9100593109812251,0.75,0.7,0.6,0.8,False,False,4,0.14138702379954737
20,36,20,1.8658543214462469,1.0,1.0,1.0,1.0,1.0,False,False,1,0.06896067714491665
20,37,5,1.0872166419269347,1.0,0.75,0.75,,,True,True,0,0.11834860919039292
20,37,20,1.9962889340163132,1.0,1.0,1.0,,,True,True,0,0.06445488689947859
20,38,5,0.969274502322205,0.969274502322205,0.6,0.6,,,True,True,0,0.13274936785444258
20,38,20,1.8428058377342416,1.0,1.0,1.0,,,True,True,0,0.06982318746010954
20,39,5,0.8584317698991939,0.8584317698991939,0.4,0.45,0.4,0.5,False,False,2,0.14989027896277884
20,39,20,2.0313676401355143,1.0,1.0,1.0,,,True,True,0,0.063341846605432
20,40,5,1.1202648146223348,1.0,0.6,0.6,,,True,True,0,0.11485728711749262
20,40,20,2.2589643432139477,1.0,1.0,1.0,,,True,True,0,0.05695998604282338
20,41,5,1.0319051757715625,1.0,1.0,1.0,,,True,True,0,0.1246922493285241
20,41,20,2.2380674815417456,1.0,1.0,1.0,,,True,True,0,0.05749182208396343
20,42,5,0.8780117844385522,0.8780117844385522,0.5,0.5,,,True,True,0,0.14654766569332667
20,42,20,1.7833618300593261,1.0,1.0,1.0,,,True,True,0,0.07215057275080387
20,43,5,0.8953575889777747,0.8953575889777747,0.6,0.625,0.5,0.75,False,False,4,0.14370859089674407
20,43,20,1.7089830265380699,1.0,1.0,1.0,1.0,1.0,False,False,1,0.075290728733189
20,44,5,0.964212054961797,0.964212054961797,0.6,0.6,,,True,True,0,0.13344634802953195
20,44,20,1.9334026771314952,1.0,1.0,1.0,,,True,True,0,0.06655135993274047
20,45,5,1.0408328183058027,1.0,0.6,0.6,,,True,True,0,0.1236227136555354
20,45,20,2.153646069252745,1.0,1.0,1.0,,,True,True,0,0.05974546110324769
20,46,5,0.9341989989670245,0.9341989989670245,0.7,0.7,,,True,True,0,0.13773358524573198
20,46,20,1.7200632758410965,1.0,1.0,1.0,1.0,1.0,False,False,1,0.07480572329397785
20,47,5,1.0019934309784557,1.0,1.0,1.0,,,True,True,0,0.128414591835252
20,47,20,2.0424664456907715,1.0,1.0,1.0,,,True,True,0,0.06299764568087442
20,48,5,0.9872657761708582,0.9872657761708582,0.8,0.8,,,True,True,0,0.13033023180420078
20,48,20,1.8831246578514742,1.0,1.0,1.0,1.0,1.0,False,False,1,0.06832823144459652
20,49,5,0.9196754799340361,0.9196754799340361,0.7,0.7,,,True,True,0,0.13990867460110068
20,49,20,1.6180489160766163,1.0,1.0,1.0,,,True,True,0,0.07952205658448058
40,0,5,0.8677460595107603,0.8677460595107603,0.5,0.5,,,True,True,0,0.1482813733930953
40,0,20,1.2171014065751282,1.0,0.75,0.75,0.75,0.75,False,False,1,0.10571886349451827
40,1,5,0.8275133436849863,0.8275133436849863,0.5,0.55,0.5,0.6,False,False,2,0.15549063763458035
40,1,20,1.1961848772585648,1.0,0.75,0.75,,,True,True,0,0.10756746712564315
40,2,5,0.9100895017756719,0.9100895017756719,0.4,0.4,,,True,True,0,0.14138233350637877
40,2,20,1.2473027636435514,1.0,0.75,0.75,,,True,True,0,0.10315905745677724
40,3,5,0.8520938298371518,0.8520938298371518,0.8,0.8,,,True,True,0,0.15100517449503545
40,3,20,1.2397182529542756,1.0,0.75,0.75,,,True,True,0,0.10379017744884966
40,4,5,0.9065891891017174,0.9065891891017174,0.8,0.8,,,True,True,0,0.14192820630057787
40,4,20,1.1978975653303257,1.0,1.0,1.0,,,True,True,0,0.10741367307581151
40,5,5,0.8615458366713075,0.8615458366713075,0.7,0.7,,,True,True,0,0.14934849892355975
40,5,20,1.2828543264105292,1.0,0.8,0.8,,,True,True,0,0.10030022490607088
40,6,5,0.8712105675468613,0.8712105675468613,0.8,0.8,,,True,True,0,0.14769170881731886
40,6,20,1.266228597972537,1.0,1.0,1.0,,,True,True,0,0.1016171784989908
40,7,5,0.8264649361840392,0.8264649361840392,0.6,0.6000000000000001,0.4,0.8,False,False,6,0.15568788441866757
40,7,20,1.152081418454681,1.0,0.75,0.75,0.7,0.8,False,False,3,0.1116853161587239
40,8,5,0.8755611350132837,0.8755611350132837,0.6,0.6,,,True,True,0,0.14695784487824487
40,8,20,1.28583259562566,1.0,0.8,0.8,,,True,True,0,0.10006790767198871
40,9,5,0.7824031506349699,0.7824031506349699,0.5,0.5,0.5,0.5,False,False,1,0.1644555972918537
40,9,20,1.121667999027881,1.0,0.7,0.7,0.7,0.7,False,False,1,0.11471360293082927
40,10,5,0.9169257341908762,0.9169257341908762,0.9,0.9,,,True,True,0,0.14032824324016283
40,10,20,1.244760991218826,1.0,0.9,0.9,,,True,True,0,0.10336970580570047
40,11,5,0.7667935645916971,0.7667935645916971,0.6,0.6,,,True,True,0,0.16780341333357013
40,11,20,1.1803985105090486,1.0,0.7,0.7,,,True,True,0,0.10900604864810678
40,12,5,0.9208082013937876,0.9208082013937876,0.5,0.5,,,True,True,0,0.1397365675782851
40,12,20,1.2842681039163732,1.0,1.0,1.0,,,True,True,0,0.10018981010921431
40,13,5,0.8389254584297742,0.8389254584297742,0.6,0.6,,,True,True,0,0.15337545924704235
40,13,20,1.1841122163686095,1.0,0.8,0.8,,,True,True,0,0.10866417530536439
40,14,5,0.8907821427140785,0.8907821427140785,0.8,0.8,,,True,True,0,0.14444674100522756
40,14,20,1.2689589799308165,1.0,0.9,0.9,,,True,True,0,0.10139853178525697
40,15,5,0.7913209434272632,0.7913209434272632,0.6,0.6,,,True,True,0,0.16260226464299224
40,15,20,1.2262373535029774,1.0,0.8,0.8,,,True,True,0,0.10493121669563439
40,16,5,0.8810754677165612,0.8810754677165612,0.6,0.6,0.6,0.6,False,False,1,0.14603808887582717
40,16,20,1.2348808677931988,1.0,0.75,0.775,0.75,0.8,False,False,2,0.1041967535626685
40,17,5,0.8893209666838312,0.8893209666838312,0.8,0.8,,,True,True,0,0.144684070522366
40,17,20,1.2169203487127913,1.0,0.8,0.8,,,True,True,0,0.1057345927338668
40,18,5,0.8660336991961627,0.8660336991961627,0.7,0.7,,,True,True,0,0.14857456191385154
40,18,20,1.1884943373211279,1.0,0.9,0.9,,,True,True,0,0.10826351747769053
40,19,5,0.918849676361782,0.918849676361782,0.8,0.8,,,True,True,0,0.14003441560776064
40,19,20,1.3104294462568433,1.0,1.0,1.0,,,True,True,0,0.09818962617807568
40,20,5,0.8070237442967695,0.8070237442967695,0.6,0.6,,,True,True,0,0.15943840360338357
40,20,20,1.1739404712795163,1.0,0.7,0.7,,,True,True,0,0.10960570881457035
40,21,5,0.8401086653680164,0.8401086653680164,0.5,0.5,,,True,True,0,0.1531594456347346
40,21,20,1.1404284959701412,1.0,0.9,0.9,,,True,True,0,0.1128265190806588
40,22,5,0.9092653089476531,0.9092653089476531,1.0,1.0,,,True,True,0,0.1415104878570813
40,22,20,1.2721405840319946,1.0,0.9,0.8500000000000001,0.8,0.9,False,False,2,0.1011449356115079
40,23,5,0.8510615992125966,0.8510615992125966,0.8,0.8,,,True,True,0,0.15118832476961522
40,23,20,1.194622304984871,1.0,0.8,0.75,0.7,0.8,False,False,3,0.10770816593980444
40,24,5,0.856615320081082,0.856615320081082,0.8,0.8,,,True,True,0,0.1502081207799587
40,24,20,1.2028317338927255,1.0,0.8,0.8,,,True,True,0,0.10697304854460851
40,25,5,0.8281545757641429,0.8281545757641429,0.5,0.5,,,True,True,0,0.15537024273756755
40,25,20,1.2232269905510833,1.0,0.7,0.7,0.7,0.7,False,False,1,0.10518945253385391
40,26,5,0.8947882542687822,0.8947882542687822,0.7,0.7,,,True,True,0,0.14380002961242636
40,26,20,1.1818859059232847,1.0,0.9,0.9,,,True,True,0,0.10886886527357748
40,27,5,0.8259474986398859,0.8259474986398859,0.7,0.7,,,True,True,0,0.15578541937906235
40,27,20,1.1860053548528535,1.0,0.9,0.9,,,True,True,0,0.10849072218284055
40,28,5,0.8800193901810867,0.8800193901810867,0.75,0.75,,,True,True,0,0.14621334358805987
40,28,20,1.3310674278336807,1.0,0.9,0.9,,,True,True,0,0.09666721217129788
40,29,5,0.8273977951088173,0.8273977951088173,0.9,0.9,,,True,True,0,0.1555123523670736
40,29,20,1.2148408436510874,1.0,0.75,0.75,,,True,True,0,0.10591558403156343
40,30,5,0.891247445340098,0.891247445340098,0.6,0.6,,,True,True,0,0.14437132822479143
40,30,20,1.208035078172993,1.0,0.8,0.8,,,True,True,0,0.10651228576516243
40,31,5,0.8464062924322618,0.8464062924322618,0.6,0.6,,,True,True,0,0.15201987344747878
40,31,20,1.2056989745226876,1.0,0.75,0.75,,,True,True,0,0.10671865878598785
40,32,5,0.846596063001599,0.846596063001599,0.6,0.6,,,True,True,0,0.15198579710434956
40,32,20,1.2147274584503076,1.0,0.75,0.725,0.7,0.75,False,False,2,0.10592547041363011
40,33,5,0.8218543270885338,0.8218543270885338,0.7,0.7,,,True,True,0,0.15656129464758684
40,33,20,1.1855971843584343,1.0,1.0,1.0,,,True,True,0,0.10852807273688832
40,34,5,0.9196256711964239,0.9196256711964239,0.75,0.75,,,True,True,0,0.13991625233047594
40,34,20,1.2938954000986431,1.0,1.0,1.0,,,True,True,0,0.09944434260365456
40,35,5,0.8514614235029954,0.8514614235029954,0.6,0.6,,,True,True,0,0.15111733063764515
40,35,20,1.1928949257924515,1.0,0.75,0.75,,,True,True,0,0.10786413344429734
40,36,5,0.8933956691384132,0.8933956691384132,0.7,0.7,,,True,True,0,0.14402417865400163
40,36,20,1.2113371717148846,1.0,1.0,1.0,,,True,True,0,0.10622193429311162
40,37,5,0.8017528852886348,0.8017528852886348,0.5,0.5,,,True,True,0,0.16048657862251428
40,37,20,1.1841635997625641,1.0,0.8,0.8,,,True,True,0,0.10865946013414178
40,38,5,0.8660819703896695,0.8660819703896695,0.7,0.7,,,True,True,0,0.14856628109093462
40,38,20,1.2180947995132914,1.0,0.9,0.9,,,True,True,0,0.10563264658228118
40,39,5,0.8062378444846133,0.8062378444846133,0.6,0.6,,,True,True,0,0.15959382003824774
40,39,20,1.1900744937099845,1.0,0.75,0.75,0.75,0.75,False,False,1,0.10811976741017236
40,40,5,0.8057330684609663,0.8057330684609663,0.6,0.6,,,True,True,0,0.159693802448094
40,40,20,1.1437306732225072,1.0,0.8,0.8,,,True,True,0,0.1125007665468721
40,41,5,0.8785652136387383,0.8785652136387383,0.9,0.9,,,True,True,0,0.14645535182048633
40,41,20,1.2693508477535933,1.0,0.9,0.9,,,True,True,0,0.10136722852347259
40,42,5,0.8097912875490302,0.8097912875490302,0.6,0.6,0.5,0.7,False,False,3,0.15889350680734704
40,42,20,1.1512327803588907,1.0,0.7,0.75,0.6,0.9,False,False,5,0.1117676456542436
40,43,5,0.8182200354596094,0.8182200354596094,0.5,0.5,,,True,True,0,0.15725669365750192
40,43,20,1.210942411789311,1.0,0.75,0.75,,,True,True,0,0.10625656200328809
40,44,5,0.847304487511519,0.847304487511519,0.5,0.5,0.4,0.6,False,False,3,0.15185872299413838
40,44,20,1.149307231129483,1.0,0.7,0.75,0.7,0.8,False,False,3,0.11195490115750077
40,45,5,0.7981550434197235,0.7981550434197235,0.8,0.8,,,True,True,0,0.16121000364717175
40,45,20,1.106703435564988,1.0,1.0,1.0,,,True,True,0,0.11626473120598381
40,46,5,0.8523188646356082,0.8523188646356082,0.5,0.5,,,True,True,0,0.15096530512170778
40,46,20,1.252536429497099,1.0,0.8,0.8,,,True,True,0,0.10272801208054616
40,47,5,0.8634969947569807,0.8634969947569807,0.6,0.6,,,True,True,0,0.14901103100760033
40,47,20,1.222779251207571,1.0,0.75,0.75,,,True,True,0,0.10522796926234389
40,48,5,0.9018371452645796,0.9018371452645796,0.75,0.75,,,True,True,0,0.14267606755425113
40,48,20,1.2929890227738472,1.0,0.8,0.8,,,True,True,0,0.09951405247406152
40,49,5,0.8851769764626322,0.8851769764626322,0.8,0.8,,,True,True,0,0.14536141458954224
40,49,20,1.2173466117122178,1.0,1.0,1.0,,,True,True,0,0.10569756897727335
80,0,5,0.7770855827856835,0.7770855827856835,0.6,0.6,,,True,True,0,0.16558096085047158
80,0,20,1.065817396545786,1.0,0.7,0.675,0.6,0.75,False,False,3,0.1207247863261675
80,1,5,0.7973206044556833,0.7973206044556833,0.5,0.5,,,True,True,0,0.1613787186003343
80,1,20,1.083640714584354,1.0,0.75,0.75,,,True,True,0,0.11873915009741545
80,2,5,0.7260164309318574,0.7260164309318574,0.5,0.5,,,True,True,0,0.17722818930633671
80,2,20,1.0128808296549776,1.0,0.75,0.75,,,True,True,0,0.12703427065998654
80,3,5,0.7494119424611361,0.7494119424611361,0.4,0.4,,,True,True,0,0.1716953923073823
80,3,20,1.035484334607941,1.0,0.6,0.6499999999999999,0.6,0.7,False,False,2,0.12426124969763051
80,4,5,0.8271818712622915,0.8271818712622915,0.6,0.6,,,True,True,0,0.15555294661420588
80,4,20,1.0562505740966217,1.0,0.8,0.8,,,True,True,0,0.12181823197658387
80,5,5,0.7594659332828028,0.7594659332828028,0.5,0.5,0.5,0.5,False,False,1,0.16942244783057178
80,5,20,1.0454004139855595,1.0,0.8,0.8,,,True,True,0,0.1230825774883226
80,6,5,0.7778461206360103,0.7778461206360103,0.6,0.6,,,True,True,0,0.16541906432019474
80,6,20,1.0372512117236208,1.0,0.75,0.75,,,True,True,0,0.12404958028141294
80,7,5,0.7843040126423168,0.7843040126423168,0.5,0.5,,,True,True,0,0.16405701792499
80,7,20,1.0683688236702205,1.0,0.7,0.7,,,True,True,0,0.12043647718834936
80,8,5,0.7664262079837025,0.7664262079837025,0.5,0.5,,,True,True,0,0.16788384337639747
80,8,20,1.0500955436431079,1.0,0.7,0.7,,,True,True,0,0.12253225741183885
80,9,5,0.7310351597267957,0.7310351597267957,0.4,0.4,0.4,0.4,False,False,1,0.17601147598535377
80,9,20,1.0100147076141266,1.0,0.6,0.675,0.6,0.75,False,False,3,0.12739475622553054
80,10,5,0.751008813465111,0.751008813465111,0.4,0.4,,,True,True,0,0.17133031617435165
80,10,20,1.0436461550984268,1.0,0.6,0.6,0.6,0.6,False,False,1,0.1232894662928808
80,11,5,0.749606669098726,0.749606669098726,0.6,0.6,,,True,True,0,0.17165079069454725
80,11,20,1.0477653138435241,1.0,0.8,0.8,,,True,True,0,0.12280476912210338
80,12,5,0.7774626262797021,0.7774626262797021,0.5,0.5,,,True,True,0,0.16550065959622254
80,12,20,1.0657033698797873,1.0,0.8,0.8,0.7,0.9,False,False,4,0.12073770347110412
80,13,5,0.8185243345163571,0.8185243345163571,0.5,0.5,0.5,0.5,False,False,1,0.1571982310540956
80,13,20,1.0903985144416235,1.0,0.8,0.8,,,True,True,0,0.11800325821848025
80,14,5,0.7338068174852277,0.7338068174852277,0.4,0.4,,,True,True,0,0.17534666399211046
80,14,20,1.023345060930255,1.0,0.7,0.7,,,True,True,0,0.12573527969513654
80,15,5,0.80250473810011,0.80250473810011,0.5,0.5,,,True,True,0,0.1603362215222845
80,15,20,1.0795425744359353,1.0,0.75,0.75,0.7,0.8,False,False,3,0.11918990552821224
80,16,5,0.7713995895457233,0.7713995895457233,0.5,0.5,,,True,True,0,0.16680145958656287
80,16,20,1.0354219152992972,1.0,0.7,0.7,,,True,True,0,0.12426874065487484
80,17,5,0.7738865590874489,0.7738865590874489,0.5,0.5,,,True,True,0,0.16626542475738026
80,17,20,1.0397968759810226,1.0,0.75,0.75,,,True,True,0,0.12374587809691644
80,18,5,0.7504939108498527,0.7504939108498527,0.5,0.5,,,True,True,0,0.17144786333442294
80,18,20,1.030941977357392,1.0,0.8,0.8,,,True,True,0,0.12480874800589918
80,19,5,0.7788467044999584,0.7788467044999584,0.4,0.45,0.4,0.5,False,False,2,0.16520655055388891
80,19,20,1.0405387226468443,1.0,0.6,0.6499999999999999,0.6,0.7,False,False,2,0.12365765411728225
80,20,5,0.7784999101774169,0.7784999101774169,0.5,0.5,,,True,True,0,0.16528014426023332
80,20,20,1.0276766404287418,1.0,0.6,0.675,0.6,0.75,False,False,3,0.1252053149782809
80,21,5,0.7857058806416412,0.7857058806416412,0.75,0.75,,,True,True,0,0.16376430497837718
80,21,20,1.042400827984977,1.0,0.8,0.8,,,True,True,0,0.12343675676987906
80,22,5,0.7477906733277797,0.7477906733277797,0.5,0.5,,,True,True,0,0.17206764145385625
80,22,20,1.0400011246433574,1.0,0.6,0.6,0.6,0.6,False,False,1,0.12372157530582145
80,23,5,0.7824858768123759,0.7824858768123759,0.5,0.5,,,True,True,0,0.1644382106739988
80,23,20,1.0946936524316546,1.0,0.75,0.75,0.75,0.75,False,False,1,0.11754026085278273
80,24,5,0.7819894575060169,0.7819894575060169,0.5,0.5,,,True,True,0,0.16454259865736376
80,24,20,1.0527780651196108,1.0,0.7,0.7,,,True,True,0,0.1222200402190972
80,25,5,0.8048458216366035,0.8048458216366035,0.75,0.75,,,True,True,0,0.1598698458781318
80,25,20,1.062272310764216,1.0,0.8,0.8,,,True,True,0,0.12112767710958638
80,26,5,0.7574089063624606,0.7574089063624606,0.7,0.7,,,True,True,0,0.1698825777989022
80,26,20,1.0767404493554675,1.0,0.75,0.75,0.7,0.8,False,False,3,0.11950008708015367
80,27,5,0.7573181558030425,0.7573181558030425,0.5,0.5,0.5,0.5,False,False,1,0.16990293508051826
80,27,20,1.0608515461540102,1.0,0.6,0.6499999999999999,0.6,0.7,False,False,2,0.12128989954078105
80,28,5,0.7649110714049864,0.7649110714049864,0.7,0.7,,,True,True,0,0.16821638785324472
80,28,20,1.0869390068108156,1.0,0.8,0.75,0.7,0.8,False,False,3,0.11837883878897133
80,29,5,0.7593777595419587,0.7593777595419587,0.8,0.8,,,True,True,0,0.16944212000403283
80,29,20,1.032686752378726,1.0,0.75,0.7,0.6,0.8,False,False,4,0.12459787749219978
80,30,5,0.7642405847179017,0.7642405847179017,0.4,0.4,,,True,True,0,0.16836396814518473
80,30,20,1.0600815418655525,1.0,0.7,0.7,0.7,0.7,False,False,1,0.1213780000680562
80,31,5,0.7874133361690717,0.7874133361690717,0.6,0.6,,,True,True,0,0.1634091925426499
80,31,20,1.0869029066960585,1.0,0.9,0.9,,,True,True,0,0.11838277059340277
80,32,5,0.7643616211900734,0.7643616211900734,0.6,0.6,,,True,True,0,0.1683373077527995
80,32,20,1.0144887596115961,1.0,0.75,0.75,,,True,True,0,0.12683292568955082
80,33,5,0.7862376703668318,0.7862376703668318,0.6,0.6,,,True,True,0,0.1636535392671644
80,33,20,1.0610466898043758,1.0,0.9,0.9,,,True,True,0,0.12126759236619929
80,34,5,0.8149709265848575,0.8149709265848575,0.5,0.5,0.5,0.5,False,False,1,0.15788364132190247
80,34,20,1.047044235215672,1.0,0.6,0.675,0.6,0.75,False,False,3,0.12288934233442236
80,35,5,0.7507611078907082,0.7507611078907082,0.5,0.5,,,True,True,0,0.1713868447743744
80,35,20,1.0219424952016016,1.0,0.7,0.7,0.6,0.8,False,False,4,0.12590784517216785
80,36,5,0.7731414934138587,0.7731414934138587,0.5,0.5,,,True,True,0,0.16642565242818425
80,36,20,1.0883013635832246,1.0,0.8,0.8,,,True,True,0,0.11823064986067387
80,37,5,0.7858760184733065,0.7858760184733065,0.5,0.5,,,True,True,0,0.16372885090788994
80,37,20,1.0431445140801257,1.0,0.75,0.725,0.7,0.75,False,False,2,0.12334875534879029
80,38,5,0.7945205078607632,0.7945205078607632,0.4,0.4,,,True,True,0,0.16194745911234704
80,38,20,1.0706062671138588,1.0,0.6,0.6,,,True,True,0,0.12018477886139449
80,39,5,0.8321164484830708,0.8321164484830708,0.6,0.6,,,True,True,0,0.154630493959428
80,39,20,1.0785989617702088,1.0,0.8,0.8,,,True,True,0,0.1192941788572896
80,40,5,0.8463527820934581,0.8463527820934581,0.7,0.7,,,True,True,0,0.15202948484724632
80,40,20,1.1082618129676378,1.0,0.75,0.75,,,True,True,0,0.1161012460730337
80,41,5,0.775412900873621,0.775412900873621,0.4,0.4,,,True,True,0,0.16593814381439242
80,41,20,1.0471953964854621,1.0,0.8,0.8,,,True,True,0,0.12287160342046867
80,42,5,0.7789739084775625,0.7789739084775625,0.5,0.55,0.5,0.6,False,False,2,0.1651795728462558
80,42,20,1.0641694121538812,1.0,0.7,0.75,0.7,0.8,False,False,3,0.12091174205080057
80,43,5,0.7322729287758138,0.7322729287758138,0.4,0.4,0.4,0.4,False,False,1,0.1757139618363453
80,43,20,1.0070944564494366,1.0,0.6,0.6499999999999999,0.6,0.7,False,False,2,0.1277641601904323
80,44,5,0.7474024057860206,0.7474024057860206,0.4,0.4,,,True,True,0,0.17215702874997196
80,44,20,1.0389013294266307,1.0,0.6,0.6,,,True,True,0,0.12385254866476628
80,45,5,0.7732834799338639,0.7732834799338639,0.5,0.5,0.5,0.5,False,False,1,0.16639509416612244
80,45,20,1.0434454646610476,1.0,0.7,0.7,,,True,True,0,0.12331317909604356
