panel,family,rung,kind,param,gbar,CAGR,Sharpe,MaxDD,H1,H2,oCAGR,oSharpe,oMaxDD,keep4a,keep4b,keep4a_oos,keep4b_oos,leg_H1,leg_H2,leg_DD,leg_CAGR,is_Sharpe,is_CAGR,is_twin_g,is_margin,full_twin_g,dSharpe_twin,t_twin,dMaxDD_twin,is_Sharpe_25,sens_25,is_Sharpe_50,sens_50
U56,F_TWOSTATE,"twostate:(100, 0.375)",twostate,"(100, 0.375)",0.6731115107913669,0.13437638189339607,1.1845760501249962,-0.13928497073081803,1.2259186696957587,1.1563665485134704,0.14919712434785093,1.2394597567841672,-0.13928497073081791,False,True,False,True,True,True,True,True,1.1157350541373896,0.11673148206393735,0.6264951640949702,-0.000863124073580801,0.6390128868086458,0.031245872985956158,0.5013159390484396,0.025335904464715786,1.0548191366103448,0.06091591752704484,0.9528608155231999,0.1628742386141897
U56,F_TWOSTATE,"twostate:(100, 0.5625)",twostate,"(100, 0.5625)",0.7115557553956835,0.14646212431660643,1.1816556690120663,-0.16538160500050125,1.2289209219838184,1.1507980057424112,0.1615189420828529,1.2247422246255795,-0.16538160500050136,False,True,False,True,True,True,True,True,1.1292302981076516,0.12853093860712006,0.6893671170793555,0.012511484871411627,0.6957566269268918,0.028147930457325776,0.9748198551048647,0.012937160059519393,1.0835555581981908,0.045674739909460804,1.0072014889429415,0.12202880916471015
U56,F_TWOSTATE,"twostate:(100, 0.675)",twostate,"(100, 0.675)",0.7346223021582735,0.15352123849593524,1.1672622495505294,-0.18092194905262127,1.218157964819422,1.1348025752694173,0.16867534884074997,1.20348879257758,-0.1809219490526216,False,True,False,True,True,True,True,True,1.124469964123273,0.13547076068325925,0.7263357214068149,0.007689949582446731,0.7288702235175369,0.013658091868829825,1.2566523590233918,0.005322427723009726,1.0871148851153463,0.03735507900792667,1.0246904790300806,0.09977948509319234
U56,F_TWOSTATE,"twostate:(150, 0.375)",twostate,"(150, 0.375)",0.6823010341726619,0.13935202137604397,1.1977765170136874,-0.15447435781644625,1.1960020072217246,1.2067939405438688,0.15912590470849408,1.2838600395136632,-0.15447435781644692,False,True,False,True,True,True,True,True,1.0859265978663124,0.1158799358890703,0.6219566469567617,-0.030662169650277793,0.6623824806868962,0.04437143605484928,0.7941873013420305,0.015805773233754428,1.0291936297282755,0.056732968138036854,0.9342718189981515,0.15165477886816092
U56,F_TWOSTATE,"twostate:(150, 0.5625)",twostate,"(150, 0.5625)",0.7161505170863309,0.1489292366490731,1.1867284410581131,-0.1726712994482037,1.2138192826832017,1.1730028845609874,0.16646931797872844,1.2442811965681555,-0.17267129944820347,False,True,False,True,True,True,True,True,1.114211339882433,0.12807024952233892,0.6869128177821175,-0.002503146056566097,0.7073318826764639,0.03318638177611821,1.2499163737145635,0.00842363998322082,1.0703340461835904,0.04387729369884252,0.9969947877648797,0.11721655211755322
U56,F_TWOSTATE,"twostate:(150, 0.675)",twostate,"(150, 0.675)",0.7364602068345323,0.1544961368864044,1.169048021326926,-0.18365206756979657,1.2122611236828824,1.1430413858137627,0.17064055661693622,1.2107486970671582,-0.1836520675697968,False,True,False,True,True,True,True,True,1.118615643590046,0.1352764679290268,0.7253007651335701,0.0018372404208648607,0.7334417358479882,0.015430985149348375,1.5223625260916818,0.003682561839299048,1.081894131503798,0.036721512086248076,1.020530079164179,0.09808556442586713
U56,F_TWOSTATE,"twostate:(200, 0.375)",twostate,"(200, 0.375)",0.68474595323741,0.1398166757658723,1.182857805138141,-0.16973017790464207,1.2113766095364147,1.1654422019810078,0.15576119731914018,1.2438718502447053,-0.16973017790464262,False,True,False,True,True,True,True,True,1.105467858621068,0.12084218746874509,0.6484019137634023,-0.011174299845760682,0.6645641778994716,0.029445854305280017,0.5464789402403973,0.0010770026030105795,1.0541177168134963,0.05135014180757169,0.9683039057697415,0.13716395285132654
U56,F_TWOSTATE,"twostate:(200, 0.5625)",twostate,"(200, 0.5625)",0.717372976618705,0.1491298213294716,1.1789524543094432,-0.18017312901255178,1.2196634843119794,1.1533881477350447,0.16474801906851289,1.225229478084319,-0.18017312901255256,False,True,False,True,True,True,True,True,1.1219344500491266,0.13053424244120926,0.7000392206506778,0.005197199511031814,0.7082729246193903,0.025407632442432382,0.9798332367524939,0.001147238273834672,1.0802069890360924,0.04172746101303426,1.010504283000847,0.11143016704827957
U56,F_TWOSTATE,"twostate:(200, 0.675)",twostate,"(200, 0.675)",0.736949190647482,0.15455721708831827,1.1659269205303253,-0.1865996716758742,1.2141935971828504,1.1355377094291783,0.1699366162724263,1.2034446516737072,-0.18659967167587466,False,True,False,True,True,True,True,True,1.1212418430544273,0.1362400566006985,0.7304335923211595,0.00445549728641792,0.733728142213854,0.01230908051395807,1.2329157019836134,0.0008032306520957544,1.0850843576716147,0.036157485382812604,1.0246728625713315,0.09656898048309581
U56,F_TWOSTATE,"twostate:(250, 0.375)",twostate,"(250, 0.375)",0.6903102517985612,0.14068312798062843,1.1746407892422348,-0.18186154915222996,1.1762018190655892,1.1802011936052421,0.15965927852670725,1.2562605970497243,-0.1818615491522303,False,True,False,True,True,True,True,True,1.0690207080408116,0.11814433202838415,0.6340249576169535,-0.04759282083770722,0.6686324411573772,0.021216096094375914,0.38796799617455396,-0.010072148990156404,1.0210933425884663,0.04792736545234533,0.9410223745435721,0.12799833349723955
