subset,n,predictor,spearman,sign_acc,MAE,RMSE,skill_vs_naive,mean_pred,mean_act,cut,form
OUT B136,216,C_SHARExD,0.1998301874013212,0.8796296296296297,1.746106956390655,2.3343264950704197,-0.14023433677813735,2.1433532041433514,2.0604891955769826,subset,
OUT B136,216,D_BOUND,0.4232895716789684,0.8796296296296297,4.369177102722462,6.585561776146459,-1.8531389430387084,6.429666298299446,2.0604891955769826,subset,
OUT SMALL439,216,A_NAIVE,,0.8379629629629629,4.649857914966443,6.23109015355127,0.0,1.779135706804158,3.845799270065328,subset,
OUT SMALL439,216,B_SHARE,0.05639393245598403,0.8379629629629629,4.465139735952584,6.138055566815024,0.039725553423752724,2.4174197596466933,3.845799270065328,subset,
OUT SMALL439,216,C_SHARExD,0.20765786684766427,0.8379629629629629,4.225032574514892,5.958094276529544,0.09136307995222182,2.417419759646689,3.845799270065328,subset,
OUT SMALL439,216,D_BOUND,0.08983436335274293,0.8379629629629629,7.692646800809137,12.795004759118516,-0.6543831965378781,10.874896846100079,3.845799270065328,subset,
OUT U56,216,A_NAIVE,,0.9259259259259259,1.2630280606043227,1.618103482952097,0.0,1.779135706804158,2.08902516355703,subset,
OUT U56,216,B_SHARE,0.4767621673124842,0.9259259259259259,1.0828148327253466,1.4650195185502017,0.14268347117541413,1.8987123785707454,2.08902516355703,subset,
OUT U56,216,C_SHARExD,0.3266259643881976,0.9259259259259259,1.254620516696715,1.602688870105519,0.006656656466986877,1.898712378570741,2.08902516355703,subset,
OUT U56,216,D_BOUND,0.6052924891561283,0.9259259259259259,2.876503711935202,4.465620795619182,-1.2774661954532327,4.920175134445882,2.08902516355703,subset,
OUT B=0.30,216,A_NAIVE,,0.8611111111111112,2.56295144123265,3.91850493023382,0.0,1.779135706804158,2.933193118835607,subset,
OUT B=0.30,216,B_SHARE,0.17154361937838933,0.8611111111111112,2.56165110703807,3.937342484636725,0.0005073581081795897,1.8384349976485155,2.933193118835607,subset,
OUT B=0.30,216,C_SHARExD,0.24252903128089887,0.8611111111111112,2.5855992194639925,3.956883157237255,-0.00883660059530822,1.8384349976485101,2.933193118835607,subset,
OUT B=0.30,216,D_BOUND,0.3184188904368949,0.8611111111111112,3.7329081885391564,6.395992257216383,-0.45648806625217087,5.966211326462467,2.933193118835607,subset,
OUT B=0.40,216,A_NAIVE,,0.9120370370370371,2.0623154558518237,3.234593927891257,0.0,1.779135706804158,2.6259497874995015,subset,
OUT B=0.40,216,B_SHARE,0.529015183455756,0.9120370370370371,1.8747944375820171,3.0195564572349958,0.09092741740247123,2.067096158205206,2.6259497874995015,subset,
OUT B=0.40,216,C_SHARExD,0.37151815229626084,0.9120370370370371,1.988813514599932,3.1675348059375783,0.03564049381646728,2.067096158205201,2.6259497874995015,subset,
OUT B=0.40,216,D_BOUND,0.5200704938139297,0.9120370370370371,4.469475334379617,7.046578684175903,-1.167212257318575,7.0864121369706785,2.6259497874995015,subset,
OUT B=0.50,216,A_NAIVE,,0.8703703703703703,2.818977063481272,4.487799601667891,0.0,1.779135706804158,2.436170722864232,subset,
OUT B=0.50,216,B_SHARE,0.2534942576988883,0.8703703703703703,2.653806150205749,4.44930914034344,0.05859249988772397,2.553954186507073,2.436170722864232,subset,
OUT B=0.50,216,C_SHARExD,0.3226555876355298,0.8703703703703703,2.651347313538338,4.2221295741732146,0.059464744184871576,2.5539541865070694,2.436170722864232,subset,
OUT B=0.50,216,D_BOUND,0.26085449933912047,0.8703703703703703,6.735944092548028,11.68163309117861,-1.3894994321910268,9.17211481541226,2.436170722864232,subset,
,81,A_NAIVE,,0.7283950617283951,1.9149039891570772,,0.0,,1.117981309829132,form,TOP5
,81,B_SHARE,-0.3834994951479443,0.7283950617283951,2.5603285196733916,,-0.3370532069341108,,1.117981309829132,form,TOP5
,81,C_SHARExD,0.061133694670280035,0.7283950617283951,2.5145793486668815,,-0.313162102593862,,1.117981309829132,form,TOP5
,81,D_BOUND,-0.5320460704607045,0.7283950617283951,9.20039445265512,,-3.804624411851086,,1.117981309829132,form,TOP5
,81,A_NAIVE,,0.7901234567901234,1.483424208310031,,0.0,,0.5873161523695929,form,TOP40
,81,B_SHARE,0.20715885042062301,0.7901234567901234,1.2970137777822832,,0.12566225458873503,,0.5873161523695929,form,TOP40
,81,C_SHARExD,0.2780996276404855,0.7901234567901234,1.2947056629234042,,0.1272181917548869,,0.5873161523695929,form,TOP40
,81,D_BOUND,0.03683752884606773,0.7901234567901234,3.922356140319847,,-1.6441230487861143,,0.5873161523695929,form,TOP40
,81,A_NAIVE,,0.9753086419753086,3.0527028339134805,,0.0,,4.3642359718309365,form,IVOL
,81,B_SHARE,0.19725213828128105,0.9753086419753086,2.782318329762415,,0.08857216665417766,,4.3642359718309365,form,IVOL
,81,C_SHARExD,-0.10911226355325149,0.9753086419753086,2.887973613814779,,0.053961760793965974,,4.3642359718309365,form,IVOL
,81,D_BOUND,0.5905523401214794,0.9753086419753086,3.950831984116335,,-0.2942078541760573,,4.3642359718309365,form,IVOL
,81,A_NAIVE,,0.8888888888888888,2.4465975611699826,,0.0,,2.7564268042749496,form,LOWVOL20
,81,B_SHARE,0.41761664558374834,0.8888888888888888,2.2379137588952998,,0.08529551634756338,,2.7564268042749496,form,LOWVOL20
,81,C_SHARExD,0.33874246300398353,0.8888888888888888,2.2988110763647063,,0.06040490154604894,,2.7564268042749496,form,LOWVOL20
,81,D_BOUND,0.37128757679461194,0.8888888888888888,4.2346068175553535,,-0.7308146156780808,,2.7564268042749496,form,LOWVOL20
,81,A_NAIVE,,0.8765432098765432,3.1543741181907237,,0.0,,2.2752025534247196,form,MOM20
,81,B_SHARE,0.13092466488260468,0.8765432098765432,2.892352448312537,,0.08306613612099889,,2.2752025534247196,form,MOM20
,81,C_SHARExD,0.17069259610923165,0.8765432098765432,2.8245791435871035,,0.10455163599705886,,2.2752025534247196,form,MOM20
,81,D_BOUND,0.13385506726316393,0.8765432098765432,8.163932530518577,,-1.588130711394887,,2.2752025534247196,form,MOM20
,81,A_NAIVE,,0.9876543209876543,3.0479637229358825,,0.0,,4.522334100083308,form,MAEW_RS
,81,B_SHARE,0.17591199466605476,0.9876543209876543,2.8324443313559864,,0.07070930338117731,,4.522334100083308,form,MAEW_RS
,81,C_SHARExD,-0.1362491678503394,0.9876543209876543,2.998260622114768,,0.016306985692480347,,4.522334100083308,form,MAEW_RS
,81,D_BOUND,0.6464862090284608,0.9876543209876543,3.8442575086817175,,-0.2612543514720125,,4.522334100083308,form,MAEW_RS
,81,A_NAIVE,,0.8148148148148148,1.45268875886146,,0.0,,0.8422849714717212,form,V2B12
,81,B_SHARE,0.33720141079766985,0.8148148148148148,1.292106861229592,,0.11054115800945796,,0.8422849714717212,form,V2B12
,81,C_SHARExD,0.25995189347260356,0.8148148148148148,1.299859446484566,,0.10520444344642244,,0.8422849714717212,form,V2B12
,81,D_BOUND,0.16082257765078187,0.8148148148148148,2.2283740396091027,,-0.5339652255281326,,0.8422849714717212,form,V2B12
,81,A_NAIVE,,0.9876543209876543,3.2986620356366845,,0.0,,4.855054481247215,form,EWALL_M
,81,B_SHARE,-0.021235964370758458,0.9876543209876543,3.0128598258573906,,0.08664185863591523,,4.855054481247215,form,EWALL_M
,81,C_SHARExD,-0.33256476755433917,0.9876543209876543,3.149924546316491,,0.04509024801975059,,4.855054481247215,form,EWALL_M
,81,D_BOUND,0.49694526574837833,0.9876543209876543,4.290786834455417,,-0.3007658220516185,,4.855054481247215,form,EWALL_M
