panel,carrier,cadence,cost_bps,pick,shipped,oracle,pick_is_shipped,pick_is_loosest,pick_OOS_Sharpe,pick_OOS_CAGR,pick_OOS_MaxDD,ship_OOS_Sharpe,ship_OOS_CAGR,ship_OOS_MaxDD,none_OOS_Sharpe,none_OOS_CAGR,none_OOS_MaxDD,oracle_OOS_Sharpe,v2_OOS_Sharpe,v2_OOS_CAGR,v2_OOS_MaxDD,spy_OOS_Sharpe,spy_OOS_CAGR,spy_OOS_MaxDD,pick_keep4a,pick_keep4b,pick_keep4b_oos,ship_keep4b,d_pick_minus_ship_OOS_Sharpe,IS_argmax_Sharpe,IS_ship_Sharpe
B136,BASE20,M,0,NONE,0.60,0.60,False,True,1.1110461566914631,0.19041292757298978,-0.2477573874113731,1.155950190093086,0.18441746424255756,-0.2480478426113989,1.1110461566914631,0.19041292757298978,-0.2477573874113731,1.155950190093086,1.1313567037098642,0.08074281555114382,-0.12211674782076976,0.8736721309012504,0.15257181383948715,-0.3371595330739301,False,False,False,False,-0.044904033401622856,1.3195087321565175,1.2736116793203698
B136,BASE20,M,10,NONE,0.60,0.60,False,True,1.0745582417088198,0.183060322246672,-0.2480922335561362,1.1119913142397906,0.17624255405433997,-0.2485466281805132,1.0745582417088198,0.183060322246672,-0.2480922335561362,1.1119913142397906,1.1016867720596069,0.0784728360555127,-0.12241069123223403,0.8736721309012504,0.15257181383948715,-0.3371595330739301,False,False,False,False,-0.037433072530970835,1.2782420721619054,1.2271398572595393
B136,BASE20,M,25,NONE,0.60,0.60,False,True,1.0196075038694434,0.1721087834171997,-0.24859450277328032,1.04570297810074,0.16407644751367512,-0.24929480653418468,1.0196075038694434,0.1721087834171997,-0.24859450277328032,1.04570297810074,1.057138821217919,0.07507655272231117,-0.12285153570594698,0.8736721309012504,0.15257181383948715,-0.3371595330739301,False,False,False,False,-0.026095474231296656,1.215984362683985,1.1569717857749393
B136,BASE20,M,50,NONE,0.60,0.80,False,True,0.9275464882516345,0.15406079806106576,-0.24943161813518733,0.9344747611105121,0.14405386957269073,-0.25054177045697024,0.9275464882516345,0.15406079806106576,-0.24943161813518733,0.9399904077951076,0.9827932668211912,0.06943916638398329,-0.12358608812190786,0.8736721309012504,0.15257181383948715,-0.3371595330739301,False,False,False,False,-0.006928272858877538,1.1114258070832177,1.0390253776013694
B136,BASE20,W,0,1.50,0.60,0.80,False,False,1.0838848537385817,0.17356947945329582,-0.2171706376834377,1.0503661687874883,0.15061445539833063,-0.19311057394099895,1.0869454104303264,0.1742068841252309,-0.2171706376834377,1.1046844861747502,1.1313567037098642,0.08074281555114382,-0.12211674782076976,0.8736721309012504,0.15257181383948715,-0.3371595330739301,False,False,False,True,0.033518684951093336,1.375499934429888,1.2774103798610321
B136,BASE20,W,10,1.50,0.60,0.80,False,False,1.0004828276737068,0.15803070462660873,-0.21790205358472048,0.9498172545905195,0.13412602808038,-0.19393547915174236,1.0036651481264403,0.15867680662921968,-0.21790205358472048,1.012367715728869,1.1016867720596069,0.0784728360555127,-0.12241069123223403,0.8736721309012504,0.15257181383948715,-0.3371595330739301,False,False,False,True,0.05066557308318731,1.2822716648308141,1.1758860922614367
B136,BASE20,W,25,1.50,0.60,NONE,False,False,0.8750799118300635,0.13509876657501807,-0.21899825864228462,0.7986361399083032,0.10982526456226904,-0.19517184926150222,0.8784458570956208,0.1357572911118441,-0.21899825864228462,0.8784458570956208,1.057138821217919,0.07507655272231117,-0.12285153570594698,0.8736721309012504,0.15257181383948715,-0.3371595330739301,False,False,False,False,0.07644377192176033,1.1420249408274938,1.0231489411914327
B136,BASE20,W,50,1.50,0.60,NONE,False,False,0.6655534919207752,0.09786111403354858,-0.23051321780235845,0.5462075458600094,0.0704495752626153,-0.19722983347397172,0.6692268314641215,0.09853873800038726,-0.23051321780235845,0.6692268314641215,0.9827932668211912,0.06943916638398329,-0.12358608812190786,0.8736721309012504,0.15257181383948715,-0.3371595330739301,False,False,False,False,0.11934594606076576,0.9075851326795777,0.767872264236699
B136,V1,M,0,0.45,0.60,0.45,False,False,0.6690432594283101,0.07511108675701195,-0.20304692715627515,0.6690432594283101,0.07511108675701195,-0.20304692715627515,0.6690432594283101,0.07511108675701195,-0.20304692715627515,0.6690432594283101,1.1313567037098642,0.08074281555114382,-0.12211674782076976,0.8736721309012504,0.15257181383948715,-0.3371595330739301,False,False,False,False,0.0,1.1520441913334005,1.1520441913334005
B136,V1,M,10,0.45,0.60,0.45,False,False,0.5534048267597925,0.06040066492700613,-0.221217578630029,0.5534048267597925,0.06040066492700613,-0.221217578630029,0.5534048267597925,0.06040066492700613,-0.221217578630029,0.5534048267597925,1.1016867720596069,0.0784728360555127,-0.12241069123223403,0.8736721309012504,0.15257181383948715,-0.3371595330739301,False,False,False,False,0.0,1.0359088256952604,1.0359088256952604
