book,pick_q,pick_k,IS_Sharpe,CAGR,Sharpe,MaxDD,H1,H2,v2_CAGR,v2_Sharpe,v2_MaxDD,v2_H1,v2_H2,spy_CAGR,spy_S,spy_MaxDD,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,v2_OOS_CAGR,v2_OOS_Sharpe,v2_OOS_MaxDD,spy_OOS_Sharpe,beats_v2,beats_spy,p4a,p4b,n
CAND-10,0.0,100,1.0710973315021572,0.13590332611952105,0.8731985793977227,-0.2242688340731358,1.0756970032165099,0.710920715549665,0.08666751633629466,1.129182375012068,-0.1275622282841794,1.222349114947711,1.0379594964102747,0.14129855476403863,0.8615350977995732,-0.3371725677562025,0.12382648547286301,0.7725222204701083,-0.22426883407313572,0.08799248238836466,1.1403815423349781,-0.1275622282841793,0.8820106885412021,0,0,0,0,6
CAND-20,0.0,100,1.047931255744497,0.1325299459825422,0.9774174270448214,-0.2040229831041934,1.1242436305813202,0.8525262110325574,0.08666751633629466,1.129182375012068,-0.1275622282841794,1.222349114947711,1.0379594964102747,0.14129855476403863,0.8615350977995732,-0.3371725677562025,0.1320266890036803,0.9407094428658761,-0.20402298310419376,0.08799248238836466,1.1403815423349781,-0.1275622282841793,0.8820106885412021,0,1,0,0,6
CAND-5,0.0,56,1.014516845560251,0.14220300935397456,0.8381965728350057,-0.25568026478545386,1.0170577731047243,0.7011010444169896,0.08864064685037039,1.1285337236149622,-0.1280655738746255,1.2195888364592082,1.0409269992157955,0.14129855476403863,0.8615350977995732,-0.3371725677562025,0.13119535989372158,0.750214901061448,-0.2556802647854539,0.08986548278996968,1.1339602168457843,-0.12806557387462544,0.8820106885412021,0,0,0,0,6
EWall,0.0,100,1.1709562625986294,0.15188131130468552,1.1538422123362377,-0.26488615155499007,1.271693884537264,1.07909877133055,0.08666751633629466,1.129182375012068,-0.1275622282841794,1.222349114947711,1.0379594964102747,0.14129855476403863,0.8615350977995732,-0.3371725677562025,0.15894860199323202,1.1486517948765105,-0.26488615155498985,0.08799248238836466,1.1403815423349781,-0.1275622282841793,0.8820106885412021,1,1,0,0,6
