gate,value,bar,passed
G1_engine,1.0408340855860843e-17,1e-09,True
G2_no_leverage,1.0000000000000182,1.0,True
G2_gross_match,2.6645352591003757e-15,1e-12,True
G3_GROSS_collapse,1.6089560239684886e-16,1e-09,True
G5_317_MADG_is_respread,0.0,1e-09,True
G4_determinism,0.0,0.0,True
