panel,theta,cad,family,con,CAGR,Sharpe,MaxDD,H1,H2,isCAGR,isSharpe,isMaxDD,oCAGR,oSharpe,oMaxDD,p4a,f4b,pass4b
U56,0.2,M,QUANTILE-M,DEGROSS,0.02698948058725059,1.2303744151131806,-0.03330758942996781,1.371014420658573,1.120939538042996,0.02702933284513409,1.3424727076507372,-0.020770979766472464,0.026956634324131645,1.1562572363388404,-0.0333075894299677,False,CAGR,False
U56,0.2,M,QUANTILE-F,RESPREAD,0.2613618026161424,1.258711759590676,-0.27515046004855637,1.4238313669430198,1.1402223071095214,0.2635419431304378,1.4000722108620325,-0.17685821754250175,0.25956769371719046,1.1724025571511187,-0.27515046004855637,False,DD,False
U56,0.2,M,QUANTILE-F,DEGROSS,0.025643845513288577,1.2395521480767187,-0.03216031744276282,1.4101486950130284,1.1162575256874192,0.02564549202272781,1.3907056385316399,-0.019087351934489627,0.02564248841283434,1.146558345163508,-0.03216031744276282,False,CAGR,False
U56,0.2,Q,MA-THRESH,RESPREAD,0.2865534518734518,1.1550536134152036,-0.32663211227518707,1.4087027615010985,0.8950353641020098,0.38321257532437714,1.4087617749438113,-0.32663211227518707,0.21198336025018794,0.932599397596303,-0.32510636115067615,False,DD,False
U56,0.2,Q,MA-THRESH,DEGROSS,0.02489982823829817,0.9747197217003786,-0.0438907431854757,1.213512408320204,0.8391503948646746,0.025475851613635525,1.2193112036547744,-0.032155537207376184,0.024425295761438814,0.8491265645936605,-0.04389074318547592,False,OOS|CAGR,False
U56,0.2,Q,QUANTILE-M,RESPREAD,0.24356137064413752,1.160669745459986,-0.32510636115067626,1.4925004751651658,0.9183985571160318,0.28156071303700414,1.4592083025456064,-0.22593459247471626,0.2130897117386028,0.9726239398151466,-0.3251063611506765,False,DD,False
U56,0.2,Q,QUANTILE-M,DEGROSS,0.02728864584499968,1.1425371268771167,-0.04389074318547592,1.471447483897538,0.8834752737911857,0.0314969253153119,1.4456146498685296,-0.027545690919782984,0.023832966245695086,0.936944523921967,-0.043890743185476255,False,CAGR,False
U56,0.2,Q,QUANTILE-F,RESPREAD,0.25393175988103556,1.1721124470873578,-0.3273697557248927,1.5108696256646295,0.9165695772877156,0.29982233344180087,1.481496785505756,-0.25144720103678697,0.2173279578803633,0.9711621030941711,-0.32736975572489313,False,DD,False
U56,0.2,Q,QUANTILE-F,DEGROSS,0.02561564368740643,1.1402522966392425,-0.04137857394316491,1.4945299772848042,0.8744577127575545,0.02944530973626791,1.4721876449942963,-0.02697212659139081,0.02246983112298695,0.926223868534436,-0.04137857394316502,False,CAGR,False
U56,0.12,W,MA-THRESH,RESPREAD,0.18470022652034324,1.0803929403809451,-0.24206811360266323,1.0592160773727484,1.101405735133581,0.16993937523491986,1.0183272940189927,-0.24206811360266323,0.19700646903959784,1.1302133777308212,-0.24104570866058284,False,DD,False
U56,0.12,W,MA-THRESH,DEGROSS,0.031625607620356266,0.8518213889474618,-0.05850998372187943,0.7974423476806964,0.903874348397322,0.025776711120303553,0.7634192044533397,-0.04071592152830816,0.0364715073347881,0.9183430777308533,-0.0585099837218791,False,H1|CAGR,False
U56,0.12,W,QUANTILE-M,RESPREAD,0.16037218949120113,1.109323392959611,-0.2096421993105576,1.1661454409918697,1.0760451559361084,0.1434691319505379,1.1093111572819863,-0.13108144339292127,0.17449188119724268,1.1170937684388362,-0.20964219931055716,False,DD,False
U56,0.12,W,QUANTILE-M,DEGROSS,0.0384093612830505,1.1106281697788407,-0.05351048042056106,1.169179831348246,1.0724741107066567,0.034918807853958844,1.1132986111793917,-0.03150938852777796,0.041295229071578676,1.114868543903017,-0.05351048042056117,False,CAGR,False
U56,0.12,W,QUANTILE-F,RESPREAD,0.1621207364841617,1.1088360624640947,-0.2126155467036881,1.1627018183109659,1.0769260068694868,0.14636502772478943,1.113820442937423,-0.13107421956066823,0.1752697321321648,1.1126674208096197,-0.21261554670368787,False,DD,False
U56,0.12,W,QUANTILE-F,DEGROSS,0.03732510093098029,1.10644128072371,-0.05239887316113412,1.1613123030638322,1.073714199129581,0.03372530901659032,1.113372434059722,-0.03107366553225499,0.04030157969415549,1.108958691596531,-0.05239887316113401,False,CAGR,False
U56,0.12,M,MA-THRESH,RESPREAD,0.19909291433817722,1.1494956775924383,-0.24570903581744852,1.2632176409596634,1.0522884946606264,0.20742516504058894,1.228247483066776,-0.16093561053586924,0.1922684687566143,1.0895465931657045,-0.2457090358174484,False,DD,False
U56,0.12,M,MA-THRESH,DEGROSS,0.039230414337140695,1.0164725272346173,-0.04803635621759339,1.0869541110837988,0.9679223687631022,0.03695473736131083,1.04877985608586,-0.03436810566095927,0.04110984960505171,0.9987450455783013,-0.04803635621759372,False,CAGR,False
