panel,h,book,cost,CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,keep4a,keep4b,fail4b,draw,turnover_yr
U56,1,RMATCH,10.0,0.09462078216968695,0.9747441362308857,-0.16992653237165867,1.179839603165855,0.7996426134821187,1.0595644687702326,0.09085806057361623,0.9112592955936655,-0.16992653237165867,0.0,0.0,H2+CAGR,10,9.672543007084178
U56,1,RMATCH,10.0,0.10383659725241645,1.07113262661193,-0.15449935615734312,1.1736827589076846,0.978559454211937,1.0839052493271764,0.10377123006179456,1.0607416928051778,-0.15449935615734323,0.0,0.0,CAGR,11,9.676792162812465
U56,1,RMATCH,10.0,0.09414536464965173,0.9817773950028984,-0.18571531512322836,1.1811084965602572,0.8002481556801894,1.0488541436593055,0.0894783543300044,0.9278398832300926,-0.18571531512322836,0.0,0.0,H2+CAGR,12,9.66266089233477
U56,1,RMATCH,10.0,0.10467410953458067,1.0492900512294994,-0.17445208480055996,1.1583678440794032,0.9522231592267104,1.0438647130832208,0.10654459854606513,1.0536246387908121,-0.17445208480055974,0.0,0.0,CAGR,13,9.695847226232958
U56,1,RMATCH,10.0,0.10149780093300964,1.02005025890446,-0.16111294498529427,0.9712088579125392,1.0664873737704197,0.8819105775858692,0.11567405184761137,1.1295902809218334,-0.16111294498529438,0.0,0.0,CAGR,14,9.678370694055719
U56,1,RMATCH,10.0,0.0999559888794761,1.0404452844059329,-0.15526814622472862,1.1287637710147114,0.9592441211788192,1.0301108071605962,0.10120025535094568,1.0486981708503378,-0.15526814622472873,0.0,0.0,CAGR,15,9.673486847842565
U56,1,RMATCH,10.0,0.1020707902350142,1.0113727030417914,-0.1707421267856224,1.031887944176944,0.9954839367949697,0.945076513520971,0.11017662335123335,1.063834414138223,-0.17074212678562217,0.0,0.0,CAGR,16,9.69420172728598
U56,1,RMATCH,10.0,0.10612702205494706,1.062420597762446,-0.15627083217471305,1.2011974285015994,0.9457293293287675,1.1330250508930992,0.10361103548141237,1.0095130433656494,-0.1562708321747126,0.0,1.0,-,17,9.670026114536025
U56,1,RMATCH,10.0,0.12332010884098143,1.2225002563459544,-0.15986149732282262,1.2806134018742654,1.1756324758211685,1.1520743267684592,0.13351553788746084,1.277749743148993,-0.15986149732282295,0.0,1.0,-,18,9.691084869562982
U56,1,RMATCH,10.0,0.09819501423474564,0.9779005221048493,-0.17265864412922693,1.057370707945085,0.9082907657990285,0.9404737050908986,0.10322327638786843,1.00772525082221,-0.1726586441292267,0.0,0.0,CAGR,19,9.676064520672469
U56,1,RMATCH,10.0,0.11636778953577886,1.151357970608131,-0.19460768850887789,1.195729178326737,1.114042833271759,1.1198626784291372,0.12120714667616883,1.1764985120611302,-0.19460768850887789,0.0,1.0,-,20,9.695745896848043
U56,1,RMATCH,10.0,0.10373901291595677,1.0566294800194813,-0.14895314738493015,1.191910529638675,0.9359074534634811,1.095729968141885,0.10238983764731735,1.0260147564159081,-0.14895314738493026,0.0,0.0,CAGR,21,9.671099414405186
U56,1,RMATCH,10.0,0.10238524690789874,1.0310239099429446,-0.17266120709077193,1.1613678021406664,0.9115938616522803,1.0400139456716166,0.1022518554689209,1.0235645572301761,-0.17266120709077204,0.0,0.0,CAGR,22,9.667718659773035
U56,1,RMATCH,10.0,0.09772213115029116,0.9984755200393806,-0.1680821598116169,1.1857702394478442,0.831653219985582,1.1126271390352611,0.0895408667276727,0.9081530350464792,-0.16808215981161723,0.0,0.0,CAGR,23,9.667138010997252
U56,1,RMATCH,10.0,0.10709406223654283,1.0924432067055203,-0.18679365587754293,1.092129473848447,1.095550898899447,0.9545314681709937,0.12134964902685308,1.2014392977295616,-0.18679365587754315,0.0,1.0,-,24,9.686198348094962
U56,1,RMATCH,10.0,0.1046943947212089,1.050297793310914,-0.1582065151690224,1.0731971445545234,1.0303605908742037,0.985039236674851,0.11102370666086214,1.1034062582533175,-0.15820651516902207,0.0,0.0,CAGR,25,9.683556040012322
U56,1,RMATCH,10.0,0.10540270141575858,1.076243265700136,-0.17266123072708606,1.0894162588175007,1.0671971488777783,0.9798212719156313,0.11589199041445974,1.152614741255855,-0.17266123072708617,0.0,0.0,CAGR,26,9.686311158619743
U56,1,RMATCH,10.0,0.10777169345208426,1.0785189872422474,-0.16112605304051586,1.0864870945578808,1.0727404837133994,0.9417261109860514,0.12098104138348442,1.1892802860804275,-0.16112605304051575,0.0,1.0,-,27,9.681096581687987
U56,1,RMATCH,10.0,0.09994713623377116,1.0040469811573192,-0.18261207880666586,1.1224027765906999,0.9022610733985208,1.0043430242197342,0.10265031800710767,1.00442263621854,-0.18261207880666552,0.0,0.0,CAGR,28,9.686121953812123
U56,1,RMATCH,10.0,0.10578672519393484,1.0606761009252577,-0.17184676227101114,1.0766390387445088,1.047999969801501,0.9640452254394989,0.11564642255223512,1.1383441024627388,-0.16374144967926807,0.0,1.0,-,29,9.6908015072422
U56,1,RMATCH,10.0,0.0927720227752904,0.9405445942429457,-0.18069100635396884,0.9461053356277285,0.9396982360757056,0.80521696501322,0.10768091016167469,1.0449916679084674,-0.16939185197460005,0.0,0.0,H1+CAGR,30,9.666201602396418
U56,1,RMATCH,10.0,0.09725714200569069,0.9913843285044938,-0.17452565093296402,1.062527620282317,0.9291895480365897,0.9502797068374425,0.10255206168907227,1.0241146791154423,-0.1745256509329638,0.0,0.0,CAGR,31,9.678353081475096
U56,1,RMATCH,10.0,0.10877046673261725,1.1006539221753533,-0.16397670117904617,1.290205088904981,0.9280447701268095,1.2076682110526653,0.100675625011166,1.014804177811403,-0.16397670117904628,0.0,1.0,-,32,9.677882596097248
U56,1,RMATCH,10.0,0.09631103499318838,0.9881480647529899,-0.1633397520216684,0.9821546291678315,0.9984810377360194,0.9156625407623371,0.106134201980572,1.044430096052232,-0.16333975202166806,0.0,0.0,CAGR,33,9.671078326070907
U56,1,RMATCH,10.0,0.1226387075029236,1.2194749433518213,-0.1743768870648571,1.3560397454608635,1.0947180699093244,1.2807529955056582,0.11902341911679981,1.1707019084654942,-0.17437688706485688,0.0,1.0,-,34,9.695605972290753
U56,1,RMATCH,10.0,0.11608171528762412,1.1563191735630267,-0.1699904247782491,1.2030748887759724,1.120882782467692,1.0854239840554814,0.12635937780866113,1.2117519101869176,-0.16999042477824933,0.0,1.0,-,35,9.69766281648168
U56,1,RMATCH,10.0,0.10875461761321037,1.0896976426516416,-0.17645485490606894,1.1876727277258907,1.0047910890282394,1.0667157351679666,0.11344312928676903,1.1081318310021222,-0.17645485490606905,0.0,1.0,-,36,9.682398053446075
U56,1,RMATCH,10.0,0.09900484144929411,1.0182708917007426,-0.15238805816347822,1.0972581401551418,0.9495495161000406,1.0205842101679823,0.10074742686431004,1.0166689871731618,-0.1523880581634779,0.0,0.0,CAGR,37,9.67207849644462
U56,1,RMATCH,10.0,0.10127309394543338,1.026619495459643,-0.15987917886853964,1.1192187380678973,0.9442135483350803,1.02252412206791,0.10305833862652936,1.029909893086611,-0.15987917886853953,0.0,0.0,CAGR,38,9.685873438278767
U56,1,RMATCH,10.0,0.11433925986362947,1.1674910132189569,-0.16089887624495824,1.0669584880244947,1.2627257431854289,0.9268429731340544,0.1357740744031577,1.366508844997959,-0.1608988762449578,0.0,1.0,-,39,9.660071454117709
U56,1,RMATCH,10.0,0.10024820964553882,1.031108723664654,-0.1640425543639319,1.236660663566325,0.8526594073986565,1.1316695197317903,0.09484064406243298,0.9545541891598038,-0.164042554363932,0.0,0.0,CAGR,40,9.688210311277398
U56,1,RMATCH,10.0,0.10958254543259249,1.0957758035124574,-0.17435894323142576,1.3159311986129885,0.8935317129628397,1.1912354413154065,0.10207732284060955,1.0186652724707848,-0.17435894323142542,0.0,1.0,-,41,9.67374048374526
U56,1,RMATCH,10.0,0.10546453638869635,1.0671876927649915,-0.164215939333878,1.176934788631928,0.9650272714739839,1.0530226429713203,0.10688922724938954,1.0786067004613633,-0.164215939333878,0.0,0.0,CAGR,42,9.668914535623099
U56,1,RMATCH,10.0,0.09515305622045855,0.9695731674635614,-0.1630570564608903,1.119765432213919,0.8348057126046323,0.9880866030262474,0.09491373153814431,0.9548365585537206,-0.16305705646089041,0.0,0.0,CAGR,43,9.677480371916417
U56,1,RMATCH,10.0,0.10791135918375994,1.0833330454484633,-0.1734617752729175,1.1781494900941136,1.0003869007673452,1.00533250385298,0.11716310046411915,1.1449882769040154,-0.1734617752729175,0.0,1.0,-,44,9.682160260944006
U56,1,RMATCH,10.0,0.10568664874095712,1.0850967835395569,-0.14019222502101447,1.1392649989759167,1.0368561293371183,1.008977836964178,0.113924853054171,1.145841790500674,-0.14019222502101447,0.0,0.0,CAGR,45,9.669011883531176
U56,1,RMATCH,10.0,0.08854425787140441,0.9133719325847959,-0.17751119846705898,0.8711970344309764,0.9536408362320904,0.7186283232698141,0.1058107296929347,1.0738698605890844,-0.1775111984670592,0.0,0.0,H1+CAGR,46,9.679377035854513
U56,1,RMATCH,10.0,0.09018456183235268,0.9174993526493724,-0.17298407764672974,0.9859326425849211,0.860848367449559,0.9164493869149809,0.09276517894785052,0.9188955232574467,-0.1729840776467294,0.0,0.0,CAGR,47,9.689212951988933
U56,1,RMATCH,10.0,0.1030320534441953,1.040032397739469,-0.17235803139078976,1.1305632790980513,0.9611425489823409,1.0396098888525624,0.1055374750045488,1.0407972722583523,-0.17235803139078987,0.0,0.0,CAGR,48,9.682342156833103
U56,1,RMATCH,10.0,0.11690892278512988,1.1762755439692327,-0.18140278157983336,1.3050025387204016,1.0575908986277631,1.1894043920415276,0.1161586860943149,1.1653231674559479,-0.18140278157983347,0.0,1.0,-,49,9.684470165733629
U56,1,RMATCH,10.0,0.09431400323314665,0.9619975494430891,-0.1850308377707528,1.0351331865192075,0.896815290549582,0.9040702848304821,0.10046778756343056,1.0085141486364924,-0.18503083777075247,0.0,0.0,CAGR,50,9.677081845941286
U56,1,RMATCH,10.0,0.10515933978229874,1.0536329185530882,-0.1664658360053478,1.1003397135853437,1.0092216774553568,0.9962814631627479,0.10945071463969347,1.101765994974386,-0.1664658360053478,0.0,0.0,CAGR,51,9.682651463863749
U56,1,RMATCH,10.0,0.10375843917407557,1.0341774564220552,-0.16618057044105983,1.144305186491501,0.9366468011083302,1.032185316772272,0.10545978641231812,1.0358052982143493,-0.16618057044105994,0.0,0.0,CAGR,52,9.690326347371272
U56,1,RMATCH,10.0,0.1075352400133065,1.0761002287896002,-0.1818196176927631,1.1768143337920376,0.9880258314652592,1.030452987323358,0.11389067782831575,1.1123195127773926,-0.18181961769276278,0.0,1.0,-,53,9.674290848334545
U56,1,RMATCH,10.0,0.11566155515292009,1.176853692829144,-0.15643550211634016,1.1500926884128346,1.202922219769446,1.075480017734157,0.12501318227958857,1.259719144245805,-0.15643550211634016,0.0,1.0,-,54,9.669248655677102
U56,1,RMATCH,10.0,0.1093255933344548,1.1105666795673,-0.16254801365269023,1.051171803155264,1.16681045847479,0.9501532400805802,0.1248258855873019,1.2394907815195466,-0.16254801365269012,0.0,1.0,-,55,9.675720837586299
U56,1,RMATCH,10.0,0.0939445733644153,0.9754742931635827,-0.16649265016230363,1.1667367769599433,0.7989772307259857,1.019716048245449,0.09092314316170569,0.9395897283387213,-0.16649265016230397,0.0,0.0,H2+CAGR,56,9.662732391452177
U56,1,RMATCH,10.0,0.09741088431304301,0.9920799713899665,-0.15203099310950863,1.0848129989701742,0.9083748035924782,1.0110639267468957,0.09655988011808359,0.9766089319366953,-0.15203099310950796,0.0,0.0,CAGR,57,9.66248888534276
U56,1,RMATCH,10.0,0.11577570068528065,1.1763211962916096,-0.1598759069484278,1.218565359474462,1.1397071311189328,1.1467923646533105,0.1200266448464209,1.1999369070795738,-0.15987590694842801,0.0,1.0,-,58,9.684504355051143
U56,1,RMATCH,10.0,0.09794053515416112,0.9945180071170683,-0.15861329688998427,1.114418140100733,0.8960771310020617,1.0058052451405928,0.10084588497424907,0.9874125416618997,-0.15861329688998416,0.0,0.0,CAGR,59,9.683249911202694
U56,1,RFREE,10.0,0.07375001117481994,0.7888251894245485,-0.1632625099422439,0.7330618822737118,0.8413348466576294,0.6296914956765012,0.087885052698498,0.9172538589751328,-0.16326250994224423,0.0,0.0,H1+CAGR,0,37.16878595566294
U56,1,RFREE,10.0,0.07176533137358776,0.7659614221879709,-0.162345008470002,0.863944103277686,0.6797013269127028,0.7543536755881551,0.07419176705916453,0.7753089167671178,-0.16234500847000188,0.0,0.0,H1+H2+OOS+CAGR,1,36.95984880042755
U56,1,RFREE,10.0,0.07252522525046201,0.7739308149429039,-0.14346725459897114,0.7313335777813962,0.814234267922853,0.5844470784125224,0.0893569601663764,0.9264677249142284,-0.14346725459897136,0.0,0.0,H1+H2+CAGR,2,37.1229289504152
U56,1,RFREE,10.0,0.0688929461149217,0.7462704701942091,-0.152844584770769,0.7261363011175308,0.7660387010314864,0.6701315716479147,0.07620720286647731,0.8069960091400082,-0.1528445847707689,0.0,0.0,H1+H2+OOS+CAGR,3,36.95986486068857
U56,1,RFREE,10.0,0.06867293867578583,0.7331115907197322,-0.17431069581852743,0.7455121762212185,0.7238092545956208,0.6600541684043163,0.07619239535751943,0.7907782926878031,-0.17431069581852743,0.0,0.0,H1+H2+OOS+CAGR,4,37.20150358085793
U56,1,RFREE,10.0,0.06755058785485812,0.7322521490651708,-0.15480978418785585,0.7398093416541058,0.7266373950179841,0.6438128251741142,0.07577669028175915,0.8029874481204095,-0.15480978418785596,0.0,0.0,H1+H2+OOS+CAGR,5,36.98179805373417
U56,1,RFREE,10.0,0.06655683312077887,0.7181796481420936,-0.15893285602674312,0.7460663560075912,0.69480973817033,0.6508497372604413,0.07348275483846667,0.7713446050865171,-0.15893285602674256,0.0,0.0,H1+H2+OOS+CAGR,6,37.046899503022814
U56,1,RFREE,10.0,0.06160283556749935,0.6681164173792992,-0.16760744935522487,0.7314187976357449,0.6123358831395871,0.6526517325901245,0.06398979005475813,0.6804669553941504,-0.16760744935522487,0.0,0.0,H1+H2+OOS+CAGR,7,37.485773413670806
U56,1,RFREE,10.0,0.06292612247891105,0.6822974939621448,-0.1535966436828804,0.6528189644358091,0.7104605343094386,0.588734652685594,0.07172948157377212,0.7566032894406014,-0.1535966436828805,0.0,0.0,H1+H2+OOS+CAGR,8,36.76651498115139
U56,1,RFREE,10.0,0.06756248796500963,0.7228098097305126,-0.17639998820818226,0.7040118519381154,0.7415089379147312,0.5980210230838324,0.07936719918893242,0.8212258305475851,-0.1763999882081827,0.0,0.0,H1+H2+OOS+CAGR,9,37.18914628246107
U56,1,RFREE,10.0,0.06558708240630362,0.7143694652433022,-0.1499886662362373,0.7955598137820018,0.6394229224122271,0.6738357441290088,0.06930975614837842,0.7472454685003217,-0.1499886662362374,0.0,0.0,H1+H2+OOS+CAGR,10,36.59813313992838
U56,1,RFREE,10.0,0.07225931770367278,0.7686266955698952,-0.16328972634461958,0.7434204801396583,0.7929083007712261,0.6797052196948143,0.08041351140612618,0.8404655652238866,-0.1632897263446197,0.0,0.0,H1+H2+OOS+CAGR,11,36.89425853471698
U56,1,RFREE,10.0,0.07604120297498795,0.813037936280764,-0.16205972527938617,0.7912566014162901,0.834147667355955,0.6989869776999443,0.08608739448328162,0.9058697453368874,-0.16205972527938606,0.0,0.0,H1+CAGR,12,37.00294209656142
U56,1,RFREE,10.0,0.06705569728016414,0.7222870088630078,-0.15941920712242208,0.5940097127146208,0.8400766658634423,0.5232395156969083,0.08481807776994366,0.8803549835946469,-0.15941920712242186,0.0,0.0,H1+CAGR,13,37.3471723219398
U56,1,RFREE,10.0,0.07180684555351968,0.7704375066647279,-0.16763391550683826,0.738925911966615,0.8006542803662934,0.656996839622891,0.08252196704996373,0.8604272306047058,-0.16763391550683826,0.0,0.0,H1+H2+OOS+CAGR,14,37.25327444657375
U56,1,RFREE,10.0,0.06980744781249948,0.7536584968215252,-0.15347366146406116,0.713929118444139,0.7913132288613428,0.6253655642817932,0.08130700258499957,0.8567247546726732,-0.15347366146406138,0.0,0.0,H1+H2+OOS+CAGR,15,37.40049057529288
U56,1,RFREE,10.0,0.0751610985693667,0.7993422250022928,-0.15491350364725254,0.7747008784147501,0.8232164203102651,0.636049635593621,0.08985250056722704,0.9306180994826285,-0.15491350364725265,0.0,0.0,H1+CAGR,16,36.989868828414366
U56,1,RFREE,10.0,0.070595971088389,0.7587507692669333,-0.16190362270897563,0.7423685527436824,0.775233587169782,0.6655594281921532,0.07964590134656624,0.8325522607953573,-0.16190362270897574,0.0,0.0,H1+H2+OOS+CAGR,17,37.332994606136594
U56,1,RFREE,10.0,0.07016216909884387,0.7554044879883075,-0.15583563740586082,0.7062278210908018,0.8016682244182606,0.6392153267680332,0.08084992807341385,0.8481805612437202,-0.1558356374058607,0.0,0.0,H1+H2+OOS+CAGR,18,37.243902519721495
U56,1,RFREE,10.0,0.05870862802722665,0.6449099734064382,-0.15922368644002227,0.6366697941069076,0.6535685954945111,0.5692851501754268,0.06569762389954636,0.7053766998449315,-0.15922368644002205,0.0,0.0,H1+H2+OOS+CAGR,19,36.83644039274333
U56,1,RFREE,10.0,0.06464640603141358,0.7073570624557163,-0.1432328963831444,0.6560071426644254,0.7558788961672134,0.5840034952752133,0.07527697861943139,0.8075572327781352,-0.14323289638314396,0.0,0.0,H1+H2+OOS+CAGR,20,37.42103588412774
U56,1,RFREE,10.0,0.06814277135815905,0.73500814768554,-0.1618653531627534,0.738833197043333,0.7330506567181858,0.6316587628657393,0.07788913569714184,0.8170510613418238,-0.1618653531627533,0.0,0.0,H1+H2+OOS+CAGR,21,37.32820009377528
U56,1,RFREE,10.0,0.07639109893244589,0.8103215076147415,-0.15403785272637116,0.7862471403400879,0.8338862180779643,0.7228670724222,0.08521871132094017,0.8795088424113521,-0.15403785272637105,0.0,0.0,H1+CAGR,22,37.13333546847735
U56,1,RFREE,10.0,0.06618971413610741,0.7157767323698864,-0.16695346383666443,0.7493746866131741,0.6869441393456386,0.616905159593872,0.0755441115977924,0.7941793897446044,-0.16695346383666432,0.0,0.0,H1+H2+OOS+CAGR,23,37.43609537590342
U56,1,RFREE,10.0,0.06705359183562698,0.7255331213394761,-0.15543173732530802,0.8821885158028252,0.5830625799354916,0.7807362218798325,0.06331996040881904,0.681324491214441,-0.15543173732530857,0.0,0.0,H1+H2+OOS+CAGR,24,36.93538851568756
U56,1,RFREE,10.0,0.06616146341669915,0.7198005450633115,-0.1730489801444457,0.7835925864439592,0.6637578879881163,0.7192928330989439,0.06749522329037738,0.7203791631171099,-0.17304898014444547,0.0,0.0,H1+H2+OOS+CAGR,25,37.32702088576656
U56,1,RFREE,10.0,0.07376935528847017,0.7878696177755489,-0.15069289903778638,0.6836402003467941,0.884120004051777,0.6086668797040213,0.09013295615877204,0.9298761293398435,-0.15069289903778627,0.0,0.0,H1+CAGR,26,37.029170251572104
U56,1,RFREE,10.0,0.06648260057421007,0.7177261502128449,-0.15982807445981984,0.765300279951091,0.6773409237503174,0.6987405159040198,0.06965855821037903,0.7328762395855994,-0.15982807445981995,0.0,0.0,H1+H2+OOS+CAGR,27,36.89310975605505
U56,1,RFREE,10.0,0.06134452681337854,0.6699620059527795,-0.15701214608390823,0.6724577262267349,0.6689851843199247,0.5556652711225439,0.07168061641299484,0.7610793787515704,-0.157012146083908,0.0,0.0,H1+H2+OOS+CAGR,28,37.30836061530791
U56,1,RFREE,10.0,0.07147500669058782,0.7669945003987951,-0.1447843501847731,0.830062392687331,0.7112251620134742,0.7467432524369628,0.07424189290603067,0.7831701396125333,-0.14478435018477298,0.0,0.0,H1+H2+OOS+CAGR,29,36.96777562425227
U56,1,RFREE,10.0,0.06525694977629604,0.7072499082352953,-0.1461019402072088,0.657788659031966,0.7535331463852912,0.5429225932208751,0.08002722843631127,0.8375171263538742,-0.1461019402072089,0.0,0.0,H1+H2+OOS+CAGR,30,36.914966588853446
U56,1,RFREE,10.0,0.08104668222779554,0.8624495179393347,-0.16540792489033773,0.961683317091038,0.7744592202376017,0.8649059793970477,0.08233084734487472,0.8606640061218701,-0.1654079248903375,0.0,0.0,H2+OOS+CAGR,31,37.141808258935065
U56,1,RFREE,10.0,0.0660721726071718,0.7086680988844345,-0.1743716963353159,0.7992389698883279,0.6285483961407478,0.7238653570360348,0.0660804143342697,0.6968549392851714,-0.17437169633531624,0.0,0.0,H1+H2+OOS+CAGR,32,37.10012300475082
U56,1,RFREE,10.0,0.06211217595587515,0.6795482528945949,-0.1575258836988953,0.7279077269007093,0.6356093975084504,0.6357398721266405,0.06622761906404473,0.7149123206141915,-0.1575258836988953,0.0,0.0,H1+H2+OOS+CAGR,33,37.00627062318788
U56,1,RFREE,10.0,0.06830404796385503,0.7428430693924434,-0.15915669793625287,0.8321236222289314,0.6616694337790232,0.7564733496662224,0.06793580335709337,0.731853068570872,-0.15915669793625298,0.0,0.0,H1+H2+OOS+CAGR,34,37.23281816398102
U56,1,RFREE,10.0,0.07132095198073118,0.7651134824787688,-0.15612439720731408,0.7681737293815215,0.7641333455970938,0.6558909390842873,0.08176288893587302,0.8515325588428728,-0.15612439720731397,0.0,0.0,H1+H2+OOS+CAGR,35,37.34351892335966
U56,1,RFREE,10.0,0.07038034213978417,0.754547517480607,-0.1515674495931444,0.7863942456304076,0.7266200946082281,0.6710933526201472,0.07835321091325387,0.8212029167782673,-0.1515674495931446,0.0,0.0,H1+H2+OOS+CAGR,36,37.216159508302766
U56,1,RFREE,10.0,0.060136440003811575,0.6598246040921892,-0.15745089229540243,0.7384594062809585,0.5877507732311922,0.661034658773194,0.06042438730120603,0.6587434483736403,-0.15745089229540232,0.0,0.0,H1+H2+OOS+CAGR,37,37.34646814399513
U56,1,RFREE,10.0,0.06689199089799458,0.7253332940219994,-0.15419239228783554,0.7167640449877223,0.7343049779387949,0.6302318390901159,0.0755412674974667,0.8017292942118942,-0.15408827336666997,0.0,0.0,H1+H2+OOS+CAGR,38,37.432470776431515
U56,1,RFREE,10.0,0.06517858327912984,0.7068106230626794,-0.16105403905719706,0.7043903345421758,0.7108102860618559,0.6159766267978264,0.07402371494211613,0.7783832021563599,-0.16105403905719717,0.0,0.0,H1+H2+OOS+CAGR,39,37.18767971540612
U56,1,RFREE,10.0,0.0635688885084209,0.6836865228621763,-0.1599441761496171,0.6464938254237727,0.7188974021715681,0.541863597775413,0.07628178644860917,0.7973917938689546,-0.15994417614961698,0.0,0.0,H1+H2+OOS+CAGR,40,37.534222286209676
U56,1,RFREE,10.0,0.06426275853195507,0.6962784402940603,-0.16433953819411684,0.6624702561424467,0.7283833705037329,0.6098143892324537,0.07226247444025269,0.76551948032131,-0.16433953819411662,0.0,0.0,H1+H2+OOS+CAGR,41,36.946488719172415
U56,1,RFREE,10.0,0.05916904341378815,0.6469030007395965,-0.1717007777787457,0.7355251019821439,0.5691237460278703,0.6318124432043338,0.061615603827791965,0.658958816049654,-0.17170077777874493,0.0,0.0,H1+H2+OOS+CAGR,42,37.38978870430833
U56,1,RFREE,10.0,0.06480654889713078,0.7040943732433912,-0.1619062557905634,0.7339777672212535,0.67851926818587,0.6435859428548569,0.07097511204917661,0.7520473502792743,-0.1619062557905635,0.0,0.0,H1+H2+OOS+CAGR,43,37.25327194657994
U56,1,RFREE,10.0,0.06519390181766327,0.7065958961416151,-0.1546732857126969,0.7433231703142145,0.6750886994525906,0.6495649177948504,0.07107876571329119,0.751819927033484,-0.15467328571269723,0.0,0.0,H1+H2+OOS+CAGR,44,37.23550613263992
U56,1,RFREE,10.0,0.06850950569545033,0.7354963210001206,-0.16420456394461913,0.6812534204327316,0.7861770926890191,0.5614504713444514,0.08426244405214933,0.8735566407517344,-0.16420456394461924,0.0,0.0,H1+H2+CAGR,45,37.368374497214404
U56,1,RFREE,10.0,0.06266227772833433,0.683061571993736,-0.15648692528754682,0.7045905345892367,0.6646675169894325,0.620804255367033,0.06872155442043115,0.7326968470842746,-0.1564869252875467,0.0,0.0,H1+H2+OOS+CAGR,46,37.525828850402256
U56,1,RFREE,10.0,0.07421587616887071,0.7897764098261493,-0.15960352194756988,0.7501181036714496,0.8274391025881342,0.6962105397175166,0.08277734225566324,0.8653644333255888,-0.15960352194756955,0.0,0.0,H1+OOS+CAGR,47,37.4285775385502
U56,1,RFREE,10.0,0.07310937587788868,0.7910604931526705,-0.1488202983941025,0.858192129380571,0.7308640666940063,0.7475466971125069,0.07769511584239264,0.8258495688205268,-0.14882029839410282,0.0,0.0,H1+H2+OOS+CAGR,48,37.10633490313469
U56,1,RFREE,10.0,0.05997516905871336,0.6575319150505605,-0.16026147206058994,0.6499996565297166,0.6656103193829824,0.5862001063829703,0.06663319033092985,0.7145674668589671,-0.16026147206058972,0.0,0.0,H1+H2+OOS+CAGR,49,37.230084577641705
U56,1,RFREE,10.0,0.07232062813805173,0.7815623059876744,-0.14664278835457412,0.7628990882561163,0.7998586049664773,0.6199006620581343,0.08658920948412208,0.911632110092784,-0.14664278835457434,0.0,0.0,H1+H2+CAGR,50,37.40626388777715
