arm,outcome,strata,resid,b_IS,t_IS,b_OOS,t_OOS,claim_IS,holds
EWall,DDnorm,7,logx,-0.0064640499034605,-0.02428612242187217,0.4801210154104245,1.057546734208027,False,False
EWall,DDnorm,21,none,-0.02991312108499474,-1.702626318283544,-0.020852240556526902,-0.8246167162474305,False,False
EWall,DDnorm,21,logx,-0.02736128395226678,-0.10430770028378164,0.42203878547047236,0.897535166989941,False,False
EWall,MaxDD,3,none,-0.019858204679390583,-5.985473449220124,-0.017290730967207072,-3.9692572624320372,True,True
EWall,MaxDD,3,logx,-0.004490873088309089,-0.1317203829261073,0.10905897443346435,2.050715343902986,False,False
EWall,MaxDD,5,none,-0.01096469510641704,-3.495418176076109,-0.012484514688443327,-2.880847551192464,True,True
EWall,MaxDD,5,logx,0.01086925668664901,0.30757936001610003,0.08794254669724005,1.541032709760083,False,False
EWall,MaxDD,7,none,-0.008289986101062729,-2.7217086298287847,-0.010495434045416903,-2.43555196150943,True,True
EWall,MaxDD,7,logx,0.01861692688956973,0.5175723482094711,0.08446578564120044,1.4073376820546992,False,False
EWall,MaxDD,21,none,-0.006997996465086294,-2.565748543230874,-0.007400977138028902,-1.8394100673807257,True,False
EWall,MaxDD,21,logx,0.014065366102316235,0.4004089631637981,0.07711926509805879,1.2458760140226215,False,False
EWall,Sharpe,3,none,-0.043617140781612385,-2.8985725319336004,-0.027217957591021618,-1.9933810450757548,True,True
EWall,Sharpe,3,logx,0.33239533835854596,1.8966625241205024,0.21378642983329904,1.0074252240800654,False,False
EWall,Sharpe,5,none,-0.011890968128988887,-0.8354609905804861,0.017392238659727114,1.4217173127533338,False,False
EWall,Sharpe,5,logx,0.4366255913925754,2.473639492661914,0.641681777096377,3.039916531958887,True,True
EWall,Sharpe,7,none,0.009337755492206069,0.709794725740814,0.028930975042021734,2.4101824562116465,False,False
EWall,Sharpe,7,logx,0.568912158788967,3.2356615570669014,0.8520000036682336,3.9053700180915456,True,True
EWall,Sharpe,21,none,0.01866031689269114,1.5426616601111027,0.03796449908027304,3.4015863572543967,False,False
EWall,Sharpe,21,logx,0.6786806442121283,3.9818206550282422,0.952496699443122,4.334216924374753,True,True
top10,CAGR,3,none,-0.0017036859463850653,-0.6864187664516186,-0.00034024796069076355,-0.14913663417127535,False,False
top10,CAGR,3,logx,-0.0034966929458141154,-0.0937369545869952,-0.0789124346333776,-2.0786222706519553,False,False
top10,CAGR,5,none,0.0028669523944029537,1.2215532509800975,0.006174183720856005,3.0220133545195655,False,False
top10,CAGR,5,logx,0.05579344563148081,1.515318736425613,0.024397163104539807,0.6076059702443831,False,False
top10,CAGR,7,none,0.006009231272805589,2.7150011046804114,0.008986124721956555,4.582917538490771,True,True
top10,CAGR,7,logx,0.12393844257577082,3.237322505550179,0.07689175068494916,1.8465759756546734,True,False
top10,CAGR,21,none,0.007954588873063034,4.107279625519846,0.00918528041492169,5.091347010639501,True,True
top10,CAGR,21,logx,0.16721120397068517,4.688337822263072,0.0974597059426264,2.2851079140015518,True,True
top10,CAGRnorm,3,none,-0.03230912879645846,-1.707072542184863,-0.016973635875464504,-1.1293648431681504,False,False
top10,CAGRnorm,3,logx,-0.05329937680142749,-0.18850703733031263,-0.5168394510593923,-2.0076553189994617,False,False
top10,CAGRnorm,5,none,0.004333365847947714,0.24131184286509075,0.02804600938719436,2.0791834345382276,False,False
top10,CAGRnorm,5,logx,0.3844513392244672,1.374656731375187,0.20363105731459993,0.7464342360682034,False,False
top10,CAGRnorm,7,none,0.02746092629701288,1.6099877601587618,0.046834628561580716,3.6125790839130953,False,False
top10,CAGRnorm,7,logx,0.9161694076904718,3.1605243675813814,0.5503070454613267,1.938643436203696,True,False
top10,CAGRnorm,21,none,0.04201384783927801,2.7996915061391134,0.048178877208649926,3.9970495684174554,True,True
top10,CAGRnorm,21,logx,1.238482395634991,4.580669437658006,0.681399275870932,2.3313569633733944,True,True
top10,DDnorm,3,none,-0.05583295199364826,-2.375686327825339,-4.4836985994566846e-05,-0.0020510162475400376,True,False
top10,DDnorm,3,logx,-0.24855730594301295,-0.7108875077478457,0.04704890334767029,0.12399399241216655,False,False
top10,DDnorm,5,none,-0.016548625127981095,-0.7186482111356047,0.01770448020612315,0.8182000424547936,False,False
top10,DDnorm,5,logx,0.19070658056814022,0.5338185662463246,0.2569483349692858,0.5811394352218473,False,False
top10,DDnorm,7,none,0.007290578500782479,0.338458191999705,0.026106682026873333,1.2104324171543324,False,False
top10,DDnorm,7,logx,0.7430566147297217,2.0388630881928123,0.4141745633720384,0.8681681865770162,True,False
top10,DDnorm,21,none,0.013578906155683173,0.6613621379262222,0.04390950504771549,2.1809503967446977,False,False
top10,DDnorm,21,logx,1.0240203811967938,2.782097196619205,0.6032844173020994,1.2339817880310826,True,False
top10,MaxDD,3,none,-0.01205973707681872,-3.7941074098955987,-0.007658736284636102,-2.3205867221375236,True,True
top10,MaxDD,3,logx,-0.030240191387630233,-0.6631949439630247,0.001475880610448288,0.026383938883304824,False,False
top10,MaxDD,5,none,-0.006270980001421453,-2.0014359891497953,-0.00483378817161886,-1.4871708859866357,True,False
top10,MaxDD,5,logx,0.026917690643349645,0.5785327796136438,0.03019177689497797,0.4644462721766352,False,False
top10,MaxDD,7,none,-0.003730908919841989,-1.2518098593766627,-0.0031183220690141665,-0.9643407215133097,False,False
top10,MaxDD,7,logx,0.09753445709725742,2.0549172572536993,0.055447364633249396,0.7902615184070757,True,False
top10,MaxDD,21,none,-0.00284500450757803,-0.9979202845707947,-0.00011828203826307907,-0.03972654688979374,False,False
top10,MaxDD,21,logx,0.13555509900823579,2.8368777378451155,0.08290473669464923,1.1573780889037062,True,False
top10,Sharpe,3,none,-0.030151585326246375,-1.7037084580886137,-0.015196061802797664,-1.0901266164640775,False,False
top10,Sharpe,3,logx,-0.055931824788801876,-0.21148339173589017,-0.48165327449007944,-2.019386138526054,False,False
top10,Sharpe,5,none,0.00404170521216425,0.24063121335407237,0.02681657450663399,2.1482920636854828,False,False
top10,Sharpe,5,logx,0.3520429561108997,1.3451833453638127,0.18958667622102413,0.7516896395759181,False,False
top10,Sharpe,7,none,0.025908446146272465,1.6264501667572628,0.043906835631589244,3.654807709524539,False,False
top10,Sharpe,7,logx,0.8527418624489034,3.148148648606419,0.5018054337006156,1.9096872125781033,True,False
top10,Sharpe,21,none,0.0394625488627502,2.81475825959586,0.045413657400548015,4.068625621751779,True,True
top10,Sharpe,21,logx,1.1554812301990145,4.572293254543375,0.6267273581998614,2.3173317614095783,True,True
top20,CAGR,3,none,-0.0015593981897134665,-1.0002680615777333,-0.0039038815444811985,-2.3311161365363757,False,False
top20,CAGR,3,logx,-0.018532936557509275,-1.0294664035716121,-0.0673063187714697,-3.3124692437816625,False,False
top20,CAGR,5,none,0.0011311208611592747,0.7693273116072046,0.00235303506813996,1.6371963448404325,False,False
top20,CAGR,5,logx,0.013500774273279417,0.705310982923296,0.0070993552342056565,0.3367228880876179,False,False
top20,CAGR,7,none,0.003496326196916769,2.5951230491455775,0.005522951050664636,4.318455762405091,True,True
top20,CAGR,7,logx,0.047884725224352706,2.4140753515541675,0.06055526711626244,2.7978145530623566,True,True
top20,CAGR,21,none,0.004692852206006719,3.8180487459122077,0.006047443663695879,5.132321772583837,True,True
top20,CAGR,21,logx,0.07404550586810908,3.827047959956259,0.06826557368245129,3.091167852887976,True,True
top20,CAGRnorm,3,none,-0.025232057179192233,-1.579345762980658,-0.041633069454916294,-2.8569322673777218,False,False
top20,CAGRnorm,3,logx,-0.27390781118571345,-1.4372152457993501,-0.6495820526453318,-3.4007758418742933,False,False
top20,CAGRnorm,5,none,0.001152425041571154,0.07545520223471214,0.013477891594297735,1.0818317138400348,False,False
top20,CAGRnorm,5,logx,0.0469066616579348,0.2300113107411823,0.031345025318921915,0.1586916639098965,False,False
top20,CAGRnorm,7,none,0.022592617995905277,1.5869788664473519,0.0408891550905641,3.660377250251963,False,False
top20,CAGRnorm,7,logx,0.4395695380497344,2.1064845237612873,0.5297739146268026,2.616548143472451,True,True
top20,CAGRnorm,21,none,0.033007032295021665,2.5036999175436265,0.045088006317594374,4.3442536780534855,True,True
top20,CAGRnorm,21,logx,0.6929441423739627,3.389390334882671,0.5962983425412052,2.862479746963065,True,True
top20,DDnorm,3,none,-0.07766112792356283,-3.387541513413534,-0.017249382702649,-0.7944445462964926,True,False
top20,DDnorm,3,logx,-0.9350538453215067,-3.457801668727853,-0.21404983425904,-0.704486983058873,True,False
top20,DDnorm,5,none,-0.04392223415981927,-1.9522196363082827,0.0047581919833833185,0.22527301572480082,False,False
top20,DDnorm,5,logx,-0.6210667438011778,-2.0801012136449493,-0.0032956419367003442,-0.009347477242087843,True,False
top20,DDnorm,7,none,-0.013729705995400913,-0.6540475180347399,0.036224976503027737,1.7904019556300639,False,False
top20,DDnorm,7,logx,-0.18150879944160953,-0.5845535158261692,0.5531837308153,1.4675272392360628,False,False
top20,DDnorm,21,none,-0.0044541685487749574,-0.2261452040759165,0.045174672285103246,2.3706442741792535,False,False
top20,DDnorm,21,logx,0.008163430454646528,0.026236721743210626,0.6098948390273715,1.5584209897897616,False,False
top20,MaxDD,3,none,-0.007815039428381309,-3.809499281975642,-0.002564915119393478,-1.1261851900623283,True,False
top20,MaxDD,3,logx,-0.08562414752852172,-3.5201509048088178,-0.019091906545481555,-0.5992751103039612,True,False
top20,MaxDD,5,none,-0.005310267898574863,-2.582551142240674,-0.0011235407453560702,-0.506575883506842,True,False
top20,MaxDD,5,logx,-0.058263120104831756,-2.1699140873328835,0.002863944052856709,0.07742380785381922,True,False
top20,MaxDD,7,none,-0.004018301067774675,-2.0023181106370824,0.001445542631683674,0.6668968848044111,True,False
top20,MaxDD,7,logx,-0.020922835042508914,-0.7460798068148788,0.060933247796414125,1.5392449304103815,False,False
top20,MaxDD,21,none,-0.003341175745131876,-1.7613908958327122,0.002217102595999924,1.111609240584806,False,False
top20,MaxDD,21,logx,-0.0020226355287778983,-0.07194061464271023,0.06827348412502615,1.6683309769192565,False,False
top20,Sharpe,3,none,-0.024385848144192663,-1.6099113628070854,-0.039932606878816106,-2.8901596036584354,False,False
top20,Sharpe,3,logx,-0.2683801458722616,-1.4870662306546456,-0.6218095630045862,-3.435865606852718,False,False
top20,Sharpe,5,none,0.0007338511299004458,0.05068779893108384,0.012420201942123463,1.0536240231852545,False,False
top20,Sharpe,5,logx,0.03383985399519152,0.17512537776696185,0.02182287796298002,0.11691664347430569,False,False
top20,Sharpe,7,none,0.021463257351126752,1.5945725912684021,0.03835242290602001,3.6301784486112627,False,False
top20,Sharpe,7,logx,0.4067587283105225,2.0586522838918913,0.4889187706639264,2.555691242585055,True,True
top20,Sharpe,21,none,0.031307168261993645,2.513430666531457,0.042506823483987856,4.3274795258877665,True,True
top20,Sharpe,21,logx,0.6447280466641578,3.330633524377421,0.5532405800196485,2.8089574514414863,True,True
