panel,cadence,mode,cost_bps,chooser,pick_cap,pick_gross,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,spy_OOS_CAGR,spy_OOS_Sharpe,spy_OOS_MaxDD,base_OOS_CAGR,base_OOS_Sharpe,beats_spy,beats_base,full4b,full4a
U56,M,RAT_CAP,10.0,C_ISSHARPE,0.030,0.75,0.16271026655611376,1.2590002466318557,-0.21244201659462714,0.15454794790057602,0.8831406547160487,-0.33717256724185274,0.0951245058604564,1.2839355379722956,True,False,False,False
U56,M,RAT_CAP,10.0,C_ISCALMAR,0.030,0.75,0.16271026655611376,1.2590002466318557,-0.21244201659462714,0.15454794790057602,0.8831406547160487,-0.33717256724185274,0.0951245058604564,1.2839355379722956,True,False,False,False
U56,M,RAT_CAP,25.0,C_ISSHARPE,0.030,0.75,0.15836321452790103,1.2293037310939667,-0.21305769831827082,0.15454794790057602,0.8831406547160487,-0.33717256724185274,0.0951245058604564,1.2839355379722956,True,False,False,False
U56,M,RAT_CAP,25.0,C_ISCALMAR,0.030,0.75,0.15836321452790103,1.2293037310939667,-0.21305769831827082,0.15454794790057602,0.8831406547160487,-0.33717256724185274,0.0951245058604564,1.2839355379722956,True,False,False,False
U56,M,RAT_CAP,50.0,C_ISSHARPE,0.030,0.75,0.1511488187526957,1.1794687219833002,-0.2140838345243431,0.15454794790057602,0.8831406547160487,-0.33717256724185274,0.0951245058604564,1.2839355379722956,True,False,False,False
U56,M,RAT_CAP,50.0,C_ISCALMAR,0.030,0.75,0.1511488187526957,1.1794687219833002,-0.2140838345243431,0.15454794790057602,0.8831406547160487,-0.33717256724185274,0.0951245058604564,1.2839355379722956,True,False,False,False
U56,M,RAT_BUD,0.0,C_ISSHARPE,0.030,0.75,0.14487918798203303,1.1980973757051496,-0.1498129318407414,0.15454794790057602,0.8831406547160487,-0.33717256724185274,0.0951245058604564,1.2839355379722956,True,False,True,False
U56,M,RAT_BUD,0.0,C_ISCALMAR,0.020,0.75,0.15156259132608207,1.2330108039839527,-0.1655237563542532,0.15454794790057602,0.8831406547160487,-0.33717256724185274,0.0951245058604564,1.2839355379722956,True,False,True,False
U56,M,RAT_BUD,10.0,C_ISSHARPE,0.030,0.75,0.14274873681973066,1.1824387921076684,-0.14981293184074096,0.15454794790057602,0.8831406547160487,-0.33717256724185274,0.0951245058604564,1.2839355379722956,True,False,True,False
U56,M,RAT_BUD,10.0,C_ISCALMAR,0.020,0.75,0.1494644962089886,1.217930974314428,-0.1658527569750502,0.15454794790057602,0.8831406547160487,-0.33717256724185274,0.0951245058604564,1.2839355379722956,True,False,True,False
U56,M,RAT_BUD,25.0,C_ISSHARPE,0.030,0.75,0.13955902454449642,1.158846364825338,-0.15254459867282866,0.15454794790057602,0.8831406547160487,-0.33717256724185274,0.0951245058604564,1.2839355379722956,True,False,True,False
U56,M,RAT_BUD,25.0,C_ISCALMAR,0.020,0.75,0.14632326409461793,1.1952187317202378,-0.16634625790624558,0.15454794790057602,0.8831406547160487,-0.33717256724185274,0.0951245058604564,1.2839355379722956,True,False,True,False
U56,M,RAT_BUD,50.0,C_ISSHARPE,0.030,0.75,0.13425871054701743,1.1192657595508435,-0.16087122505036544,0.15454794790057602,0.8831406547160487,-0.33717256724185274,0.0951245058604564,1.2839355379722956,True,False,True,False
U56,M,RAT_BUD,50.0,C_ISCALMAR,0.020,0.75,0.14110360631779617,1.1571332756578272,-0.16716875945823795,0.15454794790057602,0.8831406547160487,-0.33717256724185274,0.0951245058604564,1.2839355379722956,True,False,True,False
B136,W,CONT,0.0,C_ISSHARPE,0.015,0.75,0.12041840957916072,1.1502675890058949,-0.16605233181474677,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.07847283605551292,1.1016867720596069,True,True,True,False
B136,W,CONT,0.0,C_ISCALMAR,0.020,0.75,0.12186816399359102,1.1392361336091132,-0.1660523318147471,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.07847283605551292,1.1016867720596069,True,True,True,False
B136,W,CONT,10.0,C_ISSHARPE,0.015,0.75,0.11524960870490153,1.1053250447515872,-0.16663605360180467,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.07847283605551292,1.1016867720596069,True,True,True,False
B136,W,CONT,10.0,C_ISCALMAR,0.020,0.75,0.11650054279398914,1.0935817708519633,-0.17096216935248387,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.07847283605551292,1.1016867720596069,True,False,True,False
B136,W,CONT,25.0,C_ISSHARPE,0.015,0.75,0.10753921313561854,1.0378098417311061,-0.1675113773008159,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.07847283605551292,1.1016867720596069,True,False,True,False
B136,W,CONT,25.0,C_ISCALMAR,0.020,0.75,0.10849512786676208,1.025005402259087,-0.17934700448984042,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.07847283605551292,1.1016867720596069,True,False,True,False
B136,W,CONT,50.0,C_ISSHARPE,0.015,0.75,0.09480189651354931,0.9251000370711348,-0.17917740298592133,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.07847283605551292,1.1016867720596069,True,False,False,False
B136,W,CONT,50.0,C_ISCALMAR,0.020,0.75,0.09527458603872074,0.9105523613820907,-0.1931402003715541,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.07847283605551292,1.1016867720596069,True,False,False,False
B136,W,RATCHET,0.0,C_ISSHARPE,0.015,0.75,0.1545842064791545,1.1809782950101908,-0.18435651768827854,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.07847283605551292,1.1016867720596069,True,True,True,False
B136,W,RATCHET,0.0,C_ISCALMAR,0.030,1.0,0.15958876865447147,1.191066959378728,-0.20281857349635202,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.07847283605551292,1.1016867720596069,True,True,False,False
B136,W,RATCHET,10.0,C_ISSHARPE,0.015,0.75,0.1498986491539871,1.1493526010974515,-0.18495845030096658,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.07847283605551292,1.1016867720596069,True,True,True,False
B136,W,RATCHET,10.0,C_ISCALMAR,0.030,1.0,0.15361250463474385,1.1516896180246023,-0.20873541922220684,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.07847283605551292,1.1016867720596069,True,True,False,False
B136,W,RATCHET,25.0,C_ISSHARPE,0.015,0.75,0.14290435770830423,1.1018344570996002,-0.18687329648916728,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.07847283605551292,1.1016867720596069,True,True,True,False
B136,W,RATCHET,25.0,C_ISCALMAR,0.030,1.0,0.14470318319548592,1.0925075501259403,-0.2175312667352226,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.07847283605551292,1.1016867720596069,True,False,False,False
B136,W,RATCHET,50.0,C_ISSHARPE,0.015,0.75,0.1313374300431056,1.0224576050879142,-0.2041991519275308,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.07847283605551292,1.1016867720596069,True,False,False,False
B136,W,RATCHET,50.0,C_ISCALMAR,0.015,0.75,0.1313374300431056,1.0224576050879142,-0.2041991519275308,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.07847283605551292,1.1016867720596069,True,False,False,False
B136,W,RAT_CAP,0.0,C_ISSHARPE,0.020,0.75,0.14987067161001089,1.1928672568466305,-0.182102028230678,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.07847283605551292,1.1016867720596069,True,True,True,False
B136,W,RAT_CAP,0.0,C_ISCALMAR,0.030,1.0,0.15880965290936677,1.1971824027037206,-0.202061006994676,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.07847283605551292,1.1016867720596069,True,True,True,False
B136,W,RAT_CAP,10.0,C_ISSHARPE,0.020,0.75,0.14505356611379439,1.1587985227241002,-0.18327249397892353,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.07847283605551292,1.1016867720596069,True,True,True,False
B136,W,RAT_CAP,10.0,C_ISCALMAR,INF,1.0,0.15519600371703213,1.1633165484006616,-0.20653976583980038,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.07847283605551292,1.1016867720596069,True,True,False,False
B136,W,RAT_CAP,25.0,C_ISSHARPE,0.020,0.75,0.13786398327390392,1.1076023605867484,-0.19030083696853506,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.07847283605551292,1.1016867720596069,True,True,True,False
B136,W,RAT_CAP,25.0,C_ISCALMAR,0.030,0.75,0.14239760794958456,1.1240360330651984,-0.19162131697486262,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.07847283605551292,1.1016867720596069,True,True,True,False
B136,W,RAT_CAP,50.0,C_ISSHARPE,0.020,0.75,0.12597693475990868,1.0220691127782426,-0.20560265494904606,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.07847283605551292,1.1016867720596069,True,False,False,False
B136,W,RAT_CAP,50.0,C_ISCALMAR,0.030,0.75,0.13026834353521544,1.038511184948496,-0.20346241840147739,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.07847283605551292,1.1016867720596069,True,False,False,False
B136,W,RAT_BUD,0.0,C_ISSHARPE,0.015,0.75,0.11455688257541419,1.1141996539015298,-0.1813062066905513,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.07847283605551292,1.1016867720596069,True,True,True,False
B136,W,RAT_BUD,0.0,C_ISCALMAR,0.030,1.0,0.14250740946584517,1.077867455886792,-0.21856056645449384,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.07847283605551292,1.1016867720596069,True,False,False,False
B136,W,RAT_BUD,10.0,C_ISSHARPE,0.015,0.75,0.11115729579593303,1.0841837509271643,-0.18544945849755468,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.07847283605551292,1.1016867720596069,True,False,True,False
B136,W,RAT_BUD,10.0,C_ISCALMAR,0.030,1.0,0.1377934877142719,1.0463919151452281,-0.22437451172456901,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.07847283605551292,1.1016867720596069,True,False,False,False
B136,W,RAT_BUD,25.0,C_ISSHARPE,0.015,0.75,0.10607633027400265,1.0390829212836503,-0.19162641424268168,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.07847283605551292,1.1016867720596069,True,False,True,False
B136,W,RAT_BUD,25.0,C_ISCALMAR,0.030,1.0,0.13075691795073174,0.9990866136725439,-0.2330172581073161,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.07847283605551292,1.1016867720596069,True,False,False,False
B136,W,RAT_BUD,50.0,C_ISSHARPE,0.015,0.75,0.09765693584527502,0.9637426023856722,-0.2018210078710294,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.07847283605551292,1.1016867720596069,True,False,True,False
B136,W,RAT_BUD,50.0,C_ISCALMAR,0.030,1.0,0.11912024399709642,0.920042032139151,-0.2472157761054915,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.07847283605551292,1.1016867720596069,True,False,False,False
B136,M,CONT,0.0,C_ISSHARPE,0.030,0.75,0.13040491779657093,1.1231284875893615,-0.2198339307014502,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.07847283605551292,1.1016867720596069,True,True,False,False
B136,M,CONT,0.0,C_ISCALMAR,0.030,0.75,0.13040491779657093,1.1231284875893615,-0.2198339307014502,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.07847283605551292,1.1016867720596069,True,True,False,False
B136,M,CONT,10.0,C_ISSHARPE,0.020,0.75,0.1213258408360649,1.0647581902329766,-0.22025734185985302,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.07847283605551292,1.1016867720596069,True,False,False,False
B136,M,CONT,10.0,C_ISCALMAR,0.030,0.75,0.12681638954077235,1.0954449270751883,-0.2202573418598528,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.07847283605551292,1.1016867720596069,True,False,False,False
B136,M,CONT,25.0,C_ISSHARPE,0.020,0.75,0.11600430555605556,1.0227108684212232,-0.22089245859745732,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.07847283605551292,1.1016867720596069,True,False,False,False
B136,M,CONT,25.0,C_ISCALMAR,0.030,0.75,0.1214520012927578,1.053721693000784,-0.22089245859745754,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.07847283605551292,1.1016867720596069,True,False,False,False
B136,M,CONT,50.0,C_ISSHARPE,0.020,0.75,0.10718344434131777,0.9521731279877252,-0.22195098649346456,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.07847283605551292,1.1016867720596069,True,False,False,False
B136,M,CONT,50.0,C_ISCALMAR,0.030,0.75,0.1125602391142273,0.9837275702686646,-0.22195098649346445,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.07847283605551292,1.1016867720596069,True,False,False,False
B136,M,RATCHET,0.0,C_ISSHARPE,0.030,0.75,0.16141402542541505,1.1555294082808087,-0.22186025546544164,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.07847283605551292,1.1016867720596069,True,True,False,False
B136,M,RATCHET,0.0,C_ISCALMAR,0.030,1.0,0.1676606617124925,1.1696160308677181,-0.23027206876647666,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.07847283605551292,1.1016867720596069,True,True,False,False
B136,M,RATCHET,10.0,C_ISSHARPE,0.030,0.75,0.1579907650668435,1.134162445009288,-0.22238447522648985,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.07847283605551292,1.1016867720596069,True,True,False,False
B136,M,RATCHET,10.0,C_ISCALMAR,0.020,1.0,0.16242957178356576,1.139461263578179,-0.2344164519377081,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.07847283605551292,1.1016867720596069,True,True,False,False
B136,M,RATCHET,25.0,C_ISSHARPE,0.030,0.75,0.15287209855301787,1.1019747406799092,-0.22317080486806273,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.07847283605551292,1.1016867720596069,True,True,False,False
B136,M,RATCHET,25.0,C_ISCALMAR,0.020,1.0,0.15641172577888862,1.1024883029891135,-0.23518550839798247,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.07847283605551292,1.1016867720596069,True,True,False,False
B136,M,RATCHET,50.0,C_ISSHARPE,0.030,0.75,0.144384095714293,1.0479968576752379,-0.22448135427068394,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.07847283605551292,1.1016867720596069,True,False,False,False
B136,M,RATCHET,50.0,C_ISCALMAR,0.020,1.0,0.14644148023924375,1.0404578353806857,-0.23646726916510719,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.07847283605551292,1.1016867720596069,True,False,False,False
B136,M,RAT_CAP,0.0,C_ISSHARPE,0.030,0.75,0.15712540923047325,1.1684408020543393,-0.22205655233620258,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.07847283605551292,1.1016867720596069,True,True,False,False
B136,M,RAT_CAP,0.0,C_ISCALMAR,0.030,1.0,0.16470595071431027,1.174709170386053,-0.2303205216692935,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.07847283605551292,1.1016867720596069,True,True,False,False
B136,M,RAT_CAP,10.0,C_ISSHARPE,0.030,0.75,0.15371089299813478,1.1461971472705332,-0.22257747397992445,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.07847283605551292,1.1016867720596069,True,True,False,False
B136,M,RAT_CAP,10.0,C_ISCALMAR,0.030,1.0,0.1605979658799057,1.1491325201054172,-0.23083382452100532,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.07847283605551292,1.1016867720596069,True,True,False,False
B136,M,RAT_CAP,25.0,C_ISSHARPE,0.030,0.75,0.14860534850595863,1.1126828178618302,-0.22335885644550768,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.07847283605551292,1.1016867720596069,True,True,False,False
B136,M,RAT_CAP,25.0,C_ISCALMAR,0.030,0.75,0.14860534850595863,1.1126828178618302,-0.22335885644550768,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.07847283605551292,1.1016867720596069,True,True,False,False
B136,M,RAT_CAP,50.0,C_ISSHARPE,0.030,0.75,0.14013923049439247,1.0564669858997877,-0.22466116055481222,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.07847283605551292,1.1016867720596069,True,False,False,False
