panel,rung,family,prior,gross,depth,cadence,level,w,arm_Sharpe,twin_Sharpe,arm_MaxDD,twin_MaxDD,arm_p4b_oos,twin_p4b,twin_p4b_oos,beats_twin,clean,both_win,is_pick,ok25
U56,10,VOL20-HI,True,1.0,0.25,D,0.12,252,1.0775537635828085,1.0462052226125078,-0.20167859949747502,-0.2023499573558758,True,False,False,True,True,True,False,False
U56,10,VOL20-HI,True,1.0,0.25,W,0.12,252,1.0833055044285373,1.0462055826104721,-0.19096621483246234,-0.2025060272070024,True,False,False,True,True,True,False,False
U56,10,VOL20-HI,True,1.0,0.25,D,0.12,504,1.074894400266849,1.046205531495811,-0.18162080560714278,-0.2024838460267091,True,False,False,True,True,True,False,False
U56,10,VOL20-HI,True,1.0,0.25,W,0.12,504,1.0755619524562308,1.0462054543344923,-0.18299929764790446,-0.2024503753716601,True,False,False,True,True,True,False,True
U56,10,VOL20-HI,True,1.0,0.25,D,0.12,2016,1.0644948233356075,1.0462090800363553,-0.1810439542611696,-0.20405458730473347,True,False,False,True,True,True,False,False
U56,10,VOL20-HI,True,1.0,0.25,W,0.12,2016,1.0568482519463247,1.046209005982052,-0.1857432244699636,-0.20402134107903347,True,False,False,True,True,True,False,False
U56,10,DISP-HI,True,1.0,0.25,D,0.12,2016,1.0577277234412297,1.0462068309420183,-0.18371025866292245,-0.2030520131116922,True,False,False,True,True,True,False,False
U56,10,DISP-HI,True,1.0,0.25,W,0.12,2016,1.0660997642994738,1.0462069316184555,-0.18978142673214948,-0.2030965780013726,True,False,False,True,True,True,False,False
U56,10,CORR-HI,True,1.0,0.25,D,0.07,252,1.079032016446353,1.0462116635321046,-0.18162080560714255,-0.20522354202389004,True,False,False,True,True,True,False,False
U56,10,CORR-HI,True,1.0,0.25,W,0.07,252,1.0699660528263122,1.0462125648680516,-0.18299929764790446,-0.20563529708157313,True,False,False,True,True,True,False,True
U56,10,CORR-HI,True,1.0,0.5,W,0.07,252,1.0848653732422697,1.046205479907131,-0.16683591806102704,-0.20246146635131868,True,False,False,True,True,True,False,True
U56,10,CORR-HI,True,1.0,0.25,D,0.07,504,1.0843513887015175,1.0462118341131577,-0.1826886932022933,-0.20530127697081313,True,False,False,True,True,True,False,False
U56,10,CORR-HI,True,1.0,0.25,W,0.07,504,1.086711916170285,1.0462121023693933,-0.1798745445933747,-0.205423703386859,True,False,False,True,True,True,False,True
U56,10,CORR-HI,True,1.0,0.25,D,0.07,1008,1.061745007775522,1.046213604852783,-0.19241513830217472,-0.20611350790971428,True,False,False,True,True,True,False,False
U56,10,CORR-HI,True,1.0,0.25,W,0.07,1008,1.054838608446546,1.046213604852783,-0.19844483035818028,-0.20611350790971428,True,False,False,True,True,True,True,False
U56,10,CORR-HI,True,1.0,0.5,D,0.07,1008,1.0693390926139452,1.0462076597717391,-0.1858873320832617,-0.20341976845397503,True,False,False,True,True,True,False,False
U56,10,CORR-HI,True,1.0,0.5,W,0.07,1008,1.0553323808373716,1.0462076597717391,-0.1979726995126555,-0.20341976845397503,True,False,False,True,True,True,True,False
U56,10,CORR-HI,True,1.0,0.25,D,0.07,2016,1.0550173561390295,1.0462144937736553,-0.18201088741844806,-0.20652493183878917,True,False,False,True,True,True,False,False
U56,10,CORR-HI,True,1.0,0.25,W,0.07,2016,1.0504938751081145,1.046214589498489,-0.18299929764790446,-0.20656938491041388,True,False,False,True,True,True,False,False
U56,10,CORR-HI,True,1.0,0.5,D,0.07,2016,1.0562533652607267,1.0462095011541765,-0.16913395382386598,-0.2042439530401874,True,False,False,True,True,True,False,False
U56,10,CORR-HI,True,1.0,0.5,W,0.07,2016,1.0474449501844638,1.046209698745205,-0.17270922692331614,-0.20433298530779198,True,False,False,True,True,True,False,False
U56,10,CORR-HI,True,1.0,0.25,D,0.12,252,1.0737961291748306,1.0462059162532797,-0.17519673612994502,-0.20265098615765242,True,False,False,True,True,True,False,False
U56,10,CORR-HI,True,1.0,0.25,W,0.12,252,1.0677341756066774,1.0462059927224325,-0.18299929764790435,-0.20268425275593815,True,False,False,True,True,True,False,False
U56,10,CORR-HI,True,1.0,0.25,D,0.12,504,1.1025708132887762,1.046207459359666,-0.18162080560714244,-0.20333066283705403,True,False,False,True,True,True,False,False
U56,10,CORR-HI,True,1.0,0.25,W,0.12,504,1.0999815928881036,1.046207534658104,-0.18299929764790446,-0.20336412778551893,True,False,False,True,True,True,False,True
U56,10,CORR-HI,True,1.0,0.25,D,0.12,1008,1.0995209163075643,1.0462104375088603,-0.17417186633678805,-0.20466689150675677,True,False,False,True,True,True,False,True
U56,10,CORR-HI,True,1.0,0.25,W,0.12,1008,1.0733586526368564,1.0462102903235513,-0.18299929764790446,-0.20460023699334084,True,False,False,True,True,True,False,True
U56,10,CORR-HI,True,1.0,0.25,D,0.12,2016,1.0826804343034093,1.046211345255464,-0.17417186633678794,-0.20507873871399862,True,False,False,True,True,True,False,False
U56,10,CORR-HI,True,1.0,0.25,W,0.12,2016,1.054203196166813,1.0462115657778601,-0.18299929764790446,-0.20517903482587974,True,False,False,True,True,True,False,False
U56,10,CORR-HI,True,1.0,0.25,D,0.17,1008,1.1121707550272482,1.0462071332085439,-0.16880067534996002,-0.20318590045995077,True,False,False,True,True,True,False,True
U56,10,CORR-HI,True,1.0,0.25,W,0.17,1008,1.0914637073228217,1.046207534658104,-0.18299929764790446,-0.20336412778551893,True,False,False,True,True,True,False,True
U56,10,CORR-HI,True,1.0,0.25,D,0.17,2016,1.0793500798683378,1.0462089561502317,-0.16880067534996013,-0.20399897847354787,True,False,False,True,True,True,False,False
U56,10,CORR-HI,True,1.0,0.25,W,0.17,2016,1.0551244246033251,1.046208732797362,-0.18299929764790424,-0.20389883596468827,True,False,False,True,True,True,False,False
B136,10,BREADTH-LO,True,0.75,0.5,W,0.07,1008,1.0814831220166192,1.0211446402077449,-0.13938860423532218,-0.17194742357896053,True,False,False,True,True,True,False,False
B136,10,CORR-HI,True,0.75,0.5,D,0.12,504,1.1384492272217754,1.0211418009722857,-0.13010597860597017,-0.1676335283963596,True,False,False,True,True,True,False,False
B136,10,CORR-HI,True,0.75,1.0,D,0.12,504,1.1825145063458706,1.0211342377436141,-0.1315915227278326,-0.15831851415445286,True,False,False,True,True,True,False,False
B136,10,BREADTH-LO,True,1.0,0.25,D,0.07,252,1.0513847123559115,1.0211433350719585,-0.19976620481062035,-0.2244323982006704,True,False,False,True,True,True,False,False
B136,10,BREADTH-LO,True,1.0,0.25,W,0.07,252,1.055358972517712,1.0211434595893747,-0.20137874658324206,-0.22425298151966133,True,False,False,True,True,True,False,False
B136,10,BREADTH-LO,True,1.0,0.5,D,0.07,252,1.0661906184358998,1.021147377725877,-0.1825321738278517,-0.2179086325215086,True,False,False,True,True,True,False,False
B136,10,BREADTH-LO,True,1.0,0.5,W,0.07,252,1.0750746951636438,1.0211475652981348,-0.1787222101029411,-0.21754781187707484,True,False,False,True,True,True,False,True
B136,10,BREADTH-LO,True,1.0,1.0,D,0.07,252,1.02210443983918,1.0211520301853856,-0.1813495110087261,-0.20475371638172424,True,False,False,True,True,True,False,False
B136,10,BREADTH-LO,True,1.0,0.25,W,0.07,1008,1.055836917708283,1.0211407863706787,-0.20137874658324229,-0.2277762185670451,True,False,False,True,True,True,False,False
B136,10,BREADTH-LO,True,1.0,0.5,D,0.07,1008,1.0800202939360855,1.0211432170519954,-0.1935363724878677,-0.22459987985514296,True,False,False,True,True,True,False,True
B136,10,BREADTH-LO,True,1.0,0.5,W,0.07,1008,1.0818233289702242,1.0211431995356046,-0.18258623389616713,-0.22462367805537387,True,False,False,True,True,True,False,True
B136,10,BREADTH-LO,True,1.0,1.0,D,0.07,1008,1.0926166463782379,1.0211471991311176,-0.1691806304483835,-0.21824540895923417,True,False,False,True,True,True,False,True
B136,10,BREADTH-LO,True,1.0,1.0,W,0.07,1008,1.097617992806609,1.0211471724718464,-0.18883868822036387,-0.21829347346417594,True,False,False,True,True,True,False,False
B136,10,BREADTH-LO,True,1.0,1.0,D,0.07,2016,1.0362449605998976,1.021145104923152,-0.19127584252025576,-0.22179838582579936,True,False,False,True,True,True,True,False
B136,10,BREADTH-LO,True,1.0,0.25,D,0.12,252,1.0726608966548128,1.0211452179497982,-0.19976620481062035,-0.2216185819204769,True,False,False,True,True,True,False,False
B136,10,BREADTH-LO,True,1.0,0.25,W,0.12,252,1.0617486686183428,1.0211452480237366,-0.20137874658324217,-0.22157064447140917,True,False,False,True,True,True,False,False
B136,10,BREADTH-LO,True,1.0,0.5,D,0.12,252,1.1091338924256058,1.0211499530886718,-0.17471797967609237,-0.21224351840726263,True,False,False,True,True,True,False,False
B136,10,BREADTH-LO,True,1.0,0.5,W,0.12,252,1.0861404537604629,1.0211499900518641,-0.17204437772258918,-0.21214689770730522,True,False,False,True,True,True,False,True
B136,10,BREADTH-LO,True,1.0,0.5,D,0.12,504,1.0979544501682108,1.0211488232868133,-0.2011896957902075,-0.21497099125865426,True,False,False,True,True,True,False,False
B136,10,BREADTH-LO,True,1.0,0.25,W,0.12,1008,1.0695996654966424,1.021142258394387,-0.20137874658324173,-0.2258905526767344,True,False,False,True,True,True,False,False
B136,10,BREADTH-LO,True,1.0,0.5,D,0.12,1008,1.0665057771122775,1.021145659219895,-0.18845369632824593,-0.2209110697838471,True,False,False,True,True,True,False,False
B136,10,BREADTH-LO,True,1.0,0.5,W,0.12,1008,1.1080858627628476,1.0211457037103189,-0.17204437772258896,-0.22083923283961038,True,False,False,True,True,True,False,True
B136,10,BREADTH-LO,True,1.0,1.0,D,0.12,1008,1.0506361356330496,1.0211504621941947,-0.1604380733412848,-0.21081692216396564,True,False,False,True,True,True,False,False
B136,10,BREADTH-LO,True,1.0,1.0,W,0.12,1008,1.137112975234346,1.0211505111745316,-0.150658708448558,-0.21067180516313433,True,False,False,True,True,True,False,True
B136,10,BREADTH-LO,True,1.0,0.25,W,0.12,2016,1.0611933135054503,1.0211412364968184,-0.20137874658324184,-0.22721572675927604,True,False,False,True,True,True,False,False
B136,10,BREADTH-LO,True,1.0,0.5,D,0.12,2016,1.098608910381437,1.0211440118359836,-0.18845369632824605,-0.2234512739208645,True,False,False,True,True,True,False,True
B136,10,BREADTH-LO,True,1.0,0.5,W,0.12,2016,1.092510067429116,1.0211439790603511,-0.17204437772258874,-0.22349913424609413,True,False,False,True,True,True,False,True
B136,10,BREADTH-LO,True,1.0,1.0,D,0.12,2016,1.1273070930933704,1.0211483816837459,-0.1662441470144509,-0.2159349211954611,True,False,False,True,True,True,False,True
B136,10,BREADTH-LO,True,1.0,1.0,W,0.12,2016,1.1173739999800887,1.0211483369270236,-0.150658708448558,-0.216031255947157,True,False,False,True,True,True,False,True
B136,10,BREADTH-LO,True,1.0,0.25,D,0.17,252,1.084355967321646,1.0211465927978323,-0.19170135513582653,-0.2193267784905759,True,False,False,True,True,True,True,False
B136,10,BREADTH-LO,True,1.0,0.25,W,0.17,252,1.0590518250782768,1.021146701635798,-0.2013787465832425,-0.21913444000344706,True,False,False,True,True,True,False,False
B136,10,BREADTH-LO,True,1.0,0.5,D,0.17,252,1.1336379375152605,1.0211514162023991,-0.15193690691897144,-0.2076195269579888,True,False,False,True,True,True,True,False
B136,10,BREADTH-LO,True,1.0,0.5,W,0.17,252,1.0790210857290852,1.021151512264743,-0.17204437772258918,-0.20723127063261748,True,False,False,True,True,True,False,False
B136,10,BREADTH-LO,True,1.0,0.25,W,0.17,504,1.0686760145800436,1.0211457705382363,-0.20137874658324217,-0.22073115066152937,True,False,False,True,True,True,True,False
B136,10,BREADTH-LO,True,1.0,0.5,D,0.17,504,1.0774218121895964,1.021150478550646,-0.18845369632824593,-0.21076855150420748,True,False,False,True,True,True,False,False
B136,10,BREADTH-LO,True,1.0,0.5,W,0.17,504,1.1012608917693065,1.021150584178341,-0.17204437772258907,-0.21045399390068142,True,False,False,True,True,True,True,False
B136,10,BREADTH-LO,True,1.0,0.25,D,0.17,1008,1.0479959469530817,1.0211432685519384,-0.19976620481062035,-0.22452804921953384,True,False,False,True,True,True,False,False
B136,10,BREADTH-LO,True,1.0,0.25,W,0.17,1008,1.0560222835243538,1.0211433516139852,-0.2013787465832424,-0.22440859069427554,True,False,False,True,True,True,False,False
B136,10,BREADTH-LO,True,1.0,0.5,D,0.17,1008,1.0606891697228116,1.0211472771253516,-0.16981423453679945,-0.2181009748705538,True,False,False,True,True,True,False,False
B136,10,BREADTH-LO,True,1.0,0.5,W,0.17,1008,1.0780434670711119,1.0211474028119634,-0.17645069175928185,-0.21786054276893208,True,False,False,True,True,True,False,True
B136,10,BREADTH-LO,True,1.0,1.0,D,0.17,1008,1.0228437106595667,1.021151962506718,-0.19659863319408488,-0.2051427951148732,True,False,False,True,True,True,False,False
B136,10,BREADTH-LO,True,1.0,1.0,W,0.17,1008,1.06251505083474,1.021152046769565,-0.16178263915460978,-0.20465648387370938,True,False,False,True,True,True,False,True
B136,10,BREADTH-LO,True,1.0,0.25,W,0.17,2016,1.0555026916165184,1.0211424729491592,-0.20137874658324184,-0.2256037227966493,True,False,False,True,True,True,False,False
B136,10,BREADTH-LO,True,1.0,0.5,D,0.17,2016,1.041731235126699,1.0211455401289082,-0.18028574664658525,-0.22110290094347906,True,False,False,True,True,True,False,False
B136,10,BREADTH-LO,True,1.0,0.5,W,0.17,2016,1.0786000509156728,1.0211460568408777,-0.1764506917592814,-0.22026332682714522,True,False,False,True,True,True,False,True
B136,10,BREADTH-LO,True,1.0,1.0,W,0.17,2016,1.0751706396010396,1.0211508908607323,-0.17112240385021382,-0.2095098766160428,True,False,False,True,True,True,False,True
B136,10,VOL20-HI,True,1.0,0.5,W,0.12,504,1.0437536990506202,1.0211484485970568,-0.19663939114155637,-0.2157904063920939,True,False,False,True,True,True,False,False
B136,10,VOL20-HI,True,1.0,0.5,D,0.12,2016,1.0477764399093707,1.0211459110251386,-0.18931513920160348,-0.2205032338059676,True,False,False,True,True,True,False,False
B136,10,VOL20-HI,True,1.0,0.5,W,0.17,504,1.031253775196679,1.021150162613986,-0.20120111553734166,-0.211687737449485,True,False,False,True,True,True,False,False
B136,10,VOL20-HI,True,1.0,0.25,D,0.17,2016,1.0344973031539735,1.021144052736048,-0.20167139698167325,-0.22339149936565006,True,False,False,True,True,True,False,False
B136,10,VOL20-HI,True,1.0,0.5,D,0.17,2016,1.0321926983870782,1.0211484375110196,-0.18728348746931134,-0.2158143861840307,True,False,False,True,True,True,False,False
B136,10,DISP-HI,True,1.0,0.5,D,0.17,2016,1.0520507706714246,1.021149934563059,-0.19052294183602603,-0.2122918262514697,True,False,False,True,True,True,False,False
B136,10,DISP-HI,True,1.0,0.5,W,0.17,2016,1.0528458642043257,1.0211496814959993,-0.19445074127659534,-0.2129441405214858,True,False,False,True,True,True,False,False
B136,10,CORR-HI,True,1.0,0.25,D,0.07,252,1.0471609731807832,1.0211415604512828,-0.2016570306630353,-0.22680984271531013,True,False,False,True,True,True,False,False
B136,10,CORR-HI,True,1.0,0.5,D,0.07,252,1.061180217581214,1.0211445331589073,-0.1895365186765251,-0.22268507057013098,True,False,False,True,True,True,False,False
B136,10,CORR-HI,True,1.0,0.5,W,0.07,252,1.0417901825970626,1.0211445978733449,-0.18910252590901178,-0.22258929192467003,True,False,False,True,True,True,False,False
B136,10,CORR-HI,True,1.0,1.0,D,0.07,252,1.0387188387523285,1.0211490830201186,-0.18337117932300107,-0.21439222710679884,True,False,False,True,True,True,False,False
B136,10,CORR-HI,True,1.0,0.25,D,0.07,504,1.0539164601257445,1.0211413129753812,-0.19393980136375955,-0.22712009817248813,True,False,False,True,True,True,False,False
B136,10,CORR-HI,True,1.0,0.25,W,0.07,504,1.0474129858775705,1.0211412651654654,-0.19738802356357332,-0.22717989332084543,True,False,False,True,True,True,False,False
B136,10,CORR-HI,True,1.0,0.5,D,0.07,504,1.0761106137402427,1.021144110021482,-0.17309229282118077,-0.22330768300382786,True,False,False,True,True,True,False,True
B136,10,CORR-HI,True,1.0,0.5,W,0.07,504,1.0643782719276849,1.0211440281421933,-0.17526593639039245,-0.2234274494968589,True,False,False,True,True,True,False,False
B136,10,CORR-HI,True,1.0,1.0,D,0.07,504,1.075154527444738,1.0211485152697481,-0.19583509898822937,-0.21564587656863476,True,False,False,True,True,True,False,False
B136,10,CORR-HI,True,1.0,0.5,D,0.07,2016,1.0246591937042566,1.0211413224654196,-0.1979597305685289,-0.22710822365003347,True,False,False,True,True,True,False,False
B136,10,CORR-HI,True,1.0,0.25,D,0.12,252,1.0639164181127054,1.0211435589429219,-0.19294107035772545,-0.22410947390454727,True,False,False,True,True,True,False,False
B136,10,CORR-HI,True,1.0,0.25,W,0.12,252,1.0821624533812808,1.0211436086157928,-0.20137874658324195,-0.2240376081899308,True,False,False,True,True,True,True,False
B136,10,CORR-HI,True,1.0,0.5,D,0.12,252,1.0932300901838958,1.0211477142588428,-0.17607628901974304,-0.21725917338785572,True,False,False,True,True,True,False,False
B136,10,CORR-HI,True,1.0,0.5,W,0.12,252,1.1318413786615589,1.021147788494556,-0.17298800434703698,-0.21711461780715136,True,False,False,True,True,True,True,False
B136,10,CORR-HI,True,1.0,1.0,D,0.12,252,1.083024627251262,1.0211522429230193,-0.16658941402312533,-0.20344007726758295,True,False,False,True,True,True,False,False
B136,10,CORR-HI,True,1.0,1.0,W,0.12,252,1.1645556805456179,1.0211522868353897,-0.16658941402312477,-0.20314808700122855,True,False,False,True,True,True,True,False
B136,10,CORR-HI,True,1.0,0.25,D,0.12,504,1.0852461490344347,1.0211428994591147,-0.19976620481062057,-0.22503009655672523,True,False,False,True,True,True,False,False
B136,10,CORR-HI,True,1.0,0.25,W,0.12,504,1.0696706115862096,1.0211428816814392,-0.20137874658324206,-0.2250540997655116,True,False,False,True,True,True,False,False
B136,10,CORR-HI,True,1.0,0.5,D,0.12,504,1.1387200237653403,1.0211467151363933,-0.17069064289331093,-0.2191105292497162,True,False,False,True,True,True,False,True
B136,10,CORR-HI,True,1.0,0.5,W,0.12,504,1.1060703474018792,1.0211466880082274,-0.17204437772258896,-0.21915856382857546,True,False,False,True,True,True,False,True
B136,10,CORR-HI,True,1.0,1.0,D,0.12,504,1.1825414194038089,1.0211515234871147,-0.17260445935966717,-0.2071827525364609,True,False,False,True,True,True,False,True
B136,10,CORR-HI,True,1.0,1.0,W,0.12,504,1.1160631534689305,1.0211515010111862,-0.17186037710475377,-0.20727978704875127,True,False,False,True,True,True,False,True
B136,10,CORR-HI,True,1.0,0.25,D,0.12,1008,1.0589412998661334,1.0211415319119614,-0.1997662048106208,-0.22684568576920838,True,False,False,True,True,True,False,False
B136,10,CORR-HI,True,1.0,0.25,W,0.12,1008,1.04315460658826,1.0211415888092168,-0.20137874658324217,-0.22677421082759563,True,False,False,True,True,True,False,False
B136,10,CORR-HI,True,1.0,0.5,D,0.12,1008,1.0867457526811162,1.0211444846314446,-0.17289403122743807,-0.22275679379504054,True,False,False,True,True,True,False,False
B136,10,CORR-HI,True,1.0,0.5,W,0.12,1008,1.0545537283220079,1.0211445817757268,-0.17204437772258885,-0.22261313078455325,True,False,False,True,True,True,False,False
B136,10,CORR-HI,True,1.0,1.0,D,0.12,1008,1.098451162353907,1.0211490184874719,-0.150658708448558,-0.21453688710361074,True,False,False,True,True,True,False,False
B136,10,CORR-HI,True,1.0,1.0,W,0.12,1008,1.0352287302003857,1.021149147299593,-0.1626088931552261,-0.21424755210035473,True,False,False,True,True,True,False,False
B136,10,CORR-HI,True,1.0,0.25,D,0.12,2016,1.0443035309360431,1.0211407863706787,-0.19976620481062002,-0.2277762185670451,True,False,False,True,True,True,False,False
B136,10,CORR-HI,True,1.0,0.25,W,0.12,2016,1.0339438624773523,1.0211408054988107,-0.20137874658324284,-0.22775248072470877,True,False,False,True,True,True,False,False
B136,10,CORR-HI,True,1.0,0.5,D,0.12,2016,1.0586783498416052,1.0211431995356046,-0.16869621482271702,-0.22462367805537387,True,False,False,True,True,True,False,False
B136,10,CORR-HI,True,1.0,0.5,W,0.12,2016,1.037389847499169,1.0211432347189033,-0.17526593639039179,-0.2245758687558359,True,False,False,True,True,True,False,False
B136,10,CORR-HI,True,1.0,1.0,D,0.12,2016,1.0535397893481149,1.0211471724718464,-0.1634351421597643,-0.21829347346417594,True,False,False,True,True,True,False,False
B136,10,CORR-HI,True,1.0,0.25,D,0.17,252,1.0931384060857423,1.0211448929623015,-0.1852103098243464,-0.2221340708658418,True,False,False,True,True,True,True,True
B136,10,CORR-HI,True,1.0,0.25,W,0.17,252,1.0635036963097841,1.0211448929623015,-0.20137874658324195,-0.2221340708658418,True,False,False,True,True,True,False,False
B136,10,CORR-HI,True,1.0,0.5,D,0.17,252,1.1537944792853247,1.0211495482800803,-0.15106525419372918,-0.21328209066751058,True,False,False,True,True,True,True,True
B136,10,CORR-HI,True,1.0,0.5,W,0.17,252,1.0907486334997134,1.0211495482800803,-0.17753577607766946,-0.21328209066751058,True,False,False,True,True,True,False,False
B136,10,CORR-HI,True,1.0,0.25,D,0.17,504,1.0912621647400793,1.021144370949238,-0.19976620481062024,-0.22292448819849708,True,False,False,True,True,True,False,False
B136,10,CORR-HI,True,1.0,0.25,W,0.17,504,1.0915323686319243,1.021144452057407,-0.20137874658324229,-0.2228048909682816,True,False,False,True,True,True,False,False
B136,10,CORR-HI,True,1.0,0.5,D,0.17,504,1.1501293306943645,1.021148866934168,-0.16869621482271746,-0.21487436871928456,True,False,False,True,True,True,False,True
B136,10,CORR-HI,True,1.0,0.5,W,0.17,504,1.1509026103428763,1.0211489753257108,-0.17204437772258885,-0.21463331876226466,True,False,False,True,True,True,False,True
B136,10,CORR-HI,True,1.0,0.25,D,0.17,1008,1.0694206489179896,1.0211424729491592,-0.19130686140453967,-0.2256037227966493,True,False,False,True,True,True,False,True
B136,10,CORR-HI,True,1.0,0.25,W,0.17,1008,1.0497490919628791,1.0211423747447457,-0.20137874658324217,-0.2257351496634823,True,False,False,True,True,True,False,False
B136,10,CORR-HI,True,1.0,0.5,D,0.17,1008,1.1066540340010425,1.0211460568408777,-0.15111321518579846,-0.22026332682714522,True,False,False,True,True,True,False,True
B136,10,CORR-HI,True,1.0,0.5,W,0.17,1008,1.0669957164971722,1.0211458962017341,-0.17204437772258907,-0.22052732781626372,True,False,False,True,True,True,False,True
B136,10,CORR-HI,True,1.0,1.0,D,0.17,1008,1.1261039302814346,1.0211508908607323,-0.150658708448558,-0.2095098766160428,True,False,False,True,True,True,False,True
B136,10,CORR-HI,True,1.0,1.0,W,0.17,1008,1.0534634673654437,1.0211507203808654,-0.18438150504531114,-0.21004257567015194,True,False,False,True,True,True,False,False
B136,10,CORR-HI,True,1.0,0.25,D,0.17,2016,1.0564037797190657,1.02114159842782,-0.1913068614045399,-0.2267621212280656,True,False,False,True,True,True,False,True
B136,10,CORR-HI,True,1.0,0.25,W,0.17,2016,1.0361569732968114,1.021141682621292,-0.2013787465832424,-0.22665478711902365,True,False,False,True,True,True,False,False
B136,10,CORR-HI,True,1.0,0.5,D,0.17,2016,1.0815982253598697,1.0211445978733449,-0.15111321518579846,-0.22258929192467003,True,False,False,True,True,True,False,True
