file,target,p,n,fit,const,lift,literal
2026-09-05_clause-11b-draw-count-by-enumeration_cloud.grid.csv,zone_over_mean_effect,12,72,1.0,1.0,0.0,1
2026-09-05_crisis-beta-as-the-pre-registrable-selector_C.picks.csv,regret,32,327,1.0,1.0,0.0,1
2026-09-05_crisis-depth-as-the-price-denominator_B.pricelist.csv,dCAGR,16,264,0.8863636363636364,0.8939393939393939,-0.007575757575757569,0
2026-09-05_crisis-depth-as-the-price-denominator_B.pricelist.csv,dMaxDD,15,263,0.8669201520912547,0.8136882129277566,0.05323193916349811,0
2026-09-05_crisis-depth-as-the-price-denominator_B.pricelist.csv,dSharpe,16,264,0.7803030303030303,0.7916666666666666,-0.011363636363636354,0
2026-09-05_cross-universe-breakeven-as-a-KEEP-bar_cloud.bargrid.csv,delta,3,420,1.0,1.0,0.0,1
2026-09-05_de-gross-vs-reweight-across-gates_cloud.convention.csv,dSharpe,20,434,0.8640552995391705,0.5737327188940092,0.29032258064516125,0
2026-09-05_de-gross-vs-reweight-across-gates_cloud.convention.csv,dCAGR_pp,20,434,0.9055299539170507,0.8847926267281107,0.020737327188940058,0
2026-09-05_de-gross-vs-reweight-across-gates_cloud.convention.csv,dMaxDD_pp,20,430,0.8860465116279069,0.7697674418604651,0.11627906976744184,0
2026-09-05_defensive-class-census_B.grid.csv,m,47,2244,1.0,1.0,0.0,1
2026-09-05_defensive-overlays-are-rule-8-invisible_B.deltas.csv,dCAGR_OOS,48,164,0.9939024390243902,0.4817073170731707,0.5121951219512195,0
2026-09-05_defensive-overlays-are-rule-8-invisible_B.deltas.csv,dMaxDD_OOS,48,157,0.821656050955414,0.5414012738853503,0.28025477707006374,0
2026-09-05_defensive-overlays-are-rule-8-invisible_B.walkforward.csv,regret,28,69,1.0,1.0,0.0,1
2026-09-05_delete-the-scaler-on-small_cloud.scalerpremium.csv,dCAGR_pp,5,80,0.9125,0.5625,0.35,0
2026-09-05_delete-the-scaler-on-small_cloud.scalerpremium.csv,dSharpe,5,80,0.725,0.375,0.35,0
2026-09-05_delete-the-scaler-on-small_cloud.scalerpremium.csv,dMaxDD_pp,5,80,0.9,0.9,0.0,1
2026-09-05_delete-the-scaler-on-small_cloud.scalerpremium.csv,dTurnover,5,80,1.0,1.0,0.0,1
2026-09-05_do-gross-choice-rules-lose-to-constants-in-general_C.choices.csv,IS_margin,19,1325,0.819622641509434,0.7811320754716982,0.03849056603773582,0
2026-09-05_do-gross-choice-rules-lose-to-constants-in-general_C.choices.csv,OOS_margin,19,1325,0.870188679245283,0.8211320754716981,0.049056603773584895,0
2026-09-05_do-gross-choice-rules-lose-to-constants-in-general_C.ladder.csv,IS_margin,33,1908,0.8852201257861635,0.8632075471698113,0.022012578616352196,0
2026-09-05_do-gross-choice-rules-lose-to-constants-in-general_C.ladder.csv,OOS_margin,33,1908,0.8977987421383647,0.8537735849056604,0.04402515723270439,0
2026-09-05_do-gross-choice-rules-lose-to-constants-in-general_C.walkforward.csv,OOS_margin,16,50,0.96,0.94,0.020000000000000018,0
2026-09-05_does-a-harmful-instrument-clear-more-often-than-a-helpful-one_B.arms.csv,dSharpe,35,284,1.0,0.647887323943662,0.352112676056338,0
2026-09-05_does-a-harmful-instrument-clear-more-often-than-a-helpful-one_B.repro_O.csv,dSharpe,5,168,0.875,0.875,0.0,1
2026-09-05_does-a-harmful-instrument-clear-more-often-than-a-helpful-one_B.repro_T.csv,m,3,300,1.0,1.0,0.0,1
2026-09-05_does-a-harmful-instrument-clear-more-often-than-a-helpful-one_B.repro_T.csv,dSharpe_F,3,300,0.8933333333333333,0.8933333333333333,0.0,1
2026-09-05_does-a-harmful-instrument-clear-more-often-than-a-helpful-one_B.repro_T.csv,dSharpe_IS,3,300,0.85,0.85,0.0,1
2026-09-05_does-a-harmful-instrument-clear-more-often-than-a-helpful-one_B.repro_Tclause.csv,m,10,120,1.0,1.0,0.0,1
2026-09-05_does-a-null-column-change-any-published-verdict_cloud.clause.csv,m,15,360,1.0,1.0,0.0,1
2026-09-05_does-a-null-column-change-any-published-verdict_cloud.grid.csv,m,25,900,1.0,1.0,0.0,1
2026-09-05_does-a-null-column-change-any-published-verdict_cloud.grid.csv,dSharpe_F,25,900,0.8977777777777778,0.7233333333333334,0.1744444444444444,0
2026-09-05_does-a-null-column-change-any-published-verdict_cloud.grid.csv,dSharpe_IS,25,900,0.9022222222222223,0.7511111111111111,0.1511111111111112,0
2026-09-05_does-a-null-column-change-any-published-verdict_cloud.grid.csv,dSharpe_OOS,25,900,0.8588888888888889,0.6044444444444445,0.2544444444444445,0
2026-09-05_does-a-null-column-change-any-published-verdict_cloud.swap.csv,m,12,540,1.0,1.0,0.0,1
2026-09-05_does-a-null-column-change-any-published-verdict_cloud.verdicts.csv,m,18,900,1.0,1.0,0.0,1
2026-09-05_does-a-null-column-change-any-published-verdict_cloud.verdicts.csv,dSharpe_F,18,900,0.9022222222222223,0.7233333333333334,0.17888888888888888,0
2026-09-05_does-a-null-column-change-any-published-verdict_cloud.verdicts.csv,dSharpe_IS,18,900,0.9033333333333333,0.7511111111111111,0.15222222222222226,0
2026-09-05_does-a-random-screen-de-concentrate-just-as-well_B.instruments.csv,dMaxDD,20,46,0.9130434782608695,0.9565217391304348,-0.0434782608695653,0
2026-09-05_does-any-fitted-dial-beat-its-own-modal-pick_B.choices.csv,IS_margin,23,2120,0.825,0.7858490566037736,0.03915094339622638,0
2026-09-05_does-any-fitted-dial-beat-its-own-modal-pick_B.choices.csv,OOS_margin,23,2120,0.8693396226415094,0.8325471698113207,0.03679245283018873,0
2026-09-05_does-any-fitted-dial-beat-its-own-modal-pick_B.ladder.csv,IS_margin,33,1908,0.8852201257861635,0.8632075471698113,0.022012578616352196,0
2026-09-05_does-any-fitted-dial-beat-its-own-modal-pick_B.ladder.csv,OOS_margin,33,1908,0.8977987421383647,0.8537735849056604,0.04402515723270439,0
2026-09-05_does-any-fitted-dial-beat-its-own-modal-pick_B.walkforward.csv,OOS_margin,13,48,1.0,1.0,0.0,1
2026-09-05_does-any-fitted-dial-beat-its-own-modal-pick_cloud.ladder.csv,IS_margin,34,4000,0.9495,0.9495,0.0,1
2026-09-05_does-any-fitted-dial-beat-its-own-modal-pick_cloud.ladder.csv,OOS_margin,34,4000,0.91875,0.874,0.044749999999999956,0
2026-09-05_does-any-fitted-dial-beat-its-own-modal-pick_cloud.walkforward.csv,OOS_margin,18,80,1.0,1.0,0.0,1
2026-09-05_does-book-share-price-a-tilt_C.grid.csv,m,26,189,1.0,1.0,0.0,1
2026-09-05_does-book-share-price-a-tilt_C.regression.csv,m,11,126,1.0,1.0,0.0,1
2026-09-05_does-book-share-price-a-tilt_C.regression.csv,dSharpe,12,126,0.5555555555555556,0.626984126984127,-0.0714285714285714,0
2026-09-05_does-book-share-price-a-tilt_C.regression.csv,dCAGR,12,126,0.8333333333333334,0.6031746031746031,0.23015873015873023,0
2026-09-05_does-book-share-price-a-tilt_C.regression.csv,dMaxDD,12,126,0.8174603174603174,0.46825396825396826,0.3492063492063492,0
2026-09-05_does-cadence-skill-survive-a-second-corpus_cloud.choices.csv,IS_margin,24,575,0.951304347826087,0.951304347826087,0.0,1
2026-09-05_does-cadence-skill-survive-a-second-corpus_cloud.choices.csv,OOS_margin,24,575,0.9408695652173913,0.8434782608695652,0.09739130434782606,0
2026-09-05_does-cadence-skill-survive-a-second-corpus_cloud.keep.csv,IS_margin,37,805,0.9813664596273292,0.9813664596273292,0.0,1
2026-09-05_does-cadence-skill-survive-a-second-corpus_cloud.keep.csv,OOS_margin,37,805,0.9590062111801242,0.8708074534161491,0.08819875776397512,0
2026-09-05_does-cadence-skill-survive-a-second-corpus_cloud.ladder.csv,IS_margin,35,805,0.9813664596273292,0.9813664596273292,0.0,1
2026-09-05_does-cadence-skill-survive-a-second-corpus_cloud.ladder.csv,OOS_margin,35,805,0.9503105590062112,0.8708074534161491,0.07950310559006213,0
2026-09-05_does-share-price-any-key-or-only-vol_B.delta.csv,m,19,684,1.0,1.0,0.0,1
2026-09-05_does-share-price-any-key-or-only-vol_B.delta.csv,dSharpe,20,684,0.7792397660818714,0.7251461988304093,0.05409356725146208,0
2026-09-05_does-share-price-any-key-or-only-vol_B.delta.csv,dCAGR,20,684,0.847953216374269,0.7616959064327485,0.08625730994152048,0
2026-09-05_does-share-price-any-key-or-only-vol_B.delta.csv,dMaxDD,20,684,0.7251461988304093,0.5921052631578947,0.13304093567251463,0
2026-09-05_does-share-price-any-key-or-only-vol_B.grid.csv,m,32,741,1.0,1.0,0.0,1
2026-09-05_does-share-price-any-key-or-only-vol_B.overlap.csv,m,12,252,1.0,1.0,0.0,1
2026-09-05_does-the-ceiling-beat-a-chosen-gross_C.grid.csv,IS_margin,33,1200,1.0,0.87,0.13,0
2026-09-05_does-the-ceiling-beat-a-chosen-gross_C.grid.csv,OOS_margin,33,1200,1.0,0.915,0.08499999999999996,0
2026-09-05_does-the-ceiling-beat-a-chosen-gross_C.grid.csv,full_margin,33,1200,1.0,0.8875,0.11250000000000004,0
2026-09-05_does-the-ceiling-beat-a-chosen-gross_C.ladder.csv,IS_margin,14,3000,1.0,0.9556666666666667,0.044333333333333336,0
2026-09-05_does-the-ceiling-beat-a-chosen-gross_C.ladder.csv,OOS_margin,14,3000,1.0,0.962,0.038000000000000034,0
2026-09-05_does-the-ceiling-beat-a-chosen-gross_C.ladder.csv,full_margin,14,3000,1.0,0.9476666666666667,0.05233333333333334,0
2026-09-05_does-the-leak-free-selector-edge-survive-a-third-corpus_cloud.arms.csv,m,30,3790,1.0,1.0,0.0,1
2026-09-05_does-the-leak-free-selector-edge-survive-a-third-corpus_cloud.arms.csv,dSharpe_F,30,2201,0.6628805088596093,0.5620172648796001,0.10086324398000912,0
2026-09-05_does-the-leak-free-selector-edge-survive-a-third-corpus_cloud.arms.csv,dSharpe_IS,31,1949,0.6413545407901488,0.5141097998973833,0.1272447408927655,0
2026-09-05_does-the-leak-free-selector-edge-survive-a-third-corpus_cloud.arms.csv,dSharpe_OOS,30,2201,0.6824170831440255,0.6001817355747388,0.08223534756928674,0
2026-09-05_does-the-leak-free-selector-edge-survive-a-third-corpus_cloud.keep.csv,m,30,3790,1.0,1.0,0.0,1
2026-09-05_does-the-leak-free-selector-edge-survive-a-third-corpus_cloud.keep.csv,dSharpe_F,30,2201,0.6628805088596093,0.5620172648796001,0.10086324398000912,0
2026-09-05_does-the-leak-free-selector-edge-survive-a-third-corpus_cloud.keep.csv,dSharpe_IS,31,1949,0.6413545407901488,0.5141097998973833,0.1272447408927655,0
2026-09-05_does-the-leak-free-selector-edge-survive-a-third-corpus_cloud.keep.csv,dSharpe_OOS,30,2201,0.6824170831440255,0.6001817355747388,0.08223534756928674,0
2026-09-05_does-the-leak-free-selector-edge-survive-a-third-corpus_cloud.walkforward.csv,m,22,4000,1.0,1.0,0.0,1
2026-09-05_does-the-modal-constant-result-survive-a-cost-ladder_cloud.ladder.csv,IS_margin,35,4000,0.961,0.961,0.0,1
2026-09-05_does-the-modal-constant-result-survive-a-cost-ladder_cloud.ladder.csv,OOS_margin,35,4000,0.9255,0.8915,0.03400000000000003,0
2026-09-05_does-the-modal-constant-result-survive-a-cost-ladder_cloud.walkforward.csv,OOS_margin,14,80,1.0,1.0,0.0,1
2026-09-05_execution-lag-sensitivity-of-the-price-list_C.pricelist.csv,dCAGR,14,516,0.9011627906976745,0.8817829457364341,0.019379844961240345,0
2026-09-05_execution-lag-sensitivity-of-the-price-list_C.pricelist.csv,dMaxDD,13,514,0.9124513618677043,0.8560311284046692,0.05642023346303504,0
2026-09-05_execution-lag-sensitivity-of-the-price-list_C.pricelist.csv,dSharpe,14,516,0.8507751937984496,0.7906976744186046,0.06007751937984496,0
2026-09-05_extend-the-three-degenerate-ladders-past-their-endpoints_C.financing.csv,IS_margin,28,2385,0.9522012578616352,0.950104821802935,0.002096436058700246,0
2026-09-05_extend-the-three-degenerate-ladders-past-their-endpoints_C.financing.csv,OOS_margin,28,2385,0.949685534591195,0.9379454926624738,0.011740041928721134,0
2026-09-05_extend-the-three-degenerate-ladders-past-their-endpoints_C.ladder.csv,IS_margin,28,1802,0.8995560488346281,0.8640399556048834,0.035516093229744694,0
2026-09-05_extend-the-three-degenerate-ladders-past-their-endpoints_C.ladder.csv,OOS_margin,28,1802,0.9089900110987791,0.8751387347391787,0.03385127635960039,0
2026-09-05_fixed-gross-S4-blend_cloud.walkforward.csv,regret,21,77,1.0,1.0,0.0,1
2026-09-05_four-way-gate-spread-is-a-weighting-convention_cloud.census.csv,ratio_mat_over_lit,15,44,1.0,1.0,0.0,1
2026-09-05_four-way-gate-spread-is-a-weighting-convention_cloud.spread.csv,dCAGR_both,25,360,1.0,1.0,0.0,1
2026-09-05_four-way-gate-spread-is-a-weighting-convention_cloud.spread.csv,dMaxDD_both,25,359,0.947075208913649,0.8356545961002786,0.11142061281337046,0
2026-09-05_gross-as-the-missing-third-bar_B.ladder.csv,m,33,342,1.0,1.0,0.0,1
2026-09-05_gross-dispersion-not-gross-level_cloud.ladder.csv,m,42,342,1.0,1.0,0.0,1
2026-09-05_gross-interval-as-a-keep-bar_B.family.csv.gz,m,27,4000,1.0,1.0,0.0,1
2026-09-05_gross-interval-as-a-keep-bar_B.grid.csv,delta,5,42,1.0,1.0,0.0,1
2026-09-05_gross-interval-as-a-keep-bar_B.selectors.csv,m,19,57,1.0,1.0,0.0,1
2026-09-05_gross-interval-as-a-pre-registered-KEEP-bar_B.family.csv.gz,m,56,4000,1.0,1.0,0.0,1
2026-09-05_gross-interval-as-a-pre-registered-KEEP-bar_B.walkforward.csv,m,18,46,1.0,1.0,0.0,1
2026-09-05_how-many-draws-does-clause-11b-need_cloud.flip.csv,dSharpe,15,1312,0.8452743902439024,0.7012195121951219,0.14405487804878048,0
2026-09-05_how-many-draws-does-clause-11b-need_cloud.flip.csv,margin_ref,15,1312,0.8338414634146342,0.8285060975609756,0.005335365853658569,0
2026-09-05_how-many-draws-does-clause-11b-need_cloud.keep.csv,dSharpe,32,164,0.8414634146341463,0.7012195121951219,0.1402439024390244,0
2026-09-05_how-many-draws-does-clause-11b-need_cloud.keep.csv,dMaxDD,32,153,0.8627450980392157,0.5424836601307189,0.3202614379084968,0
2026-09-05_how-many-draws-does-clause-11b-need_cloud.keep.csv,dSharpe_IS,34,158,0.9113924050632911,0.7025316455696202,0.2088607594936709,0
2026-09-05_is-075-the-argmax-on-every-corpus_cloud.argmax.csv,g_IS_margin,15,51,1.0,1.0,0.0,1
2026-09-05_is-075-the-argmax-on-every-corpus_cloud.argmax.csv,IS_margin_max,15,51,0.9803921568627451,0.8823529411764706,0.0980392156862745,0
2026-09-05_is-075-the-argmax-on-every-corpus_cloud.argmax.csv,g_OOS_margin,15,51,1.0,1.0,0.0,1
2026-09-05_is-075-the-argmax-on-every-corpus_cloud.argmax.csv,OOS_margin_max,15,51,0.9607843137254902,0.35294117647058826,0.607843137254902,0
2026-09-05_is-075-the-argmax-on-every-corpus_cloud.argmax.csv,g_full_margin,15,51,1.0,1.0,0.0,1
2026-09-05_is-075-the-argmax-on-every-corpus_cloud.argmax.csv,full_margin_max,15,51,0.9803921568627451,0.6274509803921569,0.3529411764705882,0
2026-09-05_is-075-the-argmax-on-every-corpus_cloud.ladder.csv,IS_margin,37,510,1.0,0.9764705882352941,0.02352941176470591,0
2026-09-05_is-075-the-argmax-on-every-corpus_cloud.ladder.csv,OOS_margin,37,510,1.0,0.8431372549019608,0.1568627450980392,0
2026-09-05_is-075-the-argmax-on-every-corpus_cloud.ladder.csv,full_margin,37,510,1.0,0.9058823529411765,0.09411764705882353,0
2026-09-05_is-075-the-argmax-on-every-corpus_cloud.walkforward.csv,OOS_margin,17,153,1.0,0.6797385620915033,0.3202614379084967,0
2026-09-05_is-075-the-argmax-on-every-corpus_cloud.walkforward.csv,d_Sharpe_vs_base,17,153,0.9803921568627451,0.7450980392156863,0.23529411764705876,0
2026-09-05_is-075-the-argmax-on-every-corpus_cloud.walkforward.csv,d_Sharpe_vs_spy,16,153,0.9411764705882353,0.6078431372549019,0.33333333333333337,0
2026-09-05_is-4b-internally-consistent-at-any-vol_cloud.coeff.csv,delta,5,289,1.0,1.0,0.0,1
2026-09-05_is-4b-internally-consistent-at-any-vol_cloud.walkforward.csv,rho_over_s_IS,39,72,1.0,1.0,0.0,1
2026-09-05_is-4b-internally-consistent-at-any-vol_cloud.walkforward.csv,rho_over_s_OOS,39,72,1.0,1.0,0.0,1
2026-09-05_is-PRICE-NEG-the-only-arm-that-is-both-large-and-helpful_B.arms.csv,m,34,684,1.0,1.0,0.0,1
2026-09-05_is-PRICE-NEG-the-only-arm-that-is-both-large-and-helpful_B.arms.csv,dSharpe_F,34,684,0.8625730994152047,0.6198830409356725,0.24269005847953218,0
2026-09-05_is-PRICE-NEG-the-only-arm-that-is-both-large-and-helpful_B.arms.csv,dSharpe_IS,34,684,0.8991228070175439,0.6900584795321637,0.20906432748538017,0
2026-09-05_is-PRICE-NEG-the-only-arm-that-is-both-large-and-helpful_B.arms.csv,dSharpe_OOS,34,684,0.8362573099415205,0.47514619883040937,0.3611111111111111,0
2026-09-05_is-PRICE-NEG-the-only-arm-that-is-both-large-and-helpful_B.walkforward.csv,m,23,108,1.0,1.0,0.0,1
2026-09-05_is-the-conditional-sleeve-anything-at-all_B.clause.csv,dSharpe,24,96,1.0,1.0,0.0,1
2026-09-05_is-the-conditional-sleeve-anything-at-all_B.clause.csv,dMaxDD,24,96,1.0,1.0,0.0,1
2026-09-05_is-the-defensive-class-one-book_cloud.ladder.csv,m,17,240,1.0,1.0,0.0,1
2026-09-05_is-the-gross-ladder-worth-running-at-all_B.rescale.csv,dSharpe,9,432,0.6805555555555556,0.6412037037037037,0.03935185185185186,0
2026-09-05_is-the-gross-ladder-worth-running-at-all_B.rescale.csv,dMaxDD_pp,9,432,0.9583333333333334,0.48842592592592593,0.46990740740740744,0
2026-09-05_is-the-gross-ladder-worth-running-at-all_B.rescale.csv,dCAGR_pp,9,432,0.8171296296296297,0.5763888888888888,0.2407407407407408,0
2026-09-05_is-the-inert-cell-a-leaderboard-defect_C.cells.csv,dSharpe,31,164,0.8658536585365854,0.7012195121951219,0.16463414634146345,0
2026-09-05_is-the-inert-cell-a-leaderboard-defect_C.detect.csv,dSharpe,9,164,0.823170731707317,0.7012195121951219,0.12195121951219512,0
2026-09-05_is-the-ladder-even-a-candidate_C.corpus.csv,m,48,306,1.0,1.0,0.0,1
2026-09-05_is-the-ladder-even-a-candidate_C.family.csv.gz,m,36,4000,1.0,1.0,0.0,1
2026-09-05_is-the-ladder-even-a-candidate_C.grid.csv,delta,10,42,1.0,1.0,0.0,1
2026-09-05_is-the-ladder-even-a-candidate_C.walkforward.csv,m,30,60,1.0,1.0,0.0,1
2026-09-05_is-the-value-cost-parallelism-general_cloud.curve.csv,m,11,120,1.0,1.0,0.0,1
2026-09-05_is-the-value-cost-parallelism-general_cloud.curve.csv,dSharpe,11,120,0.825,0.825,0.0,1
2026-09-05_is-the-value-cost-parallelism-general_cloud.curve.csv,dMaxDD_pp,11,120,0.9416666666666667,0.8083333333333333,0.1333333333333333,0
2026-09-05_is-the-value-cost-parallelism-general_cloud.grid.csv,m,40,150,1.0,1.0,0.0,1
2026-09-05_liquidity-screened-small-panel_cloud.verdicts.csv,dCAGR_pp,7,48,1.0,1.0,0.0,1
2026-09-05_liquidity-screened-small-panel_cloud.verdicts.csv,dSharpe,7,48,1.0,1.0,0.0,1
2026-09-05_no-leverage-ceiling-is-load-bearing_cloud.bargrid.csv,delta,4,546,1.0,1.0,0.0,1
2026-09-05_no-leverage-ceiling-is-load-bearing_cloud.corpus.csv,m,36,306,1.0,1.0,0.0,1
2026-09-05_no-leverage-ceiling-is-load-bearing_cloud.family.csv.gz,m,35,4000,1.0,1.0,0.0,1
2026-09-05_no-leverage-ceiling-is-load-bearing_cloud.picks.csv,m,22,270,1.0,1.0,0.0,1
2026-09-05_one-year-dependence-as-a-KEEP-bar_cloud.loyo.csv,excess_best,41,684,1.0,1.0,0.0,1
2026-09-05_one-year-dependence-as-a-KEEP-bar_cloud.loyo.csv,excess,41,648,0.9398148148148148,0.779320987654321,0.16049382716049376,0
2026-09-05_one-year-dependence-as-a-KEEP-bar_cloud.loyo.csv,d_sharpe,41,648,0.8549382716049383,0.5200617283950617,0.3348765432098766,0
2026-09-05_one-year-dependence-as-a-KEEP-bar_cloud.loyo.csv,d_cagr,41,648,0.8549382716049383,0.5401234567901234,0.3148148148148149,0
2026-09-05_one-year-dependence-as-a-KEEP-bar_cloud.loyo.csv,d_dd,39,374,0.7005347593582888,0.5614973262032086,0.13903743315508021,0
2026-09-05_pin-m-or-let-the-screen-choose_cloud.family.csv.gz,m,36,4000,1.0,1.0,0.0,1
2026-09-05_pin-m-or-let-the-screen-choose_cloud.walkforward.csv,m,36,56,1.0,1.0,0.0,1
2026-09-05_post-trigger-short-term-reversal_cloud.eventstudy.csv,excess_pct,14,90,0.9,0.8333333333333334,0.06666666666666665,0
2026-09-05_price-denominator-sign-test_C.bootstrap.csv,dCAGR_full,5,3664,0.9143013100436681,0.9143013100436681,0.0,1
2026-09-05_price-denominator-sign-test_C.bootstrap.csv,dMaxDD_full,5,3642,0.8157605711147721,0.8157605711147721,0.0,1
2026-09-05_price-denominator-sign-test_C.bootstrap.csv,dCAGR_IS,5,3566,0.8684800897363993,0.8684800897363993,0.0,1
2026-09-05_price-denominator-sign-test_C.bootstrap.csv,dMaxDD_IS,5,3530,0.6702549575070822,0.6875354107648726,-0.017280453257790374,0
2026-09-05_price-denominator-sign-test_C.bootstrap.csv,dCAGR_OOS,5,3662,0.898416166029492,0.898416166029492,0.0,1
2026-09-05_price-denominator-sign-test_C.bootstrap.csv,dMaxDD_OOS,5,3629,0.8142739046569303,0.8142739046569303,0.0,1
2026-09-05_price-denominator-sign-test_C.d3.csv,dMaxDD_med,8,257,0.9922178988326849,0.8287937743190662,0.16342412451361865,0
