panel,pair_kind,se_basis,L,n,median_abs_t,max_abs_t,reject_0.10,reject_0.05,reject_0.01,crit95_empirical,inflation_vs_1p96
U56,P_NULL,S_IID,21,30,0.9075870480367201,2.2459133218206477,0.2,0.13333333333333333,0.0,2.115011103618038,1.0790872977643051
U56,P_NULL,S_IID,63,30,0.8826313827881057,2.194425862941111,0.23333333333333334,0.1,0.0,2.064746572625365,1.0534421288904923
U56,P_NULL,S_IID,126,30,0.9157495935963346,2.2131563868877486,0.23333333333333334,0.1,0.0,2.0229210425885613,1.032102572749266
U56,P_NULL,S_IID,252,30,0.8936278776440533,2.164860833573683,0.2,0.06666666666666667,0.0,2.0536453327203192,1.0477782309797548
U56,P_NULL,S_IID,504,30,0.9085611314657771,2.140574629039623,0.16666666666666666,0.1,0.0,2.042546683133351,1.0421156546598729
U56,P_NULL,S_BLOCK,21,30,0.9086049277017826,2.397344241239814,0.23333333333333334,0.1,0.0,2.002475926012374,1.0216713908226398
U56,P_NULL,S_BLOCK,63,30,0.9250130835049618,2.1754255243236975,0.23333333333333334,0.1,0.0,1.9787734113393483,1.0095782710915042
U56,P_NULL,S_BLOCK,126,30,0.9877364511690319,2.311692776128182,0.23333333333333334,0.06666666666666667,0.0,1.9618271712124333,1.000932230210425
U56,P_NULL,S_BLOCK,252,30,1.0006987097299613,2.2820921012082507,0.23333333333333334,0.13333333333333333,0.0,2.2315801183244868,1.138561284859432
U56,P_NULL,S_BLOCK,504,30,1.0815411597417164,2.7579564587468783,0.23333333333333334,0.23333333333333334,0.06666666666666667,2.4445085123509784,1.2471982205872338
U56,P_NULL,S_FOLD,21,30,0.7457856393917104,1.7509912193275659,0.03333333333333333,0.0,0.0,1.601982838329447,0.8173381828211465
U56,P_NULL,S_FOLD,63,30,0.8148915941783561,1.7125842977820225,0.06666666666666667,0.0,0.0,1.66353423938954,0.8487419588722144
U56,P_NULL,S_FOLD,126,30,0.8865256854544121,1.7954903929096793,0.06666666666666667,0.0,0.0,1.6419833543666575,0.8377466093707436
U56,P_NULL,S_FOLD,252,30,0.8998230708983745,2.5793029807523067,0.1,0.1,0.03333333333333333,2.2967345811741025,1.171803357741889
U56,P_NULL,S_FOLD,504,30,0.9892210475299252,2.990738881247056,0.23333333333333334,0.16666666666666666,0.06666666666666667,2.680163193772297,1.3674302009042332
U56,P_SPLIT,S_IID,21,30,0.6649216840506051,1.9930640046794068,0.13333333333333333,0.03333333333333333,0.0,1.8568804687717428,0.9473879942712974
U56,P_SPLIT,S_IID,63,30,0.6755668752324184,2.1181910774144748,0.13333333333333333,0.03333333333333333,0.0,1.8673800811557841,0.952744939365196
U56,P_SPLIT,S_IID,126,30,0.6873746084218033,2.0027538679793055,0.13333333333333333,0.03333333333333333,0.0,1.9070513390758248,0.9729853770795025
U56,P_SPLIT,S_IID,252,30,0.6816681718060109,2.009346601687573,0.13333333333333333,0.03333333333333333,0.0,1.8221146443091696,0.9296503287291682
U56,P_SPLIT,S_IID,504,30,0.6749071338350521,1.993486324417675,0.13333333333333333,0.03333333333333333,0.0,1.8711662471459327,0.9546766567071086
U56,P_SPLIT,S_BLOCK,21,30,0.6852727996114402,2.0925322307237697,0.13333333333333333,0.03333333333333333,0.0,1.9305156560830101,0.984956967389291
U56,P_SPLIT,S_BLOCK,63,30,0.7127957872298121,2.078620920627998,0.13333333333333333,0.06666666666666667,0.0,1.9678639841737748,1.0040122368233546
U56,P_SPLIT,S_BLOCK,126,30,0.7385320087005165,2.389044036206633,0.13333333333333333,0.06666666666666667,0.0,1.9567163118166444,0.9983246488860431
U56,P_SPLIT,S_BLOCK,252,30,0.7994099161987113,2.48266892288988,0.13333333333333333,0.13333333333333333,0.0,2.0309993863757927,1.0362241767223432
U56,P_SPLIT,S_BLOCK,504,30,0.7367342492673614,2.6426557412368683,0.16666666666666666,0.13333333333333333,0.03333333333333333,2.442584859707341,1.2462167651568066
