panel,rung,family,prior,gross,depth,cadence,level,w,arm_Sharpe,twin_Sharpe,arm_MaxDD,twin_MaxDD,arm_p4b_oos,twin_p4b,twin_p4b_oos,beats_twin,clean,both_win
U56,0,BREADTH-LO,True,0.75,1.0,D,0.07,1008,1.1612886139003662,1.1292835708354427,-0.145897573496791,-0.1486394197038272,True,False,True,True,True,True
U56,0,BREADTH-LO,True,0.75,1.0,W,0.07,1008,1.17223183405394,1.1292828130356962,-0.16853164971859436,-0.14870780937949335,True,False,True,True,True,True
U56,0,BREADTH-LO,True,0.75,0.25,D,0.07,2016,1.1504509699574852,1.1292014997020854,-0.14973807682281615,-0.15599869151932289,True,True,True,True,False,False
U56,0,BREADTH-LO,True,0.75,0.25,W,0.07,2016,1.148326359825165,1.129200342226079,-0.15769536970935905,-0.15610098935941896,True,True,True,True,False,False
U56,0,BREADTH-LO,True,0.75,0.5,D,0.07,2016,1.164440198830845,1.12922050509096,-0.14189635525207833,-0.15430041127854766,True,True,True,True,False,False
U56,0,BREADTH-LO,True,0.75,0.5,W,0.07,2016,1.161989711758167,1.1292182031342495,-0.15769536970935916,-0.15450536989104946,True,True,True,True,False,False
U56,0,BREADTH-LO,True,0.75,1.0,D,0.07,2016,1.1661148331243905,1.1292584658738343,-0.12655962605801896,-0.15089904595809778,True,True,True,True,False,False
U56,0,BREADTH-LO,True,0.75,1.0,W,0.07,2016,1.170244224910317,1.1292539264712256,-0.15769536970935927,-0.15130940370414503,True,True,True,True,False,False
U56,0,BREADTH-LO,True,0.75,0.25,D,0.12,252,1.2154216791768346,1.1292509111964644,-0.13956427633117607,-0.15158309965938344,True,True,True,True,False,False
U56,0,BREADTH-LO,True,0.75,0.25,W,0.12,252,1.187777460193374,1.1292492836876828,-0.13790841868460268,-0.15172839054823362,True,True,True,True,False,False
U56,0,BREADTH-LO,True,0.75,0.5,D,0.12,252,1.2901888527454708,1.1293189268003248,-0.12142684525003322,-0.14545050507894253,True,False,True,True,True,True
U56,0,BREADTH-LO,True,0.75,0.5,W,0.12,252,1.2318066513250752,1.1293156898294123,-0.1180495003608496,-0.14574224044041062,True,False,True,True,True,True
U56,0,BREADTH-LO,True,0.75,1.0,D,0.12,252,1.3521183628429336,1.1294537092589434,-0.0966182683864032,-0.13312439126708486,True,False,False,True,True,True
U56,0,BREADTH-LO,True,0.75,0.25,D,0.12,504,1.1918272254951603,1.1292421708541804,-0.14973807682281592,-0.15236113460432665,True,True,True,True,False,False
U56,0,BREADTH-LO,True,0.75,0.25,W,0.12,504,1.1736240796185993,1.1292425543007913,-0.15769536970935905,-0.15232690249316028,True,True,True,True,False,False
U56,0,BREADTH-LO,True,0.75,0.5,D,0.12,504,1.241615098562909,1.1293016260448725,-0.141896355252078,-0.14701125152879113,True,False,True,True,True,True
U56,0,BREADTH-LO,True,0.75,0.5,W,0.12,504,1.2049834846925653,1.129302378965913,-0.15769536970935905,-0.14694280592990094,True,False,True,True,True,True
U56,0,BREADTH-LO,True,0.75,1.0,D,0.12,504,1.2690731683522887,1.129419545082512,-0.12655962605801896,-0.1362653271789127,True,False,False,True,True,True
U56,0,BREADTH-LO,True,0.75,0.25,D,0.12,1008,1.1797079771781664,1.129223486166454,-0.14209883176664506,-0.15403571348312617,True,True,True,True,False,False
U56,0,BREADTH-LO,True,0.75,0.25,W,0.12,1008,1.1919825213497093,1.1292229087798367,-0.13790841868460313,-0.15408691727482804,True,True,True,True,False,False
U56,0,BREADTH-LO,True,0.75,0.5,D,0.12,1008,1.2184286670274913,1.1292643678773078,-0.12658760783652634,-0.15036851272348395,True,True,True,True,False,False
U56,0,BREADTH-LO,True,0.75,0.5,W,0.12,1008,1.2443061030923181,1.129263221317587,-0.11804950036085005,-0.15047131309055106,True,True,True,True,False,False
U56,0,BREADTH-LO,True,0.75,1.0,D,0.12,1008,1.2393533685838107,1.1293457447277582,-0.10533972381797563,-0.1430125018899292,True,False,True,True,True,True
U56,0,BREADTH-LO,True,0.75,1.0,W,0.12,1008,1.2952025541776429,1.129343497364225,-0.10533972381797563,-0.14321866044097054,True,False,True,True,True,True
U56,0,BREADTH-LO,True,0.75,0.25,D,0.12,2016,1.1667632623393733,1.1292112402094854,-0.1469541919846099,-0.15512832395800935,True,True,True,True,False,False
U56,0,BREADTH-LO,True,0.75,0.25,W,0.12,2016,1.1619753405110882,1.129210859717487,-0.16031722193330988,-0.1551624960679704,True,True,True,True,False,False
U56,0,BREADTH-LO,True,0.75,0.5,D,0.12,2016,1.1950787477001896,1.1292399709621175,-0.13634537946259573,-0.1525577982559192,True,True,True,True,False,False
U56,0,BREADTH-LO,True,0.75,0.5,W,0.12,2016,1.1873186818383132,1.1292392087383585,-0.16299734092217022,-0.1526260457092996,True,True,True,True,False,False
U56,0,BREADTH-LO,True,0.75,1.0,D,0.12,2016,1.213719400879681,1.1292973004578915,-0.12154392512002477,-0.14740560076205256,True,False,True,True,True,True
U56,0,BREADTH-LO,True,0.75,1.0,W,0.12,2016,1.2093226596885327,1.1292958022207398,-0.16853164971859447,-0.1475426382054732,True,False,True,True,True,True
U56,0,BREADTH-LO,True,0.75,0.25,D,0.17,252,1.2160139578990283,1.1292658967179128,-0.13684031841789612,-0.15023163458875144,True,True,True,True,False,False
U56,0,BREADTH-LO,True,0.75,0.25,W,0.17,252,1.177519887205285,1.1292662799161932,-0.1379084186846029,-0.15019736190287158,True,True,True,True,False,False
U56,0,BREADTH-LO,True,0.75,0.5,D,0.17,252,1.2909245948085288,1.1293487517527234,-0.11586409086537719,-0.14273750107028083,True,False,True,True,True,True
U56,0,BREADTH-LO,True,0.75,1.0,D,0.17,252,1.341978332110113,1.1295126336984453,-0.08451428322574306,-0.127658634904378,True,False,False,True,True,True
U56,0,BREADTH-LO,True,0.75,0.25,D,0.17,504,1.2001709574634563,1.1292562884650987,-0.14695419198460968,-0.1510956300036329,True,True,True,True,False,False
U56,0,BREADTH-LO,True,0.75,0.25,W,0.17,504,1.1728714627837897,1.129257423624438,-0.16031722193330988,-0.15099308608006246,True,True,True,True,False,False
U56,0,BREADTH-LO,True,0.75,0.5,D,0.17,504,1.257982293995157,1.1293296503847248,-0.13634537946259562,-0.1444723214413256,True,False,True,True,True,True
U56,0,BREADTH-LO,True,0.75,0.5,W,0.17,504,1.2014980516133373,1.1293319262995276,-0.1629973409221699,-0.14426625445443653,True,False,True,True,True,True
U56,0,BREADTH-LO,True,0.75,1.0,D,0.17,504,1.2890360476212868,1.1294750301535808,-0.1298739941049465,-0.13115430913235804,True,False,False,True,True,True
U56,0,BREADTH-LO,True,0.75,0.25,D,0.17,1008,1.183016532288619,1.1292343546183738,-0.14209883176664506,-0.1530619675106607,True,True,True,True,False,False
U56,0,BREADTH-LO,True,0.75,0.25,W,0.17,1008,1.1963424256673725,1.1292348291530474,-0.13790841868460313,-0.1530192530171396,True,True,True,True,False,False
U56,0,BREADTH-LO,True,0.75,0.5,D,0.17,1008,1.223780431496072,1.1292860445587756,-0.12658760783652612,-0.14841656805795678,True,False,True,True,True,True
U56,0,BREADTH-LO,True,0.75,0.5,W,0.17,1008,1.2520041265147819,1.1292869972117223,-0.11804950036084982,-0.14833090729339782,True,False,True,True,True,True
U56,0,BREADTH-LO,True,0.75,1.0,D,0.17,1008,1.2381907696781378,1.129388758363278,-0.10533972381797563,-0.1390910153843392,True,False,False,True,True,True
U56,0,BREADTH-LO,True,0.75,1.0,W,0.17,1008,1.2991392285362242,1.129390623577266,-0.10533972381797563,-0.13891887010181292,True,False,False,True,True,True
U56,0,BREADTH-LO,True,0.75,0.25,D,0.17,2016,1.1614151724697073,1.1292213701337541,-0.14209883176664495,-0.15422351738517825,True,True,True,True,False,False
U56,0,BREADTH-LO,True,0.75,0.25,W,0.17,2016,1.168951679171606,1.1292232944238534,-0.1379084186846028,-0.1540527141961986,True,True,True,True,False,False
U56,0,BREADTH-LO,True,0.75,0.5,D,0.17,2016,1.1819468855034059,1.1292601757258098,-0.12658760783652623,-0.1507449987064553,True,True,True,True,False,False
U56,0,BREADTH-LO,True,0.75,0.5,W,0.17,2016,1.1970607530663213,1.1292639855222577,-0.11804950036084993,-0.15040278049624833,True,True,True,True,False,False
U56,0,BREADTH-LO,True,0.75,1.0,W,0.17,2016,1.2021580965697223,1.129344996388126,-0.10533972381797563,-0.14308108964853727,True,False,True,True,True,True
U56,0,BREADTH-HI,False,0.75,0.25,D,0.07,252,1.1188151008558094,1.1292335006522372,-0.15769536970935905,-0.15313889021871563,True,True,True,False,False,False
U56,0,BREADTH-HI,False,0.75,0.25,W,0.07,252,1.1310112037738418,1.1292350203887473,-0.15769536970935905,-0.15300204532337602,True,True,True,True,False,False
U56,0,BREADTH-HI,False,0.75,0.5,W,0.07,252,1.126149915091492,1.1292873767633629,-0.15769536970935916,-0.1482968036711666,True,False,True,False,False,False
U56,0,BREADTH-HI,False,0.75,0.25,D,0.07,504,1.1144578060233703,1.1292119047705822,-0.15769536970935927,-0.15506867205870611,True,True,True,False,False,False
U56,0,BREADTH-HI,False,0.75,0.25,W,0.07,504,1.1178708426795214,1.1292117154892742,-0.15769536970935916,-0.1550856579896327,True,True,True,False,False,False
U56,0,BREADTH-HI,False,0.75,0.5,D,0.07,504,1.097420677708462,1.1292413092746556,-0.15769536970935905,-0.15243810262114543,True,True,True,False,False,False
U56,0,BREADTH-HI,False,0.75,0.5,W,0.07,504,1.1043369516577057,1.1292409263687044,-0.15769536970935893,-0.152472331535497,True,True,True,False,False,False
U56,0,BREADTH-HI,False,0.75,0.25,D,0.07,1008,1.1162142255755976,1.1292086767146068,-0.1576953697093595,-0.15535881497864024,True,True,True,False,False,False
U56,0,BREADTH-HI,False,0.75,0.25,W,0.07,1008,1.1213690278187436,1.1292080145520724,-0.15769536970935905,-0.15541845229211437,True,True,True,False,False,False
U56,0,BREADTH-HI,False,0.75,0.5,D,0.07,1008,1.1013299427317726,1.1292348291530474,-0.15769536970935916,-0.1530192530171396,True,True,True,False,False,False
U56,0,BREADTH-HI,False,0.75,0.5,W,0.07,1008,1.111682395617861,1.1292335006522372,-0.15769536970935938,-0.15313889021871563,True,True,True,False,False,False
U56,0,BREADTH-HI,False,0.75,1.0,W,0.07,1008,1.086728039948737,1.1292843315623309,-0.1576953697093595,-0.14857082316398929,True,False,True,False,False,False
U56,0,BREADTH-HI,False,0.75,0.25,D,0.07,2016,1.1188367677271265,1.1292100047651032,-0.15109475195881938,-0.15523932917078676,True,True,True,False,False,False
U56,0,BREADTH-HI,False,0.75,0.25,W,0.07,2016,1.1371317667334369,1.1292117154892742,-0.1459197983063909,-0.1550856579896327,True,True,True,True,False,False
U56,0,BREADTH-HI,False,0.75,0.5,D,0.07,2016,1.106261509491582,1.129237492194242,-0.14591979830639046,-0.15277994251849003,True,True,True,False,False,False
U56,0,BREADTH-HI,False,0.75,0.5,W,0.07,2016,1.1423116405780929,1.1292409263687044,-0.14591979830639146,-0.152472331535497,True,True,True,True,False,False
U56,0,BREADTH-HI,False,0.75,1.0,W,0.07,2016,1.1438205321585726,1.1292991776135965,-0.1459197983063918,-0.1472342311480106,True,False,True,True,True,True
U56,0,BREADTH-HI,False,0.75,0.25,D,0.12,252,1.134679845472563,1.1292548704928123,-0.15769536970935916,-0.15122389882285225,True,True,True,True,False,False
U56,0,BREADTH-HI,False,0.75,0.25,W,0.12,252,1.145134597789466,1.1292573293449222,-0.15769536970935905,-0.15100159796656598,True,True,True,True,False,False
U56,0,BREADTH-HI,False,0.75,0.5,D,0.12,252,1.1311413110791644,1.1293268148813105,-0.15769536970935905,-0.14472980468355068,True,False,True,True,True,True
U56,0,BREADTH-HI,False,0.75,0.5,W,0.12,252,1.1519318951447588,1.1293317373365963,-0.15769536970935916,-0.14428334328654258,True,False,True,True,True,True
U56,0,BREADTH-HI,False,0.75,0.25,D,0.12,504,1.1307098264192132,1.129231797449977,-0.15109475195881938,-0.1532925183178414,True,True,True,True,False,False
U56,0,BREADTH-HI,False,0.75,0.25,W,0.12,504,1.1392131750612742,1.1292306615772878,-0.14591979830639057,-0.15339512840522895,True,True,True,True,False,False
U56,0,BREADTH-HI,False,0.75,0.5,D,0.12,504,1.1270333692546957,1.1292809181216255,-0.1459197983063909,-0.14887907081582918,True,True,True,False,False,False
U56,0,BREADTH-HI,False,0.75,0.5,W,0.12,504,1.1440574627622622,1.1292786493426865,-0.14591979830639057,-0.14908459274339358,True,True,True,True,False,False
U56,0,BREADTH-HI,False,0.75,1.0,W,0.12,504,1.1364900839619656,1.1293740307044617,-0.1459197983063908,-0.14043346514149213,True,False,True,True,True,True
U56,0,BREADTH-HI,False,0.75,0.25,D,0.12,1008,1.1422328709958982,1.1292257055911366,-0.1510947519588195,-0.15383917567837435,True,True,True,True,False,False
U56,0,BREADTH-HI,False,0.75,0.25,W,0.12,1008,1.1454598323009366,1.1292278316682733,-0.14591979830639046,-0.15365131139019295,True,True,True,True,False,False
U56,0,BREADTH-HI,False,0.75,0.5,D,0.12,1008,1.1518167876588086,1.1292687714220473,-0.14591979830639112,-0.14997486971976892,True,True,True,True,False,False
U56,0,BREADTH-HI,False,0.75,0.5,W,0.12,1008,1.1575006694619452,1.129273004925939,-0.14591979830639124,-0.1495981416392489,True,True,True,True,False,False
U56,0,BREADTH-HI,False,0.75,1.0,D,0.12,1008,1.1595688733467153,1.1293544177953376,-0.14591979830639068,-0.14222193446052633,True,False,True,True,True,True
U56,0,BREADTH-HI,False,0.75,1.0,W,0.12,1008,1.1672863519098868,1.129362800372183,-0.14591979830639046,-0.14146529135567643,True,False,True,True,True,True
U56,0,BREADTH-HI,False,0.75,0.25,D,0.12,2016,1.131670399777552,1.1292256094779793,-0.14700757500810568,-0.15384767747121642,True,True,True,True,False,False
U56,0,BREADTH-HI,False,0.75,0.25,W,0.12,2016,1.148016159122155,1.1292268643327092,-0.14591979830639001,-0.15373674453717812,True,True,True,True,False,False
U56,0,BREADTH-HI,False,0.75,0.5,D,0.12,2016,1.1299451556636966,1.1292685781146239,-0.1459197983063909,-0.14999211079626218,True,True,True,True,False,False
U56,0,BREADTH-HI,False,0.75,0.5,W,0.12,2016,1.162379127683733,1.1292710785040383,-0.14591979830639057,-0.14976937749601715,True,True,True,True,False,False
U56,0,BREADTH-HI,False,0.75,1.0,D,0.12,2016,1.113079543332185,1.1293540383715173,-0.14591979830639135,-0.14225635315991303,True,False,True,False,False,False
U56,0,BREADTH-HI,False,0.75,1.0,W,0.12,2016,1.1757957870219093,1.1293589780292606,-0.14591979830639068,-0.14180944463281375,True,False,True,True,True,True
U56,0,BREADTH-HI,False,0.75,0.25,D,0.17,252,1.1209361942367262,1.1292744125066339,-0.15769536970935916,-0.14946977510188308,True,True,True,False,False,False
U56,0,BREADTH-HI,False,0.75,0.25,W,0.17,252,1.1375554816110753,1.1292761033615364,-0.15769536970935905,-0.14931583875005972,True,True,True,True,False,False
U56,0,BREADTH-HI,False,0.75,0.25,D,0.17,504,1.1403119758535827,1.1292476433258318,-0.1470075750081059,-0.15187389267852247,True,True,True,True,False,False
U56,0,BREADTH-HI,False,0.75,0.25,W,0.17,504,1.1573226825390062,1.1292492836876828,-0.1459197983063919,-0.15172839054823362,True,True,True,True,False,False
U56,0,BREADTH-HI,False,0.75,0.5,D,0.17,504,1.1445323232072433,1.1293124372551202,-0.145919798306391,-0.14603395746119652,True,False,True,True,True,True
U56,0,BREADTH-HI,False,0.75,0.5,W,0.17,504,1.1789252571014814,1.1293156898294123,-0.14591979830639046,-0.14574224044041062,True,False,True,True,True,True
U56,0,BREADTH-HI,False,0.75,1.0,D,0.17,504,1.129315921983059,1.1294409195692134,-0.1459197983063908,-0.13429855062138563,False,False,False,False,False,False
U56,0,BREADTH-HI,False,0.75,1.0,W,0.17,504,1.1979604867755296,1.1294473187087706,-0.14591979830639046,-0.13371145771044868,True,False,False,True,True,True
U56,0,BREADTH-HI,False,0.75,0.25,D,0.17,1008,1.1384948985744985,1.1292395886369186,-0.15109475195881938,-0.15259202372905123,True,True,True,True,False,False
U56,0,BREADTH-HI,False,0.75,0.25,W,0.17,1008,1.1485986737128144,1.1292393036976416,-0.1459197983063909,-0.15261754030539953,True,True,True,True,False,False
U56,0,BREADTH-HI,False,0.75,0.5,D,0.17,1008,1.1426886669280563,1.1292965521116414,-0.145919798306391,-0.14747401993403342,True,False,True,True,True,True
U56,0,BREADTH-HI,False,0.75,0.5,W,0.17,1008,1.162645925791524,1.1292959885209946,-0.145919798306391,-0.1475255855109623,True,False,True,True,True,True
U56,0,BREADTH-HI,False,0.75,1.0,D,0.17,1008,1.1341136580398017,1.1294094605428264,-0.14591979830639135,-0.13719618533714684,True,False,False,True,True,True
U56,0,BREADTH-HI,False,0.75,1.0,W,0.17,1008,1.1720637165627186,1.1294083492139229,-0.145919798306391,-0.1372994792416985,True,False,False,True,True,True
U56,0,BREADTH-HI,False,0.75,0.25,D,0.17,2016,1.1246637326113107,1.1292416923469182,-0.14700757500810602,-0.15240387272272604,True,True,True,False,False,False
U56,0,BREADTH-HI,False,0.75,0.25,W,0.17,2016,1.1425874569453152,1.1292421708541804,-0.1459197983063909,-0.15236113460432665,True,True,True,True,False,False
U56,0,BREADTH-HI,False,0.75,0.5,D,0.17,2016,1.1140988244126098,1.1293006841754643,-0.14591979830639068,-0.14709695534341494,True,False,True,False,False,False
U56,0,BREADTH-HI,False,0.75,0.5,W,0.17,2016,1.149795988204,1.1293016260448725,-0.1459197983063918,-0.14701125152879113,True,False,True,True,True,True
U56,0,BREADTH-HI,False,0.75,1.0,W,0.17,2016,1.1429912733308953,1.129419545082512,-0.14591979830639146,-0.1362653271789127,True,False,False,True,True,True
U56,0,VOL20-LO,False,0.75,0.25,D,0.07,252,1.1208662949065336,1.1292381580870432,-0.15769536970935893,-0.15272020861994962,True,True,True,False,False,False
U56,0,VOL20-LO,False,0.75,0.25,W,0.07,252,1.1084210377945212,1.1292395886369186,-0.15769536970935905,-0.15259202372905123,True,True,True,False,False,False
U56,0,VOL20-LO,False,0.75,0.25,D,0.07,504,1.1314044280597468,1.1292187775021785,-0.15769536970935938,-0.1544541841336572,True,True,True,True,False,False
U56,0,VOL20-LO,False,0.75,0.25,W,0.07,504,1.1126088824220348,1.1292199296163883,-0.15769536970935916,-0.1543516036632806,True,True,True,False,False,False
U56,0,VOL20-LO,False,0.75,0.5,D,0.07,504,1.1304358754824726,1.1292550585257026,-0.15769536970935905,-0.15120687816212552,True,True,True,True,False,False
U56,0,VOL20-LO,False,0.75,0.5,W,0.07,504,1.092432217811147,1.1292573293449222,-0.15769536970935927,-0.15100159796656598,True,True,True,False,False,False
U56,0,VOL20-LO,False,0.75,1.0,D,0.07,504,1.1184777471243075,1.1293271928307203,-0.15769536970935916,-0.14469543609715618,True,False,True,False,False,False
U56,0,VOL20-LO,False,0.75,0.25,D,0.07,1008,1.1313854306438313,1.1292089619326646,-0.15769536970935893,-0.15533313968653473,True,True,True,True,False,False
U56,0,VOL20-LO,False,0.75,0.25,W,0.07,1008,1.1211289615699163,1.129208108796042,-0.15769536970935916,-0.15540996173900945,True,True,True,False,False,False
U56,0,VOL20-LO,False,0.75,0.5,D,0.07,1008,1.1313746491181456,1.1292353984829364,-0.15769536970935905,-0.1529680340906896,True,True,True,True,False,False
U56,0,VOL20-LO,False,0.75,0.5,W,0.07,1008,1.1109072792377783,1.129233691598889,-0.15769536970935916,-0.15312168425535522,True,True,True,False,False,False
U56,0,VOL20-LO,False,0.75,1.0,D,0.07,1008,1.1244821930429458,1.1292881408972375,-0.15769536970935938,-0.14822818748665112,True,False,True,False,False,False
U56,0,VOL20-LO,False,0.75,1.0,W,0.07,1008,1.0839882561236411,1.1292847121808638,-0.15769536970935893,-0.1485365234190612,True,False,True,False,False,False
U56,0,VOL20-LO,False,0.75,0.25,D,0.07,2016,1.1118452400470094,1.1292021751917376,-0.15769536970935905,-0.1559390473999802,True,True,True,False,False,False
U56,0,VOL20-LO,False,0.75,0.25,W,0.07,2016,1.1139943459896884,1.1292021751917376,-0.1576953697093595,-0.1559390473999802,True,True,True,False,False,False
U56,0,VOL20-LO,False,0.75,0.5,D,0.07,2016,1.093228066681523,1.1292218508201246,-0.15769536970935893,-0.15418081888993418,True,True,True,False,False,False
U56,0,VOL20-LO,False,0.75,0.5,W,0.07,2016,1.0975635216907644,1.1292218508201246,-0.15769536970935893,-0.15418081888993418,True,True,True,False,False,False
U56,0,VOL20-LO,False,0.75,0.25,D,0.12,504,1.114280766042183,1.1292427449516382,-0.15769536970935916,-0.15230988734987783,True,True,True,False,False,False
U56,0,VOL20-LO,False,0.75,0.25,W,0.12,504,1.1048486411813756,1.1292454320549554,-0.15769536970935927,-0.1520704341950475,True,True,True,False,False,False
U56,0,VOL20-LO,False,0.75,0.25,D,0.12,1008,1.1104859799959792,1.129234449055082,-0.15769536970935938,-0.15305346522187924,True,True,True,False,False,False
U56,0,VOL20-LO,False,0.75,0.25,W,0.12,1008,1.117245126459247,1.129236729857986,-0.15769536970935905,-0.15284837970669707,True,True,True,False,False,False
U56,0,VOL20-LO,False,0.75,0.5,W,0.12,1008,1.1001000328752732,1.1292908184968324,-0.15769536970935938,-0.14798820291356984,True,False,True,False,False,False
U56,0,VOL20-LO,False,0.75,0.25,D,0.12,2016,1.1059300398707568,1.1292139985504264,-0.15769536970935916,-0.15488100178399178,True,True,True,False,False,False
U56,0,VOL20-LO,False,0.75,0.25,W,0.12,2016,1.1096125250010673,1.1292154295601462,-0.15769536970935893,-0.15475297259934706,True,True,True,False,False,False
U56,0,VOL20-LO,False,0.75,0.5,D,0.12,2016,1.0803955311797957,1.129245527686285,-0.15769536970935916,-0.15206192482157843,True,True,True,False,False,False
U56,0,VOL20-LO,False,0.75,0.5,W,0.12,2016,1.0874537068317491,1.129248415151116,-0.15769536970935916,-0.15180539945997906,True,True,True,False,False,False
U56,0,VOL20-LO,False,0.75,0.25,D,0.17,504,1.1003678950566798,1.129269442646038,-0.15769536970935905,-0.1499150311116163,True,True,True,False,False,False
U56,0,VOL20-LO,False,0.75,0.25,W,0.17,504,1.1031820729644801,1.1292745994707145,-0.15769536970935916,-0.14945273964343941,True,True,True,False,False,False
U56,0,VOL20-LO,False,0.75,0.25,D,0.17,1008,1.1128183798762523,1.1292539264712256,-0.15769536970935916,-0.15130940370414503,True,True,True,False,False,False
U56,0,VOL20-LO,False,0.75,0.25,W,0.17,1008,1.1057887420711674,1.1292575179142457,-0.15769536970935916,-0.15098457413281507,True,True,True,False,False,False
U56,0,VOL20-LO,False,0.75,0.25,D,0.17,2016,1.109224478874329,1.1292227171603118,-0.15769536970935893,-0.1541039172553066,True,True,True,False,False,False
U56,0,VOL20-LO,False,0.75,0.25,W,0.17,2016,1.1102873415546062,1.1292229087798367,-0.15769536970935882,-0.15408691727482804,True,True,True,False,False,False
U56,0,VOL20-LO,False,0.75,0.5,D,0.17,2016,1.0864476979265842,1.129262839467745,-0.1576953697093595,-0.15050557791211683,True,True,True,False,False,False
U56,0,VOL20-LO,False,0.75,0.5,W,0.17,2016,1.0882977880083289,1.129263221317587,-0.15769536970935905,-0.15047131309055106,True,True,True,False,False,False
U56,0,VOL20-HI,True,0.75,0.25,D,0.07,252,1.1450670547181747,1.1292174386381049,-0.14453355104921595,-0.15457354670275625,True,True,True,True,False,False
U56,0,VOL20-HI,True,0.75,0.25,W,0.07,252,1.1278306176061625,1.1292167676893774,-0.14865197986743395,-0.1546334257774148,True,True,True,False,False,False
U56,0,VOL20-HI,True,0.75,0.5,D,0.07,252,1.149480950727443,1.1292524163983897,-0.1547203908477358,-0.151446360830638,True,True,True,True,False,False
U56,0,VOL20-HI,True,0.75,0.25,D,0.07,504,1.1543307815664678,1.1292183960626796,-0.13311018914954742,-0.15448817334117504,True,True,True,True,False,False
U56,0,VOL20-HI,True,0.75,0.25,W,0.07,504,1.163814542949877,1.1292167676893774,-0.135216596500367,-0.1546334257774148,True,True,True,True,False,False
U56,0,VOL20-HI,True,0.75,0.5,D,0.07,504,1.1688958122202733,1.1292543021664314,-0.13287648745140967,-0.1512753645808248,True,True,True,True,False,False
U56,0,VOL20-HI,True,0.75,0.5,W,0.07,504,1.189601551822708,1.1292510983671569,-0.12302871422275674,-0.15156608412637962,True,True,True,True,False,False
U56,0,VOL20-HI,True,0.75,1.0,W,0.07,504,1.205851678132646,1.1293193011258156,-0.14060760082803903,-0.14541615710116784,True,False,True,True,True,True
U56,0,VOL20-HI,True,0.75,0.25,D,0.07,1008,1.131285239616795,1.1292091506309547,-0.14268144200347332,-0.15531615729823578,True,True,True,True,False,False
U56,0,VOL20-HI,True,0.75,0.25,W,0.07,1008,1.127390823892022,1.1292090562768196,-0.14565676344075762,-0.15532464852277406,True,True,True,False,False,False
U56,0,VOL20-HI,True,0.75,0.5,D,0.07,1008,1.1242175990379746,1.1292357789918548,-0.14396873108153774,-0.15293381942924333,True,True,True,False,False,False
U56,0,VOL20-HI,True,0.75,0.5,W,0.07,1008,1.1168963908432066,1.1292355898425737,-0.14552640541775486,-0.15295082565613594,True,True,True,False,False,False
