window,panel,cadence,cost_bps,chooser,pick_cap,pick_gross,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,base_OOS_CAGR,base_OOS_Sharpe,base_OOS_MaxDD,spy_OOS_CAGR,spy_OOS_Sharpe,spy_OOS_MaxDD,ewbh_OOS_CAGR,ewbh_OOS_Sharpe,ewbh_OOS_MaxDD,beats_base,beats_spy,beats_ewbh,beats_ewrb,full4b_spy,full4b_ewbh,full4bS_ewbh,full4b_ewrb
OWN,SMALL,W,0.0,C_ISSHARPE,0.005,1.0,0.08914218783798833,0.5947464608656347,-0.34014226077278986,0.03629836919641227,0.5457720619732042,-0.14134294169328154,0.1528697241236867,0.8750770747646847,-0.33717256724185274,0.060193163999750166,0.3808287727533215,-0.42296654699883607,True,False,True,False,False,False,False,False
OWN,SMALL,W,0.0,C_ISCALMAR,0.005,1.0,0.08914218783798833,0.5947464608656347,-0.34014226077278986,0.03629836919641227,0.5457720619732042,-0.14134294169328154,0.1528697241236867,0.8750770747646847,-0.33717256724185274,0.060193163999750166,0.3808287727533215,-0.42296654699883607,True,False,True,False,False,False,False,False
OWN,SMALL,W,10.0,C_ISSHARPE,0.005,1.0,0.07935276614305353,0.5407304946408967,-0.35038033489847153,0.03629836919641227,0.5457720619732042,-0.14134294169328154,0.1528697241236867,0.8750770747646847,-0.33717256724185274,0.060193163999750166,0.3808287727533215,-0.42296654699883607,False,False,True,False,False,False,False,False
OWN,SMALL,W,10.0,C_ISCALMAR,0.005,1.0,0.07935276614305353,0.5407304946408967,-0.35038033489847153,0.03629836919641227,0.5457720619732042,-0.14134294169328154,0.1528697241236867,0.8750770747646847,-0.33717256724185274,0.060193163999750166,0.3808287727533215,-0.42296654699883607,False,False,True,False,False,False,False,False
OWN,SMALL,W,25.0,C_ISSHARPE,0.005,1.0,0.06482876217634481,0.4596290727088987,-0.3654458041614719,0.03629836919641227,0.5457720619732042,-0.14134294169328154,0.1528697241236867,0.8750770747646847,-0.33717256724185274,0.060193163999750166,0.3808287727533215,-0.42296654699883607,False,False,True,False,False,False,False,False
OWN,SMALL,W,25.0,C_ISCALMAR,0.005,1.0,0.06482876217634481,0.4596290727088987,-0.3654458041614719,0.03629836919641227,0.5457720619732042,-0.14134294169328154,0.1528697241236867,0.8750770747646847,-0.33717256724185274,0.060193163999750166,0.3808287727533215,-0.42296654699883607,False,False,True,False,False,False,False,False
OWN,SMALL,W,50.0,C_ISSHARPE,0.005,1.0,0.04104307748289249,0.32434958654279616,-0.3897964586158328,0.03629836919641227,0.5457720619732042,-0.14134294169328154,0.1528697241236867,0.8750770747646847,-0.33717256724185274,0.060193163999750166,0.3808287727533215,-0.42296654699883607,False,False,False,False,False,False,False,False
OWN,SMALL,W,50.0,C_ISCALMAR,0.005,1.0,0.04104307748289249,0.32434958654279616,-0.3897964586158328,0.03629836919641227,0.5457720619732042,-0.14134294169328154,0.1528697241236867,0.8750770747646847,-0.33717256724185274,0.060193163999750166,0.3808287727533215,-0.42296654699883607,False,False,False,False,False,False,False,False
OWN,SMALL,M,0.0,C_ISSHARPE,0.005,0.75,0.07511628347513133,0.5804365014035138,-0.37882895992201093,0.03629836919641227,0.5457720619732042,-0.14134294169328154,0.1528697241236867,0.8750770747646847,-0.33717256724185274,0.060193163999750166,0.3808287727533215,-0.42296654699883607,True,False,True,False,False,False,False,False
OWN,SMALL,M,0.0,C_ISCALMAR,0.005,1.0,0.08776395867892428,0.5606905413499156,-0.43734114587176454,0.03629836919641227,0.5457720619732042,-0.14134294169328154,0.1528697241236867,0.8750770747646847,-0.33717256724185274,0.060193163999750166,0.3808287727533215,-0.42296654699883607,True,False,True,False,False,False,False,False
OWN,SMALL,M,10.0,C_ISSHARPE,0.005,0.75,0.07037234982151053,0.5494604092937511,-0.3841543108392593,0.03629836919641227,0.5457720619732042,-0.14134294169328154,0.1528697241236867,0.8750770747646847,-0.33717256724185274,0.060193163999750166,0.3808287727533215,-0.42296654699883607,True,False,True,False,False,False,False,False
OWN,SMALL,M,10.0,C_ISCALMAR,0.005,1.0,0.0816766217358913,0.5293513122044188,-0.443423054367733,0.03629836919641227,0.5457720619732042,-0.14134294169328154,0.1528697241236867,0.8750770747646847,-0.33717256724185274,0.060193163999750166,0.3808287727533215,-0.42296654699883607,False,False,True,False,False,False,False,False
OWN,SMALL,M,25.0,C_ISSHARPE,0.005,0.75,0.06329153279160327,0.5028764794454662,-0.3920621794415312,0.03629836919641227,0.5457720619732042,-0.14134294169328154,0.1528697241236867,0.8750770747646847,-0.33717256724185274,0.060193163999750166,0.3808287727533215,-0.42296654699883607,False,False,True,False,False,False,False,False
OWN,SMALL,M,25.0,C_ISCALMAR,0.005,1.0,0.07260278481380777,0.4822249912915062,-0.4524303174617049,0.03629836919641227,0.5457720619732042,-0.14134294169328154,0.1528697241236867,0.8750770747646847,-0.33717256724185274,0.060193163999750166,0.3808287727533215,-0.42296654699883607,False,False,True,False,False,False,False,False
OWN,SMALL,M,50.0,C_ISSHARPE,0.005,0.75,0.05158318127462147,0.42499375822773355,-0.40503087417026673,0.03629836919641227,0.5457720619732042,-0.14134294169328154,0.1528697241236867,0.8750770747646847,-0.33717256724185274,0.060193163999750166,0.3808287727533215,-0.42296654699883607,False,False,True,False,False,False,False,False
OWN,SMALL,M,50.0,C_ISCALMAR,0.005,1.0,0.05763104245745976,0.4034462955812161,-0.4671390214181559,0.03629836919641227,0.5457720619732042,-0.14134294169328154,0.1528697241236867,0.8750770747646847,-0.33717256724185274,0.060193163999750166,0.3808287727533215,-0.42296654699883607,False,False,True,False,False,False,False,False
OWN,U56,W,0.0,C_ISSHARPE,0.005,0.75,0.04959265569772553,1.6414653639725723,-0.0651842926280971,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274,0.3035355215537636,1.1216505977478437,-0.44192919912077044,True,True,True,True,False,False,False,False
OWN,U56,W,0.0,C_ISCALMAR,0.005,0.75,0.04959265569772553,1.6414653639725723,-0.0651842926280971,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274,0.3035355215537636,1.1216505977478437,-0.44192919912077044,True,True,True,True,False,False,False,False
OWN,U56,W,10.0,C_ISSHARPE,0.005,0.75,0.04850365440307858,1.606448954442723,-0.06622545213763742,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274,0.3035355215537636,1.1216505977478437,-0.44192919912077044,True,True,True,True,False,False,False,False
