panel,rule,widest_ladder,widest_spread,pick,IS_Sharpe,CAGR,Sharpe,MaxDD,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,SPY_OOS_Sharpe,SPY_OOS_CAGR,LIVE_OOS_Sharpe,KEEP_4a,KEEP_4b,KEEP_4b_OOS
U56,M_NONE,N,0.15683772710289667,N=5/H=126/g=0.75/W,1.2455800930859424,0.1946945319887261,1.075236249348071,-0.2616429494681285,0.17550478445594941,0.9511765429040249,-0.22872489722708123,0.8685843027246067,0.15150873781069918,1.2716994601576919,False,False,False
U56,M_SUBSAMPLE,N,0.06824445357108662,N=5/H=126/g=0.75/W,1.2455800930859424,0.1946945319887261,1.075236249348071,-0.2616429494681285,0.17550478445594941,0.9511765429040249,-0.22872489722708123,0.8685843027246067,0.15150873781069918,1.2716994601576919,False,False,False
U56,M_PAIRWISE,N,0.06824445357108662,N=5/H=126/g=0.75/W,1.2455800930859424,0.1946945319887261,1.075236249348071,-0.2616429494681285,0.17550478445594941,0.9511765429040249,-0.22872489722708123,0.8685843027246067,0.15150873781069918,1.2716994601576919,False,False,False
U56,M_D2,N,0.06188325545319436,N=5/H=126/g=0.75/W,1.2455800930859424,0.1946945319887261,1.075236249348071,-0.2616429494681285,0.17550478445594941,0.9511765429040249,-0.22872489722708123,0.8685843027246067,0.15150873781069918,1.2716994601576919,False,False,False
U56,C_ANCHOR,(none),0.0,N=20/H=126/g=0.75/W,1.1096150791361885,0.1506705308693872,1.1029062101298557,-0.194719346525985,0.16133522165270242,1.1042482424315454,-0.19471934652598477,0.8685843027246067,0.15150873781069918,1.2716994601576919,False,True,True
B136,M_NONE,H,0.1954023683150854,N=20/H=63/g=0.75/W,1.3127647372536797,0.1756497029199342,1.1180413424901643,-0.27737123860150625,0.16319635749834194,0.9895325417141486,-0.2773712386015065,0.8769078511614361,0.15331427255204866,1.1061149281164175,False,False,False
B136,M_SUBSAMPLE,CADENCE,0.16037447688239537,N=20/H=126/g=0.75/W,1.1918099681217487,0.16669598776141958,1.1074455309806395,-0.2049973535997235,0.1633900954082388,1.04747990596546,-0.20499735359972393,0.8769078511614361,0.15331427255204866,1.1061149281164175,False,False,False
B136,M_PAIRWISE,CADENCE,0.16037447688239537,N=20/H=126/g=0.75/W,1.1918099681217487,0.16669598776141958,1.1074455309806395,-0.2049973535997235,0.1633900954082388,1.04747990596546,-0.20499735359972393,0.8769078511614361,0.15331427255204866,1.1061149281164175,False,False,False
B136,M_D2,CADENCE,0.14212820061556922,N=20/H=126/g=0.75/W,1.1918099681217487,0.16669598776141958,1.1074455309806395,-0.2049973535997235,0.1633900954082388,1.04747990596546,-0.20499735359972393,0.8769078511614361,0.15331427255204866,1.1061149281164175,False,False,False
B136,C_ANCHOR,(none),0.0,N=20/H=126/g=0.75/W,1.1918099681217487,0.16669598776141958,1.1074455309806395,-0.2049973535997235,0.1633900954082388,1.04747990596546,-0.20499735359972393,0.8769078511614361,0.15331427255204866,1.1061149281164175,False,False,False
SMALL,M_NONE,H,0.4402759052997814,N=20/H=21/g=0.75/W,0.9198689183795602,0.12182831802269223,0.7495488760200969,-0.3495297182272563,0.10937568673966114,0.6609285807326948,-0.3495297182272564,0.8768940791478297,0.15331699963496637,0.6517830891704711,False,False,False
SMALL,M_SUBSAMPLE,CADENCE,0.23265351676841356,N=20/H=126/g=0.75/M,0.7122465298481924,0.08618590027723383,0.5458156120434722,-0.3424228193590555,0.07254407930927242,0.46084809048500625,-0.3424228193590555,0.8768940791478297,0.15331699963496637,0.6517830891704711,False,False,False
SMALL,M_PAIRWISE,CADENCE,0.23265351676841356,N=20/H=126/g=0.75/M,0.7122465298481924,0.08618590027723383,0.5458156120434722,-0.3424228193590555,0.07254407930927242,0.46084809048500625,-0.3424228193590555,0.8768940791478297,0.15331699963496637,0.6517830891704711,False,False,False
SMALL,M_D2,H,0.2138558306953009,N=20/H=21/g=0.75/W,0.9198689183795602,0.12182831802269223,0.7495488760200969,-0.3495297182272563,0.10937568673966114,0.6609285807326948,-0.3495297182272564,0.8768940791478297,0.15331699963496637,0.6517830891704711,False,False,False
SMALL,C_ANCHOR,(none),0.0,N=20/H=126/g=0.75/W,0.4795930130797788,0.07991266137580144,0.5103382769874614,-0.36400605450810575,0.08647457257588753,0.5284614537865581,-0.36400605450810597,0.8768940791478297,0.15331699963496637,0.6517830891704711,False,False,False
