panel,book,gross,init,start_row,dCAGR,dSharpe,dMaxDD,dTurn,dOOS_Sharpe,m_DD,m_CAGR,z_mDD,z_mCAGR,z4b,c4b
U56,CAP2,0.75,OUT,500,-0.004950220351517931,-0.041538609542468574,1.1102230246251565e-16,0.013062111981840374,0.0,0.0542127327529654,0.011422929039561755,0.05421273275296515,0.0096137519025839,True,True
U56,CAP2,0.75,OUT,756,-0.003955175880022033,-0.023848722791852905,0.0,-0.04920778368665246,0.0,0.05421273275296523,0.012416834916079422,0.05421273275296515,0.0096137519025839,True,True
U56,CAP2,0.75,IN,260,0.000987162516264739,0.006350488971702761,2.220446049250313e-16,-0.0020534225058415068,0.010602201708743264,0.05421273275296537,0.01060091441884864,0.05421273275296515,0.0096137519025839,True,True
U56,CAP2,0.75,IN,500,-0.0037749983405661602,-0.03333637210040874,2.220446049250313e-16,0.009319554446911571,0.010602201708743264,0.05421273275296551,0.012598151050513526,0.05421273275296515,0.0096137519025839,True,True
U56,CAP2,0.75,IN,756,-0.0033633967190371816,-0.020982655923871718,1.1102230246251565e-16,-0.05253247227130764,0.010602201708743264,0.05421273275296534,0.013008614077064273,0.05421273275296515,0.0096137519025839,True,True
U56,CAP2,0.75,NEUTRAL,260,0.0,0.0,0.0,0.0,0.0,0.05421273275296515,0.0096137519025839,0.05421273275296515,0.0096137519025839,True,True
U56,CAP2,0.75,NEUTRAL,500,-0.004950220351517931,-0.041538609542468574,1.1102230246251565e-16,0.013062111981840374,0.0,0.0542127327529654,0.011422929039561755,0.05421273275296515,0.0096137519025839,True,True
U56,CAP2,0.75,NEUTRAL,756,-0.003955175880022033,-0.023848722791852905,0.0,-0.04920778368665246,0.0,0.05421273275296523,0.012416834916079422,0.05421273275296515,0.0096137519025839,True,True
U56,CAP2,1.0,OUT,500,-0.005868560550839952,-0.04448153781885589,0.0,0.03115127464535128,0.0,0.02953752576684382,0.020916817101809468,0.02953752576684368,0.020025980164153634,True,True
U56,CAP2,1.0,OUT,756,-0.004129952027533301,-0.022151241403222777,0.0,-0.01767880774629882,0.0,0.029537525766843764,0.022654287030137887,0.02953752576684368,0.020025980164153634,True,True
U56,CAP2,1.0,IN,260,0.0019723388655101814,0.008364318667867021,-1.1102230246251565e-16,0.015641725237101056,0.012615080702321535,0.02953752576684357,0.021998319029663815,0.02953752576684368,0.020025980164153634,True,True
U56,CAP2,1.0,IN,500,-0.003814626261663623,-0.03436451349970571,0.0,0.044780484016844646,0.012615080702321535,0.02953752576684382,0.022970751390985797,0.02953752576684368,0.020025980164153634,True,True
U56,CAP2,1.0,IN,756,-0.002748033545948214,-0.01622724954180743,1.1102230246251565e-16,-0.0057072402478821616,0.012615080702321535,0.029537525766843875,0.024036205511722974,0.02953752576684368,0.020025980164153634,True,True
U56,CAP2,1.0,NEUTRAL,260,0.0,0.0,0.0,0.0,0.0,0.02953752576684368,0.020025980164153634,0.02953752576684368,0.020025980164153634,True,True
U56,CAP2,1.0,NEUTRAL,500,-0.005868560550839952,-0.04448153781885589,0.0,0.03115127464535128,0.0,0.02953752576684382,0.020916817101809468,0.02953752576684368,0.020025980164153634,True,True
U56,CAP2,1.0,NEUTRAL,756,-0.004129952027533301,-0.022151241403222777,0.0,-0.01767880774629882,0.0,0.029537525766843764,0.022654287030137887,0.02953752576684368,0.020025980164153634,True,True
U56,CAND,0.75,OUT,500,-0.004155289141584584,-0.023929675159082064,4.440892098500626e-16,-0.08034232482917947,0.0,0.02838049719539376,0.021938109828461436,0.02838049719539318,0.019334001481550234,True,True
U56,CAND,0.75,OUT,756,-0.0036931643917832435,-0.017273657636143858,1.1102230246251565e-16,-0.15306436476099528,0.0,0.028380497195393373,0.022399095983284545,0.02838049719539318,0.019334001481550234,True,True
U56,CAND,0.75,IN,260,0.0013224926042050278,0.010008420451571354,2.220446049250313e-16,-0.025780854021906663,0.01721537816505969,0.0283804971953934,0.02065649408575526,0.02838049719539318,0.019334001481550234,True,True
U56,CAND,0.75,IN,500,-0.00262479915467817,-0.012050152226083855,0.0,-0.10916494655567277,0.01721537816505969,0.028380497195393317,0.02346859981536785,0.02838049719539318,0.019334001481550234,True,True
U56,CAND,0.75,IN,756,-0.0027223184681781643,-0.00963481126501331,4.440892098500626e-16,-0.17722745065671042,0.01721537816505969,0.028380497195393706,0.023369941906889624,0.02838049719539318,0.019334001481550234,True,True
U56,CAND,0.75,NEUTRAL,260,0.0,0.0,0.0,0.0,0.0,0.02838049719539318,0.019334001481550234,0.02838049719539318,0.019334001481550234,True,True
U56,CAND,0.75,NEUTRAL,500,-0.004155289141584584,-0.023929675159082064,4.440892098500626e-16,-0.08034232482917947,0.0,0.02838049719539376,0.021938109828461436,0.02838049719539318,0.019334001481550234,True,True
U56,CAND,0.75,NEUTRAL,756,-0.0036931643917832435,-0.017273657636143858,1.1102230246251565e-16,-0.15306436476099528,0.0,0.028380497195393373,0.022399095983284545,0.02838049719539318,0.019334001481550234,True,True
U56,CAND,1.0,OUT,500,-0.0057045804240254405,-0.024404895548739702,5.551115123125783e-16,-0.10519477858919579,0.0,-0.029136040092099302,0.058106772453511354,-0.029136040092099996,0.05705195538904101,False,False
U56,CAND,1.0,OUT,756,-0.004926757167702744,-0.016489821525505155,5.551115123125783e-16,-0.2003348589425551,0.0,-0.029136040092099358,0.05888345711485582,-0.029136040092099996,0.05705195538904101,False,False
U56,CAND,1.0,IN,260,0.0018198169909411366,0.010041303263691459,3.3306690738754696e-16,-0.03539759414995469,0.01720689292026223,-0.029136040092099663,0.058871772379982146,-0.029136040092099996,0.05705195538904101,False,False
U56,CAND,1.0,IN,500,-0.0036028137870600663,-0.012501692241846385,5.551115123125783e-16,-0.14471744451849222,0.01720689292026223,-0.029136040092099302,0.06020853909047673,-0.029136040092099996,0.05705195538904101,False,False
U56,CAND,1.0,IN,756,-0.0035979584579370893,-0.008881311615586363,5.551115123125783e-16,-0.2336662002906964,0.01720689292026223,-0.029136040092099358,0.060212255824621475,-0.029136040092099996,0.05705195538904101,False,False
U56,CAND,1.0,NEUTRAL,260,0.0,0.0,0.0,0.0,0.0,-0.029136040092099996,0.05705195538904101,-0.029136040092099996,0.05705195538904101,False,False
U56,CAND,1.0,NEUTRAL,500,-0.0057045804240254405,-0.024404895548739702,5.551115123125783e-16,-0.10519477858919579,0.0,-0.029136040092099302,0.058106772453511354,-0.029136040092099996,0.05705195538904101,False,False
U56,CAND,1.0,NEUTRAL,756,-0.004926757167702744,-0.016489821525505155,5.551115123125783e-16,-0.2003348589425551,0.0,-0.029136040092099358,0.05888345711485582,-0.029136040092099996,0.05705195538904101,False,False
B136,CAP2,0.75,OUT,500,-0.0040737350262853855,-0.024432500575949145,-6.661338147750939e-16,-0.04383894621579998,0.0,0.03133355049187525,0.015077820025593991,0.03133355049187592,0.012349639869800935,True,True
B136,CAP2,0.75,OUT,756,-0.00451435356346952,-0.0177106983136468,-1.2212453270876722e-15,-0.11534247865675162,0.0,0.031333550491874695,0.01468841194635595,0.03133355049187592,0.012349639869800935,True,True
B136,CAP2,0.75,IN,260,0.0004687161997591893,0.00349483680842555,-1.6653345369377348e-15,-0.01162225037679665,0.004570177117466656,0.03133355049187425,0.012818356069560125,0.03133355049187592,0.012349639869800935,True,True
