panel,N,H,cap,mean_nsel,turnover,CAGR,Sharpe,MaxDD,H1,H2,IS_CAGR,IS_Sharpe,IS_MaxDD,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,L_H1,L_H2,L_OOS,L_DD,L_CAGR,A_H1,A_H2,A_DD,O_S,O_DD,O_CAGR,pass4b,pass4a,pass4b_oos,pass4b_full_and_oos,EDGE_pp,EDGE_pp_cash,EDGE_IS_pp,book_pct_of_null
U56,5,21,INF,4.731832139201638,8.05261133560521,0.16594738081423888,0.9161981013498406,-0.2544832466951876,1.105328631450365,0.7753316021673687,0.17794401993471598,1.068117656533968,-0.17242689901953856,0.15616330252569188,0.8199971322252426,-0.2544832466951873,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,5.966535582816146,5.950161326571035,7.521928231051078,0.975
U56,5,63,INF,4.733879222108495,4.695650270626428,0.19046169527761125,1.0113156184927041,-0.2626463015129019,1.2215893273556029,0.8654260010394765,0.2030648352001574,1.1967236175851375,-0.19385426881155832,0.18018573430424678,0.8997819838538258,-0.2626463015129019,True,True,True,False,True,False,False,False,True,False,True,False,False,False,False,6.636925450497233,6.636925450497233,8.29970103383939,1.0
U56,5,126,INF,4.733879222108495,3.1273037437962694,0.17827666701103606,0.9859644343185225,-0.25853596305636206,1.1972157872354316,0.826898186545906,0.1876467906540611,1.116389710650534,-0.24238280544701685,0.1706185380438232,0.9002767132439443,-0.2585359630563616,True,True,True,False,True,False,False,False,True,False,True,False,False,False,False,5.95038816304212,5.95038816304212,7.4536608297699924,1.0
U56,8,21,INF,7.560900716479018,7.40511242459958,0.1585553093496299,0.987709937763672,-0.2345843171984333,1.103957266097682,0.9067339095467841,0.14766719133418138,1.023942257398499,-0.14888945283471566,0.16759605595697535,0.9704267740374187,-0.2345843171984333,True,True,True,False,True,False,False,False,True,False,True,False,False,False,False,6.193038610378587,6.1887944800539385,4.947942960905738,1.0
U56,8,63,INF,7.569089048106449,4.28163700965994,0.2032630301048559,1.1876281876983166,-0.25805999570591565,1.2529660301129695,1.1558936521841072,0.17462222999841148,1.1793779848334314,-0.15843560282134206,0.22736391564417024,1.2058239153477162,-0.2580599957059154,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,8.070153909061917,8.070153909061917,6.1225472611077025,1.0
U56,8,126,INF,7.562947799385875,3.0512772736591596,0.16835370055023535,1.0543570177313728,-0.21430270860985456,1.148026355406319,0.9848459742701502,0.1506137872324902,1.0244324713438449,-0.20214933127901147,0.18316254663029707,1.0797492270780045,-0.21430270860985456,True,True,True,False,True,False,False,False,True,False,True,False,False,False,False,5.350912897081484,5.321661537844236,2.651620685800149,0.975
U56,10,21,INF,9.424769703172979,7.740449168670677,0.1656550407549613,1.0910560248436947,-0.201179151569575,1.208042984189274,0.9996907456421925,0.16041589997065397,1.1355269280745122,-0.14001990023777344,0.1699857304717769,1.0629893199743676,-0.201179151569575,True,True,True,True,True,False,False,False,True,True,True,True,False,True,True,7.353143982413057,7.320825115324592,6.4840571289351505,1.0
U56,10,63,INF,9.44933469805527,4.354240828741781,0.19215720899032163,1.1714352815421487,-0.2768707450931397,1.2865640788085178,1.0999964340180766,0.16905466175891104,1.1829309841718707,-0.16076029222673582,0.21151780829043654,1.1759093474318418,-0.2768707450931397,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,6.798669263909762,6.798669263909762,5.1865831872133334,1.0
U56,10,126,INF,9.438075742067554,3.029138541150788,0.17124124583736267,1.1125375130716837,-0.20771056362661844,1.2474787205448488,1.003384921412402,0.16412630251975568,1.1406207251011073,-0.18868968177667844,0.17713100107447066,1.095423418561058,-0.20771056362661866,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,6.205435076551991,6.211252983030679,4.496375169259792,1.0
U56,12,21,INF,11.26202661207779,7.18963666565319,0.1679622583830449,1.162499076998433,-0.19477561065817217,1.2475793246388016,1.101893004019132,0.15865003520315746,1.1986748385142443,-0.1393056914695101,0.17568436699087275,1.142623045544897,-0.19477561065817217,True,True,True,True,True,True,False,False,True,True,True,True,False,True,True,7.662377033621581,7.649722419825755,5.445831777078025,1.0
U56,12,63,INF,11.319344933469806,4.374208395371244,0.17681555322557374,1.1409163530068895,-0.26938491785091423,1.2468015238422245,1.0753496889318532,0.16324970594527866,1.1902009679714545,-0.14225263156275625,0.18810181619026434,1.118259549200614,-0.26938491785091423,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,5.357682609888837,5.357682609888837,5.439233763816431,1.0
U56,12,126,INF,11.30603889457523,3.040640012738739,0.17705025292752952,1.1691854832139659,-0.20169232886405797,1.2752665933754002,1.088420497455344,0.1627932771262759,1.1661166936671203,-0.16104868771188452,0.18891790746327697,1.1758369919110914,-0.2016923288640583,True,True,True,True,True,True,False,False,True,True,True,True,False,True,True,6.820183166175642,6.781822449685526,3.8208633609819187,1.0
