panel,sweep,cost_bps,chooser,pick_arm,pick_gross,full4b,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,pick_turn,committed_turn,committed_OOS_Sharpe,committed_OOS_CAGR,committed_OOS_MaxDD,base_OOS_Sharpe,base_OOS_CAGR,spy_OOS_Sharpe,spy_OOS_CAGR
U56,ZERO,10.0,C_ISSHARPE,FLOAT,0.75,True,0.12325686323234653,1.291424359257869,-0.15181265551156953,2.721599915406836,2.721599915406836,1.291424359257869,0.12325686323234653,-0.15181265551156953,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602
U56,ZERO,10.0,C_ISCALMAR,FLOAT,0.75,True,0.12325686323234653,1.291424359257869,-0.15181265551156953,2.721599915406836,2.721599915406836,1.291424359257869,0.12325686323234653,-0.15181265551156953,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602
U56,ZERO,25.0,C_ISSHARPE,FLOAT,0.75,True,0.11856679292382988,1.2465576640186136,-0.1524280669499194,2.721599915406836,2.721599915406836,1.2465576640186136,0.11856679292382988,-0.1524280669499194,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602
U56,ZERO,25.0,C_ISCALMAR,FLOAT,0.75,True,0.11856679292382988,1.2465576640186136,-0.1524280669499194,2.721599915406836,2.721599915406836,1.2465576640186136,0.11856679292382988,-0.1524280669499194,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602
U56,ZERO,50.0,C_ISSHARPE,FIX0.0250,1.0,True,0.14698366806133567,1.1841657743347984,-0.1958335804896243,3.3837061116424385,2.721599915406836,1.1716262123644565,0.11079196334145403,-0.15345337603175302,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602
U56,ZERO,50.0,C_ISCALMAR,FLOAT,0.75,False,0.11079196334145403,1.1716262123644565,-0.15345337603175302,2.721599915406836,2.721599915406836,1.1716262123644565,0.11079196334145403,-0.15345337603175302,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602
B136,SHY,0.0,C_ISSHARPE,FIX0.0150,0.75,True,0.12041840957916072,1.1502675890058949,-0.16605233181474677,4.518014645463427,4.6751254264368125,1.1392361336091132,0.12186816399359102,-0.1660523318147471,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715
B136,SHY,0.0,C_ISCALMAR,FIX0.0125,0.75,True,0.1183739703394493,1.1498544751753694,-0.1660523318147472,4.375186263596792,4.6751254264368125,1.1392361336091132,0.12186816399359102,-0.1660523318147471,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715
B136,SHY,10.0,C_ISSHARPE,FIX0.0150,0.75,True,0.11524960870490153,1.1053250447515872,-0.16663605360180467,4.518014645463427,4.6751254264368125,1.0935817708519633,0.11650054279398914,-0.17096216935248387,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715
B136,SHY,10.0,C_ISCALMAR,FLOAT,0.75,True,0.11650054279398914,1.0935817708519633,-0.17096216935248387,4.6751254264368125,4.6751254264368125,1.0935817708519633,0.11650054279398914,-0.17096216935248387,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715
B136,SHY,25.0,C_ISSHARPE,FIX0.0150,0.75,True,0.10753921313561854,1.0378098417311061,-0.167511377300816,4.518014645463427,4.6751254264368125,1.025005402259087,0.10849512786676208,-0.17934700448984042,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715
B136,SHY,25.0,C_ISCALMAR,FLOAT,0.75,True,0.10849512786676208,1.025005402259087,-0.17934700448984042,4.6751254264368125,4.6751254264368125,1.025005402259087,0.10849512786676208,-0.17934700448984042,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715
B136,SHY,50.0,C_ISSHARPE,FIX0.0150,0.75,False,0.09480189651354931,0.9251000370711346,-0.17917740298592133,4.518014645463427,4.6751254264368125,0.9105523613820907,0.09527458603872074,-0.1931402003715541,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715
B136,SHY,50.0,C_ISCALMAR,FLOAT,0.75,False,0.09527458603872074,0.9105523613820907,-0.1931402003715541,4.6751254264368125,4.6751254264368125,0.9105523613820907,0.09527458603872074,-0.1931402003715541,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715
B136,ZERO,0.0,C_ISSHARPE,FIX0.0250,1.0,False,0.1553383523327434,1.0958594241191528,-0.22311958179959213,5.587339868474518,4.3089827957288,1.0948385046905298,0.11664192474610147,-0.16945589244279557,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715
B136,ZERO,0.0,C_ISCALMAR,FIX0.0300,1.0,False,0.1571602915485768,1.094820801417975,-0.22311958179959201,5.785422406570304,4.3089827957288,1.0948385046905298,0.11664192474610147,-0.16945589244279557,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715
B136,ZERO,10.0,C_ISSHARPE,FLOAT,1.0,False,0.14788692143288107,1.0666178466873744,-0.2238138156091144,5.275377633061833,4.3089827957288,1.0532937549769352,0.11176582005747382,-0.17001877561284306,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715
B136,ZERO,10.0,C_ISCALMAR,FIX0.0300,1.0,False,0.15036394826541,1.0532436467629163,-0.2238138156091145,5.785422406570304,4.3089827957288,1.0532937549769352,0.11176582005747382,-0.17001877561284306,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715
B136,ZERO,25.0,C_ISSHARPE,FIX0.0125,1.0,False,0.13469046849898247,1.040120904553767,-0.2143438051614921,4.337828614971453,4.3089827957288,0.990901229768351,0.10449000040485035,-0.17086286058254163,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715
B136,ZERO,25.0,C_ISCALMAR,FIX0.0200,1.0,False,0.13860245323991305,1.007681411135362,-0.22485476575149432,5.275377633061832,4.3089827957288,0.990901229768351,0.10449000040485035,-0.17086286058254163,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715
B136,ZERO,50.0,C_ISSHARPE,FIX0.0125,1.0,False,0.1217459296870147,0.9514706547652657,-0.21595224558814408,4.337828614971453,4.3089827957288,0.8867755091834204,0.0924651807772987,-0.1809029821861714,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715
B136,ZERO,50.0,C_ISCALMAR,FIX0.0250,1.0,False,0.12293060245694476,0.8926795897061401,-0.23078564700165105,5.587339868474518,4.3089827957288,0.8867755091834204,0.0924651807772987,-0.1809029821861714,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715
