state,IS_gap,OOS_gap,same_sign
BREADTH,0.041938779312342245,0.12585020014144777,True
VOL,0.04214129716205403,0.15116820328771013,True
DISP,-0.007088608788999973,0.10900927062926616,False
CORR,0.007342945544114576,0.09243100698155549,True
