panel,family,lag,CAGR,Sharpe,MaxDD,Vol,dCAGR,dSharpe,dMaxDD_pp,r_CAGR,r_DD,currency,sat_dMaxDD_pp,sat_sd_dMaxDD_pp,sat_dCAGR,frac_sat_DD,z_vs_sat_DD
U56,TREND,0,0.09107169665374726,1.2858573536740594,-0.12054945176473131,0.0696874243729106,0.0,0.0,0.0,-0.0,-0.0,NONE,-5.285281161821284,1.2943621470870734,-0.007113106463215853,-0.0,4.083309430606932
U56,TREND,1,0.09052835109134905,1.266894677376176,-0.12210948643574593,0.07037499770345038,-0.000543345562398212,-0.018962676297883396,-0.15600346710146207,0.005966129789631578,0.012941034970936583,DD_TAX,-5.285281161821284,1.2943621470870734,-0.007113106463215853,0.029516588110461844,3.9627840680161426
U56,TREND,2,0.09009835649843012,1.2409528480363123,-0.1248079626462516,0.0715982393778647,-0.0009733401553171372,-0.04490450563774706,-0.42585108815202943,0.010687625146786896,0.03532584196095192,DD_TAX,-5.285281161821284,1.2943621470870734,-0.007113106463215853,0.08057302442643999,3.754304840113927
U56,TREND,5,0.09139934308181452,1.2351944415746756,-0.14462262775553736,0.07297992541804312,0.0003276464280672631,-0.05066291209938378,-2.407317599080605,-0.003597675678679493,0.19969544148394913,DD_TAX,-5.285281161821284,1.2943621470870734,-0.007113106463215853,0.45547578745102263,2.223460852295053
U56,TREND,10,0.09064341568553691,1.1664113917440775,-0.16211163578642884,0.07694618125906005,-0.00042828096821034833,-0.11944596192998191,-4.1562184021697535,0.00470267914123379,0.34477289953015966,DD_TAX,-5.285281161821284,1.2943621470870734,-0.007113106463215853,0.7863760271057254,0.8722927831229113
U56,TREND,21,0.09509365300527217,1.1474126336787631,-0.19853122243573618,0.0821321654367005,0.0040219563515249135,-0.13844471999529628,-7.798177067100487,-0.044162527978547604,0.6468861494550545,DD_TAX,-5.285281161821284,1.2943621470870734,-0.007113106463215853,1.4754516984699582,-1.9414164041604636
U56,TREND,42,0.0926297868350181,1.0724509800887567,-0.21108754642582428,0.08608266789450875,0.0015580901812708436,-0.21340637358530268,-9.053809466109296,-0.017108390845013803,0.7510452626345444,DD_TAX,-5.285281161821284,1.2943621470870734,-0.007113106463215853,1.7130232411305428,-2.9114945247502657
U56,TREND,63,0.09459249440791395,1.09064737885447,-0.1974083328080568,0.08630644928675496,0.0035207977541666935,-0.19520997481958946,-7.68588810433255,-0.038659626245382196,0.6375713860012079,DD_TAX,-5.285281161821284,1.2943621470870734,-0.007113106463215853,1.4542060997345367,-1.8546640504852265
U56,MOM,0,0.09684561128468894,1.110571612837535,-0.19672595095427092,0.08663810554367739,0.0,0.0,0.0,-0.0,-0.0,NONE,1.3227802005088274,1.6749090061537004,-0.004626546379039809,0.0,-0.7897624262863631
U56,MOM,1,0.09541687998498305,1.0913649397892744,-0.19672595095427092,0.08699603705276747,-0.0014287312997058876,-0.019206673048260514,0.0,0.014752669540243448,-0.0,RETURN_TAX,1.3227802005088274,1.6749090061537004,-0.004626546379039809,0.0,-0.7897624262863631
U56,MOM,2,0.09204404924413256,1.0614987663586206,-0.19682065644359314,0.08649732427513979,-0.004801562040556373,-0.0490728464789143,-0.009470548932222211,0.04957955220543369,0.000481408217181456,RETURN_TAX,1.3227802005088274,1.6749090061537004,-0.004626546379039809,-0.0071595786878116425,-0.7954167925220372
U56,MOM,5,0.09328513752159595,1.0658713489867182,-0.1967713314925147,0.08727087188887715,-0.003560473763092986,-0.04470026385081671,-0.004538053824376664,0.03676443068366371,0.0002306789624024508,RETURN_TAX,1.3227802005088274,1.6749090061537004,-0.004626546379039809,-0.0034306937937467114,-0.792471859340758
U56,MOM,10,0.09236787307193617,1.0448891610085598,-0.20063724640008507,0.08830473977443103,-0.004477738212752769,-0.06568245182897514,-0.39112954458141447,0.04623584025495937,0.01988194961997326,RETURN_TAX,1.3227802005088274,1.6749090061537004,-0.004626546379039809,-0.2956874803772846,-1.0232852882116286
U56,MOM,21,0.09141687173308921,1.0182356295711301,-0.21280769176795788,0.08990283559611278,-0.005428739551599726,-0.0923359832664048,-1.6081740813686962,0.056055607265891635,0.08174692121541796,MIXED,1.3227802005088274,1.6749090061537004,-0.004626546379039809,-1.215753063698782,-1.7499185156381927
U56,MOM,42,0.08680551037150819,0.9474563976775181,-0.22056544552710722,0.09238952432564557,-0.01004010091318075,-0.1631152151600168,-2.3839494572836295,0.10367120182314411,0.12118123947144015,MIXED,1.3227802005088274,1.6749090061537004,-0.004626546379039809,-1.8022264442472056,-2.213093155612481
U56,MOM,63,0.08655450844241153,0.9465143332606477,-0.1886456096342637,0.09221426323498683,-0.010291102842277411,-0.1640572795768872,0.8080341320007234,0.10626297573800755,-0.04107409968441588,RETURN_TAX,1.3227802005088274,1.6749090061537004,-0.004626546379039809,0.6108604677405217,-0.30732778116118603
U56,VOL,0,0.1130770348117407,1.1621607826408706,-0.1688395090938104,0.09618588969938946,0.0,0.0,0.0,-0.0,-0.0,NONE,-4.8486994747867955,0.41687125938046843,0.0029080018083426453,-0.0,11.63116757435538
U56,VOL,1,0.11131136985794221,1.1398055936856613,-0.16965382084026248,0.09672556951232619,-0.0017656649537984848,-0.022355188955209382,-0.08143117464520788,0.015614708651832787,0.004822992857670724,RETURN_TAX,-4.8486994747867955,0.41687125938046843,0.0029080018083426453,0.016794436336722753,11.435828671006115
U56,VOL,2,0.10898629449352493,1.1073407464131584,-0.18670721849079652,0.0977622764336116,-0.004090740318215769,-0.054820036227712254,-1.786770939698612,0.036176579311850074,0.10582658936220009,DD_TAX,-4.8486994747867955,0.41687125938046843,0.0029080018083426453,0.36850519381327074,7.345021913092921
U56,VOL,5,0.1074249555442115,1.081632780612651,-0.20378243591200118,0.09888957898861435,-0.0056520792675291975,-0.08052800202821975,-3.494292681819078,0.04998432508368487,0.20695941966270365,DD_TAX,-4.8486994747867955,0.41687125938046843,0.0029080018083426453,0.7206659641393277,3.2489809803164746
U56,VOL,10,0.11200440127760158,1.1034213594016304,-0.21544225963843067,0.10085500825322129,-0.0010726335341391113,-0.058739423239240196,-4.660275054462026,0.009485865418428364,0.2760180410067818,DD_TAX,-4.8486994747867955,0.41687125938046843,0.0029080018083426453,0.9611391835471398,0.4519966682394832
U56,VOL,21,0.11506567075853225,1.1114296843858784,-0.22036311432366962,0.102777365851208,0.0019886359467915504,-0.050731098254992224,-5.152360522985921,-0.017586559022372526,0.3051632020632785,DD_TAX,-4.8486994747867955,0.41687125938046843,0.0029080018083426453,1.0626273188879123,-0.7284288407178998
U56,VOL,42,0.11102229924766327,1.0704061416597348,-0.22525888068105693,0.10338054686206215,-0.0020547355640774256,-0.09175464098113584,-5.6419371587246525,0.01817111288333928,0.33415977036452327,DD_TAX,-4.8486994747867955,0.41687125938046843,0.0029080018083426453,1.1635980303713784,-1.9028361060839838
U56,VOL,63,0.11086452733074514,1.0538432946172598,-0.2221141069295718,0.1050336011553934,-0.0022125074809955514,-0.10831748802361085,-5.327459783576138,0.01956637335493545,0.3155339536444697,DD_TAX,-4.8486994747867955,0.41687125938046843,0.0029080018083426453,1.0987399427988667,-1.1484608209758824
U56,BREADTH,0,0.10231816354393097,1.209639444795094,-0.1870855690558867,0.08343556512351936,0.0,0.0,0.0,-0.0,-0.0,NONE,-2.8785357404830343,2.1925537345113226,-0.00022285946834132986,-0.0,1.3128689596857719
U56,BREADTH,1,0.09531617947170101,1.0996779621325927,-0.17986592652251998,0.08619564006358758,-0.007001984072229961,-0.10996148266250128,0.721964253336671,0.06843344162665325,-0.03859005571514733,RETURN_TAX,-2.8785357404830343,2.1925537345113226,-0.00022285946834132986,-0.25080954986354326,1.6421490324943786
U56,BREADTH,2,0.09991270424173249,1.1100805779930563,-0.1798659265225201,0.0894117096330066,-0.002405459302198487,-0.09955886680203774,0.7219642533366599,0.02350960199911805,-0.03859005571514673,RETURN_TAX,-2.8785357404830343,2.1925537345113226,-0.00022285946834132986,-0.2508095498635394,1.6421490324943737
U56,BREADTH,5,0.09883529076451647,1.1489611341487738,-0.16216674083108684,0.08522201175267086,-0.003482872779414503,-0.06067831064632023,2.491882822479985,0.03403963342167599,-0.13319481748673,RETURN_TAX,-2.8785357404830343,2.1925537345113226,-0.00022285946834132986,-0.8656772217328221,2.4493897132058113
U56,BREADTH,10,0.10590509364422429,1.1769079543331047,-0.1798659265225202,0.0889136428409094,0.0035869301002933174,-0.03273149046198931,0.7219642533366488,-0.035056630964190885,-0.03859005571514614,DD_TAX,-2.8785357404830343,2.1925537345113226,-0.00022285946834132986,-0.25080954986353554,1.6421490324943686
U56,BREADTH,21,0.11028537810352201,1.1198131706805208,-0.22525888068105704,0.09771762658525092,0.00796721455959104,-0.08982627411457322,-3.8173311625170347,-0.07786705980283026,0.2040419890096767,DD_TAX,-2.8785357404830343,2.1925537345113226,-0.00022285946834132986,1.326136448066636,-0.4281744192888571
U56,BREADTH,42,0.10969435985665466,1.1115053341830734,-0.2252588806810567,0.09799286142692655,0.007376196312723682,-0.0981341106120206,-3.8173311625170014,-0.07209078092529156,0.20404198900967493,DD_TAX,-2.8785357404830343,2.1925537345113226,-0.00022285946834132986,1.3261364480666245,-0.42817441928884187
U56,BREADTH,63,0.10312045913366896,1.0283291045766367,-0.2252588806810566,0.10036840907760389,0.0008022955897379891,-0.18131034021845727,-3.8173311625169903,-0.007841184418771534,0.20404198900967435,DD_TAX,-2.8785357404830343,2.1925537345113226,-0.00022285946834132986,1.3261364480666205,-0.4281744192888368
B136,TREND,0,0.08183661551885457,1.1631075649641984,-0.12240793860208021,0.06973419859628772,0.0,0.0,0.0,-0.0,-0.0,NONE,-5.597933298920548,2.5414781536988693,0.006419055127799167,-0.0,2.202628927096348
B136,TREND,1,0.0825591141855877,1.1580637130732288,-0.12620535493838647,0.07067135407986877,0.000722498666733129,-0.005043851890969675,-0.37974163363062585,-0.008828550180776605,0.031022631209000073,DD_TAX,-5.597933298920548,2.5414781536988693,0.006419055127799167,0.06783604115180357,2.053211300555687
B136,TREND,2,0.08135336851334563,1.121665008379385,-0.12792159225019228,0.0720589594535925,-0.0004832470055089466,-0.04144255658481333,-0.5513653648112071,0.005905021883482095,0.0450432685255462,DD_TAX,-5.597933298920548,2.5414781536988693,0.006419055127799167,0.09849445060689221,1.9856822010311446
B136,TREND,5,0.08178880028221558,1.1043585576526647,-0.15219883641201515,0.07365966022034619,-4.7815236638992786e-05,-0.05874900731153376,-2.9790897809934935,0.0005842768097854255,0.24337390327908573,DD_TAX,-5.597933298920548,2.5414781536988693,0.006419055127799167,0.5321767198562285,1.0304410896137697
