vintage,scope,window,step,conv,rung,pop,n_win,exact,QR_gt_QE,QE_gt_AB,QR_gt_AB,mean_rho,mean_QROLL,mean_QEXP,mean_ABS
ASOF,B136,504,63,WINMATCH,0.0,ALL,63,0.015873015873015872,0.9523809523809523,0.015873015873015872,0.8095238095238095,0.48704053107225764,0.5059523809523809,0.15961199294532627,0.3126102292768959
ASOF,B136,504,63,WINMATCH,0.0,FIRE,41,0.1951219512195122,0.926829268292683,0.21951219512195122,0.8292682926829268,0.5528763545254121,0.6704017909744314,0.36788617886178865,0.44850948509485095
ASOF,B136,504,63,WINMATCH,10.0,ALL,63,0.015873015873015872,0.9365079365079365,0.015873015873015872,0.7936507936507936,0.4868208790565332,0.4739858906525573,0.14417989417989419,0.2848324514991181
ASOF,B136,504,63,WINMATCH,10.0,FIRE,41,0.24390243902439024,0.9512195121951219,0.24390243902439024,0.8292682926829268,0.5656968673459248,0.6250137465142768,0.3323170731707317,0.41124661246612465
ASOF,B136,504,63,WINMATCH,25.0,ALL,63,0.015873015873015872,0.9206349206349206,0.015873015873015872,0.7619047619047619,0.4521108942126803,0.4220679012345679,0.12257495590828925,0.25396825396825395
ASOF,B136,504,63,WINMATCH,25.0,FIRE,41,0.14634146341463414,0.9024390243902439,0.21951219512195122,0.8048780487804879,0.4259536979301891,0.5489734299516909,0.28252032520325204,0.3665311653116531
ASOF,B136,504,126,FULLMATCH,0.0,ALL,32,0.15625,0.8125,0.25,0.8125,0.4176882938682637,0.65625,0.4079861111111111,0.4253472222222222
ASOF,B136,504,126,FULLMATCH,0.0,FIRE,21,0.19047619047619047,0.9523809523809523,0.19047619047619047,0.8095238095238095,0.5116025403784439,0.6888668430335096,0.373015873015873,0.4801587301587302
ASOF,B136,504,126,FULLMATCH,10.0,ALL,32,0.15625,0.8125,0.25,0.78125,0.375,0.6319444444444444,0.4036458333333333,0.4027777777777778
ASOF,B136,504,126,FULLMATCH,10.0,FIRE,21,0.2857142857142857,0.9523809523809523,0.2857142857142857,0.8571428571428571,0.6049038105676658,0.646515796334637,0.3392857142857143,0.42989417989417994
ASOF,B136,504,126,FULLMATCH,25.0,ALL,32,0.21875,0.78125,0.3125,0.8125,0.40625,0.6456163194444444,0.44791666666666663,0.3984375
ASOF,B136,504,126,FULLMATCH,25.0,FIRE,21,0.14285714285714285,0.9047619047619048,0.23809523809523808,0.8095238095238095,0.4396214670270894,0.5736945019553715,0.2976190476190476,0.3862433862433862
ASOF,B136,504,126,WINMATCH,0.0,ALL,32,0.0,0.9375,0.0,0.78125,0.43540592754970237,0.5052083333333334,0.16319444444444445,0.3420138888888889
ASOF,B136,504,126,WINMATCH,0.0,FIRE,21,0.19047619047619047,0.9523809523809523,0.19047619047619047,0.8095238095238095,0.5116025403784439,0.6888668430335096,0.373015873015873,0.4801587301587302
ASOF,B136,504,126,WINMATCH,10.0,ALL,32,0.0,0.90625,0.0,0.75,0.45041992505141626,0.4750434027777778,0.14930555555555555,0.3038194444444444
ASOF,B136,504,126,WINMATCH,10.0,FIRE,21,0.2857142857142857,0.9523809523809523,0.2857142857142857,0.8571428571428571,0.6049038105676658,0.646515796334637,0.3412698412698413,0.42989417989417994
ASOF,B136,504,126,WINMATCH,25.0,ALL,32,0.0,0.90625,0.0,0.71875,0.3986957871203818,0.4255642361111111,0.13020833333333334,0.2734375
ASOF,B136,504,126,WINMATCH,25.0,FIRE,21,0.14285714285714285,0.9047619047619048,0.23809523809523808,0.8095238095238095,0.4396214670270894,0.5736945019553715,0.2976190476190476,0.3862433862433862
ASOF,B136,756,21,FULLMATCH,0.0,ALL,176,0.25,0.8522727272727273,0.3522727272727273,0.9204545454545454,0.5526588022297223,0.7496448863636364,0.4786931818181818,0.4741161616161616
ASOF,B136,756,21,FULLMATCH,0.0,FIRE,132,0.20454545454545456,0.8257575757575758,0.3409090909090909,0.9621212121212122,0.6205328377365275,0.7488747266250559,0.4895833333333333,0.5500841750841751
ASOF,B136,756,21,FULLMATCH,10.0,ALL,176,0.2727272727272727,0.8068181818181818,0.42045454545454547,0.8977272727272727,0.5363745669809471,0.7351641414141414,0.49195075757575757,0.432449494949495
ASOF,B136,756,21,FULLMATCH,10.0,FIRE,132,0.21212121212121213,0.8939393939393939,0.29545454545454547,0.9015151515151515,0.5778796588690934,0.7031361457127268,0.4431818181818182,0.5
ASOF,B136,756,21,FULLMATCH,25.0,ALL,176,0.2215909090909091,0.7215909090909091,0.45454545454545453,0.9261363636363636,0.5467730159520959,0.6803582702020202,0.46654040404040403,0.370580808080808
ASOF,B136,756,21,FULLMATCH,25.0,FIRE,132,0.22727272727272727,0.9696969696969697,0.25,0.8560606060606061,0.5444313593564029,0.6253743240485665,0.37436868686868685,0.43013468013468015
ASOF,B136,756,21,WINMATCH,0.0,ALL,176,0.011363636363636364,1.0,0.011363636363636364,0.9545454545454546,0.5339816029178021,0.6189236111111112,0.2446338383838384,0.44097222222222227
ASOF,B136,756,21,WINMATCH,0.0,FIRE,132,0.20454545454545456,0.8257575757575758,0.3409090909090909,0.9621212121212122,0.6205328377365275,0.7488606974443601,0.48926767676767674,0.5500841750841751
ASOF,B136,756,21,WINMATCH,10.0,ALL,176,0.011363636363636364,1.0,0.011363636363636364,0.8977272727272727,0.48340249048230954,0.5859375,0.2214330808080808,0.3993055555555555
ASOF,B136,756,21,WINMATCH,10.0,FIRE,132,0.20454545454545456,0.8939393939393939,0.2878787878787879,0.9015151515151515,0.5768490850520506,0.7033290469472946,0.44286616161616166,0.5
ASOF,B136,756,21,WINMATCH,25.0,ALL,176,0.022727272727272728,0.9659090909090909,0.022727272727272728,0.8068181818181818,0.4320286101686524,0.5278172348484849,0.1876578282828283,0.33759469696969696
ASOF,B136,756,21,WINMATCH,25.0,FIRE,132,0.23484848484848486,0.9696969696969697,0.25757575757575757,0.8484848484848485,0.5482481532495327,0.6256373711866137,0.3753156565656566,0.43034511784511786
ASOF,B136,756,63,FULLMATCH,0.0,ALL,59,0.2542372881355932,0.8813559322033898,0.3220338983050847,0.9152542372881356,0.5655258543014312,0.7504708097928438,0.475517890772128,0.47363465160075324
ASOF,B136,756,63,FULLMATCH,0.0,FIRE,44,0.2727272727272727,0.8636363636363636,0.36363636363636365,0.9545454545454546,0.6602869239897352,0.7497203590583037,0.490530303030303,0.5517676767676768
ASOF,B136,756,63,FULLMATCH,10.0,ALL,59,0.2542372881355932,0.8135593220338984,0.3898305084745763,0.9152542372881356,0.5508474576271186,0.739289077212806,0.4919962335216573,0.4336158192090395
ASOF,B136,756,63,FULLMATCH,10.0,FIRE,44,0.25,0.9318181818181818,0.29545454545454547,0.9090909090909091,0.5953040979384492,0.7028560472977469,0.4441287878787879,0.5031565656565656
ASOF,B136,756,63,FULLMATCH,25.0,ALL,59,0.23728813559322035,0.7457627118644068,0.4406779661016949,0.9152542372881356,0.5547805221621843,0.6854990583804143,0.4675141242937853,0.3691148775894539
ASOF,B136,756,63,FULLMATCH,25.0,FIRE,44,0.25,0.9545454545454546,0.2727272727272727,0.8409090909090909,0.5309331864865626,0.6268855801093943,0.3778409090909091,0.4292929292929293
ASOF,B136,756,63,WINMATCH,0.0,ALL,59,0.0,1.0,0.0,0.9491525423728814,0.5405475397527671,0.6226459510357816,0.2434086629001883,0.4397363465160075
ASOF,B136,756,63,WINMATCH,0.0,FIRE,44,0.2727272727272727,0.8636363636363636,0.36363636363636365,0.9545454545454546,0.6602869239897352,0.7498045341424788,0.48958333333333337,0.5517676767676768
ASOF,B136,756,63,WINMATCH,10.0,ALL,59,0.0,1.0,0.0,0.9152542372881356,0.498174658396835,0.5886299435028248,0.22033898305084745,0.39971751412429374
ASOF,B136,756,63,WINMATCH,10.0,FIRE,44,0.22727272727272727,0.9318181818181818,0.2727272727272727,0.9090909090909091,0.5921884096543664,0.7028560472977469,0.4431818181818182,0.5031565656565656
ASOF,B136,756,63,WINMATCH,25.0,ALL,59,0.01694915254237288,0.9661016949152542,0.01694915254237288,0.8135593220338984,0.4431286008631176,0.5317796610169492,0.18832391713747645,0.3352165725047081
ASOF,B136,756,63,WINMATCH,25.0,FIRE,44,0.2727272727272727,0.9545454545454546,0.29545454545454547,0.8409090909090909,0.554189000440051,0.6272328023316166,0.37878787878787884,0.4292929292929293
ASOF,B136,756,126,FULLMATCH,0.0,ALL,30,0.23333333333333334,0.8666666666666667,0.3,0.9,0.545534180126148,0.7354166666666667,0.46388888888888885,0.48518518518518516
ASOF,B136,756,126,FULLMATCH,0.0,FIRE,22,0.3181818181818182,0.8636363636363636,0.4090909090909091,0.9545454545454546,0.684096447799259,0.7557623334797247,0.5056818181818182,0.5580808080808081
ASOF,B136,756,126,FULLMATCH,10.0,ALL,30,0.3,0.8333333333333334,0.4,0.9,0.5377991532071854,0.7456018518518519,0.500925925925926,0.45092592592592595
ASOF,B136,756,126,FULLMATCH,10.0,FIRE,22,0.22727272727272727,0.9545454545454546,0.2727272727272727,0.9090909090909091,0.5393647910811109,0.7139730639730639,0.4564393939393939,0.5164141414141414
ASOF,B136,756,126,FULLMATCH,25.0,ALL,30,0.26666666666666666,0.7666666666666667,0.43333333333333335,0.9,0.5333333333333333,0.6914351851851852,0.46574074074074073,0.37407407407407406
ASOF,B136,756,126,FULLMATCH,25.0,FIRE,22,0.3181818181818182,1.0,0.3181818181818182,0.8636363636363636,0.5726398277887871,0.6382795344751867,0.384469696969697,0.4267676767676768
ASOF,B136,756,126,WINMATCH,0.0,ALL,30,0.0,1.0,0.0,0.9666666666666667,0.5565384140902211,0.61875,0.24629629629629632,0.4407407407407407
ASOF,B136,756,126,WINMATCH,0.0,FIRE,22,0.3181818181818182,0.8636363636363636,0.4090909090909091,0.9545454545454546,0.684096447799259,0.7557623334797247,0.5037878787878788,0.5580808080808081
ASOF,B136,756,126,WINMATCH,10.0,ALL,30,0.0,1.0,0.0,0.9333333333333333,0.506538414090221,0.5895833333333333,0.22314814814814815,0.4074074074074074
ASOF,B136,756,126,WINMATCH,10.0,FIRE,22,0.18181818181818182,0.9545454545454546,0.22727272727272727,0.9090909090909091,0.5332750367076762,0.7139730639730639,0.4564393939393939,0.5176767676767677
ASOF,B136,756,126,WINMATCH,25.0,ALL,30,0.03333333333333333,0.9666666666666667,0.03333333333333333,0.8333333333333334,0.4550397387140218,0.5335648148148148,0.1888888888888889,0.32962962962962966
ASOF,B136,756,126,WINMATCH,25.0,FIRE,22,0.36363636363636365,1.0,0.36363636363636365,0.8636363636363636,0.6180943732433325,0.6389739789196311,0.38636363636363635,0.4267676767676768
ASOF,B136,1008,21,FULLMATCH,0.0,ALL,164,0.3719512195121951,0.8963414634146342,0.47560975609756095,0.9695121951219512,0.6735615952142546,0.7941649728997289,0.5304878048780488,0.5103319783197832
ASOF,B136,1008,21,FULLMATCH,0.0,FIRE,132,0.26515151515151514,0.7878787878787878,0.44696969696969696,0.9621212121212122,0.6343420699141256,0.7843010140935042,0.5681818181818182,0.594486531986532
ASOF,B136,1008,21,FULLMATCH,10.0,ALL,164,0.25,0.7378048780487805,0.5121951219512195,0.9817073170731707,0.6261960513579673,0.7522018970189702,0.5347222222222222,0.467310298102981
ASOF,B136,1008,21,FULLMATCH,10.0,FIRE,132,0.2727272727272727,0.7954545454545454,0.4621212121212121,0.9545454545454546,0.6523242952053766,0.7157505694849239,0.5287247474747475,0.546506734006734
ASOF,B136,1008,21,FULLMATCH,25.0,ALL,164,0.18292682926829268,0.6951219512195121,0.4878048780487805,0.9878048780487805,0.5948913282103114,0.693089430894309,0.4898373983739837,0.39600271002710025
ASOF,B136,1008,21,FULLMATCH,25.0,FIRE,132,0.2803030303030303,0.7803030303030303,0.49242424242424243,0.9015151515151515,0.5565462243571042,0.6461290274284346,0.44507575757575757,0.47222222222222227
ASOF,B136,1008,21,WINMATCH,0.0,ALL,164,0.07926829268292683,1.0,0.07926829268292683,0.9146341463414634,0.5013562918557041,0.6815718157181573,0.3048780487804878,0.5105013550135502
ASOF,B136,1008,21,WINMATCH,0.0,FIRE,132,0.26515151515151514,0.7878787878787878,0.44696969696969696,0.9621212121212122,0.6343420699141256,0.7842589265514167,0.5681818181818182,0.5946969696969697
ASOF,B136,1008,21,WINMATCH,10.0,ALL,164,0.07317073170731707,0.9939024390243902,0.07317073170731707,0.8658536585365854,0.46536895168102915,0.6274136178861789,0.28353658536585363,0.4669715447154471
ASOF,B136,1008,21,WINMATCH,10.0,FIRE,132,0.2727272727272727,0.7954545454545454,0.4621212121212121,0.9545454545454546,0.6523242952053766,0.7158242226835771,0.5284090909090909,0.546506734006734
ASOF,B136,1008,21,WINMATCH,25.0,ALL,164,0.04878048780487805,0.9878048780487805,0.04878048780487805,0.7621951219512195,0.3736866444562593,0.5686822493224932,0.23915989159891599,0.39549457994579945
ASOF,B136,1008,21,WINMATCH,25.0,FIRE,132,0.2803030303030303,0.7803030303030303,0.49242424242424243,0.9015151515151515,0.5565462243571042,0.646634077933485,0.4457070707070707,0.4715909090909091
ASOF,B136,1008,63,FULLMATCH,0.0,ALL,55,0.36363636363636365,0.9090909090909091,0.45454545454545453,0.9636363636363636,0.667855469228525,0.792929292929293,0.5146464646464646,0.5065656565656566
ASOF,B136,1008,63,FULLMATCH,0.0,FIRE,44,0.29545454545454547,0.8181818181818182,0.45454545454545453,0.9545454545454546,0.6449314141295088,0.7885713192531374,0.5615530303030303,0.5915404040404041
ASOF,B136,1008,63,FULLMATCH,10.0,ALL,55,0.2909090909090909,0.7818181818181819,0.509090909090909,0.9636363636363636,0.6339277346142626,0.758080808080808,0.5363636363636364,0.4666666666666667
ASOF,B136,1008,63,FULLMATCH,10.0,FIRE,44,0.25,0.7727272727272727,0.45454545454545453,0.9318181818181818,0.6239564423005162,0.7219429139883685,0.5340909090909091,0.5492424242424243
ASOF,B136,1008,63,FULLMATCH,25.0,ALL,55,0.2,0.7090909090909091,0.4909090909090909,1.0,0.6133100146830704,0.6988636363636364,0.48838383838383836,0.3919191919191919
ASOF,B136,1008,63,FULLMATCH,25.0,FIRE,44,0.25,0.7727272727272727,0.4772727272727273,0.9318181818181818,0.5651369409951008,0.6492854683195592,0.4441287878787879,0.47222222222222227
ASOF,B136,1008,63,WINMATCH,0.0,ALL,55,0.07272727272727272,1.0,0.07272727272727272,0.9090909090909091,0.49447549859466605,0.6844696969696971,0.2994949494949495,0.5070707070707071
ASOF,B136,1008,63,WINMATCH,0.0,FIRE,44,0.29545454545454547,0.8181818181818182,0.45454545454545453,0.9545454545454546,0.6449314141295088,0.7884134909703092,0.5615530303030303,0.5921717171717172
ASOF,B136,1008,63,WINMATCH,10.0,ALL,55,0.07272727272727272,1.0,0.07272727272727272,0.8909090909090909,0.4920395968452922,0.6316919191919192,0.2838383838383839,0.46565656565656566
ASOF,B136,1008,63,WINMATCH,10.0,FIRE,44,0.25,0.7727272727272727,0.45454545454545453,0.9318181818181818,0.6239564423005162,0.7221323079277625,0.5321969696969697,0.5492424242424243
ASOF,B136,1008,63,WINMATCH,25.0,ALL,55,0.05454545454545454,0.9818181818181818,0.05454545454545454,0.7818181818181819,0.38294868775438307,0.5728535353535353,0.23737373737373738,0.39090909090909093
ASOF,B136,1008,63,WINMATCH,25.0,FIRE,44,0.25,0.7727272727272727,0.4772727272727273,0.9318181818181818,0.5651369409951008,0.6500746097337007,0.44507575757575757,0.47095959595959597
ASOF,B136,1008,126,FULLMATCH,0.0,ALL,28,0.35714285714285715,0.8928571428571429,0.4642857142857143,0.9642857142857143,0.6690018145560314,0.78125,0.5128968253968254,0.5128968253968254
ASOF,B136,1008,126,FULLMATCH,0.0,FIRE,22,0.3181818181818182,0.8181818181818182,0.5,0.9545454545454546,0.6469114003440398,0.7916245791245792,0.5700757575757576,0.6047979797979798
ASOF,B136,1008,126,FULLMATCH,10.0,ALL,28,0.2857142857142857,0.7857142857142857,0.5,0.9642857142857143,0.6380723358494442,0.7532242063492064,0.5376984126984127,0.46825396825396826
ASOF,B136,1008,126,FULLMATCH,10.0,FIRE,22,0.2727272727272727,0.7727272727272727,0.5,0.9545454545454546,0.6574591643244434,0.7232744107744108,0.5492424242424243,0.5580808080808081
ASOF,B136,1008,126,FULLMATCH,25.0,ALL,28,0.17857142857142858,0.7142857142857143,0.4642857142857143,1.0,0.6154303859846028,0.6954365079365079,0.4851190476190476,0.39285714285714285
ASOF,B136,1008,126,FULLMATCH,25.0,FIRE,22,0.2727272727272727,0.8181818181818182,0.45454545454545453,0.9545454545454546,0.607546609262929,0.6530934343434344,0.44886363636363635,0.4797979797979798
ASOF,B136,1008,126,WINMATCH,0.0,ALL,28,0.07142857142857142,1.0,0.07142857142857142,0.8928571428571429,0.4677884361197613,0.6768353174603174,0.2986111111111111,0.5128968253968254
ASOF,B136,1008,126,WINMATCH,0.0,FIRE,22,0.3181818181818182,0.8181818181818182,0.5,0.9545454545454546,0.6469114003440398,0.7913089225589226,0.5700757575757576,0.6047979797979798
ASOF,B136,1008,126,WINMATCH,10.0,ALL,28,0.07142857142857142,1.0,0.07142857142857142,0.9285714285714286,0.5165750576834912,0.6222718253968254,0.2857142857142857,0.4662698412698413
ASOF,B136,1008,126,WINMATCH,10.0,FIRE,22,0.2727272727272727,0.7727272727272727,0.5,0.9545454545454546,0.6574591643244434,0.7232744107744108,0.5454545454545454,0.5580808080808081
ASOF,B136,1008,126,WINMATCH,25.0,ALL,28,0.03571428571428571,0.9642857142857143,0.03571428571428571,0.7857142857142857,0.3737179148263484,0.5652281746031746,0.23511904761904762,0.39285714285714285
ASOF,B136,1008,126,WINMATCH,25.0,FIRE,22,0.2727272727272727,0.8181818181818182,0.45454545454545453,0.9545454545454546,0.607546609262929,0.6540404040404041,0.44886363636363635,0.4797979797979798
ASOF,POOLED,504,21,FULLMATCH,0.0,ALL,188,0.2978723404255319,0.7659574468085106,0.5319148936170213,0.8829787234042553,0.5559908480937704,0.6226113081166272,0.445774231678487,0.39715636547982996
ASOF,POOLED,504,21,FULLMATCH,0.0,FIRE,124,0.31451612903225806,0.967741935483871,0.3387096774193548,0.9112903225806451,0.5774038404141396,0.6473481097298347,0.4095387587323071,0.4501796472981044
ASOF,POOLED,504,21,FULLMATCH,10.0,ALL,188,0.28191489361702127,0.6808510638297872,0.601063829787234,0.8776595744680851,0.5361395140109572,0.6145094562647754,0.5006895193065406,0.38117654467764867
ASOF,POOLED,504,21,FULLMATCH,10.0,FIRE,124,0.27419354838709675,0.9274193548387096,0.3387096774193548,0.9112903225806451,0.5532102920270429,0.6050562371675197,0.3854510632736439,0.41924830146071773
ASOF,POOLED,504,21,FULLMATCH,25.0,ALL,188,0.2925531914893617,0.5638297872340425,0.7287234042553191,0.8563829787234043,0.5170008107590778,0.6080883077226162,0.5654058313632783,0.3657690120330626
ASOF,POOLED,504,21,FULLMATCH,25.0,FIRE,124,0.3064516129032258,0.9596774193548387,0.3387096774193548,0.9032258064516129,0.5623552484481361,0.5375751647442071,0.3185107231478199,0.36794565166636073
ASOF,POOLED,504,21,WINMATCH,0.0,ALL,188,0.0797872340425532,0.9893617021276596,0.0797872340425532,0.7659574468085106,0.34284299293566134,0.4724684791174153,0.17415287628053586,0.34891220930964006
ASOF,POOLED,504,21,WINMATCH,0.0,FIRE,124,0.31451612903225806,0.967741935483871,0.3387096774193548,0.9112903225806451,0.5733715823496235,0.6476926464000646,0.4097627730692247,0.45107852243617613
ASOF,POOLED,504,21,WINMATCH,10.0,ALL,188,0.05851063829787234,0.9893617021276596,0.05851063829787234,0.7712765957446809,0.3472585621852475,0.44124926122931446,0.16553388494877858,0.3233851623680006
ASOF,POOLED,504,21,WINMATCH,10.0,FIRE,124,0.27419354838709675,0.9274193548387096,0.3387096774193548,0.9112903225806451,0.5532102920270429,0.6054004265171054,0.38567507761056147,0.42015004857746796
ASOF,POOLED,504,21,WINMATCH,25.0,ALL,188,0.047872340425531915,0.9893617021276596,0.047872340425531915,0.75,0.3233223919724815,0.393961780929866,0.1422379826635146,0.28516294700808953
ASOF,POOLED,504,21,WINMATCH,25.0,FIRE,124,0.3064516129032258,0.9596774193548387,0.3387096774193548,0.9032258064516129,0.5623552484481361,0.538074713553403,0.3188307436291307,0.368544432126675
ASOF,POOLED,504,63,FULLMATCH,0.0,ALL,63,0.31746031746031744,0.7777777777777778,0.5396825396825397,0.8888888888888888,0.5708587557958374,0.6178350970017638,0.4407701352145797,0.4072938184573405
ASOF,POOLED,504,63,FULLMATCH,0.0,FIRE,41,0.3170731707317073,0.9512195121951219,0.36585365853658536,0.926829268292683,0.603220751404119,0.6493359805921513,0.4233226123470026,0.4635788296855945
ASOF,POOLED,504,63,FULLMATCH,10.0,ALL,63,0.2857142857142857,0.6984126984126984,0.5873015873015873,0.873015873015873,0.5391127240498057,0.6085390946502057,0.487066431510876,0.387391541217537
ASOF,POOLED,504,63,FULLMATCH,10.0,FIRE,41,0.2926829268292683,0.926829268292683,0.36585365853658536,0.926829268292683,0.5820981805801082,0.6102223091949266,0.39921453884868524,0.4288271898373141
ASOF,POOLED,504,63,FULLMATCH,25.0,ALL,63,0.2857142857142857,0.5714285714285714,0.7142857142857143,0.8571428571428571,0.5116198540883948,0.60407480893592,0.5540858318636096,0.3737051926255281
ASOF,POOLED,504,63,FULLMATCH,25.0,FIRE,41,0.2682926829268293,0.926829268292683,0.34146341463414637,0.926829268292683,0.5699030586288887,0.5423135903062098,0.329685964442062,0.3757110519995932
ASOF,POOLED,504,63,WINMATCH,0.0,ALL,63,0.06349206349206349,1.0,0.06349206349206349,0.7777777777777778,0.35019329883319156,0.47343474426807763,0.17577895355673134,0.3570210556583722
ASOF,POOLED,504,63,WINMATCH,0.0,FIRE,41,0.3170731707317073,0.9512195121951219,0.36585365853658536,0.926829268292683,0.603220751404119,0.6495618161838406,0.4233226123470026,0.4647122686929406
ASOF,POOLED,504,63,WINMATCH,10.0,ALL,63,0.06349206349206349,1.0,0.06349206349206349,0.7777777777777778,0.35600322587738903,0.4444811875367431,0.16681363903586127,0.3287329275274768
ASOF,POOLED,504,63,WINMATCH,10.0,FIRE,41,0.2926829268292683,0.926829268292683,0.36585365853658536,0.926829268292683,0.5820981805801082,0.6105661556686044,0.3998920456237529,0.4295046966123819
ASOF,POOLED,504,63,WINMATCH,25.0,ALL,63,0.06349206349206349,1.0,0.06349206349206349,0.746031746031746,0.3242571941313573,0.3969539976484421,0.14329805996472664,0.29034967478363705
ASOF,POOLED,504,63,WINMATCH,25.0,FIRE,41,0.2682926829268293,0.926829268292683,0.34146341463414637,0.926829268292683,0.5699030586288887,0.5427788894994316,0.33002471782959586,0.37639281982356076
ASOF,POOLED,504,126,FULLMATCH,0.0,ALL,32,0.25,0.78125,0.46875,0.84375,0.5030648816047911,0.607204861111111,0.4305555555555556,0.4267125094070849
ASOF,POOLED,504,126,FULLMATCH,0.0,FIRE,21,0.2857142857142857,0.9523809523809523,0.3333333333333333,0.9047619047619048,0.56504882875164,0.662951262464006,0.43607913250770397,0.4778281683043588
ASOF,POOLED,504,126,FULLMATCH,10.0,ALL,32,0.25,0.71875,0.53125,0.84375,0.49162658773652745,0.6014901620370371,0.48292824074074076,0.40583550032252863
ASOF,POOLED,504,126,FULLMATCH,10.0,FIRE,21,0.2857142857142857,0.9047619047619048,0.38095238095238093,0.9047619047619048,0.5476190476190477,0.6257289675268186,0.4201334379905809,0.4466587204682443
ASOF,POOLED,504,126,FULLMATCH,25.0,ALL,32,0.28125,0.59375,0.6875,0.84375,0.5072515877365275,0.6066984953703703,0.5506365740740741,0.39310485875933987
ASOF,POOLED,504,126,FULLMATCH,25.0,FIRE,21,0.2857142857142857,0.9047619047619048,0.38095238095238093,0.9047619047619048,0.5476190476190477,0.5598843624295184,0.3552314088028374,0.4004641742736981
ASOF,POOLED,504,126,WINMATCH,0.0,ALL,32,0.03125,1.0,0.03125,0.75,0.2999398816047911,0.47345196759259256,0.1814236111111111,0.37245084798150835
