band,gross,CAGR,Sharpe,MaxDD,H1,H2,isS,oosC,oosS,oosD,pass4a,margin4a,pass4b,margin4b,CAGR_v,Sharpe_v,MaxDD_v,H1_v,H2_v,isS_v,oosC_v,oosS_v,oosD_v,pass4a_v,margin4a_v,pass4b_v,margin4b_v,dCAGR,dSharpe,dMaxDD,dH1,dH2,doosS,doosC,flip4a,flip4b
0.0,0.55,0.05968286439926218,1.1655842705756523,-0.0888661432111606,1.1893594569553743,1.1467042182409757,1.0543188127618572,0.0659283660404637,1.253152788062854,-0.08886614321116071,0,-0.04549571550778686,0,-0.046096350939879044,0.05989046286077815,1.1692605533513898,-0.0888661432111606,1.1856998857257908,1.1570175614391531,1.0543188127618572,0.06631462860537884,1.2597657876634962,-0.08886614321116071,0,-0.04516391731716096,0,-0.04642802752614396,-0.00020759846151596761,-0.003676282775737505,0.0,0.0036595712295834915,-0.01031334319817745,-0.006612999600642322,-0.00038626256491514077,0,0
0.0,0.75,0.0815840455749346,1.1655692352749538,-0.12011678079620314,1.1898504035017787,1.1462595680041863,1.0547576766655864,0.09023730017516285,1.2527642387538178,-0.12011678079620347,0,-0.04500476896138239,0,-0.02419516976420663,0.08187297101919921,1.1692472920157784,-0.12011678079620314,1.1861914256248658,1.1565733841450956,1.0547576766655864,0.09077598445350987,1.2593793959324042,-0.12011678079620347,0,-0.04467237741808594,0,-0.024445519367722893,-0.0002889254442646205,-0.0036780567408245535,0.0,0.003658977876912939,-0.010313816140909315,-0.006615157178586406,-0.0005386842783470236,0,0
0.0,0.95,0.10356270337967777,1.1654687403721484,-0.15080204830852884,1.1902598179671087,1.145727290645718,1.0551179223861566,0.11469433787045125,1.2522842728354582,-0.1508020483085294,0,-0.04459535449605245,0,-0.0022165119594634575,0.10393609120336644,1.169148488009101,-0.15080204830852884,1.1866015813362727,1.1560411893444256,1.0551179223861566,0.11539190768489593,1.2589013971087823,-0.1508020483085294,0,-0.04426222170667904,0,-0.002382399183555664,-0.0003733878236886756,-0.0036797476369525572,0.0,0.003658236630835976,-0.010313898698707469,-0.006617124273324171,-0.0006975698144446874,0,0
0.0,1.0,0.10906711246555667,1.1654290031781978,-0.15838543013001427,1.1903480371391748,1.1455793927003626,1.055194256613703,0.12082918233944895,1.2521488796352584,-0.1583854301300145,0,-0.04450713532398631,1,0.0032878971264154455,0.10946210652527477,1.1691091603756805,-0.15838543013001427,1.1866900172770358,1.1558932430377982,1.055194256613703,0.12156748785233384,1.258766465537206,-0.1583854301300145,0,-0.04417378576591591,1,0.0031436161383526645,-0.0003949940597181012,-0.003680157197482714,0.0,0.0036580198621389837,-0.010313850337435593,-0.006617585901947498,-0.0007383055128848959,0,0
0.0,1.1,0.12008533434059898,1.165331316114547,-0.17344682395601552,1.1905061432027397,1.1452657707234932,1.0553286470477243,0.13312118366283876,1.2518598095633076,-0.17344682395601563,0,-0.052897372191283654,1,0.014306119001457757,0.12052412983883554,1.1690122765675603,-0.17344682395601552,1.1868485780183433,1.1555794552311582,1.0553286470477243,0.1339421809671133,1.2584782824340432,-0.17344682395601563,0,-0.052897372191283654,1,0.01420563945191343,-0.00043879549823655495,-0.003680960453013249,0.0,0.0036575651843964163,-0.01031368450766501,-0.006618472870735692,-0.00082099730427454,0,0
0.01,0.55,0.061093506615709225,1.1839008933013615,-0.08895979319005187,1.2086727571851472,1.164142086272114,1.077838067478944,0.0671634872845488,1.267453717241421,-0.08895979319005176,0,-0.026182415278013904,0,-0.044685708723432,0.0613060163551955,1.1876355382001018,-0.08895979319005187,1.2050676792185238,1.1745184705498268,1.077838067478944,0.06755855438715641,1.2741713601296676,-0.08895979319005176,0,-0.025796123824427974,0,-0.045012474031726604,-0.00021250973948627738,-0.0037346448987403136,0.0,0.00360507796662346,-0.010376384277712924,-0.0067176428882465,-0.0003950671026076158,0,0
0.01,0.75,0.08353818529319335,1.1838712366886213,-0.12025471509580388,1.2091454382669085,1.163687822119236,1.0782552398459255,0.09195172905296456,1.2670560912006217,-0.12025471509580377,0,-0.025709734196252665,0,-0.02224103004594788,0.08383409151985255,1.1876076629481487,-0.12025471509580388,1.205540913214037,1.1740646214796049,1.0782552398459255,0.09250293134840049,1.2737758498119818,-0.12025471509580377,0,-0.02532288982891484,0,-0.022484398867069558,-0.00029590622665920385,-0.0037364262595274145,0.0,0.0036045250528715655,-0.010376799360368949,-0.006719758611360094,-0.0005512022954359264,0,0
0.01,0.95,0.1060761502514509,1.183754516481006,-0.15098904847881367,1.2095360383052327,1.1631434753223462,1.0785929187098826,0.11690376915936707,1.2665648992514063,-0.15098904847881334,0,-0.030439596714081807,1,0.00029693491230967095,0.10645874584601223,1.1874926373521144,-0.15098904847881367,1.2059322397618122,1.1735202639069677,1.0785929187098826,0.11761785590717744,1.273286573472077,-0.15098904847881334,0,-0.030439596714081807,1,0.00014025545909011894,-0.0003825955945613302,-0.0037381208711084746,0.0,0.003603798543420522,-0.010376788584621544,-0.006721674220670826,-0.0007140867478103718,0,0
0.01,1.0,0.11172282104836673,1.1837105751885895,-0.1585854056475684,1.2096195100035791,1.1629923348738538,1.078663422203587,0.12316480027393473,1.2664265880664896,-0.15858540564756796,0,-0.03803595388283654,1,0.005943605709225502,0.11212760466541072,1.1874491060574175,-0.1585854056475684,1.206015908360737,1.173369064722545,1.078663422203587,0.12392066793904633,1.2731487097286394,-0.15858540564756796,0,-0.03803595388283654,1,0.005809114278488611,-0.00040478361704399113,-0.003738530868828027,0.0,0.0036036016428422357,-0.010376729848691202,-0.006722121662149805,-0.0007558676651115981,0,0
0.01,1.1,0.12302844548013403,1.1836042360774337,-0.17367354930933476,1.2097681219492074,1.1626717776291509,1.0787861708686604,0.13571203322971348,1.2661312441211954,-0.17367354930933476,0,-0.0531240975446029,1,0.017249230140992805,0.123478224535295,1.1873435702824304,-0.17367354930933476,1.2061649488352653,1.1730483065680115,1.0787861708686604,0.1365527384428169,1.2728542225863728,-0.17367354930933476,0,-0.0531240975446029,1,0.017159734148372893,-0.0004497790551609704,-0.003739334204996725,0.0,0.003603173113942093,-0.010376528938860652,-0.006722978465177443,-0.0008407052131034209,0,0
0.02,0.55,0.0618952275964908,1.192362246599783,-0.0876610097088627,1.2117800475856366,1.17792122938266,1.0841242513514613,0.06825557740454924,1.2773123951408973,-0.08766100970886259,0,-0.0230751248775245,0,-0.04388398774265043,0.06213142403539029,1.1965216333181434,-0.0876610097088627,1.2081838693990088,1.189056687710892,1.0841242513514613,0.0686944817585966,1.2847737951166907,-0.08766100970886259,0,-0.02267993364394294,0,-0.044187066351531815,-0.00023619643889949415,-0.004159386718360469,0.0,0.0035961781866278297,-0.011135458328231929,-0.007461399975793315,-0.0004389043540473647,0,0
0.02,0.75,0.08464618776210653,1.1923070240054567,-0.11858553062326938,1.2122434495155976,1.1774316886262128,1.0845316693514713,0.09346386831081355,1.2768773617227605,-0.11858553062326993,0,-0.02261172294756353,0,-0.021133027577034696,0.08497522960256099,1.1964686317278337,-0.11858553062326938,1.2086477804756943,1.1885680487778907,1.0845316693514713,0.09407657837748351,1.284341427367357,-0.11858553062326993,0,-0.02221602256725741,0,-0.02134326078436112,-0.00032904184045445817,-0.004161607722376948,0.0,0.003595669039903271,-0.011136360151677849,-0.0074640656445965625,-0.0006127100666699636,0,0
0.02,0.95,0.10749793368371985,1.1921634721324765,-0.14900019753361526,1.212623685300872,1.176850820039351,1.0848575971857464,0.11884783191661019,1.2763480591470244,-0.14900019753361549,0,-0.0284507457688834,1,0.0017187183445786236,0.10792356964226246,1.196327200412346,-0.14900019753361526,1.2090286990167916,1.187987613279896,1.0848575971857464,0.11964204706575465,1.2838145559228193,-0.14900019753361549,0,-0.0284507457688834,1,0.0016050792553403553,-0.00042563595854261393,-0.004163728279869439,0.0,0.0035949862840805036,-0.011136793240545062,-0.0074664967757949174,-0.0007942151491444616,0,0
0.02,1.0,0.11322418909707976,1.19211261351676,-0.15652429356313113,1.212704247386766,1.1766904607151378,1.0849248085287608,0.12521866462350628,1.2762001253755484,-0.1565242935631309,0,-0.03597484179839927,1,0.007444973757938539,0.11367456113907992,1.196276856079314,-0.15652429356313113,1.2091094472417014,1.1878272995732069,1.0849248085287608,0.12605946613925667,1.283667193202606,-0.1565242935631309,0,-0.03597484179839927,1,0.0073560707521578145,-0.0004503720420001578,-0.004164242562554099,0.0,0.003594800145064525,-0.011136838858069043,-0.0074670678270576385,-0.000840801515750389,0,0
0.02,1.1,0.12469035464838796,1.1919925423485247,-0.17147683206221154,1.2128479600831252,1.1763508621428105,1.0850422406787719,0.13798756610026675,1.275884727781226,-0.17147683206221187,0,-0.050927380297479674,1,0.018911139309246733,0.12519090507778752,1.1961577943563846,-0.17147683206221154,1.2092535673173042,1.1874877008295184,1.0850422406787719,0.1389229978764568,1.2833528928495475,-0.17147683206221187,0,-0.050927380297479674,1,0.01887241469086541,-0.00050055042939956,-0.004165252007859888,0.0,0.003594392765821075,-0.011136838686707895,-0.007468165068321486,-0.0009354317761900433,0,0
0.03,0.55,0.06296950287344583,1.1998471694684263,-0.08911538250149487,1.234333550568749,1.1723316123164387,1.1037825032535058,0.06899052453789922,1.2751244843370264,-0.0891153825014952,0,-0.0005216218944121831,0,-0.0428097124656954,0.06319588455060954,1.2037694711067808,-0.08911538250149487,1.2303416446605295,1.183339815922677,1.1037825032535058,0.06941099213705737,1.282145160223801,-0.0891153825014952,0,-0.0005221583824221998,0,-0.04312260583631257,-0.00022638167716371171,-0.003922301638354497,0.0,0.003991905908219406,-0.01100820360623822,-0.0070206758867745744,-0.00042046759915814746,0,0
0.03,0.75,0.08613208348721235,1.199806892667932,-0.12054945176473186,1.2348551724631611,1.171836142861671,1.1042568982946726,0.09447597045404743,1.2746660728287855,-0.12054945176473153,0,0.0,0,-0.019647131851928873,0.08644752712053982,1.2037309681527262,-0.12054945176473186,1.2308638030429517,1.182843700925886,1.1042568982946726,0.09506300657929012,1.2816884076039425,-0.12054945176473153,0,0.0,0,-0.019870963266382283,-0.0003154436333274724,-0.003924075484794232,0.0,0.00399136942020939,-0.01100755806421505,-0.007022334775157013,-0.0005870361252426903,0,0
0.03,0.95,0.1094060430264765,1.1996759629561429,-0.15146293399667599,1.2352895392844654,1.1712494459410083,1.1046459388218055,0.12014167623033534,1.274112457831481,-0.1514629339966761,0,-0.030913482231944123,1,0.003626827687335271,0.10981418278293908,1.2036017060336834,-0.15146293399667599,1.2312988966189418,1.1822558355884247,1.1046459388218055,0.12090268875604515,1.281136200435269,-0.1514629339966761,0,-0.030913482231944123,1,0.003495692396016978,-0.0004081397564625888,-0.003925743077540567,0.0,0.003990642665523625,-0.011006389647416404,-0.007023742603788019,-0.0007610125257098144,0,0
0.03,1.0,0.11523943200801279,1.1996276726447266,-0.15910990855024065,1.2353834127141374,1.171086845015704,1.1047287296204842,0.1265835231142587,1.273957588508626,-0.15910990855024065,0,-0.03856045678550879,1,0.009460216668871563,0.11567131543486253,1.2035538156817416,-0.15910990855024065,1.231392957433797,1.1820928822142915,1.1047287296204842,0.12738919365858514,1.280981643225755,-0.15910990855024065,0,-0.03856045678550879,1,0.009352825047940425,-0.000431883426849744,-0.003926143037014995,0.0,0.003990455280340477,-0.011006037198587615,-0.007024054717128969,-0.0008056705443264534,0,0
0.03,1.1,0.12692169049363056,1.1995120381290678,-0.17430622468074997,1.2355527726205118,1.170742472233458,1.1048761773636393,0.1394951302687919,1.2736280039561296,-0.17430622468075008,0,-0.0537567729160181,1,0.021142475154489332,0.12740174597667409,1.2034389608310552,-0.17430622468074997,1.231562712055584,1.181747719315589,1.1048761773636393,0.14039151854999243,1.2806526349398606,-0.17430622468075008,0,-0.0537567729160181,1,0.02108325558975198,-0.00048005548304352885,-0.0039269227019873565,0.0,0.003990060564927678,-0.011005247082130909,-0.007024630983730962,-0.000896388281200533,0,0
0.05,0.55,0.06067083248268745,1.143668802162769,-0.09293827507596586,1.1949059731196083,1.102131338658431,1.0619205941665963,0.06628090629332584,1.207507790904892,-0.09293827507596586,0,-0.06970480420323999,0,-0.04510838285645377,0.06093087133972852,1.1481788810483364,-0.09293827507596586,1.1911262166853054,1.1139844291951,1.0619205941665963,0.0667626372644925,1.2155358729307915,-0.09293827507596586,0,-0.0688592717307861,0,-0.045387619047193586,-0.0002600388570410672,-0.004510078885567426,0.0,0.00377975643430295,-0.011853090536668942,-0.008028082025899552,-0.00048173097116666064,0,0
0.05,0.75,0.08291884950762407,1.1436645132692564,-0.12567305561354025,1.1955163999558112,1.101647009159898,1.0624907023341437,0.0906739690270324,1.2070480480620316,-0.12567305561354014,0,-0.07018913370177304,0,-0.022860365831517154,0.08328095375963529,1.1481761040444671,-0.12567305561354025,1.1917373053637983,1.1134981656646599,1.0624907023341437,0.09134600146935146,1.21507686267883,-0.12567305561354014,0,-0.06934553526122622,0,-0.023037536627286817,-0.00036210425201121943,-0.004511590775210683,0.0,0.003779094592012866,-0.011851156504761873,-0.008028814616798385,-0.0006720324423190593,0,0
0.05,0.95,0.10523507188188108,1.1435692640053008,-0.1578392703571906,1.1960386207524327,1.1010727865989938,1.062974249391552,0.11518808742954656,1.2064937997758562,-0.1578392703571908,0,-0.07076335626267727,0,-0.0005441434572601433,0.10570327419800485,1.1480822279780798,-0.1578392703571906,1.1922603811236274,1.112921385078861,1.062974249391552,0.11605858317786133,1.2145230156966895,-0.1578392703571908,0,-0.06992231584702502,0,-0.0006152161889172586,-0.00046820231612376695,-0.004512963972779005,0.0,0.003778239628805302,-0.0118485984798673,-0.008029215920833277,-0.0008704957483147702,0,0
0.05,1.0,0.11082216247552612,1.1435295379426231,-0.16579202432646456,1.1961544256042247,1.1009128304170381,1.0630806876941534,0.12133255412173516,1.2063381795865937,-0.16579202432646445,0,-0.0709233124446329,1,0.0050429471363848954,0.11131752031887765,1.148042823001423,-0.16579202432646456,1.192376405245683,1.1127607132672621,1.0630806876941534,0.12225394523110333,1.2143674429779534,-0.16579202432646445,0,-0.07008298765862397,1,0.004999029931955543,-0.0004953578433515293,-0.004513285058799887,0.0,0.0037780203585418004,-0.011847882850223979,-0.008029263391359676,-0.0009213911093681748,0,0
0.05,1.1,0.12200351593965575,1.1434307487333333,-0.18159076466240964,1.1963680637443292,1.1005730632339992,1.063275878150575,0.13363784680457225,1.206006309707554,-0.18159076466240953,0,-0.07126307962767187,1,0.016224300600514524,0.12255394229375405,1.1479446492632799,-0.18159076466240964,1.1925905033186117,1.1124194082577747,1.063275878150575,0.13466256685322997,1.2140356036059345,-0.18159076466240953,0,-0.07042429266811134,1,0.01623545190683194,-0.000550426354098299,-0.004513900529946602,0.0,0.00377756042571753,-0.011846345023775573,-0.008029293898380585,-0.0010247200486577235,0,0
0.08,0.55,0.06221376364936915,1.1446164189715178,-0.10713960381892762,1.2428004802140136,1.0636235519400927,1.1218433831383068,0.06560598929950978,1.163376623603833,-0.10713960381892818,0,-0.10821259092157831,0,-0.04356545168977208,0.062458586833882945,1.148726282533443,-0.10713960381892762,1.2403925637770294,1.0734223145183652,1.1218433831383068,0.06605703252739015,1.1706358341022516,-0.10713960381892818,0,-0.10942138640752086,0,-0.04385990355303916,-0.00024482318451379825,-0.00410986356192522,0.0,0.0024079164369841255,-0.009798762578272502,-0.0072592104984186,-0.00045104322788036555,0,0
