corpus,panel,cost,arm,share,n,g,CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,IS_CAGR,IS_MaxDD,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,pass4a,pass4b,failing,g_CF_IS_capped,CF_IS_rung
C159,small,10.0,NONE,0.65,92,0.75,0.0423980387889944,0.3678242601243812,-0.38223383119155285,0.42815802642449957,0.3242222569005671,0.3724752962782042,0.040220315442445864,-0.19610757055353611,0.04374527459176192,0.3663964136744063,-0.38223383119155196,False,False,H1|H2|OOS|DD|CAGR,0.75,
C159,small,10.0,NONE,0.75,106,0.75,0.04185535906479765,0.36615145492312157,-0.3901675075407308,0.4296898999024521,0.3202718573406716,0.4015899360251333,0.043731710032353766,-0.20013449131357242,0.04069821251016337,0.3481344643707328,-0.3901675075407316,False,False,H1|H2|OOS|DD|CAGR,1.0,2.0
C159,small,10.0,NONE,0.9,127,0.75,0.03811570175096657,0.34267592873827124,-0.40247013234416573,0.40183940101855503,0.3001489365905176,0.40901383708174655,0.04429353363270816,-0.20278274870469382,0.03431855032993725,0.30782255054744767,-0.4024701323441662,False,False,H1|H2|OOS|DD|CAGR,1.0,2.0
C159,small,10.0,NONE,1.0,141,0.75,0.03646916012896373,0.332034163718124,-0.4034207195300158,0.4081015397616755,0.2763100539080518,0.4154501801090887,0.044925600161499935,-0.20656929997768703,0.031280694361094374,0.28795775231784093,-0.4034207195300158,False,False,H1|H2|OOS|DD|CAGR,1.0,2.0
C159,small,10.0,INV,0.03,4,0.75,0.07435909405292374,0.5397740426351018,-0.44353146376786545,0.7440611359913802,0.3479991040383991,0.7842984224596498,0.11599826685295578,-0.21882897397120782,0.04942258164153257,0.3884019513725877,-0.4435314637678661,False,False,H1|H2|OOS|DD|CAGR,0.8,0.8
C159,small,10.0,INV,0.05,7,0.75,0.06468971045461513,0.5239951761381756,-0.3498074043078212,0.7184007296529556,0.3567841709009582,0.6909307817818883,0.08596452493651618,-0.18356774266146125,0.05175912800613647,0.42803295520478823,-0.349807404307822,False,False,H1|H2|OOS|DD|CAGR,0.8,0.8
C159,small,10.0,INV,0.075,11,0.75,0.055695930884765765,0.480094405001933,-0.34640446206463693,0.6870657449167182,0.3086525030089644,0.7032857360971643,0.08171772169337932,-0.12149729516882579,0.03993855936161794,0.3566916979217014,-0.34640446206463604,False,False,H1|H2|OOS|DD|CAGR,0.8,0.8
C159,small,10.0,INV,0.1,14,0.75,0.048488100178339266,0.4285766523245187,-0.3362899959035619,0.6760942684574149,0.2267730036788622,0.6144180984060262,0.06953600460271092,-0.1435755386413038,0.03569636895725603,0.32670062850723974,-0.33628999590356246,False,False,H1|H2|OOS|DD|CAGR,0.95,0.95
C159,small,10.0,INV,0.15,21,0.75,0.05792204161748704,0.4982170126762639,-0.3446784175387202,0.8459854488377924,0.2193203739393575,0.8047104638509732,0.09303346449314787,-0.14452951395930824,0.03680299776981677,0.33371363470480786,-0.34467841753871997,False,False,H1|H2|OOS|DD|CAGR,0.8,0.8
C159,small,10.0,INV,0.2,28,0.75,0.058660422455621086,0.5028117498547678,-0.3552568554751391,0.7213667892942525,0.33386326738595395,0.6857692992354856,0.07735823119061447,-0.161133414839299,0.04727513570242725,0.4062126500905805,-0.3552568554751394,False,False,H1|H2|OOS|DD|CAGR,0.85,0.85
C159,small,10.0,INV,0.27,38,0.75,0.06671233735886473,0.5574412248740813,-0.3588719536795749,0.7306201902021119,0.42477634821623245,0.6591729787791065,0.07476514285388003,-0.1806712300172547,0.061769103081943166,0.5042122481317779,-0.3588719536795749,False,False,H1|H2|OOS|DD|CAGR,0.9,0.9
C159,small,10.0,INV,0.35,49,0.75,0.06007939818533714,0.5064846719956363,-0.3718081204615108,0.6311777010362933,0.41187470016585376,0.5706409063517958,0.06428585434726153,-0.1878100168510044,0.057489805239148595,0.4728339066194282,-0.3718081204615111,False,False,H1|H2|OOS|DD|CAGR,1.0,2.0
C159,small,10.0,INV,0.45,64,0.75,0.05251034344377836,0.4510509826655125,-0.36743569464747317,0.5254700670000036,0.3965241112915417,0.46989392042047956,0.051454705931958555,-0.1915732011791571,0.053162833117126995,0.4419418440763462,-0.36743569464747394,False,False,H1|H2|OOS|DD|CAGR,1.0,2.0
C159,small,10.0,INV,0.53,75,0.75,0.05141009600741331,0.44257791655274614,-0.3581869742362661,0.5204145172847465,0.3856828941389441,0.4612070731104155,0.0503663421671281,-0.19053649862380206,0.05205523502701159,0.43361890657588426,-0.3581869742362652,False,False,H1|H2|OOS|DD|CAGR,1.0,2.0
C159,small,10.0,INV,0.65,92,0.75,0.04956576285055703,0.4291313035280285,-0.36838881044560623,0.51132365780932,0.36837043349341864,0.4616827504958378,0.05058663706962063,-0.19300530821661077,0.048935767855875945,0.41242389337264057,-0.36838881044560634,False,False,H1|H2|OOS|DD|CAGR,1.0,2.0
C159,small,10.0,INV,0.75,106,0.75,0.04506050616017032,0.3968433228720446,-0.37704302298615666,0.47451654240635127,0.3395288186418649,0.4229796055161488,0.04560425196311546,-0.1972019586840883,0.0447248307216237,0.3835466524687774,-0.37704302298615644,False,False,H1|H2|OOS|DD|CAGR,1.0,2.0
C159,small,10.0,INV,0.9,127,0.75,0.043609772386225876,0.3859449554460374,-0.38733218250300205,0.4359531121465143,0.3507820303095334,0.4103731874146789,0.043949793733060405,-0.20035348396857322,0.043399830971825315,0.3736762063941469,-0.3873321825030007,False,False,H1|H2|OOS|DD|CAGR,1.0,2.0
C159,small,10.0,INV,1.0,141,0.75,0.03807187666581591,0.3460524548354093,-0.3939263567758191,0.4095012620496106,0.2999823492687014,0.3897204682602769,0.041261762382839295,-0.20677893232275768,0.036106690674589936,0.32330732064095175,-0.3939263567758192,False,False,H1|H2|OOS|DD|CAGR,0.75,
C159,small,10.0,POS,0.03,4,0.75,-0.019546060365558726,0.0660363147080281,-0.6381091812290568,0.1858421278469822,-0.03671587955626835,-0.11387076471365597,-0.05871456777493289,-0.49176771761143356,0.005454242298271961,0.16314965178700097,-0.6381091812290565,False,False,H1|H2|OOS|DD|CAGR,0.75,
C159,small,10.0,POS,0.05,7,0.75,0.008121115639903476,0.15047310309464174,-0.41462427406368807,0.06453362312310607,0.22307213135985016,-0.17012021843384265,-0.05602808771648515,-0.41462427406368807,0.04989870826500664,0.32259395799096724,-0.34767843723208347,False,False,H1|H2|OOS|DD|CAGR,0.75,
C159,small,10.0,POS,0.075,11,0.75,0.042272703315219484,0.3049014425535851,-0.37713358619780857,0.2984512590263172,0.31291188625562516,0.01957608958140842,-0.013734758704227135,-0.37713358619780857,0.0784402701273017,0.4586574271186363,-0.3621618632797311,False,False,H1|H2|OOS|DD|CAGR,0.75,
C159,small,10.0,POS,0.1,14,0.75,0.06172539235967944,0.4070635325516339,-0.35344046801952544,0.4203316763517972,0.400142359030747,0.1833805498654344,0.016865336481298066,-0.34912687148661925,0.09041398851782811,0.5282230295321872,-0.3534404680195252,False,False,H1|H2|OOS|DD|CAGR,0.75,
C159,small,10.0,POS,0.15,21,0.75,0.053102451577683896,0.380500830554453,-0.3319815208051733,0.36955122254958095,0.39283629481666105,0.25576197611667,0.028899511795360544,-0.27859355599553826,0.06833369693459668,0.4497689824302873,-0.3319815208051743,False,False,H1|H2|OOS|DD|CAGR,0.75,
C159,small,10.0,POS,0.2,28,0.75,0.05116785714583072,0.3791964430300255,-0.33727586572433066,0.32201964513321224,0.42934751286425066,0.22211713581548706,0.022823279335460356,-0.2557022571748515,0.06906441986894096,0.4666987588021915,-0.3372758657243312,False,False,H1|H2|OOS|DD|CAGR,0.75,
C159,small,10.0,POS,0.27,38,0.75,0.03900999197018917,0.31717051310957567,-0.3677114810937826,0.28385813677177885,0.3472398605590286,0.21626872154553925,0.02139856405803342,-0.23390082819719527,0.05003813971220472,0.37319080274880073,-0.3677114810937834,False,False,H1|H2|OOS|DD|CAGR,0.75,
C159,small,10.0,POS,0.35,49,0.75,0.036884124634836146,0.31032474282784905,-0.36745352741374293,0.2955333917269937,0.32542458845073147,0.23859738328963578,0.02427933342146238,-0.21951081624761826,0.04474618794082974,0.35028614807949104,-0.36745352741374304,False,False,H1|H2|OOS|DD|CAGR,0.75,
C159,small,10.0,POS,0.45,64,0.75,0.02744908644895272,0.25523862975545675,-0.38219160656806184,0.2705497675024964,0.24589599665439132,0.23416145780742786,0.023109872739642157,-0.21256770943185432,0.03013816694574345,0.2673817108532846,-0.3821916065680605,False,False,H1|H2|OOS|DD|CAGR,0.75,
C159,small,10.0,POS,0.53,75,0.75,0.027362193134969015,0.25681937713600284,-0.41219631788248023,0.3073471424204821,0.21972402068218058,0.2800799506224797,0.02920159759144969,-0.21026908044037163,0.026227821843162413,0.24496259007483884,-0.4121963178824808,False,False,H1|H2|OOS|DD|CAGR,0.75,
C159,small,10.0,POS,0.65,92,0.75,0.03347032379658499,0.3009585535872972,-0.40684471653176557,0.3552582042334603,0.26188613949248984,0.34781255617306883,0.037819757479676586,-0.21133264393526807,0.030793229372171993,0.27665422689704866,-0.40684471653176524,False,False,H1|H2|OOS|DD|CAGR,0.75,
C159,small,10.0,POS,0.75,106,0.75,0.0346056909272896,0.31131473193801207,-0.41575734751594207,0.3850635376986608,0.2572195023606322,0.3927201914516808,0.043319552335201905,-0.2083713581702098,0.029260414310159355,0.2686115270212083,-0.4157573475159426,False,False,H1|H2|OOS|DD|CAGR,0.75,
C159,small,10.0,POS,0.9,127,0.75,0.034886417864878894,0.3165831680690125,-0.4165673250104375,0.4059731656971668,0.2503222475996027,0.4121478982897913,0.04524227823564497,-0.20793507315627235,0.02854196809841425,0.2662197153927662,-0.4165673250104378,False,False,H1|H2|OOS|DD|CAGR,1.0,2.0
C159,small,10.0,POS,1.0,141,0.75,0.034840374288862996,0.318232034435147,-0.41129615907426886,0.42040077306012263,0.2421146397947457,0.418091043015911,0.04562375649124162,-0.2085397876507349,0.028236194612383914,0.265521359200368,-0.411296159074269,False,False,H1|H2|OOS|DD|CAGR,1.0,2.0
C159,small,10.0,MOM,0.03,4,0.75,-0.02008368356214274,0.06094139266075188,-0.6393228424489732,0.13372905506547558,-0.003152904585318536,-0.15354756028715524,-0.06595508328550526,-0.4033006700289693,0.009364792311118197,0.1753596776862003,-0.639322842448973,False,False,H1|H2|OOS|DD|CAGR,0.75,
C159,small,10.0,MOM,0.05,7,0.75,0.09885172521985264,0.5376711840916579,-0.3723061549459442,0.674543677386616,0.42456533839964733,0.4447747224341736,0.07159522329535761,-0.22966686091397992,0.11603049520877162,0.5892295699458567,-0.3723061549459443,False,False,H1|H2|OOS|DD|CAGR,1.0,1.0
C159,small,10.0,MOM,0.075,11,0.75,0.06785158205242547,0.4342548549076433,-0.32170789218328233,0.628890234308805,0.2756446527119855,0.42353757898801386,0.06140860549792948,-0.22988147629481448,0.07185027690047563,0.4413885033249036,-0.32170789218328233,False,False,H1|H2|OOS|DD|CAGR,1.0,2.0
C159,small,10.0,MOM,0.1,14,0.75,0.09142864763654313,0.564257566865105,-0.32803074730813875,0.7308810874741808,0.4301826406187178,0.5872023349661635,0.08928509613865532,-0.22051580951149385,0.0927546087361808,0.5534634769408248,-0.32803074730813864,False,False,H1|H2|OOS|DD|CAGR,0.8,0.8
C159,small,10.0,MOM,0.15,21,0.75,0.08806856894258752,0.5785153607450652,-0.3172145675684278,0.6188769738888773,0.5509682945023073,0.45968960576567963,0.06137421285535671,-0.21308027726196344,0.1048892670609225,0.6441248179690998,-0.31721456756842803,False,False,H1|H2|OOS|DD|CAGR,1.0,2.0
C159,small,10.0,MOM,0.2,28,0.75,0.06864467644166061,0.4897295851789034,-0.3246435400336465,0.5374010140958448,0.45618871255869575,0.39375337815249023,0.048370179863885365,-0.2174468914962545,0.08136155334221429,0.5426556067371376,-0.32464354003364615,False,False,H1|H2|OOS|DD|CAGR,0.75,
C159,small,10.0,MOM,0.27,38,0.75,0.05407383436809532,0.41772312298255365,-0.34211010677827325,0.4623719619135869,0.3861434326759627,0.3253447451827561,0.036526485765693506,-0.2225529549179388,0.06505912035260009,0.4685040872804114,-0.3421101067782729,False,False,H1|H2|OOS|DD|CAGR,0.75,
C159,small,10.0,MOM,0.35,49,0.75,0.055906611763730574,0.4393003489874133,-0.332193887076905,0.49192459836265984,0.40251738899656,0.34820722549097155,0.03866200504518136,-0.2120000725956015,0.06669957155462125,0.4893415500148313,-0.332193887076905,False,False,H1|H2|OOS|DD|CAGR,0.75,
C159,small,10.0,MOM,0.45,64,0.75,0.049180715478882586,0.4054178822758592,-0.3476846839615545,0.45858114955574203,0.3684439133040936,0.35560698916387773,0.03857817368629535,-0.21142824119278925,0.05578282769234577,0.43339082218424785,-0.34768468396155416,False,False,H1|H2|OOS|DD|CAGR,0.75,
C159,small,10.0,MOM,0.53,75,0.75,0.048262363809752795,0.4029759076730546,-0.3543570844285552,0.42857558337808493,0.38751444178009214,0.3495425937019748,0.037489381377179054,-0.2112483791022557,0.05497154718873998,0.4329200248703016,-0.35435708442855485,False,False,H1|H2|OOS|DD|CAGR,0.75,
C159,small,10.0,MOM,0.65,92,0.75,0.047099550074260144,0.40084635708394517,-0.3670025278153851,0.427206274113209,0.3847447233805967,0.37036021656560003,0.03970850399483683,-0.2006730691778117,0.05169047173276731,0.4185172091239437,-0.36700252781538445,False,False,H1|H2|OOS|DD|CAGR,0.75,
C159,small,10.0,MOM,0.75,106,0.75,0.04460681009529588,0.38697544544692,-0.37870056213708536,0.4310836699123813,0.35666561106398476,0.3744178958420185,0.03990753880935172,-0.20411041642224892,0.047519675267909234,0.3949256961113344,-0.37870056213708503,False,False,H1|H2|OOS|DD|CAGR,0.75,
C159,small,10.0,MOM,0.9,127,0.75,0.041167382949691245,0.36544740045438723,-0.39402912339747465,0.4507308483277032,0.3026440906222452,0.4271034533955606,0.04642196324362646,-0.20428914134829101,0.03793534955407196,0.33323132136983674,-0.394029123397473,False,False,H1|H2|OOS|DD|CAGR,1.0,2.0
C159,small,10.0,MOM,1.0,141,0.75,0.037749596459063506,0.3421078554620513,-0.3957750228129485,0.42083231190971215,0.2844775537669084,0.38586241361050716,0.04091625622639805,-0.2066182724637522,0.035798685516146955,0.3194996446604157,-0.3957750228129471,False,False,H1|H2|OOS|DD|CAGR,0.75,
C159,small,10.0,R6,0.03,4,0.75,0.05491865707225552,0.33372698042788745,-0.5360904076347619,0.49059800238352064,0.199299965819192,0.04621685290145069,-0.017540517907204345,-0.41658230340320224,0.1023143052784159,0.4855433143797857,-0.5360904076347623,False,False,H1|H2|OOS|DD|CAGR,0.75,
C159,small,10.0,R6,0.05,7,0.75,0.06697138249764523,0.40472436596547023,-0.3409336343264364,0.4529670499743145,0.36647543622872186,0.11166927263197685,0.0022311476146166243,-0.28760632816333986,0.109026987610642,0.5624392379329964,-0.3409336343264363,False,False,H1|H2|OOS|DD|CAGR,0.75,
C159,small,10.0,R6,0.075,11,0.75,0.0982170521678627,0.5804270548516866,-0.31545656485279316,0.5291953116236815,0.6273882718365794,0.2901862742386567,0.03638714774971419,-0.22310241952845955,0.1382319515703181,0.7391887076355361,-0.3154565648527933,False,False,H1|H2|OOS|DD|CAGR,0.75,
C159,small,10.0,R6,0.1,14,0.75,0.06780625573800081,0.4487661665182047,-0.32839230914812245,0.455571383173064,0.44666693894879267,0.2852070429104288,0.034481615700255874,-0.2411112111058148,0.08892156701592002,0.538781753503273,-0.3283923091481239,False,False,H1|H2|OOS|DD|CAGR,0.75,
C159,small,10.0,R6,0.15,21,0.75,0.07950764511807429,0.5365258389134858,-0.3248318613711566,0.5325501538498523,0.5443234325865011,0.4677991094700119,0.06250434575577901,-0.23141976400911035,0.09014450453068923,0.5752753174285438,-0.3248318613711566,False,False,H1|H2|OOS|DD|CAGR,1.0,2.0
C159,small,10.0,R6,0.2,28,0.75,0.0671163861156796,0.48264646719891807,-0.3313379716587843,0.5513580335025761,0.43056172974151796,0.45251800577718976,0.057779834474797065,-0.2307316113708633,0.07292374664311052,0.5003436447363547,-0.3313379716587832,False,False,H1|H2|OOS|DD|CAGR,1.0,2.0
C159,small,10.0,R6,0.27,38,0.75,0.04721489274256152,0.3769751958876891,-0.36719673728698776,0.39583292969620193,0.36466051688746226,0.30252112117402485,0.03349791621854492,-0.20530010394824638,0.055777266116711965,0.4186984062889698,-0.3671967372869872,False,False,H1|H2|OOS|DD|CAGR,0.75,
C159,small,10.0,R6,0.35,49,0.75,0.05185400242756644,0.41351089008733277,-0.3662151525748407,0.4506435117293564,0.3871509456024293,0.35386108841948793,0.04004946489702421,-0.20643361918473757,0.059211298248513566,0.4471198663061577,-0.3662151525748413,False,False,H1|H2|OOS|DD|CAGR,0.75,
C159,small,10.0,R6,0.45,64,0.75,0.04890426583011154,0.4023461642509134,-0.36382370802639163,0.4045436404651056,0.40461850513120085,0.31676607469400087,0.033899675579270205,-0.2087328200634433,0.05827965279277536,0.44996760835026,-0.3638237080263915,False,False,H1|H2|OOS|DD|CAGR,0.75,
C159,small,10.0,R6,0.53,75,0.75,0.04569634441379833,0.38514784535555846,-0.37378663085485386,0.42571433555085836,0.35679335201950085,0.3674728666271883,0.0403435656382336,-0.20209688538898318,0.04901596170120581,0.39580220240533587,-0.37378663085485253,False,False,H1|H2|OOS|DD|CAGR,0.75,
C159,small,10.0,R6,0.65,92,0.75,0.045357637641758375,0.38742045495601446,-0.38671787316336415,0.4189043673006109,0.3671149490015141,0.40158356450690474,0.04415833551002102,-0.20143607099066008,0.046099013038115144,0.38096054831682846,-0.3867178731633638,False,False,H1|H2|OOS|DD|CAGR,1.0,2.0
C159,small,10.0,R6,0.75,106,0.75,0.04088348423304744,0.35903676017386027,-0.4019065522307871,0.4147322799573955,0.3191348351951137,0.3860975507280367,0.04177162659782607,-0.20630698105893985,0.040335346934196714,0.345480343643087,-0.40190655223078586,False,False,H1|H2|OOS|DD|CAGR,0.75,
C159,small,10.0,R6,0.9,127,0.75,0.038767470220980815,0.3470563345249214,-0.4017236230705915,0.42368278971467804,0.29080560200222333,0.41282603608323637,0.0448226052284173,-0.2067821898985679,0.03504536858523988,0.3125401479875869,-0.4017236230705916,False,False,H1|H2|OOS|DD|CAGR,1.0,2.0
C159,small,10.0,R6,1.0,141,0.75,0.0395755814712786,0.35392132798254017,-0.40090512523576083,0.4530634560712967,0.28026788038810835,0.44279305239480227,0.0485097928345537,-0.20827735364180922,0.03409589227857479,0.3069811547594177,-0.4009051252357606,False,False,H1|H2|OOS|DD|CAGR,1.0,2.0
C159,small,10.0,R3,0.03,4,0.75,-0.02670766596106411,0.032702065385700974,-0.5701718682238793,-0.022421279919041696,0.08021511722700307,-0.46781709322138637,-0.13050173342498872,-0.5698420582977923,0.04349396162501029,0.2915687218191993,-0.4434626622425688,False,False,H1|H2|OOS|DD|CAGR,0.75,
C159,small,10.0,R3,0.05,7,0.75,0.06634724588462015,0.40535995288118665,-0.30902023245907917,0.412143452274937,0.4023111337768344,0.23360715640822852,0.02684804608585556,-0.2880198266023002,0.09149718465404955,0.4980729530358336,-0.3090202324590794,False,False,H1|H2|OOS|DD|CAGR,0.75,
C159,small,10.0,R3,0.075,11,0.75,0.05339538567090152,0.36742577808948207,-0.35929962407913574,0.46795418577080783,0.28854803712319704,0.2768276702184789,0.033390809611397065,-0.2502864954169791,0.06594314913652455,0.41666590549470106,-0.3592996240791362,False,False,H1|H2|OOS|DD|CAGR,0.75,
C159,small,10.0,R3,0.1,14,0.75,0.0581653406717999,0.4021153376136859,-0.3299013521051233,0.4453571773929716,0.370077810129601,0.25705295581309845,0.029223166464751982,-0.24309754590055688,0.07644508299154817,0.48102596762932603,-0.32990135210512217,False,False,H1|H2|OOS|DD|CAGR,0.75,
C159,small,10.0,R3,0.15,21,0.75,0.06058145450769503,0.43673231395391265,-0.33684821028149536,0.49328037971241506,0.39398932557259575,0.31023119934621296,0.03645087339786168,-0.2410315251384736,0.07576427338990221,0.5067433564036731,-0.33684821028149603,False,False,H1|H2|OOS|DD|CAGR,0.75,
C159,small,10.0,R3,0.2,28,0.75,0.04546485229155639,0.35951138006724304,-0.3513618230761526,0.40599753002502653,0.32412246040623044,0.28083428615343586,0.031035565652002495,-0.24643238311327165,0.054477051936812515,0.40367613637567823,-0.3513618230761525,False,False,H1|H2|OOS|DD|CAGR,0.75,
C159,small,10.0,R3,0.27,38,0.75,0.043825947654897446,0.35822057082485964,-0.37432370225605227,0.3636893154750162,0.3573233153551958,0.27477998578430796,0.029139063946770793,-0.2342755783380721,0.05300105474598871,0.4046892030415366,-0.3743237022560516,False,False,H1|H2|OOS|DD|CAGR,0.75,
C159,small,10.0,R3,0.35,49,0.75,0.03900323739310041,0.3336716793309479,-0.3958019910685847,0.41182866603321167,0.2740644707387204,0.3246351386424223,0.03549924885939415,-0.20557702900219121,0.04117321628997561,0.3394435603455677,-0.3958019910685855,False,False,H1|H2|OOS|DD|CAGR,0.75,
C159,small,10.0,R3,0.45,64,0.75,0.035852014244383,0.318273501606186,-0.4024312331235421,0.39106723548120054,0.26410539693537766,0.34711787302985436,0.03762580966914508,-0.20052291916646559,0.034758035508267726,0.30353530611618035,-0.4024312331235427,False,False,H1|H2|OOS|DD|CAGR,0.75,
C159,small,10.0,R3,0.53,75,0.75,0.043900529428174684,0.3754414025051432,-0.38579351270802087,0.44760044418188716,0.3228984324558036,0.41455829407514444,0.04633023129560909,-0.19673184445539182,0.04240276786807695,0.3553305559687976,-0.385793512708021,False,False,H1|H2|OOS|DD|CAGR,1.0,2.0
C159,small,10.0,R3,0.65,92,0.75,0.03905006061231009,0.34538220050934554,-0.39805665251806155,0.41665943367463104,0.29313993279060746,0.41718889798010467,0.046169661424012354,-0.20414978219964486,0.03467722784509686,0.3073848904050716,-0.3980566525180619,False,False,H1|H2|OOS|DD|CAGR,1.0,2.0
C159,small,10.0,R3,0.75,106,0.75,0.035245365270015094,0.3208152934461098,-0.4074990932483885,0.414051709653926,0.25121186659668615,0.4228964262294231,0.046485556912162496,-0.20247481375095744,0.02836382668937598,0.2664636675068389,-0.4074990932483894,False,False,H1|H2|OOS|DD|CAGR,1.0,2.0
C159,small,10.0,R3,0.9,127,0.75,0.03390993259086028,0.31346696356257997,-0.4020666768312938,0.3765773849895505,0.2676685654494438,0.383070799583767,0.04082800570909062,-0.20160287436672952,0.02966032804968388,0.2767100561541978,-0.40206667683129316,False,False,H1|H2|OOS|DD|CAGR,0.75,
C159,small,10.0,R3,1.0,141,0.75,0.031197799419072858,0.2948979190899465,-0.40551567203490946,0.39226130247613367,0.22224642761162935,0.39987638951795734,0.04278146103934177,-0.20504265154235157,0.024108112123267356,0.23913746531961844,-0.4055156720349107,False,False,H1|H2|OOS|DD|CAGR,1.0,2.0
C159,small,10.0,RND,0.03,4,0.75,0.09969902051549862,0.5243435872480596,-0.2967883383669093,0.6344920221373428,0.42420905858549013,0.6435560516816891,0.12621108595274766,-0.27621337492527376,0.08363790272219762,0.45574425848971206,-0.29678833836690954,False,False,H1|H2|OOS|DD,0.75,
C159,small,10.0,RND,0.05,7,0.75,0.0769255246292464,0.47002883055105715,-0.33571761444369463,0.7517977616052135,0.22342274805952314,0.680586320397854,0.11992241368059053,-0.2518077451472477,0.05119937333748115,0.34665796362152745,-0.3357176144436963,False,False,H1|H2|OOS|DD|CAGR,0.8,0.8
C159,small,10.0,RND,0.075,11,0.75,0.07218921041438753,0.4779204443440715,-0.3335733486897089,0.5893799604437652,0.38214560161976213,0.5523045415079926,0.08455558185460288,-0.25297528457781504,0.06462229206309544,0.4341326499878339,-0.33357334868970856,False,False,H1|H2|OOS|DD|CAGR,0.8,0.8
C159,small,10.0,RND,0.1,14,0.75,0.0539773805317425,0.394737351749149,-0.3143955201231101,0.5906756052391474,0.22602171221093137,0.5455290113467414,0.07914071423588864,-0.23129178105443304,0.03873050998381733,0.30636346771453665,-0.31439552012311,False,False,H1|H2|OOS|DD|CAGR,0.85,0.85
C159,small,10.0,RND,0.15,21,0.75,0.03704381489349551,0.3087286254984185,-0.3502608460626693,0.526545941940734,0.12910679933911653,0.5077720488145417,0.06715207438328852,-0.22236705237753873,0.018874853182109685,0.196364247700999,-0.3502608460626694,False,False,H1|H2|OOS|DD|CAGR,1.0,1.0
C159,small,10.0,RND,0.2,28,0.75,0.0370231533367984,0.3152344099696492,-0.3439632881071403,0.5116294463146183,0.15586462046461788,0.48248724778662355,0.06029112277148774,-0.20917765212399386,0.022908662986045325,0.22267331208035038,-0.3439632881071414,False,False,H1|H2|OOS|DD|CAGR,1.0,2.0
