panel,form,cost,B,depth,CAGR,Sharpe,MaxDD,H1,H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,IS_Sharpe,ctrl_CAGR,ctrl_Sharpe,ctrl_MaxDD,dCAGR_pp,dDD_pp,ratio,numeraire,beats_numeraire,dSharpe,window_moved,new_peak,new_trough,new_E_window,new_E_pctile,new_neg_share,new_loss_share,pass4a,fail4a,pass4b,fail4b
U56,EWALL,0,0.3,0.25,0.12831453005910243,1.1616133303612777,-0.20043223477226724,1.1903159263577998,1.139514739994085,0.13660717495044827,1.2088290684632075,-0.20043223477226746,1.1023014039661923,0.1336338069075811,1.1311424607267913,-0.22511403097764315,-0.531927684847866,2.4681796205375917,4.640066104556118,1.6845589913735546,True,0.03047086963448642,False,2020-02-19,2020-03-23,0.4868827160493827,0.15466485507246377,0.5803560311889514,0.6058493002056473,False,"H1,H2,DD",True,
U56,EWALL,0,0.3,0.5,0.12273372879746391,1.1748768674868462,-0.17578731687274907,1.1651655059956616,1.1858172858344052,0.1337207265821969,1.260172252908002,-0.17578731687274884,1.0695506470737768,0.1336338069075811,1.1311424607267913,-0.22511403097764315,-1.0900078110117173,4.932671410489409,4.525354186142051,1.6845589913735546,True,0.04373440676005491,False,2020-02-19,2020-03-23,0.4868827160493827,0.15466485507246377,0.6763514657739306,0.7009834082160686,False,"H1,H2,DD",True,
U56,EWALL,0,0.3,1.0,0.11080432094376524,1.120996294622943,-0.16451538198630444,1.0488928386560135,1.1894601446807958,0.12692626341826996,1.2707431291904776,-0.15019885107080921,0.9403459569546676,0.1336338069075811,1.1311424607267913,-0.22511403097764315,-2.2829485963815843,6.059864899133871,2.6544026916500014,1.6845589913735546,True,-0.01014616610384822,True,2011-07-22,2011-12-19,0.4233426704014939,0.0629757785467128,1.0,1.0,False,"H1,H2,DD",True,
U56,EWALL,0,0.4,0.25,0.12742106675044518,1.1839422611760804,-0.20593320774584545,1.238397938652577,1.1403882849594977,0.13398796508027844,1.212112989005334,-0.20593320774584556,1.1486013316961885,0.1336338069075811,1.1311424607267913,-0.22511403097764315,-0.621274015713591,1.9180823231797706,3.0873371083718584,1.6845589913735546,True,0.052799800449289114,False,2020-02-19,2020-03-23,0.4868827160493827,0.15466485507246377,0.5803560311889514,0.7087294099820912,False,"H2,DD",False,DD
U56,EWALL,0,0.4,0.5,0.12085204611624056,1.218386061941503,-0.18712837360750012,1.2587607966528682,1.1857273012664715,0.12841492625445072,1.2652777379917204,-0.18712837360750045,1.1594446507941105,0.1336338069075811,1.1311424607267913,-0.22511403097764315,-1.2781760791340524,3.7985657370143033,2.9718642048032864,1.6845589913735546,True,0.08724360121471175,False,2020-02-19,2020-03-23,0.4868827160493827,0.15466485507246377,0.6763514657739306,0.7887954509483244,False,"H2,DD",True,
U56,EWALL,0,0.4,1.0,0.1066731369637659,1.1687764910269278,-0.17362462974758042,1.1857502585535238,1.1556379937782097,0.11606043436742342,1.2472682476630288,-0.17362462974758042,1.070888717841576,0.1336338069075811,1.1311424607267913,-0.22511403097764315,-2.6960669943815185,5.148940123006273,1.9097968016879519,1.6845589913735546,True,0.03763403030013657,True,2020-02-19,2020-04-21,0.41582491582491576,0.09303912647861692,1.0,1.0,False,"H1,H2,DD",True,
U56,EWALL,0,0.5,0.25,0.12305644894566048,1.1679315047064454,-0.2052447344834103,1.2131484467520286,1.1322225988439187,0.13063403243020066,1.2066542038602015,-0.20524473448340996,1.1191089440713882,0.1336338069075811,1.1311424607267913,-0.22511403097764315,-1.0577357961920608,1.9869296494232858,1.8784744324399365,1.6845589913735546,True,0.0367890439796541,False,2020-02-19,2020-03-23,0.4868827160493827,0.15466485507246377,0.507415699131597,0.699218695376696,False,"H1,H2,DD",False,DD
U56,EWALL,0,0.5,0.5,0.112121453002747,1.181186023413419,-0.18580893057035353,1.2006155774230078,1.1666975232719552,0.12167504614722002,1.2524033152708098,-0.18580893057035353,1.0917295457993137,0.1336338069075811,1.1311424607267913,-0.22511403097764315,-2.151235390483408,3.930510040728963,1.8270943561623587,1.6845589913735546,True,0.050043562686627796,False,2020-02-19,2020-03-23,0.4868827160493827,0.15466485507246377,0.6087440981370341,0.781402463040802,False,"H1,H2,DD",True,
U56,EWALL,0,0.5,1.0,0.08922940775904187,1.0527501157185803,-0.17207669349175392,1.0248459179881908,1.0799615900372204,0.10247379086441089,1.1849244266500805,-0.17207669349175414,0.8890709408975019,0.1336338069075811,1.1311424607267913,-0.22511403097764315,-4.440439914853922,5.3037337485889235,1.1944162853881115,1.6845589913735546,False,-0.0783923450082109,True,2020-02-19,2020-05-13,0.432716049382716,0.10114155251141553,1.0,1.0,False,"H1,H2,DD",False,CAGR
U56,EWALL,10,0.3,0.25,0.1267064230985504,1.148432876849891,-0.2007167518473698,1.1752049586561863,1.1279958612350962,0.13517377505423456,1.197458600071951,-0.20071675184737015,1.0868428732555513,0.13269504597354542,1.1240306130524902,-0.2252589051154078,-0.598862287499502,2.454215326803799,4.098129700320861,1.6975683113318056,True,0.024402263797400847,False,2020-02-19,2020-03-23,0.4868827160493827,0.15466485507246377,0.5799736330112525,0.6052438194238221,False,"H1,H2,DD",True,
U56,EWALL,10,0.3,0.5,0.12046373042098923,1.1550583618596673,-0.1762151828619043,1.1415374991836889,1.1694250295478124,0.13183284643394733,1.2441798007132168,-0.17621518286190452,1.045067879680143,0.13269504597354542,1.1240306130524902,-0.2252589051154078,-1.2231315552556188,4.90437222535035,4.009684979736623,1.6975683113318056,True,0.03102774880717707,False,2020-02-19,2020-03-23,0.4868827160493827,0.15466485507246377,0.6754659975439674,0.6995182316785209,False,"H1,H2,DD",True,
