panel,q,comp_prem,null_mean,null_sd,null_min,null_max,pctile,z,p_one_sided,comp_turnover,null_turnover
U56,0.85,0.02628507804453295,-0.01629697446310391,0.04101159534725174,-0.10721477867441387,0.0843269955053012,88.33333333333333,1.0382930034076414,0.13114754098360656,175.78352306303566,156.32028790049122
U56,0.9,0.03162575434452353,-0.009181586691032058,0.036430389552448435,-0.10608671101204137,0.060184902434978094,86.66666666666667,1.12014561295881,0.14754098360655737,164.92425942965815,153.30416925369087
U56,0.95,0.003125752996599118,-0.004707617835402692,0.01771366532182041,-0.04646841962114978,0.03333034022398884,65.0,0.4422219054998373,0.36065573770491804,158.74771186819004,149.7051448766774
B136,0.85,-0.007900122476096394,-0.0053414332683068885,0.023197031599159843,-0.07501913100399049,0.048310339561073556,46.666666666666664,-0.11030244093309667,0.5409836065573771,169.675918337822,153.34377513996253
B136,0.9,0.007224054288385018,-0.004090510995365042,0.020553584134427455,-0.06107989482573983,0.0555107395536969,75.0,0.5504911070375338,0.26229508196721313,163.22576256225273,151.76216147240854
B136,0.95,0.01712507369704297,-0.004312562157483642,0.011839142504567112,-0.030457891241583712,0.018621722794095685,98.33333333333333,1.810742276837765,0.03278688524590164,154.3862415132796,149.5013063074877
