kind,family,rho,IS_median,OOS_median
CGPRE_DOM,BREADTH-LO,0.33531066634514917,-0.010204774358007984,-0.01580803014607171
CGPRE_DOM,CORR-HI,0.25875331564986737,-0.005998480755453756,-0.019354094873598182
CGPRE_DOM,CORR-LO,0.28168555582348687,-0.0019643721218969568,-0.01976294936793606
CGPRE_DOM,DISP-HI,0.21385338799131903,-0.01342420624382934,-0.018484111272523904
CGPRE_DOM,DISP-LO,0.09924041475765615,-0.008473921433093473,-0.019074873689601937
CGPRE_DOM,VOL20-HI,0.34093722369584445,-0.011053615732325495,-0.019890595775972228
CGPRE_DOM,VOL20-LO,0.3854674061570614,-0.005995185045119339,-0.01844364489555586
CGADJ_DOM,BREADTH-HI,-0.06609597299252473,-0.016810981295028393,-0.009228596552499344
CGADJ_DOM,BREADTH-LO,0.15776866811349569,-0.0090142980627331,-0.014889626678259507
CGADJ_DOM,CORR-HI,-0.08235672373603409,-0.00343827766430857,-0.02026793361646631
CGADJ_DOM,CORR-LO,-0.04104573587332208,0.0006654103828163671,-0.022215673728141372
CGADJ_DOM,DISP-HI,-0.23776625673177398,-0.0132715770417913,-0.015062088395919132
CGADJ_DOM,DISP-LO,-0.20133429788602203,-0.0035481971918371047,-0.023842832817499687
CGADJ_DOM,VOL20-HI,0.008974358974358974,-0.007225405525148193,-0.02051601154810409
CGADJ_DOM,VOL20-LO,-0.12004662004662005,0.00025880484343351884,-0.01962393229428097
SM_SPLIT8,BREADTH-HI,0.03590949280604453,0.005881974128792905,0.0036443634605013153
SM_SPLIT8,BREADTH-LO,0.0899847279157624,0.007284582592169048,0.003365729306578108
SM_SPLIT8,CORR-HI,-0.07288401253918494,0.0017942341330071665,5.6398269784874167e-05
SM_SPLIT8,CORR-LO,0.17652519893899205,0.006316208001375806,0.0015778326998767689
SM_SPLIT8,DISP-HI,0.03602604292259465,0.0005947924760676959,0.0027696745231804293
SM_SPLIT8,DISP-LO,0.09283417731693594,0.011492004347943952,0.003400884373680732
SM_SPLIT8,VOL20-HI,0.04975484285829114,0.0021106492118123654,0.00266644219749515
SM_SPLIT8,VOL20-LO,0.060103689414034246,0.009909352082381417,0.0034592522917353263
OP_SPLIT8,BREADTH-HI,0.05495137046861184,0.001784580094477295,0.0015891466782528563
OP_SPLIT8,BREADTH-LO,-0.13506149023390404,0.0011550197643591942,0.0005054765057045107
OP_SPLIT8,CORR-HI,-0.115605658709107,0.0015758885657416732,-0.0006826106181125613
OP_SPLIT8,CORR-LO,-0.02648902821316615,0.00033758780359302576,0.00045302788587534004
OP_SPLIT8,DISP-HI,-0.09210272486134555,-0.0038216180805779043,0.0003259017304195616
OP_SPLIT8,DISP-LO,0.001237842617152962,0.004426734910726343,0.0005456456115413288
OP_SPLIT8,VOL20-HI,-0.0280564263322884,-0.0007585394179585314,0.0012131088268833579
OP_SPLIT8,VOL20-LO,0.060176030865686035,0.0010769109175944314,0.0015422193970908715
CGPRE_SPLIT8,BREADTH-HI,-0.09776545293786673,0.005473227454461604,0.004644965325706657
CGPRE_SPLIT8,BREADTH-LO,0.016192428261393776,0.005500941159225642,0.001148409992537791
CGPRE_SPLIT8,CORR-HI,-0.26776384535005227,0.008133668584916182,-0.0023699167278499467
CGPRE_SPLIT8,CORR-LO,-0.10840768426975325,0.012593883910532871,-0.0009508263034973818
CGPRE_SPLIT8,DISP-HI,-0.24622216863596175,0.0033575191891792033,0.0015949356335847875
CGPRE_SPLIT8,DISP-LO,0.06638131982959569,0.008996385410272534,0.0026591308086326704
CGPRE_SPLIT8,VOL20-HI,-0.17251426734185357,0.006873412700841908,-0.00037566210830884683
CGPRE_SPLIT8,VOL20-LO,0.0646893336548509,0.011051736672581608,0.0019358689612353486
CGADJ_SPLIT8,BREADTH-HI,-0.31704846877260673,2.4309407108569214e-05,0.006658991597797953
CGADJ_SPLIT8,BREADTH-LO,-0.11661040109315972,0.005294964130248742,0.0025567720807055383
CGADJ_SPLIT8,CORR-HI,-0.3951048951048951,0.007340047110986847,-0.0035149707592471435
CGADJ_SPLIT8,CORR-LO,-0.3809380274897516,0.015546868295473082,-0.004489689439328648
CGADJ_SPLIT8,DISP-HI,-0.39497628807973634,-0.0010937633056127272,0.002314920722000846
CGADJ_SPLIT8,DISP-LO,-0.23353428181014388,0.0103480931006181,-0.0018869684443665602
CGADJ_SPLIT8,VOL20-HI,-0.3322160598022667,0.0066517784085180776,-0.002103476717472491
CGADJ_SPLIT8,VOL20-LO,-0.1858170565067117,0.011878055005819649,0.0008015269155434573
SM_LONE,BREADTH-HI,-0.009516919861747448,0.0011140862978516741,0.0017452108571770764
SM_LONE,BREADTH-LO,0.05966964070412347,0.005024721507981278,0.0026402224850590045
SM_LONE,CORR-HI,-0.12138895587171451,0.0014454365175777806,-0.0012458136786944324
SM_LONE,CORR-LO,0.10288963909653565,0.0031514411056532132,-0.0004933043780818158
SM_LONE,DISP-HI,-0.04593280282935455,-0.0008784797212736672,0.0017231066749934937
SM_LONE,DISP-LO,0.1625592798006591,0.006727397405106639,0.0004502274976371512
SM_LONE,VOL20-HI,-0.03451491037697934,0.001558737491845652,0.00045041809896732843
SM_LONE,VOL20-LO,0.10530905875733464,0.004809156940811965,0.004119402850525783
OP_LONE,BREADTH-HI,-0.05735471425126598,0.00023145969346043127,0.0009389790052418204
OP_LONE,BREADTH-LO,-0.21673097017924606,0.0008136504898424435,-0.0006401686947769825
OP_LONE,CORR-HI,-0.10544168475202957,0.001473655281750308,0.0008136002911885709
OP_LONE,CORR-LO,-0.033413712724057555,0.0034233237331734445,9.027931779066745e-05
OP_LONE,DISP-HI,-0.18567639257294433,-0.0032022016561920885,0.0005391003411662071
OP_LONE,DISP-LO,0.025821879270155133,0.0032694291530845354,0.0003370791843573945
OP_LONE,VOL20-HI,-0.01716099991962061,-0.0005587875697251887,0.0019386499961062537
OP_LONE,VOL20-LO,-0.008391608391608393,0.0009973307067873693,0.0016632586915955663
CGPRE_LONE,BREADTH-HI,-0.06350775661120489,0.0011434636894030736,0.000980536721986336
CGPRE_LONE,BREADTH-LO,0.03155694879832811,0.0042748003807596135,-0.0001357904921182873
CGPRE_LONE,CORR-HI,-0.22397717225303435,0.004976958599775455,-0.003551800621127005
CGPRE_LONE,CORR-LO,-0.023543123543123545,0.0056210638605729835,-0.005391529588339938
CGPRE_LONE,DISP-HI,-0.3660718591753075,0.0012502425433240372,-0.0014724503695180136
CGPRE_LONE,DISP-LO,-0.02269913994051925,0.0072124002742960935,0.0004874277845024477
CGPRE_LONE,VOL20-HI,-0.1285346837070975,0.004022263462831133,-0.00209511556979447
CGPRE_LONE,VOL20-LO,-0.005739088497709188,0.005760644084211758,0.001030832670817744
CGADJ_LONE,BREADTH-HI,-0.23357447150550598,-0.0013419374616032154,0.006294438362802343
CGADJ_LONE,BREADTH-LO,-0.14423679768507355,0.0034548995789971393,0.0007763828450656762
CGADJ_LONE,CORR-HI,-0.35610883369504065,0.005513405628277901,-0.006956065133306294
CGADJ_LONE,CORR-LO,-0.28717948717948716,0.005752318500645587,-0.006802724149458345
CGADJ_LONE,DISP-HI,-0.4382847038019452,-0.0021749300762842205,-0.0017961397154128145
CGADJ_LONE,DISP-LO,-0.44966642552849445,0.006050515971928405,-0.0019863142456700844
CGADJ_LONE,VOL20-HI,-0.34847681054577606,0.002873668210230551,-0.003223345449149928
CGADJ_LONE,VOL20-LO,-0.25729844867775903,0.006401941781155607,-0.0013266922076533433
SM_FILL,BREADTH-HI,-0.13615866891728962,0.004629438483432641,0.0005139599383981591
SM_FILL,BREADTH-LO,-0.024547865927176275,0.005964038946459471,0.0009780243529940308
SM_FILL,CORR-HI,-0.048878707499397156,0.0032407691262815452,0.0002975251525767497
SM_FILL,CORR-LO,0.04574793023068885,0.0059013848681978565,0.002070868533722417
SM_FILL,DISP-HI,-0.12757816895747928,0.001387199040740389,0.0021417439687069495
SM_FILL,DISP-LO,0.27003456313801144,0.009196030873936056,0.0045922689045572035
SM_FILL,VOL20-HI,0.04608150470219436,0.00021695673085109224,0.0018181880186693422
SM_FILL,VOL20-LO,0.019592476489028215,0.009265336732719509,0.005555832447826162
OP_FILL,BREADTH-HI,-0.006788039546660237,-0.00029827040284041706,0.00044083326757965446
OP_FILL,BREADTH-LO,-0.0756972912145326,-0.003093377741138631,-0.0027985132177414385
OP_FILL,CORR-HI,-0.05329153605015675,-0.0004604182913512944,-0.0009245472569242019
OP_FILL,CORR-LO,0.05410738686600756,0.003177711362371355,0.0009887805425924517
OP_FILL,DISP-HI,0.06155855638614259,-0.003772344668079519,-0.0003938232098995853
OP_FILL,DISP-LO,0.13437022747367577,0.0016819313191997753,0.0009228632409720439
OP_FILL,VOL20-HI,0.12706775982638052,-0.0020682566591483653,-0.0001512020294187899
OP_FILL,VOL20-LO,-0.04215095249578008,0.0018011119722212698,0.001663227865235345
CGPRE_FILL,BREADTH-HI,-0.24291857567719635,0.002693651881415654,0.0020546444651589613
CGPRE_FILL,BREADTH-LO,-0.17950727433486055,0.005273717028844271,-0.00015498582575197706
CGPRE_FILL,CORR-HI,-0.17662969214693353,0.006187245982192974,-0.0026446063141509213
CGPRE_FILL,CORR-LO,-0.12857487340245963,0.00717516422615283,0.0012988384475760978
CGPRE_FILL,DISP-HI,-0.24616188409291861,0.003200020733711062,-0.001806014082097962
CGPRE_FILL,DISP-LO,0.0630737079012941,0.007918593807181767,0.0032950313518878283
CGPRE_FILL,VOL20-HI,-0.08219194598504945,0.008288819832162841,-0.00044739265393556327
CGPRE_FILL,VOL20-LO,0.08365886986576643,0.011714599423383543,0.002756179565061273
CGADJ_FILL,BREADTH-HI,-0.3952335021300538,-0.003665482952357968,0.0068269511366672725
CGADJ_FILL,BREADTH-LO,-0.2563057632023149,0.0023105699967714555,0.0010567667869969266
CGADJ_FILL,CORR-HI,-0.33114701390563456,0.00564299315678235,-0.006254403847259574
CGADJ_FILL,CORR-LO,-0.30803793907242183,0.011159845177724809,-0.002620200804921563
CGADJ_FILL,DISP-HI,-0.4148380355276907,-0.0038415433608010585,5.480526012180409e-07
CGADJ_FILL,DISP-LO,-0.26029659995177234,0.011179085324126925,0.0015395461371318503
CGADJ_FILL,VOL20-HI,-0.3095209388312837,0.0073901124404986696,-0.0032876022429226964
CGADJ_FILL,VOL20-LO,-0.3704364600916325,0.009326743547905914,0.0005202212721713284
BLOCK2,BREADTH-HI,0.05498754119443775,0.00031917407599008074,-0.00016630054899349767
BLOCK2,BREADTH-LO,-0.09871392974841252,0.0005521901654480799,-0.00019512390987103112
BLOCK2,CORR-HI,0.052351097178683394,0.0008645157879851595,-7.694542227387746e-05
BLOCK2,CORR-LO,0.16914235190097263,0.00033852273445109105,0.0008577029154901161
BLOCK2,DISP-HI,0.039771722530343216,0.0013210298745055804,0.0003370869738461846
BLOCK2,DISP-LO,0.021963668515392658,-0.0013502852628489714,-0.0003668783672038656
BLOCK2,VOL20-HI,-0.17443131581062615,0.0001309162038309608,-0.00022033454512779271
BLOCK2,VOL20-LO,0.08443854995579134,-0.001488567925417461,9.440063164017909e-05
