panel,capmode,f,seed,gross,rung,dCAGR,dSharpe,dMaxDD,dOOS_Sharpe,dOOS_CAGR,dturn,dmean_risk_gross,band_keep4b,ewall_keep4b
U56,SCALED,0.25,0,1.0,50.0,-0.08617420396568987,-0.19115995747224723,0.11408423675877355,-0.12492584860646039,-0.08411444017498515,3.2296653635394317,-0.23750488490354982,False,False
U56,ABS,0.25,1,0.75,0.0,-0.01266347850348315,0.20979083673073706,0.0249226092628968,0.2562017599920734,-0.011554545594995469,0.6542470821272384,-0.08717340878065047,False,False
U56,ABS,0.25,1,0.75,10.0,-0.01333948166077481,0.18256009637207127,0.02419311048612105,0.23116136874951843,-0.012244316509862907,0.6542470821272384,-0.08717340878065047,False,False
U56,ABS,0.25,1,0.75,25.0,-0.014351397466916715,0.14159989440146603,0.023101547821654744,0.19347846017816384,-0.013276790814626516,0.6542470821272384,-0.08717340878065047,False,False
U56,ABS,0.25,1,0.75,50.0,-0.01603236477717651,0.0730924112201834,0.021289420196076825,0.1303976169489891,-0.01499177471858526,0.6542470821272384,-0.08717340878065047,False,False
U56,SCALED,0.25,1,0.75,0.0,-0.005416527140473804,0.15413452165194141,0.05268435567824181,0.20683539595062084,0.0029268108002775683,2.9126323288408567,-0.08445581728045459,True,False
U56,SCALED,0.25,1,0.75,10.0,-0.008681009315114396,0.12353701533521799,0.046355174627629836,0.17817302415355996,-0.0004194036982856364,2.9126323288408567,-0.08445581728045459,True,False
U56,SCALED,0.25,1,0.75,25.0,-0.01354890912213813,0.07754069351554249,0.03694904294205292,0.13506027181015257,-0.005408596687196177,2.9126323288408567,-0.08445581728045459,True,False
U56,SCALED,0.25,1,0.75,50.0,-0.021585689132235242,0.0006915239125763195,0.021566515878587156,0.06295323355626992,-0.013644082487273002,2.9126323288408567,-0.08445581728045459,False,False
U56,ABS,0.25,1,1.0,0.0,-0.01266347850348315,0.20979083673073706,0.0249226092628968,0.2562017599920734,-0.011554545594995469,0.6542470821272384,-0.08717340878065047,False,False
U56,ABS,0.25,1,1.0,10.0,-0.01333948166077481,0.18256009637207127,0.02419311048612105,0.23116136874951843,-0.012244316509862907,0.6542470821272384,-0.08717340878065047,False,False
U56,ABS,0.25,1,1.0,25.0,-0.014351397466916715,0.14159989440146603,0.023101547821654744,0.19347846017816384,-0.013276790814626516,0.6542470821272384,-0.08717340878065047,False,False
U56,ABS,0.25,1,1.0,50.0,-0.01603236477717651,0.0730924112201834,0.021289420196076825,0.1303976169489891,-0.01499177471858526,0.6542470821272384,-0.08717340878065047,False,False
U56,SCALED,0.25,1,1.0,0.0,-0.029994143675678098,0.1393158414361797,0.1003106002675187,0.18515511567828158,-0.023726682914487984,3.267385802536778,-0.2347176444225182,True,False
U56,SCALED,0.25,1,1.0,10.0,-0.03366957847505492,0.10845963304537731,0.09375448541425924,0.1555717957832572,-0.027536033899929535,3.267385802536778,-0.2347176444225182,True,False
U56,SCALED,0.25,1,1.0,25.0,-0.03914608290868604,0.06207987852995034,0.08405304813848091,0.11108137934198026,-0.033210862089203985,3.267385802536778,-0.2347176444225182,True,False
U56,SCALED,0.25,1,1.0,50.0,-0.04817654396205895,-0.015404606053206593,0.06813756985216612,0.03668371664658254,-0.04256513213382629,3.267385802536778,-0.2347176444225182,False,False
U56,ABS,0.25,2,0.75,0.0,-0.01306214540074957,0.20028276349641927,0.028652141697109723,0.19466632528385608,-0.012969324413462324,0.6308694385583316,-0.07865932223476738,False,False
U56,ABS,0.25,2,0.75,10.0,-0.013713960043674867,0.1712606438098221,0.028242373496949136,0.16715024008105428,-0.013657794869436524,0.6308694385583316,-0.07865932223476738,False,False
U56,ABS,0.25,2,0.75,25.0,-0.014689807946134392,0.1275577481978185,0.027628791069431058,0.1257313984765056,-0.014688445450171228,0.6308694385583316,-0.07865932223476738,False,False
U56,ABS,0.25,2,0.75,50.0,-0.016311233223686328,0.0543392224648227,0.026609001719767433,0.0563773055421366,-0.016400727091260725,0.6308694385583316,-0.07865932223476738,False,False
U56,SCALED,0.25,2,0.75,0.0,-0.00730340367466531,0.16143268019115364,0.07584659046126596,0.13578882925257374,-0.005133168957425882,2.705077799025202,-0.06708793150285286,True,True
U56,SCALED,0.25,2,0.75,10.0,-0.0103399023881241,0.12934270060990527,0.07577610253523226,0.10452993997917615,-0.008289619848809382,2.705077799025202,-0.06708793150285286,True,True
U56,SCALED,0.25,2,0.75,25.0,-0.014869040551332091,0.08105509947530254,0.07567038191958675,0.05751109428777257,-0.01299709648490377,2.705077799025202,-0.06708793150285286,True,True
U56,SCALED,0.25,2,0.75,50.0,-0.022349715407247173,0.00025179971783750865,0.07549421099323939,-0.021122711752429968,-0.020770798075593566,2.705077799025202,-0.06708793150285286,True,True
U56,ABS,0.25,2,1.0,0.0,-0.01306214540074957,0.20028276349641927,0.028652141697109723,0.19466632528385608,-0.012969324413462324,0.6308694385583316,-0.07865932223476738,False,False
U56,ABS,0.25,2,1.0,10.0,-0.013713960043674867,0.1712606438098221,0.028242373496949136,0.16715024008105428,-0.013657794869436524,0.6308694385583316,-0.07865932223476738,False,False
U56,ABS,0.25,2,1.0,25.0,-0.014689807946134392,0.1275577481978185,0.027628791069431058,0.1257313984765056,-0.014688445450171228,0.6308694385583316,-0.07865932223476738,False,False
U56,ABS,0.25,2,1.0,50.0,-0.016311233223686328,0.0543392224648227,0.026609001719767433,0.0563773055421366,-0.016400727091260725,0.6308694385583316,-0.07865932223476738,False,False
U56,SCALED,0.25,2,1.0,0.0,-0.03720046473534544,0.145425484162788,0.11564637718272641,0.1321822236983221,-0.03174473831985769,3.042516615406048,-0.22882776747603706,True,False
U56,SCALED,0.25,2,1.0,10.0,-0.04061158915126306,0.1118519699941114,0.1154936246494187,0.09941021318818244,-0.03536748433589887,3.042516615406048,-0.22882776747603706,True,False
U56,SCALED,0.25,2,1.0,25.0,-0.04569527936341955,0.06133387272881219,0.1152645604070619,0.05011700306675082,-0.04076548328306595,3.042516615406048,-0.22882776747603706,True,False
U56,SCALED,0.25,2,1.0,50.0,-0.05408069815429162,-0.023199061473792026,0.1148829588465462,-0.0323182808193232,-0.04966649926601652,3.042516615406048,-0.22882776747603706,True,False
U56,ABS,0.25,3,0.75,0.0,-0.015284628339456985,0.06547356082757938,0.0309839856040931,0.11693764232184956,-0.015417712127965277,0.7436678774983628,-0.08958822168549849,False,False
U56,ABS,0.25,3,0.75,10.0,-0.01604556769133203,0.030862759519072247,0.03030450034072152,0.08235593585933665,-0.016220686273677343,0.7436678774983628,-0.08958822168549849,False,False
U56,ABS,0.25,3,0.75,25.0,-0.017184662074198664,-0.021238477062908823,0.02928753868114886,0.030302817648388602,-0.01742262327638966,0.7436678774983628,-0.08958822168549849,False,False
U56,ABS,0.25,3,0.75,50.0,-0.019076993003543263,-0.10845940112007568,0.02759267719378833,-0.056833488904778795,-0.01941913471320844,0.7436678774983628,-0.08958822168549849,False,False
U56,SCALED,0.25,3,0.75,0.0,-0.016852305051083594,0.04383416905752213,0.08538414882990364,0.06764490560782499,-0.01580911376622951,3.156702054170944,-0.0764218784897237,False,False
U56,SCALED,0.25,3,0.75,10.0,-0.020280270273312695,0.005206930508743213,0.084576590939892,0.02773931086020487,-0.01935174766973602,3.156702054170944,-0.0764218784897237,False,False
U56,SCALED,0.25,3,0.75,25.0,-0.02539090617855133,-0.05291620267764152,0.08316517552693059,-0.03231170077169687,-0.024632560532743986,3.156702054170944,-0.0764218784897237,False,False
U56,SCALED,0.25,3,0.75,50.0,-0.0338256762827609,-0.15014226960292187,0.07407423744385966,-0.13277195063821867,-0.033346136607306454,3.156702054170944,-0.0764218784897237,False,False
U56,ABS,0.25,3,1.0,0.0,-0.015284628339456985,0.06547356082757938,0.0309839856040931,0.11693764232184956,-0.015417712127965277,0.7436678774983628,-0.08958822168549849,False,False
U56,ABS,0.25,3,1.0,10.0,-0.01604556769133203,0.030862759519072247,0.03030450034072152,0.08235593585933665,-0.016220686273677343,0.7436678774983628,-0.08958822168549849,False,False
U56,ABS,0.25,3,1.0,25.0,-0.017184662074198664,-0.021238477062908823,0.02928753868114886,0.030302817648388602,-0.01742262327638966,0.7436678774983628,-0.08958822168549849,False,False
U56,ABS,0.25,3,1.0,50.0,-0.019076993003543263,-0.10845940112007568,0.02759267719378833,-0.056833488904778795,-0.01941913471320844,0.7436678774983628,-0.08958822168549849,False,False
U56,SCALED,0.25,3,1.0,0.0,-0.04715176240180852,-0.0021113063137989663,0.13776721996224894,0.0493323005916817,-0.044642051561125884,3.507898785329328,-0.2566698676064979,False,False
U56,SCALED,0.25,3,1.0,10.0,-0.0509296988986756,-0.04268167152080449,0.13685404981301885,0.006578839526681035,-0.048610687223015425,3.507898785329328,-0.2566698676064979,False,False
U56,SCALED,0.25,3,1.0,25.0,-0.05655740283067945,-0.10372155075243239,0.13548582516167051,-0.05775425740432605,-0.05452097353754648,3.507898785329328,-0.2566698676064979,False,False
U56,SCALED,0.25,3,1.0,50.0,-0.06583313785461842,-0.20580939655221298,0.13320952977901257,-0.16536794173342395,-0.06425853688541094,3.507898785329328,-0.2566698676064979,False,False
U56,ABS,0.25,4,0.75,0.0,-0.015460519112547644,0.12078010557793828,0.0333814712094348,0.23098990937324504,-0.012249152566370158,0.619184233130401,-0.07008972222805782,False,False
U56,ABS,0.25,4,0.75,10.0,-0.01610070825517984,0.0961169680659466,0.032900798663286324,0.20909546330007167,-0.012876823967444828,0.619184233130401,-0.07008972222805782,False,False
U56,ABS,0.25,4,0.75,25.0,-0.017059286168468635,0.05896838437248131,0.03218104433283231,0.17610244816578757,-0.013816652370471694,0.619184233130401,-0.07008972222805782,False,False
U56,ABS,0.25,4,0.75,50.0,-0.018652375275153066,-0.0032992377232377024,0.030984793268256094,0.12075211524718288,-0.01537856446160557,0.619184233130401,-0.07008972222805782,False,False
U56,SCALED,0.25,4,0.75,0.0,-0.020566003616370843,0.06610906005676753,0.042141441639092725,0.1703343820339085,-0.00989245624180457,2.5909562535208126,-0.07206881429626921,True,True
U56,SCALED,0.25,4,0.75,10.0,-0.0234529365796341,0.03747577697637494,0.04247274356298458,0.1444210912848478,-0.012692531670875695,2.5909562535208126,-0.07206881429626921,True,True
U56,SCALED,0.25,4,0.75,25.0,-0.02776247942952126,-0.005625962187170153,0.04296879603590542,0.10539406600976076,-0.016872725264161614,2.5909562535208126,-0.07206881429626921,True,True
U56,SCALED,0.25,4,0.75,50.0,-0.0348897144675131,-0.07779095411108838,0.04379315264730255,0.039987456793664,-0.02378685957309501,2.5909562535208126,-0.07206881429626921,False,True
U56,ABS,0.25,4,1.0,0.0,-0.015460519112547644,0.12078010557793828,0.0333814712094348,0.23098990937324504,-0.012249152566370158,0.619184233130401,-0.07008972222805782,False,False
U56,ABS,0.25,4,1.0,10.0,-0.01610070825517984,0.0961169680659466,0.032900798663286324,0.20909546330007167,-0.012876823967444828,0.619184233130401,-0.07008972222805782,False,False
U56,ABS,0.25,4,1.0,25.0,-0.017059286168468635,0.05896838437248131,0.03218104433283231,0.17610244816578757,-0.013816652370471694,0.619184233130401,-0.07008972222805782,False,False
U56,ABS,0.25,4,1.0,50.0,-0.018652375275153066,-0.0032992377232377024,0.030984793268256094,0.12075211524718288,-0.01537856446160557,0.619184233130401,-0.07008972222805782,False,False
U56,SCALED,0.25,4,1.0,0.0,-0.04299170320263124,0.05450248522189183,0.06214593802554347,0.16785614105232516,-0.028621980350745924,2.9952046816546933,-0.17610635439985023,True,False
U56,SCALED,0.25,4,1.0,10.0,-0.04637376837472362,0.026916702305188833,0.06187110929762052,0.14242475123994014,-0.03198802208505902,2.9952046816546933,-0.17610635439985023,True,False
U56,SCALED,0.25,4,1.0,25.0,-0.051419541838044314,-0.014595513847003527,0.061459030375253354,0.1041314016707473,-0.03700994070968289,2.9952046816546933,-0.17610635439985023,True,False
U56,SCALED,0.25,4,1.0,50.0,-0.05975671401570737,-0.08407898832749883,0.06077266993666697,0.039966809941321735,-0.04530783130490201,2.9952046816546933,-0.17610635439985023,True,False
U56,ABS,0.25,5,0.75,0.0,-0.014600215820871565,0.1774185883860766,0.027549207839525636,0.24089415475611542,-0.011893895534517362,0.6591445916789453,-0.07730624011833143,False,False
U56,ABS,0.25,5,0.75,10.0,-0.015283864480555742,0.14989886348065884,0.026931608333530366,0.21523967069822292,-0.012585021244928773,0.6591445916789453,-0.07730624011833143,False,False
U56,ABS,0.25,5,0.75,25.0,-0.016307301690630993,0.1084539567105256,0.02600707032455707,0.1766074282312382,-0.01361966742493359,0.6591445916789453,-0.07730624011833143,False,False
U56,ABS,0.25,5,0.75,50.0,-0.018007612450783528,0.03899824164412502,0.024471126865796222,0.11186927190443852,-0.015338642147414872,0.6591445916789453,-0.07730624011833143,False,False
U56,SCALED,0.25,5,0.75,0.0,-0.008702398186571036,0.14537090867042535,0.06978430556558601,0.22420434207356243,-0.0024989501648753354,2.7932796919802367,-0.06460442482936579,True,True
U56,SCALED,0.25,5,0.75,10.0,-0.011876499478308933,0.11468245068986249,0.06956827490063555,0.19434426444144082,-0.005565984195922136,2.7932796919802367,-0.06460442482936579,True,True
U56,SCALED,0.25,5,0.75,25.0,-0.016610796619112245,0.06848304544684103,0.06534966268101916,0.14939380431472027,-0.01014140517973483,2.7932796919802367,-0.06460442482936579,True,True
U56,SCALED,0.25,5,0.75,50.0,-0.024430106293356957,-0.008888995620293105,0.05234193961394662,0.07411664599565526,-0.01770047968806332,2.7932796919802367,-0.06460442482936579,True,True
U56,ABS,0.25,5,1.0,0.0,-0.014600215820871565,0.1774185883860766,0.027549207839525636,0.24089415475611542,-0.011893895534517362,0.6591445916789453,-0.07730624011833143,False,False
U56,ABS,0.25,5,1.0,10.0,-0.015283864480555742,0.14989886348065884,0.026931608333530366,0.21523967069822292,-0.012585021244928773,0.6591445916789453,-0.07730624011833143,False,False
U56,ABS,0.25,5,1.0,25.0,-0.016307301690630993,0.1084539567105256,0.02600707032455707,0.1766074282312382,-0.01361966742493359,0.6591445916789453,-0.07730624011833143,False,False
U56,ABS,0.25,5,1.0,50.0,-0.018007612450783528,0.03899824164412502,0.024471126865796222,0.11186927190443852,-0.015338642147414872,0.6591445916789453,-0.07730624011833143,False,False
U56,SCALED,0.25,5,1.0,0.0,-0.037398417460217326,0.12692041649635333,0.10514333738897164,0.20087697299676988,-0.024434405117560676,3.1816129712626338,-0.199449538747143,True,False
U56,SCALED,0.25,5,1.0,10.0,-0.04103709211772988,0.09593986032909041,0.10483518608311182,0.17106711521973983,-0.028049016344378286,3.1816129712626338,-0.199449538747143,True,False
U56,SCALED,0.25,5,1.0,25.0,-0.046459960233066644,0.049313157076616765,0.10437300072795397,0.1262009086255329,-0.033436759079238376,3.1816129712626338,-0.199449538747143,True,False
U56,SCALED,0.25,5,1.0,50.0,-0.05540499249331199,-0.028749034393128037,0.10360280274371969,0.05108000095550058,-0.04232580528516472,3.1816129712626338,-0.199449538747143,True,False
U56,ABS,0.25,6,0.75,0.0,-0.01690917959471716,0.1971563928637472,0.0366762998693142,0.22660017049076275,-0.017206270263201873,0.6059861207045245,-0.06743755966282244,False,False
U56,ABS,0.25,6,0.75,10.0,-0.017535767777838274,0.17216504228321572,0.03609986850410518,0.20024781426965355,-0.017946446821071937,0.6059861207045245,-0.06743755966282244,False,False
U56,ABS,0.25,6,0.75,25.0,-0.0184738051217761,0.13454116422423068,0.03523705627168272,0.16058791843977271,-0.019054339877438764,0.6059861207045245,-0.06743755966282244,False,False
U56,ABS,0.25,6,0.75,50.0,-0.020032290475451298,0.0715191309521257,0.03380391830328411,0.09418874896428919,-0.020894517099962817,0.6059861207045245,-0.06743755966282244,False,False
U56,SCALED,0.25,6,0.75,0.0,-0.021496695082435124,0.13869063194372622,0.06642883653845699,0.15021386960014782,-0.019531567994405474,2.629750773216392,-0.0748584757572911,True,False
U56,SCALED,0.25,6,0.75,10.0,-0.024470046521725797,0.11110381601439712,0.06586986564616726,0.12054240673865269,-0.022836154618750326,2.629750773216392,-0.0748584757572911,True,False
U56,SCALED,0.25,6,0.75,25.0,-0.028905631515159236,0.06959388702184088,0.06503196067557393,0.07590388223631828,-0.027763989408977174,2.629750773216392,-0.0748584757572911,True,False
U56,SCALED,0.25,6,0.75,50.0,-0.0362334668971378,0.00012109878542498898,0.0636369226449005,0.0012200307195227023,-0.035900072039086295,2.629750773216392,-0.0748584757572911,True,False
U56,ABS,0.25,6,1.0,0.0,-0.01690917959471716,0.1971563928637472,0.0366762998693142,0.22660017049076275,-0.017206270263201873,0.6059861207045245,-0.06743755966282244,False,False
U56,ABS,0.25,6,1.0,10.0,-0.017535767777838274,0.17216504228321572,0.03609986850410518,0.20024781426965355,-0.017946446821071937,0.6059861207045245,-0.06743755966282244,False,False
U56,ABS,0.25,6,1.0,25.0,-0.0184738051217761,0.13454116422423068,0.03523705627168272,0.16058791843977271,-0.019054339877438764,0.6059861207045245,-0.06743755966282244,False,False
U56,ABS,0.25,6,1.0,50.0,-0.020032290475451298,0.0715191309521257,0.03380391830328411,0.09418874896428919,-0.020894517099962817,0.6059861207045245,-0.06743755966282244,False,False
U56,SCALED,0.25,6,1.0,0.0,-0.05163273853895056,0.13254989431978959,0.11193691826840302,0.15697858184597102,-0.045506130723752536,3.016960960010877,-0.20027838396134878,True,False
U56,SCALED,0.25,6,1.0,10.0,-0.055064159887243225,0.10439263302836133,0.11118460106787187,0.12666384936732444,-0.04945102278028379,3.016960960010877,-0.20027838396134878,True,False
U56,SCALED,0.25,6,1.0,25.0,-0.06017925205209984,0.06202703489718453,0.11005691441852072,0.08105683048668766,-0.05532826030488658,3.016960960010877,-0.20027838396134878,True,False
U56,SCALED,0.25,6,1.0,50.0,-0.0686195201441584,-0.008876172167157081,0.10817954094863946,0.004744703758678304,-0.06501748641227656,3.016960960010877,-0.20027838396134878,False,False
U56,ABS,0.25,7,0.75,0.0,-0.011536309793230837,0.26992118344463467,0.027152384718440503,0.24908142438822756,-0.01378147128323981,0.5816466942641839,-0.08431013713161431,False,False
U56,ABS,0.25,7,0.75,10.0,-0.01213594883470659,0.24321096753003557,0.02591734912585386,0.2241257835252619,-0.014389703249133579,0.5816466942641839,-0.08431013713161431,False,False
U56,ABS,0.25,7,0.75,25.0,-0.01303365450038263,0.20301318482698538,0.024070740007701596,0.18660247311053269,-0.015300180127076901,0.5816466942641839,-0.08431013713161431,False,False
U56,ABS,0.25,7,0.75,50.0,-0.014525165234421156,0.13572981784616545,0.021008855909622426,0.12387440892444834,-0.016812662198597783,0.5816466942641839,-0.08431013713161431,False,False
U56,SCALED,0.25,7,0.75,0.0,-0.004795236711665041,0.20812338723167323,0.06074312280470573,0.16782766045030106,-0.008087412367974611,2.7241803489015437,-0.10294923634657493,True,False
U56,SCALED,0.25,7,0.75,10.0,-0.007834402991644396,0.17833049293038283,0.054486078323269016,0.1394233282055024,-0.011191618084913424,2.7241803489015437,-0.10294923634657493,True,False
U56,SCALED,0.25,7,0.75,25.0,-0.012366974102006933,0.1335102062250696,0.04519065304636816,0.09673129167614203,-0.015820020361895448,2.7241803489015437,-0.10294923634657493,True,False
U56,SCALED,0.25,7,0.75,50.0,-0.019851867853582172,0.05853824247482453,0.029935758458624284,0.025412551853300824,-0.02346007202742717,2.7241803489015437,-0.10294923634657493,False,False
U56,ABS,0.25,7,1.0,0.0,-0.011536309793230837,0.26992118344463467,0.027152384718440503,0.24908142438822756,-0.01378147128323981,0.5816466942641839,-0.08431013713161431,False,False
U56,ABS,0.25,7,1.0,10.0,-0.01213594883470659,0.24321096753003557,0.02591734912585386,0.2241257835252619,-0.014389703249133579,0.5816466942641839,-0.08431013713161431,False,False
U56,ABS,0.25,7,1.0,25.0,-0.01303365450038263,0.20301318482698538,0.024070740007701596,0.18660247311053269,-0.015300180127076901,0.5816466942641839,-0.08431013713161431,False,False
U56,ABS,0.25,7,1.0,50.0,-0.014525165234421156,0.13572981784616545,0.021008855909622426,0.12387440892444834,-0.016812662198597783,0.5816466942641839,-0.08431013713161431,False,False
U56,SCALED,0.25,7,1.0,0.0,-0.031113931941857853,0.194997488383726,0.11424614569467362,0.17566123989746574,-0.03606463946698257,2.982207959050098,-0.2712928328456341,True,False
U56,SCALED,0.25,7,1.0,10.0,-0.034435078984454526,0.16436474469819684,0.10761967154181484,0.14567536884740717,-0.03950949239025903,2.982207959050098,-0.2712928328456341,True,False
U56,SCALED,0.25,7,1.0,25.0,-0.0393846947550025,0.11829568813708835,0.09778144838553016,0.10061309765117565,-0.044641517824676624,2.982207959050098,-0.2712928328456341,False,False
U56,SCALED,0.25,7,1.0,50.0,-0.047549011504468996,0.04126722183301834,0.08165154926404394,0.025349829265797652,-0.053101545617868284,2.982207959050098,-0.2712928328456341,False,False
U56,ABS,0.25,8,0.75,0.0,-0.017613978056683077,0.05196191322724908,0.04158404221189582,0.08234891420285106,-0.017367950252126896,0.6300324453504645,-0.07765827512126558,False,False
U56,ABS,0.25,8,0.75,10.0,-0.01826099478753651,0.025978422411861324,0.04099871649901421,0.057312933118438325,-0.01807557903478152,0.6300324453504645,-0.07765827512126558,False,False
U56,ABS,0.25,8,0.75,25.0,-0.01922963173419534,-0.013118494290243587,0.04012262889534679,0.01965074474835915,-0.019134840244907858,0.6300324453504645,-0.07765827512126558,False,False
U56,ABS,0.25,8,0.75,50.0,-0.020839001336915963,-0.07854660322505769,0.03866754108276371,-0.04335917861714211,-0.020894468988897463,0.6300324453504645,-0.07765827512126558,False,False
U56,SCALED,0.25,8,0.75,0.0,-0.030566453977990182,-0.008139045159836877,0.06008771181260264,-0.0070316126422955705,-0.028496565896078074,2.7981917517512045,-0.10223434463242054,True,False
U56,SCALED,0.25,8,0.75,10.0,-0.03365767768764871,-0.03814323363453487,0.05724321116360387,-0.037249427471299335,-0.03171293354187221,2.7981917517512045,-0.10223434463242054,True,False
U56,SCALED,0.25,8,0.75,25.0,-0.038267750173906157,-0.0832673874709291,0.05010898429083943,-0.08268725869882254,-0.03650937652070607,2.7981917517512045,-0.10223434463242054,True,False
U56,SCALED,0.25,8,0.75,50.0,-0.04588026622065655,-0.158715639481101,0.038391849716369886,-0.15864282259067286,-0.0444289519870511,2.7981917517512045,-0.10223434463242054,False,False
U56,ABS,0.25,8,1.0,0.0,-0.017613978056683077,0.05196191322724908,0.04158404221189582,0.08234891420285106,-0.017367950252126896,0.6300324453504645,-0.07765827512126558,False,False
U56,ABS,0.25,8,1.0,10.0,-0.01826099478753651,0.025978422411861324,0.04099871649901421,0.057312933118438325,-0.01807557903478152,0.6300324453504645,-0.07765827512126558,False,False
U56,ABS,0.25,8,1.0,25.0,-0.01922963173419534,-0.013118494290243587,0.04012262889534679,0.01965074474835915,-0.019134840244907858,0.6300324453504645,-0.07765827512126558,False,False
U56,ABS,0.25,8,1.0,50.0,-0.020839001336915963,-0.07854660322505769,0.03866754108276371,-0.04335917861714211,-0.020894468988897463,0.6300324453504645,-0.07765827512126558,False,False
U56,SCALED,0.25,8,1.0,0.0,-0.06225415887402175,-0.027261413814103408,0.07312140935387756,-0.0002947311234902106,-0.05251105981318083,3.0722645281744247,-0.25606318054830957,False,False
U56,SCALED,0.25,8,1.0,10.0,-0.06563618673442018,-0.05783877487429345,0.07242785652268569,-0.03070401474612594,-0.05622797643698241,3.0722645281744247,-0.25606318054830957,False,False
U56,SCALED,0.25,8,1.0,25.0,-0.07067656500125175,-0.10381743826805856,0.07138869614652366,-0.07642059463175865,-0.06176632959913153,3.0722645281744247,-0.25606318054830957,False,False
U56,SCALED,0.25,8,1.0,50.0,-0.07899067343036204,-0.18067850290362486,0.0696598800524344,-0.15282328679656343,-0.07089888236456243,3.0722645281744247,-0.25606318054830957,False,False
U56,ABS,0.25,9,0.75,0.0,-0.015385976297062287,0.0027837774452761366,0.033866663472992053,0.08042943106076517,-0.014714505667003941,0.6289603997208504,-0.07715820735992732,False,False
U56,ABS,0.25,9,0.75,10.0,-0.016029549449405378,-0.024513629527201708,0.033673059769228186,0.056022933640963224,-0.015354291363244288,0.6289603997208504,-0.07715820735992732,False,False
U56,ABS,0.25,9,0.75,25.0,-0.016993191740112046,-0.0655998245452376,0.03338302332071508,0.019259965349670782,-0.016312245969918537,0.6289603997208504,-0.07715820735992732,False,False
U56,ABS,0.25,9,0.75,50.0,-0.01859469056819485,-0.13438220819163194,0.032900612306289045,-0.04236679456106662,-0.01790424807359914,0.6289603997208504,-0.07715820735992732,False,False
U56,SCALED,0.25,9,0.75,0.0,-0.02689611108839607,-0.05732380211417021,0.04421223428271681,0.018652073028693428,-0.0222024480095524,2.7151985175011246,-0.08463847044304651,False,True
U56,SCALED,0.25,9,0.75,10.0,-0.02982406288921946,-0.09003005093702443,0.04390864690580709,-0.012048298674773639,-0.025050120414879196,2.7151985175011246,-0.08463847044304651,False,True
