panel,mech,canon_CAGR,canon_Sharpe,canon_MaxDD,fam_med_CAGR,fam_min_CAGR,fam_max_CAGR,fam_spread_pp,canon_pct_CAGR,canon_pct_Sharpe,argmax_phase,argmax_dist_to_qe,argmax_CAGR,canon_turn,fam_med_turn,IS_pick_phase,pick_dist_to_qe,pick_OOS_CAGR,pick_OOS_Sharpe,pick_OOS_MaxDD,canon_OOS_CAGR,canon_OOS_Sharpe,canon_OOS_MaxDD,med_OOS_CAGR,med_OOS_Sharpe,med_OOS_MaxDD,spy_OOS_CAGR,spy_OOS_Sharpe,spy_OOS_MaxDD,v2_OOS_CAGR,v2_OOS_Sharpe,v2_OOS_MaxDD,canon_4b,canon_4a,pick_4b,pick_4a,CAN_L_H1,CAN_L_H2,CAN_L_OOS,CAN_L_DD,CAN_L_CAGR,PICK_L_H1,PICK_L_H2,PICK_L_OOS,PICK_L_DD,PICK_L_CAGR
U56,CAND20,0.14325277182488927,1.055912614135472,-0.27122348230225446,0.14218217915729836,0.12558796285539886,0.15993421143779463,3.4346248582395766,0.5396825396825397,0.4603174603174603,38,21.0,0.15993421143779463,2.7044238004843115,2.6541093726961376,5,54.0,0.14451975800089167,0.9732270166118029,-0.26465298876959276,0.16173087526047536,1.0927946398531654,-0.27122348230225446,0.15802323828347165,1.0698992764911024,-0.2506062936176021,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.09464348447629689,1.2771844071673888,-0.1205494795164489,False,False,False,False,True,True,True,False,True,True,True,True,False,True
U56,R3_55,0.14422746554756483,1.059680483235252,-0.28175225111780533,0.14075658660111667,0.12138915798199257,0.15474766529821893,3.335850731622636,0.6666666666666666,0.5238095238095238,39,20.0,0.15474766529821893,2.7305334319478014,2.653906583161564,5,54.0,0.13948351056047859,0.9451696175767176,-0.25497998986398873,0.15238835597127975,1.0374556163926274,-0.2817522511178051,0.15730345729155393,1.0692397397434021,-0.24871075079910843,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.09464348447629689,1.2771844071673888,-0.1205494795164489,False,False,False,False,True,True,True,False,True,True,True,True,False,True
U56,R3_84,0.1439229990737647,1.0581147137530105,-0.2803718691846796,0.1415620490727305,0.1249255802658571,0.1604978100982397,3.557222983238262,0.6031746031746031,0.5396825396825397,39,20.0,0.1604978100982397,2.687476523476644,2.594472812621726,39,20.0,0.1734287239234562,1.2095898361545647,-0.21854767792643848,0.154922419804558,1.0575790775753688,-0.28037186918467916,0.15575965206864062,1.061801857844777,-0.25034012605898204,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.09464348447629689,1.2771844071673888,-0.1205494795164489,False,False,False,False,True,True,True,False,True,True,True,True,False,True
U56,NOR3,0.13737182825497518,1.0265827630515785,-0.2550091169576396,0.14100318730402006,0.1266229622539068,0.1596055920551589,3.2982629801252106,0.2698412698412698,0.25396825396825395,36,23.0,0.1596055920551589,2.3618472170183997,2.3350943604804715,5,54.0,0.1371810888507241,0.9388921626750383,-0.246471567156058,0.146314225396583,1.0137444072454003,-0.2550091169576397,0.1498761676424416,1.036346574223899,-0.246471567156058,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.09464348447629689,1.2771844071673888,-0.1205494795164489,False,False,False,False,True,True,True,False,True,True,True,True,False,True
U56,MOMONLY,0.12934106396288758,0.9802499904177682,-0.25344626666071635,0.14064177931308586,0.11322214613637382,0.15391174801857477,4.068960188220094,0.09523809523809523,0.1111111111111111,40,19.0,0.15391174801857477,2.3483029532187514,2.27256522145096,5,54.0,0.14020271800106876,0.9564273314250338,-0.24717552347336125,0.13289762203882938,0.9356728579540797,-0.25344626666071646,0.1511958774631179,1.0414768872101323,-0.24644731398227837,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.09464348447629689,1.2771844071673888,-0.1205494795164489,False,False,False,False,True,True,True,False,True,True,True,True,False,True
U56,BAND03,0.08001222836178612,0.9932684185130995,-0.19901590734704588,0.08917344070858846,0.0765597613951694,0.09551497575000512,1.8955214354835714,0.09523809523809523,0.1111111111111111,38,21.0,0.09551497575000512,0.8366570313809915,0.8140305244083902,54,5.0,0.08433941115049715,0.9846213794828312,-0.2019016146012914,0.08423175369873559,0.9741821005946701,-0.1990159073470461,0.09582086463567818,1.1062413143551413,-0.18731292773313213,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.09464348447629689,1.2771844071673888,-0.1205494795164489,False,False,False,False,True,True,True,True,False,True,True,True,True,False
B136,CAND20,0.14053439868333717,0.9269831242724489,-0.27066003473973954,0.1565727771803862,0.13488898295315432,0.17903298399757106,4.414400104441674,0.07936507936507936,0.047619047619047616,10,49.0,0.17903298399757106,3.6298172355523337,3.585855014718605,8,51.0,0.15388204375440995,0.9249592698286073,-0.26420037221080617,0.12356345808597946,0.7778272940822288,-0.2706600347397399,0.15523762930950347,0.9436755375768975,-0.2644266314843944,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.105887869727878,-0.12240985403190019,False,False,False,False,True,False,False,False,True,True,True,True,False,True
B136,R3_55,0.14715108266074495,0.9723834784416573,-0.27104859635358935,0.1543279294728197,0.1277494646606283,0.1699812553197273,4.223179065909899,0.2698412698412698,0.25396825396825395,38,21.0,0.1699812553197273,3.6171105065514504,3.5959241336125536,4,55.0,0.15235663382680853,0.9188819364744821,-0.2737055220240131,0.14248344786668588,0.8878833001541755,-0.2710485963535899,0.15297162421828858,0.939203002885926,-0.26485649454173565,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.105887869727878,-0.12240985403190019,False,False,False,False,True,False,True,False,True,True,False,True,False,True
B136,R3_84,0.14434165228938323,0.943765752300445,-0.2790326126117788,0.15604295434959115,0.13611211206108687,0.17195878131813802,3.5846669257051156,0.1746031746031746,0.12698412698412698,10,49.0,0.17195878131813802,3.5303054055102,3.4391884976918528,9,50.0,0.14904403443711023,0.8922157252412037,-0.2758307647167184,0.137913348395176,0.8539820921944222,-0.27903261261177914,0.15585092921153043,0.9386714061700021,-0.26727891467071463,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.105887869727878,-0.12240985403190019,False,False,False,False,True,False,False,False,True,True,False,True,False,True
B136,NOR3,0.15240251079277178,0.9904263473691259,-0.2782201815001144,0.16155641545983745,0.14070666977086854,0.17920499684547275,3.849832707460421,0.15873015873015872,0.1746031746031746,8,51.0,0.17920499684547275,3.081394671236529,3.051524246194905,3,56.0,0.16605493613602018,0.9791368780784391,-0.2665433529179394,0.1493178386985765,0.910458912308438,-0.27822018150011407,0.16428240021359475,0.9758698432161376,-0.2715577407914245,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.105887869727878,-0.12240985403190019,False,False,False,False,True,False,True,False,True,True,True,True,False,True
B136,MOMONLY,0.1432692887124496,0.9405900666040612,-0.2760053985147134,0.15572498966002413,0.1353268835547592,0.1837553122218587,4.842842866709951,0.047619047619047616,0.09523809523809523,41,18.0,0.1837553122218587,2.8637340216417484,2.870471999473073,5,54.0,0.13382081611611207,0.8070894370888908,-0.24979730922680443,0.14913352490256826,0.9100016837547034,-0.27600539851471373,0.16359986058716847,0.9724779955447436,-0.25582616056682883,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.105887869727878,-0.12240985403190019,False,False,False,False,True,False,True,False,True,True,False,False,False,True
B136,BAND03,0.07815970228175328,0.9420751709942095,-0.2184285030399331,0.0869829618614919,0.07407031350641868,0.091861143056434,1.779082955001532,0.06349206349206349,0.09523809523809523,30,29.0,0.091861143056434,0.8998451443149825,0.8718072281528608,20,39.0,0.08977572033380654,0.9958078683750892,-0.21053774201695974,0.07639104563374755,0.8874250166805556,-0.21842850303993344,0.0872710623862758,0.9878981582891276,-0.2111254048943988,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.105887869727878,-0.12240985403190019,False,False,False,False,True,False,True,False,False,True,True,True,False,False
