CAP,SPAN,PARTIAL,SURVIVAL,VOLSLOPE,pooled_beta_q,pooled_beta_vol,pooled_partial_q,pooled_partial_vol,call
-0.8009272885699332,-0.48226282115119506,-0.4755703681322512,-0.12775121029960326,0.8728715609439694,-0.6587519717260855,0.46538423958226327,-0.5445870462491003,0.42738594134182756,"MIXED — reported with both numbers, not rounded to a verdict"
