panel,book,n_phases,n_pass4b,n_fail4b,fragile,verdict_constant,dd_binds_every_failing_phase,dd_alone_share_of_fails,modal_fail_set,n_distinct_fail_sets,canon_pass4b,canon_fail4b,canon_MaxDD_pctile,flip_H1,flip_H2,flip_OOS,flip_DD,flip_CAGR,sens_CAGR,sens_Sharpe,sens_MaxDD,sens_H1,sens_H2,most_sensitive,CAGR_spread_pp,MaxDD_spread_pp,Sharpe_spread,n_pass4a
U56,TOP05_g075,21,4,17,True,False,True,0.8823529411764706,DD,2,False,"H2,OOS,DD",0.047619047619047616,False,True,True,True,False,0.22902800670917006,0.20423117779689898,0.3309162394777073,0.29092113487853816,0.3777282798999876,H2,4.45310274276407,7.716548068986961,0.2157066874929917,0
U56,TOP10_g075,21,3,18,True,False,True,1.0,DD,1,False,DD,0.47619047619047616,False,False,False,True,False,0.16873864147906653,0.14903516367868894,0.41683915889451334,0.23408009753912679,0.1649174062789859,MaxDD,2.6291973499542376,9.582068927439458,0.15582717249251476,0
U56,TOP20_g075,21,5,16,True,False,True,1.0,DD,1,True,-,0.8095238095238095,False,False,False,True,False,0.14317026492887855,0.16039068925045907,0.38537704242427895,0.18401618431382583,0.16944979695187307,MaxDD,1.952451658137333,8.058453011367039,0.17903907367495586,0
U56,TOP40_g075,21,7,14,True,False,False,0.07142857142857142,"DD,CAGR",3,True,-,0.9047619047619048,False,False,False,True,True,0.11042822898739274,0.1550575999486274,0.4697882538520775,0.1561805366005365,0.20753131715575868,MaxDD,1.1631710788468475,8.661470442339091,0.17367986121200518,0
U56,TOP20_g100,21,1,20,True,False,True,1.0,DD,1,False,DD,0.8571428571428571,False,False,False,True,False,0.15338700011178957,0.16797794816166312,0.39455993260128186,0.1859796436082903,0.17656143748253356,MaxDD,2.797411822607798,10.81096578899874,0.18718295602780666,0
U56,BAND03_g075,21,0,21,False,True,False,0.0,CAGR,1,False,CAGR,0.6666666666666666,False,False,False,False,False,0.07337273246323708,0.06969396773704398,0.39211223560808073,0.07313793932205852,0.12153166570224984,MaxDD,0.6409167177199082,6.2102052064548,0.07974992021129768,0
U56,BAND03_g100,21,10,11,True,False,True,1.0,DD,1,True,-,0.6666666666666666,False,False,False,True,False,0.07412670574170968,0.0749314565374129,0.394095212932605,0.07234898062160229,0.13436652410829014,MaxDD,0.8666260765383349,8.261302961072914,0.08569418511500082,0
U56,BAND06_g075,21,0,21,False,True,False,0.0,CAGR,1,False,CAGR,0.5714285714285714,False,False,False,False,False,0.06637690169242168,0.0682410478608503,0.2761895169222002,0.06405514632118967,0.13289706167597828,MaxDD,0.5646924641431905,4.838017820528895,0.07555498994845311,0
U56,RULESV2,21,0,21,False,True,False,0.0,CAGR,1,False,CAGR,0.6666666666666666,False,False,False,False,False,0.07337273246323708,0.06969396773704398,0.39211223560808073,0.07313793932205852,0.12153166570224984,MaxDD,0.6409167177199082,6.2102052064548,0.07974992021129768,0
B136,TOP05_g075,21,0,21,False,True,True,0.42857142857142855,"H2,OOS,DD",3,False,DD,0.09523809523809523,False,True,True,False,False,0.3468054590267882,0.26443947785031297,0.25326095497088946,0.2557312068012119,0.5732328288686533,H2,6.881449290648889,7.012047265078181,0.26391228812690026,0
B136,TOP10_g075,21,0,21,False,True,True,0.3333333333333333,"H2,OOS,DD",2,False,DD,0.19047619047619047,False,True,True,False,False,0.23191832776747964,0.2067103065908233,0.25499223710886815,0.130956343108407,0.38456221853100647,H2,3.9313246513737354,6.574821848032764,0.20803241961515917,0
B136,TOP20_g075,21,1,20,True,False,True,0.3,"H2,DD",3,False,DD,0.23809523809523808,False,True,True,True,False,0.17690887681492581,0.14991735614341997,0.2724593838336723,0.1284580160470571,0.2160844283928021,MaxDD,2.5712880595277987,6.860968811978541,0.15013947208790102,0
B136,TOP40_g075,21,1,20,True,False,True,0.9,DD,2,False,DD,0.5714285714285714,False,True,False,True,False,0.16554968047687774,0.1494945146384302,0.3557839033851567,0.07748837146476668,0.25331388326419163,MaxDD,2.117762888745056,8.550203271641454,0.15338621600380642,0
B136,TOP20_g100,21,0,21,False,True,True,0.3333333333333333,DD,3,False,DD,0.3333333333333333,False,True,True,False,False,0.19079603269409895,0.15808643155227578,0.27624601014871397,0.1323017908225737,0.2247075178281541,MaxDD,3.7010751863134628,9.045357312005386,0.15822438766592106,0
B136,BAND03_g075,21,0,21,False,True,False,0.0,CAGR,4,False,CAGR,0.6666666666666666,False,True,False,True,False,0.07347237010772881,0.08361408244463743,0.4707946621322745,0.10045070626837654,0.2047949061174209,MaxDD,0.5953185710252384,7.886568795942139,0.0862426800649585,0
B136,BAND03_g100,21,5,16,True,False,False,0.6875,DD,5,False,DD,0.7142857142857143,False,True,False,True,True,0.07465305732995162,0.0951208379246633,0.4826493947608635,0.10070127785265513,0.2270168339639566,MaxDD,0.8056921253496663,10.673111580467243,0.09812733355443137,0
B136,BAND06_g075,21,0,21,False,True,False,0.0,CAGR,4,False,CAGR,0.5714285714285714,False,True,False,True,False,0.09429965680604818,0.09831090179789954,0.3425391976675041,0.06205074235179553,0.22960203648063146,MaxDD,0.7796239568006014,6.514392421379334,0.10191598748438713,0
B136,RULESV2,21,0,21,False,True,False,0.0,CAGR,4,False,CAGR,0.6666666666666666,False,True,False,True,False,0.07347237010772881,0.08361408244463743,0.4707946621322745,0.10045070626837654,0.2047949061174209,MaxDD,0.5953185710252384,7.886568795942139,0.0862426800649585,0
