panel,cost_bps,chooser,kind,y,h,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,OOS_H1,OOS_H2,OOS_turn,OOS_4a,OOS_4b,live_OOS_CAGR,live_OOS_Sharpe,live_OOS_MaxDD,spy_OOS_CAGR,spy_OOS_Sharpe,spy_OOS_MaxDD
U56,0,C_SHARPE,FLAT,0.05,0.0,0.12155373609206621,1.6115940002333358,-0.11906093571173615,1.7262236905200357,1.488062927019391,2.78341948285577,True,True,0.09651574458861623,1.3012453352065745,-0.12029812214763824,0.15286966214114894,0.8750760816641813,-0.33717256724185307
U56,0,C_4aIS,FLAT,0.05,0.0,0.12155373609206621,1.6115940002333358,-0.11906093571173615,1.7262236905200357,1.488062927019391,2.78341948285577,True,True,0.09651574458861623,1.3012453352065745,-0.12029812214763824,0.15286966214114894,0.8750760816641813,-0.33717256724185307
U56,0,C_TRAIL,TRAIL,,0.1,0.1024991994999025,1.375408607741101,-0.11920412821469806,1.5452248816197454,1.1884080834714448,2.3944784205863647,True,False,0.09651574458861623,1.3012453352065745,-0.12029812214763824,0.15286966214114894,0.8750760816641813,-0.33717256724185307
U56,0,C_SHY,SHY,,0.1,0.10420011913772043,1.3906450802428068,-0.1148628974713084,1.572141398989067,1.1946246330160324,2.4117369848159735,True,False,0.09651574458861623,1.3012453352065745,-0.12029812214763824,0.15286966214114894,0.8750760816641813,-0.33717256724185307
U56,0,C_ANCHOR,NOSLEEVE,,,0.09651574458861623,1.3012453352065745,-0.12029812214763824,1.452960967666912,1.1343499505477297,1.7866966540340772,False,False,0.09651574458861623,1.3012453352065745,-0.12029812214763824,0.15286966214114894,0.8750760816641813,-0.33717256724185307
U56,5,C_SHARPE,FLAT,0.05,0.0,0.11999448448256533,1.592452955142045,-0.11926246931888229,1.7099105068481892,1.4656330289686101,2.78341948285577,True,True,0.09553693392108098,1.2889815018993998,-0.12042377450517261,0.15286966214114894,0.8750760816641813,-0.33717256724185307
U56,5,C_4aIS,FLAT,0.05,0.0,0.11999448448256533,1.592452955142045,-0.11926246931888229,1.7099105068481892,1.4656330289686101,2.78341948285577,True,True,0.09553693392108098,1.2889815018993998,-0.12042377450517261,0.15286966214114894,0.8750760816641813,-0.33717256724185307
U56,5,C_TRAIL,TRAIL,,0.1,0.10118037131075908,1.3589511993464074,-0.1194260803186763,1.5312224178043983,1.1690919596079483,2.3944784205863647,True,False,0.09553693392108098,1.2889815018993998,-0.12042377450517261,0.15286966214114894,0.8750760816641813,-0.33717256724185307
U56,5,C_SHY,SHY,,0.1,0.10286983313628872,1.3741619360585837,-0.11508518387936739,1.5580195270568082,1.1755147974111324,2.4117369848159735,True,False,0.09553693392108098,1.2889815018993998,-0.12042377450517261,0.15286966214114894,0.8750760816641813,-0.33717256724185307
U56,5,C_ANCHOR,NOSLEEVE,,,0.09553693392108098,1.2889815018993998,-0.12042377450517261,1.442495235357743,1.1199900079572,1.7866966540340772,False,False,0.09553693392108098,1.2889815018993998,-0.12042377450517261,0.15286966214114894,0.8750760816641813,-0.33717256724185307
U56,10,C_SHARPE,FLAT,0.05,0.0,0.11843731878704289,1.5732933903941368,-0.11946398807026604,1.693582154483884,1.443179830386238,2.78341948285577,True,True,0.09455896847608769,1.2767122316543114,-0.12054941914043871,0.15286966214114894,0.8750760816641813,-0.33717256724185307
U56,10,C_4aIS,FLAT,0.05,0.0,0.11843731878704289,1.5732933903941368,-0.11946398807026604,1.693582154483884,1.443179830386238,2.78341948285577,True,True,0.09455896847608769,1.2767122316543114,-0.12054941914043871,0.15286966214114894,0.8750760816641813,-0.33717256724185307
U56,10,C_TRAIL,TRAIL,,0.1,0.0998630449295348,1.3424786392160386,-0.11964801679228965,1.5172064914901233,1.1497584104412033,2.3944784205863647,True,False,0.09455896847608769,1.2767122316543114,-0.12054941914043871,0.15286966214114894,0.8750760816641813,-0.33717256724185307
U56,10,C_SHY,SHY,,0.1,0.10154107322210959,1.3576630052014442,-0.11530745468539483,1.5438832167798997,1.1563875737753067,2.4117369848159735,True,False,0.09455896847608769,1.2767122316543114,-0.12054941914043871,0.15286966214114894,0.8750760816641813,-0.33717256724185307
U56,10,C_ANCHOR,NOSLEEVE,,,0.09455896847608769,1.2767122316543114,-0.12054941914043871,1.4320251236926695,1.1056231587407939,1.7866966540340772,False,False,0.09455896847608769,1.2767122316543114,-0.12054941914043871,0.15286966214114894,0.8750760816641813,-0.33717256724185307
U56,25,C_SHARPE,FLAT,0.05,0.05,0.11391890981649389,1.5174051640727815,-0.12005910445872581,1.646089875475581,1.3775238178807179,2.5321324234734734,True,True,0.09163013641609163,1.2398733886368856,-0.12092630671374771,0.15286966214114894,0.8750760816641813,-0.33717256724185307
U56,25,C_4aIS,FLAT,0.05,0.05,0.11391890981649389,1.5174051640727815,-0.12005910445872581,1.646089875475581,1.3775238178807179,2.5321324234734734,True,True,0.09163013641609163,1.2398733886368856,-0.12092630671374771,0.15286966214114894,0.8750760816641813,-0.33717256724185307
U56,25,C_TRAIL,TRAIL,,0.1,0.09592006031806832,1.2929759626863526,-0.12031373243327115,1.475082189903239,1.0916615331636272,2.3944784205863647,True,False,0.09163013641609163,1.2398733886368856,-0.12092630671374771,0.15286966214114894,0.8750760816641813,-0.33717256724185307
U56,25,C_SHY,SHY,,0.1,0.09756393329812196,1.30807740401046,-0.1159741734936185,1.5013920126955453,1.098909571274259,2.4117369848159735,True,False,0.09163013641609163,1.2398733886368856,-0.12092630671374771,0.15286966214114894,0.8750760816641813,-0.33717256724185307
U56,25,C_ANCHOR,NOSLEEVE,,,0.09163013641609163,1.2398733886368856,-0.12092630671374771,1.4005896150793256,1.0624834759670283,1.7866966540340772,False,False,0.09163013641609163,1.2398733886368856,-0.12092630671374771,0.15286966214114894,0.8750760816641813,-0.33717256724185307
U56,50,C_SHARPE,FLAT,0.05,0.1,0.1069281378196818,1.4302005213523634,-0.12134588784810862,1.5726949565772843,1.2742770542028248,2.395793689044332,True,False,0.08676558828999292,1.1783814389985978,-0.1215542982343576,0.15286966214114894,0.8750760816641813,-0.33717256724185307
U56,50,C_4aIS,FLAT,0.05,0.1,0.1069281378196818,1.4302005213523634,-0.12134588784810862,1.5726949565772843,1.2742770542028248,2.395793689044332,True,False,0.08676558828999292,1.1783814389985978,-0.1215542982343576,0.15286966214114894,0.8750760816641813,-0.33717256724185307
U56,50,C_TRAIL,TRAIL,,0.1,0.08937830343512165,1.2102238525328948,-0.1214229459160191,1.4046455907061592,0.9945628508020355,2.3944784205863647,True,False,0.08676558828999292,1.1783814389985978,-0.1215542982343576,0.15286966214114894,0.8750760816641813,-0.33717256724185307
U56,50,C_SHY,SHY,,0.1,0.09096573285228482,1.2251743782853255,-0.11708505948844228,1.4303253885434284,1.0028400553740204,2.4117369848159735,True,False,0.08676558828999292,1.1783814389985978,-0.1215542982343576,0.15286966214114894,0.8750760816641813,-0.33717256724185307
U56,50,C_ANCHOR,NOSLEEVE,,,0.08676558828999292,1.1783814389985978,-0.1215542982343576,1.3481198190462556,0.990467431329989,1.7866966540340772,False,False,0.08676558828999292,1.1783814389985978,-0.1215542982343576,0.15286966214114894,0.8750760816641813,-0.33717256724185307
B136,0,C_SHARPE,FLAT,0.05,0.0,0.10587986932886562,1.4562027103051658,-0.12078736795948763,1.583522295890654,1.31823068879021,3.1116448862128325,True,False,0.08074281555114382,1.1313567037098642,-0.12211674782076976,0.15257181383948715,0.8736721309012504,-0.3371595330739301
B136,0,C_4aIS,FLAT,0.05,0.0,0.10587986932886562,1.4562027103051658,-0.12078736795948763,1.583522295890654,1.31823068879021,3.1116448862128325,True,False,0.08074281555114382,1.1313567037098642,-0.12211674782076976,0.15257181383948715,0.8736721309012504,-0.3371595330739301
B136,0,C_TRAIL,TRAIL,,0.1,0.08779180420346133,1.2226341380584613,-0.12092416368799319,1.409777511193175,1.0044131436080874,2.7820979068730267,True,False,0.08074281555114382,1.1313567037098642,-0.12211674782076976,0.15257181383948715,0.8736721309012504,-0.3371595330739301
B136,0,C_SHY,SHY,,0.1,0.08905904305354251,1.2343183267324749,-0.1162751204847392,1.433292221420117,1.004765283531416,2.761698528970651,True,False,0.08074281555114382,1.1313567037098642,-0.12211674782076976,0.15257181383948715,0.8736721309012504,-0.3371595330739301
