panel,family,cost,L,control_conv,ndraw,exhaustive,win_rate,tie_rate,mean,median,sd,p90,p95,p99,mx
u56,JIT,10.0,5,SYM,1630,False,0.5576687116564417,0.2,0.007142107628805336,0.008203966601543655,0.020681898089599995,0.031045330334399823,0.03973310359529547,0.04545653268760996,0.04588443004763132
u56,JIT,10.0,6,DEF,280,False,0.10714285714285714,0.45714285714285713,-0.01388616241128584,0.0,0.018046962899938755,0.0004278973600213565,0.0004278973600213565,0.0004278973600213565,0.0004278973600213565
u56,JIT,10.0,6,SYM,1680,False,0.5553571428571429,0.16666666666666666,0.00607695044045601,0.007294030782258432,0.02200114806479748,0.03368827811124753,0.04240102033845594,0.04545653268760996,0.04588443004763132
u56,JIT,10.0,8,DEF,198,False,0.13131313131313133,0.2727272727272727,-0.018227454614365767,-0.014587542215400484,0.01823649276637716,0.0004278973600213565,0.0004278973600213565,0.0004278973600213565,0.0004278973600213565
u56,JIT,10.0,8,SYM,1584,False,0.5050505050505051,0.125,0.0025618343630492064,0.00024779452622825104,0.021799736016526194,0.03006995456272743,0.038532666924755876,0.04545653268760996,0.04588443004763132
u56,JIT,25.0,3,DEF,387,False,0.0,0.627906976744186,-0.009410032310340787,0.0,0.01510722815361766,0.0,0.0,0.0,0.0
u56,JIT,25.0,3,SYM,1161,False,0.48148148148148145,0.3333333333333333,0.007496677565758058,0.0,0.02050658619210373,0.035463168729607863,0.04393154460196058,0.046316630280455184,0.046316630280455184
u56,JIT,25.0,4,DEF,368,False,0.0,0.5054347826086957,-0.013559814121825985,0.0,0.017657681967414452,0.0,0.0,0.0,0.0
u56,JIT,25.0,4,SYM,1472,False,0.48029891304347827,0.25,0.00495236924151292,0.0,0.021437048293032085,0.031122623121382142,0.039001616517823745,0.046316630280455184,0.046316630280455184
u56,JIT,25.0,5,DEF,331,False,0.0,0.4984894259818731,-0.0134166528295241,-0.0014571509440066688,0.017633614859275448,0.0,0.0,0.0,0.0
u56,JIT,25.0,5,SYM,1655,False,0.5202416918429003,0.2,0.006013225542736244,0.007543154546289621,0.021429724421837836,0.031122623121382142,0.039001616517823745,0.046316630280455184,0.046316630280455184
u56,JIT,25.0,6,DEF,290,False,0.0,0.2896551724137931,-0.020483545672335225,-0.014392021540027944,0.018652932235298608,0.0,0.0,0.0,0.0
u56,JIT,25.0,6,SYM,1740,False,0.4166666666666667,0.16666666666666666,0.00022161555864492295,0.0,0.022432175965773123,0.029145068914110395,0.03692964482461353,0.046316630280455184,0.046316630280455184
u56,JIT,25.0,8,DEF,200,False,0.0,0.165,-0.02253462814239044,-0.021828027224544466,0.018288260973940717,0.0,0.0,0.0,0.0
u56,JIT,25.0,8,SYM,1600,False,0.41,0.125,-0.0006312443926546917,0.0,0.021802475924324532,0.0284399466215155,0.035463168729607863,0.044859479336448516,0.046316630280455184
u56,PERM,10.0,3,DEF,385,False,0.35844155844155845,0.0,-0.019597196441449322,-0.032716903609119496,0.08029513945113766,0.08906783339496482,0.10107152809145184,0.11271228141611678,0.11271228141611678
u56,PERM,10.0,3,SYM,1155,False,0.30822510822510824,0.3333333333333333,0.0012475061418226042,0.0,0.08199979360481713,0.1057157398302141,0.14665666604292849,0.23287578633039446,0.30000321437677635
u56,PERM,10.0,4,DEF,356,False,0.37359550561797755,0.0,-0.013542393125121276,-0.018220970379598023,0.07281777208021402,0.09229235687069193,0.09229235687069193,0.11271228141611678,0.11271228141611678
u56,PERM,10.0,4,SYM,1424,False,0.3960674157303371,0.25,0.010764979338657037,0.0,0.08788262448273297,0.12271484200728211,0.1698308164538489,0.2424057526355412,0.30376964811325213
u56,PERM,10.0,5,DEF,329,False,0.43465045592705165,0.0,0.0011381473977888407,-0.01675014431436117,0.06983811672830945,0.09229235687069193,0.09229235687069193,0.11271228141611678,0.11271228141611678
u56,PERM,10.0,5,SYM,1645,False,0.47598784194528876,0.2,0.025747198970162713,0.0,0.09221225450629579,0.1549288565059513,0.20199621834836745,0.26282567718096606,0.30376964811325213
u56,PERM,10.0,6,DEF,299,False,0.3377926421404682,0.0,-0.00772169716848002,-0.019691796444834875,0.06149907937846937,0.08906783339496482,0.09229235687069193,0.11271228141611678,0.11271228141611678
u56,PERM,10.0,6,SYM,1794,False,0.48717948717948717,0.16666666666666666,0.024024641935833556,0.0,0.09044127423738135,0.14692800519815963,0.18239607699055638,0.24326155540258346,0.30000321437677635
u56,PERM,10.0,8,DEF,185,False,0.4972972972972973,0.0,0.013300069742710615,-0.01675014431436117,0.05623353006618654,0.09229235687069193,0.09229235687069193,0.09229235687069193,0.11271228141611678
u56,PERM,10.0,8,SYM,1480,False,0.581081081081081,0.125,0.041082848529802006,0.026609916917927023,0.09073665385784929,0.1651058505681351,0.2076792454456058,0.26425728288610617,0.30376964811325213
u56,PERM,25.0,3,DEF,389,False,0.4267352185089974,0.0,-0.009886517003283319,-0.017583435605904918,0.08036290155124894,0.09723555436739495,0.11240652618163016,0.1197315144069967,0.1197315144069967
u56,PERM,25.0,3,SYM,1167,False,0.3556126820908312,0.3333333333333333,0.009975647698476375,0.0,0.08078714135933206,0.11240652618163016,0.1445809722837272,0.2366480537787439,0.3062448587837119
u56,PERM,25.0,4,DEF,350,False,0.34,0.0,-0.011727531975178607,-0.02039326139067299,0.07341207323146513,0.09723555436739495,0.09723555436739495,0.1197315144069967,0.1197315144069967
u56,PERM,25.0,4,SYM,1400,False,0.3792857142857143,0.25,0.012488739898335545,0.0,0.08988078679135464,0.12803868495569462,0.17060464377268136,0.2576534398720879,0.3062448587837119
u56,PERM,25.0,5,DEF,325,False,0.4369230769230769,0.0,0.003519927613058684,-0.017583435605904918,0.06734830564114483,0.09723555436739495,0.09723555436739495,0.1197315144069967,0.1197315144069967
u56,PERM,25.0,5,SYM,1625,False,0.4867692307692308,0.2,0.02676198919512667,0.0,0.09044204516835139,0.15357718021628436,0.19546622281505838,0.26994025013775425,0.3062448587837119
u56,PERM,25.0,6,DEF,295,False,0.47796610169491527,0.0,0.01347913500661922,-0.017583435605904918,0.06305988942997343,0.09723555436739495,0.09723555436739495,0.1197315144069967,0.1197315144069967
u56,PERM,25.0,6,SYM,1770,False,0.5480225988700564,0.16666666666666666,0.035656166928844595,0.022510751751713798,0.09064739335740471,0.15819852477652685,0.20499804274783096,0.26994025013775425,0.3062448587837119
u56,PERM,25.0,8,DEF,206,False,0.46116504854368934,0.0,0.01238255199100437,-0.017583435605904918,0.059680173406449204,0.08787048145616738,0.09723555436739495,0.11860671640501635,0.1197315144069967
u56,PERM,25.0,8,SYM,1648,False,0.5606796116504854,0.125,0.0386743608151892,0.024670045756270464,0.0986051377627391,0.16756359768775442,0.22045827336913063,0.27438382583288257,0.3062448587837119
broad136,PHASE,10.0,3,DEF,10,True,0.2,0.0,-0.018393286570536304,-0.022491776673601915,0.023845367492632365,0.021729767237372744,0.021729767237372744,0.021729767237372744,0.021729767237372744
broad136,PHASE,10.0,3,SYM,30,True,0.23333333333333334,0.3333333333333333,-0.007798722123629987,0.0,0.025105958174960002,0.021729767237372744,0.027059319701186246,0.04330429260453914,0.04815849639853942
broad136,PHASE,10.0,4,DEF,10,True,0.1,0.0,-0.024095609090118774,-0.022491776673601915,0.018679279652972645,-0.018069622282504465,0.0018300724774341012,0.01774982828538503,0.021729767237372744
broad136,PHASE,10.0,4,SYM,40,True,0.225,0.25,-0.012176724087349166,-0.012801681284850042,0.025264220507026026,0.02008662269204775,0.02221427200681031,0.041630429227297636,0.04815849639853942
broad136,PHASE,10.0,5,DEF,5,True,0.0,0.0,-0.026509101212011464,-0.022491776673601915,0.008983010755561719,-0.022491776673601915,-0.022491776673601915,-0.022491776673601915,-0.022491776673601915
broad136,PHASE,10.0,5,SYM,25,True,0.24,0.2,-0.013795623875723884,-0.012801681284850042,0.022520039109883528,0.013626754610254577,0.02008662269204775,0.02008662269204775,0.02008662269204775
broad136,PHASE,10.0,6,DEF,1,True,0.0,0.0,-0.022491776673601915,-0.022491776673601915,,-0.022491776673601915,-0.022491776673601915,-0.022491776673601915,-0.022491776673601915
broad136,PHASE,10.0,6,SYM,6,True,0.3333333333333333,0.16666666666666666,-0.009248571114969018,-0.006400840642425021,0.022499171573969193,0.012011787589806255,0.016049205140927003,0.019279139181823605,0.02008662269204775
broad136,PHASE,25.0,3,DEF,10,True,0.2,0.0,-0.010699155457809717,-0.01708861821344343,0.021380913160713586,0.02697239329846035,0.02697239329846035,0.02697239329846035,0.02697239329846035
broad136,PHASE,25.0,3,SYM,30,True,0.23333333333333334,0.3333333333333333,-0.004378863750937282,0.0,0.022601892078181963,0.02697239329846035,0.02912591062159813,0.045016545670844385,0.05078740938322668
broad136,PHASE,25.0,4,DEF,10,True,0.1,0.0,-0.016422569826137566,-0.01708861821344343,0.016340824881025676,-0.012682517062253068,0.007144938118103603,0.023006902262389016,0.02697239329846035
broad136,PHASE,25.0,4,SYM,40,True,0.225,0.25,-0.009312241655906078,-0.005740444674958822,0.022579290530151477,0.01246684254628172,0.027168167600563776,0.043026592666574597,0.05078740938322668
broad136,PHASE,25.0,5,DEF,5,True,0.0,0.0,-0.019581986722699774,-0.01708861821344343,0.005575341479654499,-0.01708861821344343,-0.01708861821344343,-0.01708861821344343,-0.01708861821344343
broad136,PHASE,25.0,5,SYM,25,True,0.24,0.2,-0.011997636674452852,-0.013173132171374724,0.019659071393557357,0.0101706646762982,0.01246684254628172,0.01246684254628172,0.01246684254628172
broad136,PHASE,25.0,6,DEF,1,True,0.0,0.0,-0.01708861821344343,-0.01708861821344343,,-0.01708861821344343,-0.01708861821344343,-0.01708861821344343,-0.01708861821344343
broad136,PHASE,25.0,6,SYM,6,True,0.3333333333333333,0.16666666666666666,-0.009188253579852887,-0.006586566085687362,0.020499012597744785,0.009596620208802309,0.011031731377542014,0.01217982031253378,0.01246684254628172
broad136,JIT,10.0,3,DEF,384,False,0.24739583333333334,0.7526041666666666,0.010797978374355144,0.0,0.020340495420522364,0.05274152047112701,0.06287113665277634,0.06465871597895023,0.06465871597895023
broad136,JIT,10.0,3,SYM,1152,False,0.16319444444444445,0.3333333333333333,-0.005535638211221777,-3.488536902729322e-05,0.023556181452588375,0.02455790718184747,0.045627716823073414,0.06465871597895023,0.06465871597895023
broad136,JIT,10.0,4,DEF,368,False,0.32065217391304346,0.6793478260869565,0.015919136234681122,0.0,0.024625314365153684,0.06465871597895023,0.06465871597895023,0.06465871597895023,0.06465871597895023
broad136,JIT,10.0,4,SYM,1472,False,0.23641304347826086,0.25,-0.0033096743172857683,-3.488536902729322e-05,0.02834799306066688,0.042841805826747126,0.05274152047112701,0.06465871597895023,0.0725312957638008
broad136,JIT,10.0,5,DEF,331,False,0.4078549848942598,0.5921450151057401,0.018929739484880324,0.0,0.024834339731334497,0.06465871597895023,0.06465871597895023,0.06465871597895023,0.06465871597895023
broad136,JIT,10.0,5,SYM,1655,False,0.3021148036253776,0.2,-0.0012112835336239272,0.0,0.028063660406838383,0.04326296947376725,0.05274152047112701,0.06465871597895023,0.0725312957638008
broad136,JIT,10.0,6,DEF,282,False,0.5709219858156028,0.42907801418439717,0.024905246270455195,0.02455790718184747,0.024403357803898608,0.06465871597895023,0.06465871597895023,0.06465871597895023,0.06465871597895023
broad136,JIT,10.0,6,SYM,1692,False,0.41962174940898345,0.16666666666666666,0.003744933559704176,0.0,0.028119966453964994,0.04394365193713034,0.05274152047112701,0.06465871597895023,0.0725312957638008
broad136,JIT,10.0,8,DEF,194,False,0.6237113402061856,0.37628865979381443,0.028264118484050905,0.02455790718184747,0.025066402839810722,0.06465871597895023,0.06465871597895023,0.06465871597895023,0.06465871597895023
broad136,JIT,10.0,8,SYM,1552,False,0.4877577319587629,0.125,0.00588092779275492,0.0,0.029115637608403716,0.04711509725494239,0.05274152047112701,0.06465871597895023,0.0725312957638008
broad136,JIT,25.0,3,DEF,389,False,0.23393316195372751,0.7660668380462725,0.010220737808073593,0.0,0.019828140869726,0.05253630890337524,0.05253630890337524,0.06598964645032912,0.06598964645032912
broad136,JIT,25.0,3,SYM,1167,False,0.15938303341902313,0.3333333333333333,-0.008062128500529625,-0.0015662963375648875,0.024702695565732,0.026268769862285546,0.040816935382542566,0.06598964645032912,0.06598964645032912
broad136,JIT,25.0,4,DEF,353,False,0.34844192634560905,0.6515580736543909,0.015073633612927625,0.0,0.022493957519867245,0.05253630890337524,0.06598964645032912,0.06598964645032912,0.06598964645032912
broad136,JIT,25.0,4,SYM,1412,False,0.24504249291784702,0.25,-0.005163665213473657,-0.0015662963375648875,0.026545943935043774,0.03310208764445299,0.05203299621592529,0.06598964645032912,0.06598964645032912
broad136,JIT,25.0,5,DEF,327,False,0.44648318042813456,0.5535168195718655,0.02056293299193986,0.0,0.02518164998358263,0.06598964645032912,0.06598964645032912,0.06598964645032912,0.06598964645032912
broad136,JIT,25.0,5,SYM,1635,False,0.3247706422018349,0.2,-0.0013130361314138618,0.0,0.029820040025931176,0.04310637746534307,0.05253630890337524,0.06598964645032912,0.07393791204221234
broad136,JIT,25.0,6,DEF,268,False,0.5149253731343284,0.48507462686567165,0.022703166115563656,0.026268769862285546,0.024579768118463022,0.05657231016746156,0.06598964645032912,0.06598964645032912,0.06598964645032912
broad136,JIT,25.0,6,SYM,1608,False,0.38681592039800994,0.16666666666666666,0.0007489226209454503,0.0,0.028660355859387084,0.04196826093240158,0.05253630890337524,0.06598964645032912,0.07393791204221234
broad136,JIT,25.0,8,DEF,195,False,0.6564102564102564,0.3435897435897436,0.029824393409101237,0.026268769862285546,0.024640980481880383,0.06598964645032912,0.06598964645032912,0.06598964645032912,0.06598964645032912
broad136,JIT,25.0,8,SYM,1560,False,0.5064102564102564,0.125,0.0067239576614345565,0.002270553067583725,0.028163419488416986,0.044171676163278085,0.05253630890337524,0.06598964645032912,0.07393791204221234
broad136,PERM,10.0,3,DEF,384,False,0.7994791666666666,0.14322916666666666,0.09763537473345092,0.0854254884504212,0.08623475326360865,0.1923013643912328,0.25485859867968497,0.27969934094373605,0.27969934094373605
broad136,PERM,10.0,3,SYM,1152,False,0.4140625,0.3333333333333333,0.02121270071412629,0.0,0.1124734887990923,0.18034861761527332,0.1923013643912328,0.27382102510553913,0.33148660179144274
broad136,PERM,10.0,4,DEF,356,False,0.8820224719101124,0.06741573033707865,0.10758916177507676,0.105362673479099,0.08198633836564158,0.18733664432860597,0.1923013643912328,0.27969934094373605,0.27969934094373605
broad136,PERM,10.0,4,SYM,1424,False,0.46348314606741575,0.25,0.021953406785395813,0.0,0.11618617128324173,0.18218179433986292,0.1926339874503194,0.27722224705236437,0.3057777494011864
broad136,PERM,10.0,5,DEF,326,False,0.9478527607361963,0.006134969325153374,0.11230310127735411,0.105362673479099,0.08096216106625635,0.18733664432860597,0.1923013643912328,0.27969934094373605,0.27969934094373605
broad136,PERM,10.0,5,SYM,1630,False,0.4865030674846626,0.2,0.021117794223916155,0.0,0.11833520742752976,0.18218179433986292,0.19784753562596014,0.26892936750299057,0.3563273440554938
broad136,PERM,10.0,6,DEF,285,False,0.9614035087719298,0.0035087719298245615,0.10849967889254147,0.105362673479099,0.07431911284569785,0.18733664432860597,0.1923013643912328,0.27969934094373605,0.27969934094373605
broad136,PERM,10.0,6,SYM,1710,False,0.4847953216374269,0.16666666666666666,0.015085839784031474,0.0,0.11583511898185342,0.18034861761527332,0.19364103824261203,0.2588097974516207,0.3057777494011864
broad136,PERM,10.0,8,DEF,192,False,0.9895833333333334,0.0,0.10143219917631048,0.105362673479099,0.06744309295499777,0.18218179433986292,0.189570768356788,0.1923013643912328,0.27969934094373605
broad136,PERM,10.0,8,SYM,1536,False,0.4615885416666667,0.125,0.003207145388566389,0.0,0.11386175681693941,0.16798816988724807,0.18218179433986292,0.22533356019888895,0.3057777494011864
broad136,PERM,25.0,3,DEF,383,False,0.7963446475195822,0.12532637075718014,0.10093069675518501,0.10435101940160396,0.08961814092805236,0.19575531055322826,0.24906851682628972,0.2774600073542103,0.2774600073542103
broad136,PERM,25.0,3,SYM,1149,False,0.41601392515230634,0.3333333333333333,0.0245132133790212,0.0,0.11100972409279394,0.18581136891631178,0.19575531055322826,0.2774600073542103,0.3264334462226174
broad136,PERM,25.0,4,DEF,364,False,0.9038461538461539,0.038461538461538464,0.1146601362767168,0.10435101940160396,0.08394701787789197,0.19575531055322826,0.24906851682628972,0.2774600073542103,0.2774600073542103
broad136,PERM,25.0,4,SYM,1456,False,0.46153846153846156,0.25,0.025049252479495413,0.0,0.11480842638330066,0.18171594879793163,0.19803583494655339,0.2774600073542103,0.35482493675053794
broad136,PERM,25.0,5,DEF,335,False,0.9373134328358209,0.008955223880597015,0.11719181098203543,0.15855230182622582,0.07815183285227888,0.18921689221872506,0.19575531055322826,0.2774600073542103,0.2774600073542103
broad136,PERM,25.0,5,SYM,1675,False,0.47940298507462686,0.2,0.02468574123194176,0.0,0.11230293961593224,0.1814799426206566,0.19535800566126166,0.25884487201698425,0.35482493675053794
broad136,PERM,25.0,6,DEF,287,False,0.9860627177700348,0.0,0.11047595492915889,0.10435101940160396,0.07184769719034785,0.18921689221872506,0.19575531055322826,0.21807104264501498,0.24906851682628972
broad136,PERM,25.0,6,SYM,1722,False,0.4732868757259001,0.16666666666666666,0.015440217890939759,0.0,0.11362789593107755,0.17366959874020413,0.19496340561257297,0.2499700755063019,0.29543597204134264
broad136,PERM,25.0,8,DEF,200,False,0.985,0.0,0.11037300582400843,0.10435101940160396,0.0704657257198298,0.18581136891631178,0.19575531055322826,0.24906851682628972,0.2774600073542103
broad136,PERM,25.0,8,SYM,1600,False,0.46375,0.125,0.008493340107667176,0.0,0.11579917917031451,0.17260514610997424,0.19496340561257297,0.26317629831263945,0.35482493675053794
small439,PHASE,10.0,3,DEF,10,True,0.7,0.3,0.09215778036388252,0.05631599290024475,0.08576247670788231,0.18815745623452274,0.18815745623452274,0.18815745623452274,0.18815745623452274
small439,PHASE,10.0,3,SYM,30,True,0.43333333333333335,0.3333333333333333,0.04534979013928071,0.0,0.08162974742786848,0.18815745623452274,0.18815745623452274,0.18815745623452274,0.18815745623452274
small439,PHASE,10.0,4,DEF,10,True,0.9,0.1,0.12978927161078707,0.18815745623452274,0.0770867425814097,0.18815745623452274,0.18815745623452274,0.18815745623452274,0.18815745623452274
small439,PHASE,10.0,4,SYM,40,True,0.625,0.25,0.07713028260811003,0.05631599290024475,0.0822227520932183,0.18815745623452274,0.18815745623452274,0.18815745623452274,0.18815745623452274
small439,PHASE,10.0,5,DEF,5,True,1.0,0.0,0.16178916356766715,0.18815745623452274,0.05896129485369833,0.18815745623452274,0.18815745623452274,0.18815745623452274,0.18815745623452274
small439,PHASE,10.0,5,SYM,25,True,0.76,0.2,0.10561957529814497,0.131841463334278,0.07546256245695974,0.18815745623452274,0.18815745623452274,0.18815745623452274,0.18815745623452274
small439,PHASE,10.0,6,DEF,1,True,1.0,0.0,0.18815745623452274,0.18815745623452274,,0.18815745623452274,0.18815745623452274,0.18815745623452274,0.18815745623452274
small439,PHASE,10.0,6,SYM,6,True,0.8333333333333334,0.16666666666666666,0.12964746845377048,0.14572129819714666,0.06890406344893017,0.1838355454567938,0.18599650084565827,0.18772526515674984,0.18815745623452274
small439,PHASE,25.0,3,DEF,10,True,0.7,0.3,0.09518176308044231,0.06448174353416952,0.08541414133737388,0.18959310005047864,0.18959310005047864,0.18959310005047864,0.18959310005047864
small439,PHASE,25.0,3,SYM,30,True,0.43333333333333335,0.3333333333333333,0.04654139194758289,0.0,0.08187571109956814,0.18959310005047864,0.18959310005047864,0.18959310005047864,0.18959310005047864
small439,PHASE,25.0,4,DEF,10,True,0.9,0.1,0.13310038309053804,0.18959310005047864,0.07526975745030094,0.18959310005047864,0.18959310005047864,0.18959310005047864,0.18959310005047864
small439,PHASE,25.0,4,SYM,40,True,0.625,0.25,0.07837996556607121,0.06448174353416952,0.08140754074481102,0.18959310005047864,0.18959310005047864,0.18959310005047864,0.18959310005047864
small439,PHASE,25.0,5,DEF,5,True,1.0,0.0,0.16457082874721682,0.18959310005047864,0.05595149958553569,0.18959310005047864,0.18959310005047864,0.18959310005047864,0.18959310005047864
small439,PHASE,25.0,5,SYM,25,True,0.76,0.2,0.10620238338778552,0.1251113565163091,0.07419143860525357,0.18959310005047864,0.18959310005047864,0.18959310005047864,0.18959310005047864
small439,PHASE,25.0,6,DEF,1,True,1.0,0.0,0.18959310005047864,0.18959310005047864,,0.18959310005047864,0.18959310005047864,0.18959310005047864,0.18959310005047864
small439,PHASE,25.0,6,SYM,6,True,0.8333333333333334,0.16666666666666666,0.12879263613440436,0.14291283886861564,0.06896692912096429,0.18360190056794595,0.1865975003092123,0.18899398010222537,0.18959310005047864
small439,JIT,10.0,3,DEF,387,False,0.8242894056847545,0.05426356589147287,0.03077255453042504,0.024278787530918278,0.03118427350730252,0.0871162432496485,0.09007659122241465,0.09134531178217165,0.09134531178217165
small439,JIT,10.0,3,SYM,1161,False,0.4315245478036176,0.3333333333333333,0.007775184890245944,0.0,0.036471243223768685,0.053840690219692844,0.07278211249705385,0.09134531178217165,0.12779950252035432
small439,JIT,10.0,4,DEF,360,False,0.8638888888888889,0.011111111111111112,0.03194910395555444,0.024278787530918278,0.029651197905613675,0.0871162432496485,0.09134531178217165,0.09134531178217165,0.09134531178217165
small439,JIT,10.0,4,SYM,1440,False,0.4534722222222222,0.25,0.0060435071391735555,0.0,0.038946961548630345,0.05747304349926194,0.07815684894813567,0.0928559616598364,0.13202857105287746
small439,JIT,10.0,5,DEF,320,False,0.83125,0.0,0.024737628625832158,0.022335591701142687,0.02734737173520725,0.059632310079907436,0.0871162432496485,0.09134531178217165,0.09134531178217165
small439,JIT,10.0,5,SYM,1600,False,0.404375,0.2,-0.0023145633060502836,0.0,0.03983315435309391,0.04005748517109426,0.067019747985675,0.09134531178217165,0.13202857105287746
small439,JIT,10.0,6,DEF,284,False,0.8661971830985915,0.0,0.027001301293446116,0.022335591701142687,0.02754057143673431,0.0712714626193891,0.0871162432496485,0.09134531178217165,0.09134531178217165
small439,JIT,10.0,6,SYM,1704,False,0.40669014084507044,0.16666666666666666,-0.001590476792626258,0.0,0.04018201687744101,0.04589509170867995,0.0712714626193891,0.09450368115541607,0.13202857105287746
small439,JIT,10.0,8,DEF,210,False,0.8714285714285714,0.0,0.024558894301250415,0.022335591701142687,0.02529729460005673,0.05001846772504215,0.0871162432496485,0.09134531178217165,0.09134531178217165
small439,JIT,10.0,8,SYM,1680,False,0.39166666666666666,0.125,-0.005584755081903863,0.0,0.039435958432852754,0.042632725023611984,0.0596108591324489,0.08862689312731326,0.13202857105287746
small439,JIT,25.0,3,DEF,385,False,0.8389610389610389,0.03896103896103896,0.03365710915784979,0.032639640193951186,0.03197528224097965,0.08767225299780415,0.09200333010125736,0.09200333010125736,0.09200333010125736
small439,JIT,25.0,3,SYM,1155,False,0.4484848484848485,0.3333333333333333,0.01020275939093836,0.0,0.03778021146836561,0.061692077269733914,0.08039646490032423,0.0922599551546031,0.12874806295448382
small439,JIT,25.0,4,DEF,371,False,0.8598382749326146,0.005390835579514825,0.029692930068000365,0.020616267313054243,0.029737125353618648,0.07367782711133511,0.08767225299780415,0.09200333010125736,0.09200333010125736
small439,JIT,25.0,4,SYM,1484,False,0.42587601078167114,0.25,0.0037724570691513126,0.0,0.04031800687362717,0.05529701814601251,0.07371545015063086,0.09288808760520899,0.13307914005793703
small439,JIT,25.0,5,DEF,323,False,0.8668730650154799,0.0,0.029240773086186587,0.020616267313054243,0.030480191223508302,0.08767225299780415,0.08767225299780415,0.09200333010125736,0.09200333010125736
small439,JIT,25.0,5,SYM,1615,False,0.4284829721362229,0.2,0.0013846228559312307,0.0,0.04027774450955089,0.052514868661445335,0.07368911402312384,0.0942148234740789,0.13307914005793703
