panel,family,arms,window,selector,arm,FULL_CAGR,FULL_Sharpe,FULL_MaxDD,H1,H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,p4a,p4b,fail4b
U56,n,3,0,S_SHARPE,N8,0.08072149442239085,0.8074516819520585,-0.173871955592227,0.8835598517343723,0.7489933364304718,0.08438517794526823,0.8010716959869825,-0.17387195559222712,False,False,"H1,H2,OOS,CAGR"
U56,n,3,0,S_CAGR,N8,0.08072149442239085,0.8074516819520585,-0.173871955592227,0.8835598517343723,0.7489933364304718,0.08438517794526823,0.8010716959869825,-0.17387195559222712,False,False,"H1,H2,OOS,CAGR"
U56,n,3,0,DONOTHING,N5,0.06655365198078456,0.6780698775267748,-0.13827812344296675,0.6417897824797627,0.7131030774966395,0.08123926747747401,0.7722946815513176,-0.13827812344296653,False,False,"H1,H2,OOS,CAGR"
U56,n,3,1,S_SHARPE,N10,0.09137215557282308,0.8948165091705839,-0.1426211626737982,0.9889575934617506,0.8248624847021682,0.09472937270594395,0.8753216834215305,-0.14262116267379799,False,False,"H2,OOS,CAGR"
U56,n,3,1,S_CAGR,N10,0.09137215557282308,0.8948165091705839,-0.1426211626737982,0.9889575934617506,0.8248624847021682,0.09472937270594395,0.8753216834215305,-0.14262116267379799,False,False,"H2,OOS,CAGR"
U56,n,3,1,DONOTHING,N8,0.08072149442239085,0.8074516819520585,-0.173871955592227,0.8835598517343723,0.7489933364304718,0.08438517794526823,0.8010716959869825,-0.17387195559222712,False,False,"H1,H2,OOS,CAGR"
U56,n,3,2,S_SHARPE,N15,0.09529266548931004,0.8976218059389109,-0.17609537413516685,1.0411398440342587,0.7923489669384659,0.09666660987902187,0.8558865126267379,-0.17609537413516685,False,False,"H2,OOS,CAGR"
U56,n,3,2,S_CAGR,N15,0.09529266548931004,0.8976218059389109,-0.17609537413516685,1.0411398440342587,0.7923489669384659,0.09666660987902187,0.8558865126267379,-0.17609537413516685,False,False,"H2,OOS,CAGR"
U56,n,3,2,DONOTHING,N10,0.09137215557282308,0.8948165091705839,-0.1426211626737982,0.9889575934617506,0.8248624847021682,0.09472937270594395,0.8753216834215305,-0.14262116267379799,False,False,"H2,OOS,CAGR"
U56,n,3,3,S_SHARPE,N15,0.09529266548931004,0.8976218059389109,-0.17609537413516685,1.0411398440342587,0.7923489669384659,0.09666660987902187,0.8558865126267379,-0.17609537413516685,False,False,"H2,OOS,CAGR"
U56,n,3,3,S_CAGR,N20,0.10781300692901419,0.9928158017670559,-0.19516157214867125,1.0477497522775072,0.9576805420127842,0.1194703805261752,1.0291507778309292,-0.19516157214867147,False,True,-
U56,n,3,3,DONOTHING,N15,0.09529266548931004,0.8976218059389109,-0.17609537413516685,1.0411398440342587,0.7923489669384659,0.09666660987902187,0.8558865126267379,-0.17609537413516685,False,False,"H2,OOS,CAGR"
U56,n,3,4,S_SHARPE,N30,0.11671531474660557,1.067167140384482,-0.19142160329959246,1.106121657934126,1.0451280982066333,0.1309452721920239,1.120159311824435,-0.19142160329959224,False,True,-
U56,n,3,4,S_CAGR,N30,0.11671531474660557,1.067167140384482,-0.19142160329959246,1.106121657934126,1.0451280982066333,0.1309452721920239,1.120159311824435,-0.19142160329959224,False,True,-
U56,n,3,4,DONOTHING,N20,0.10781300692901419,0.9928158017670559,-0.19516157214867125,1.0477497522775072,0.9576805420127842,0.1194703805261752,1.0291507778309292,-0.19516157214867147,False,True,-
U56,n,3,5,S_SHARPE,N40,0.11601024662144943,1.0817180253444658,-0.1932606324587911,1.1587014625882313,1.0271249636122906,0.12573539471863215,1.106688284157456,-0.193260632458791,False,True,-
U56,n,3,5,S_CAGR,N40,0.11601024662144943,1.0817180253444658,-0.1932606324587911,1.1587014625882313,1.0271249636122906,0.12573539471863215,1.106688284157456,-0.193260632458791,False,True,-
U56,n,3,5,DONOTHING,N30,0.11671531474660557,1.067167140384482,-0.19142160329959246,1.106121657934126,1.0451280982066333,0.1309452721920239,1.120159311824435,-0.19142160329959224,False,True,-
U56,n,3,6,S_SHARPE,N50,0.11575741288421026,1.0938601174520415,-0.1862304172616005,1.1770340665882124,1.0339656432119768,0.12445742674492033,1.1128117534142943,-0.1862304172616006,False,True,-
U56,n,3,6,S_CAGR,N50,0.11575741288421026,1.0938601174520415,-0.1862304172616005,1.1770340665882124,1.0339656432119768,0.12445742674492033,1.1128117534142943,-0.1862304172616006,False,True,-
U56,n,3,6,DONOTHING,N40,0.11601024662144943,1.0817180253444658,-0.1932606324587911,1.1587014625882313,1.0271249636122906,0.12573539471863215,1.106688284157456,-0.193260632458791,False,True,-
U56,n,3,7,S_SHARPE,N50,0.11575741288421026,1.0938601174520415,-0.1862304172616005,1.1770340665882124,1.0339656432119768,0.12445742674492033,1.1128117534142943,-0.1862304172616006,False,True,-
U56,n,3,7,S_CAGR,N50,0.11575741288421026,1.0938601174520415,-0.1862304172616005,1.1770340665882124,1.0339656432119768,0.12445742674492033,1.1128117534142943,-0.1862304172616006,False,True,-
U56,n,3,7,DONOTHING,N50,0.11575741288421026,1.0938601174520415,-0.1862304172616005,1.1770340665882124,1.0339656432119768,0.12445742674492033,1.1128117534142943,-0.1862304172616006,False,True,-
U56,n,4,0,S_SHARPE,N10,0.09137215557282308,0.8948165091705839,-0.1426211626737982,0.9889575934617506,0.8248624847021682,0.09472937270594395,0.8753216834215305,-0.14262116267379799,False,False,"H2,OOS,CAGR"
U56,n,4,0,S_CAGR,N10,0.09137215557282308,0.8948165091705839,-0.1426211626737982,0.9889575934617506,0.8248624847021682,0.09472937270594395,0.8753216834215305,-0.14262116267379799,False,False,"H2,OOS,CAGR"
U56,n,4,0,DONOTHING,N5,0.06655365198078456,0.6780698775267748,-0.13827812344296675,0.6417897824797627,0.7131030774966395,0.08123926747747401,0.7722946815513176,-0.13827812344296653,False,False,"H1,H2,OOS,CAGR"
U56,n,4,1,S_SHARPE,N15,0.09529266548931004,0.8976218059389109,-0.17609537413516685,1.0411398440342587,0.7923489669384659,0.09666660987902187,0.8558865126267379,-0.17609537413516685,False,False,"H2,OOS,CAGR"
U56,n,4,1,S_CAGR,N15,0.09529266548931004,0.8976218059389109,-0.17609537413516685,1.0411398440342587,0.7923489669384659,0.09666660987902187,0.8558865126267379,-0.17609537413516685,False,False,"H2,OOS,CAGR"
U56,n,4,1,DONOTHING,N8,0.08072149442239085,0.8074516819520585,-0.173871955592227,0.8835598517343723,0.7489933364304718,0.08438517794526823,0.8010716959869825,-0.17387195559222712,False,False,"H1,H2,OOS,CAGR"
U56,n,4,2,S_SHARPE,N15,0.09529266548931004,0.8976218059389109,-0.17609537413516685,1.0411398440342587,0.7923489669384659,0.09666660987902187,0.8558865126267379,-0.17609537413516685,False,False,"H2,OOS,CAGR"
U56,n,4,2,S_CAGR,N20,0.10781300692901419,0.9928158017670559,-0.19516157214867125,1.0477497522775072,0.9576805420127842,0.1194703805261752,1.0291507778309292,-0.19516157214867147,False,True,-
U56,n,4,2,DONOTHING,N10,0.09137215557282308,0.8948165091705839,-0.1426211626737982,0.9889575934617506,0.8248624847021682,0.09472937270594395,0.8753216834215305,-0.14262116267379799,False,False,"H2,OOS,CAGR"
U56,n,4,3,S_SHARPE,N30,0.11671531474660557,1.067167140384482,-0.19142160329959246,1.106121657934126,1.0451280982066333,0.1309452721920239,1.120159311824435,-0.19142160329959224,False,True,-
U56,n,4,3,S_CAGR,N30,0.11671531474660557,1.067167140384482,-0.19142160329959246,1.106121657934126,1.0451280982066333,0.1309452721920239,1.120159311824435,-0.19142160329959224,False,True,-
U56,n,4,3,DONOTHING,N15,0.09529266548931004,0.8976218059389109,-0.17609537413516685,1.0411398440342587,0.7923489669384659,0.09666660987902187,0.8558865126267379,-0.17609537413516685,False,False,"H2,OOS,CAGR"
U56,n,4,4,S_SHARPE,N40,0.11601024662144943,1.0817180253444658,-0.1932606324587911,1.1587014625882313,1.0271249636122906,0.12573539471863215,1.106688284157456,-0.193260632458791,False,True,-
U56,n,4,4,S_CAGR,N40,0.11601024662144943,1.0817180253444658,-0.1932606324587911,1.1587014625882313,1.0271249636122906,0.12573539471863215,1.106688284157456,-0.193260632458791,False,True,-
U56,n,4,4,DONOTHING,N20,0.10781300692901419,0.9928158017670559,-0.19516157214867125,1.0477497522775072,0.9576805420127842,0.1194703805261752,1.0291507778309292,-0.19516157214867147,False,True,-
U56,n,4,5,S_SHARPE,N50,0.11575741288421026,1.0938601174520415,-0.1862304172616005,1.1770340665882124,1.0339656432119768,0.12445742674492033,1.1128117534142943,-0.1862304172616006,False,True,-
