panel,book,gross,hold,turnover_yr,heldset_fidelity,forced_share,forced_decisions,mean_names_in,mean_band_in,max_name_w,med_name_w,mean_gross,mean_risk_gross,mean_sweep_w,max_row_sum
U56,CAP2,0.75,0,3.5063829420832278,1.0,0.0,0,38.44516853932584,38.450337078651685,0.027381432403730484,0.017156209551694893,0.9999999999999998,0.6560925471605975,0.3439074528394024,1.0000000000000013
U56,CAP2,0.75,10,3.4881904377855544,0.9984637385086823,0.0021929696658637443,77,38.52966292134831,38.450337078651685,0.027381432403730484,0.017130743953000738,0.9999999999999998,0.6569805771643568,0.3430194228356431,1.0000000000000013
U56,CAP2,0.75,21,3.375739105594578,0.9922451481103166,0.010978147762747139,399,38.87191011235955,38.450337078651685,0.027381432403730484,0.017045454545454544,0.9999999999999998,0.6604693404648898,0.3395306595351101,1.0000000000000013
U56,CAP2,0.75,42,3.1741375288410816,0.9817895812053116,0.02539606583152462,929,39.44696629213483,38.450337078651685,0.027381432403730484,0.01696942285579422,1.0,0.6658615545085064,0.3341384454914935,1.0000000000000013
U56,CAP2,0.75,63,3.033418170923384,0.9704759959141982,0.04053637225266251,1508,40.06943820224719,38.450337078651685,0.027381432403730484,0.01667993655084973,1.0,0.6711825614660958,0.32881743853390405,1.0000000000000013
U56,CAP2,1.0,0,3.9918738682526254,1.0,0.0,0,38.44516853932584,38.450337078651685,0.02918030310500747,0.02,0.9999999999999996,0.7500522904110477,0.249947709588952,1.0000000000000007
U56,CAP2,1.0,10,3.9755070472816305,0.9984637385086823,0.0021929696658637443,77,38.52966292134831,38.450337078651685,0.02918030310500747,0.02,0.9999999999999996,0.7517174388135857,0.24828256118641404,1.0000000000000013
U56,CAP2,1.0,21,3.8586612685663706,0.9922451481103166,0.010978147762747139,399,38.87191011235955,38.450337078651685,0.02918030310500747,0.02,0.9999999999999996,0.7584099948303504,0.2415900051696492,1.0000000000000007
U56,CAP2,1.0,42,3.638624829883076,0.9817895812053116,0.02539606583152462,929,39.44696629213483,38.450337078651685,0.02918030310500747,0.02,0.9999999999999996,0.7692959284657962,0.23070407153420347,1.000000000000001
U56,CAP2,1.0,63,3.5043859887753444,0.9704759959141982,0.04053637225266251,1508,40.06943820224719,38.450337078651685,0.02918030310500747,0.02,0.9999999999999996,0.781368479601719,0.21863152039828074,1.000000000000001
U56,CAND,0.75,0,4.39457281063272,1.0,0.0,0,38.44516853932584,38.450337078651685,0.16905762295184193,0.01715700329088208,0.9999999999999998,0.7307389305908643,0.2692610694091357,1.0000000000000013
U56,CAND,0.75,10,4.353240288856823,0.9984637385086823,0.0021929696658637443,77,38.52966292134831,38.450337078651685,0.16905762295184193,0.017131629169957422,0.9999999999999998,0.7308265441786522,0.26917345582134766,1.0000000000000013
U56,CAND,0.75,21,4.132032740195266,0.9922451481103166,0.010978147762747139,399,38.87191011235955,38.450337078651685,0.14350475250724665,0.017045454545454544,1.0,0.7311871123700073,0.26881288762999245,1.0000000000000013
U56,CAND,0.75,42,3.8057460848940003,0.9817895812053116,0.02539606583152462,929,39.44696629213483,38.450337078651685,0.12911213246426792,0.01697016718134149,1.0,0.731686077460058,0.2683139225399418,1.0000000000000013
U56,CAND,0.75,63,3.5480043598141573,0.9704759959141982,0.04053637225266251,1508,40.06943820224719,38.450337078651685,0.12911213246426792,0.016680714439140397,1.0,0.7321475261045323,0.2678524738954676,1.0000000000000013
U56,CAND,1.0,0,5.679032812388824,1.0,0.0,0,38.44516853932584,38.450337078651685,0.22277389017616123,0.02285753659022946,1.0,0.9740067395142837,0.025993260485716384,1.0000000000000013
U56,CAND,1.0,10,5.6232567537566425,0.9984637385086823,0.0021929696658637443,77,38.52966292134831,38.450337078651685,0.22277389017616123,0.022823404045576107,1.0,0.9741249316038747,0.025875068396125536,1.0000000000000013
U56,CAND,1.0,21,5.3247970298493295,0.9922451481103166,0.010978147762747139,399,38.87191011235955,38.450337078651685,0.1902273910331859,0.022727272727272728,1.0,0.9746084481186168,0.02539155188138347,1.0000000000000013
U56,CAND,1.0,42,4.8861247738556575,0.9817895812053116,0.02539606583152462,929,39.44696629213483,38.450337078651685,0.17240926082273056,0.02261180280159296,1.0,0.9752712726734112,0.024728727326588908,1.0000000000000013
U56,CAND,1.0,63,4.531164661326823,0.9704759959141982,0.04053637225266251,1508,40.06943820224719,38.450337078651685,0.17240926082273056,0.02222883883942337,1.0,0.9758906263533123,0.0241093736466878,1.0000000000000013
B136,CAP2,0.75,0,4.675125426436814,1.0,0.0,0,93.19222122302158,93.22009892086331,0.02502299341834478,0.007142857142857143,1.0000000000000004,0.728325017481858,0.2716749825181422,1.0000000000000022
B136,CAP2,0.75,10,4.616210722273877,0.9983263389288569,0.002413831277284957,211,93.41771582733813,93.22009892086331,0.024999270641877375,0.007136860491659652,1.0000000000000004,0.7287855007759062,0.2712144992240941,1.0000000000000022
B136,CAP2,0.75,21,4.382818606601674,0.9915617505995203,0.012080898405102148,1079,94.3318345323741,93.22009892086331,0.024999270641877375,0.007088909578766739,1.0000000000000004,0.7305122396003199,0.2694877603996805,1.0000000000000027
B136,CAP2,0.75,42,3.9807058541316986,0.9790401012523314,0.0294772528792416,2660,96.02270683453237,93.22009892086331,0.026776208573792603,0.007009345794392523,1.0000000000000004,0.733311668607315,0.2666883313926853,1.0000000000000024
B136,CAP2,0.75,63,3.6972825443444264,0.9659738875566214,0.04698855289143525,4299,97.78709532374101,93.22009892086331,0.024557106605685275,0.00693697079415335,1.0000000000000004,0.736211490115807,0.2637885098841933,1.0000000000000024
B136,CAP2,1.0,0,5.829629100658773,1.0,0.0,0,93.19222122302158,93.22009892086331,0.02502299341834478,0.009523809523809525,1.0000000000000009,0.9563154568940531,0.0436845431059477,1.0000000000000033
B136,CAP2,1.0,10,5.754170533476321,0.9983263389288569,0.002413831277284957,211,93.41771582733813,93.22009892086331,0.024999270641877375,0.009513783599544193,1.0000000000000009,0.9570213508207667,0.04297864917923401,1.0000000000000036
B136,CAP2,1.0,21,5.474259294545295,0.9915617505995203,0.012080898405102148,1079,94.3318345323741,93.22009892086331,0.024999270641877375,0.009450563100057043,1.0000000000000009,0.9602054282571632,0.03979457174283765,1.0000000000000033
B136,CAP2,1.0,42,4.9765579574996925,0.9790401012523314,0.0294772528792416,2660,96.02270683453237,93.22009892086331,0.026776208573792603,0.009345794392523364,1.0000000000000009,0.9666684414424401,0.03333155855756078,1.0000000000000036
B136,CAP2,1.0,63,4.635615004671599,0.9659738875566214,0.04698855289143525,4299,97.78709532374101,93.22009892086331,0.02495237998409575,0.009247333166301771,1.0000000000000009,0.9726925910465063,0.02730740895349465,1.0000000000000036
B136,CAND,0.75,0,4.906022705624988,1.0,0.0,0,93.19222122302158,93.22009892086331,0.11161841122343945,0.007142857142857143,1.0000000000000004,0.7416875201479869,0.25831247985201333,1.0000000000000022
B136,CAND,0.75,10,4.83935180752627,0.9983263389288569,0.002413831277284957,211,93.41771582733813,93.22009892086331,0.11161841122343945,0.007136860491659652,1.0000000000000004,0.7417519721296741,0.258248027870326,1.0000000000000022
B136,CAND,0.75,21,4.543281328371113,0.9915617505995203,0.012080898405102148,1079,94.3318345323741,93.22009892086331,0.0923096923519878,0.007088909578766739,1.0000000000000004,0.7420029587152238,0.2579970412847765,1.0000000000000027
B136,CAND,0.75,42,4.0807148742498764,0.9790401012523314,0.0294772528792416,2660,96.02270683453237,93.22009892086331,0.07068161470142022,0.007009345794392523,1.0000000000000004,0.7423718650743693,0.257628134925631,1.0000000000000024
B136,CAND,0.75,63,3.755340196894436,0.9659738875566214,0.04698855289143525,4299,97.78709532374101,93.22009892086331,0.05561333735868724,0.00693697079415335,1.0000000000000004,0.7426679712814606,0.2573320287185397,1.0000000000000024
B136,CAND,1.0,0,6.316743996025918,1.0,0.0,0,93.19222122302158,93.22009892086331,0.14834160644380273,0.009523809523809525,1.0000000000000009,0.9886497425421296,0.011350257457871323,1.0000000000000033
