uni,book,g,B,cost,CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,TO,gross,bind_rate,m_H1,m_H2,m_OOS,m_DD,m_CAGR,binds,z,f4b,p4b,p4b_oos,p4a,arm
universe.json(56),C2/CAND20,0.55,inf,5,0.09667403550854692,1.1346161276460878,-0.1358298961788278,1.1330468202157749,1.142296137963919,1.0378908661498152,0.10897764792171483,1.2087847949111317,-0.13582989617882757,7.0850720808473255,0.5258312214559021,0.0,0.1764281295539465,0.30574979052927365,0.3243661254588679,0.06647383902521503,-0.010124934219058149,CAGR,-1.0124934219058148,CAGR,False,True,True,g0.55/Binf
universe.json(56),C2/CAND20,0.55,inf,10,0.09279784279146286,1.0927791911065659,-0.1361726219827033,1.0880968273172784,1.102884922909251,0.9927801725526892,0.10507962662198311,1.1692276745718149,-0.13617262198270297,7.0850720808473255,0.5258312214559021,0.0,0.13147813665545005,0.2663385754746057,0.2848090051195511,0.06613111322133952,-0.014001126936142208,CAGR,-1.4001126936142207,CAGR,False,False,True,g0.55/Binf
universe.json(56),C2/CAND20,0.55,inf,25,0.08124928311583957,0.9670195176244326,-0.13720032148765282,0.9529524494988615,0.9844343277850258,0.8571843339899259,0.09346560794606362,1.0503192373494068,-0.13720032148765282,7.0850720808473255,0.5258312214559021,0.0,-0.0036662411629668767,0.14788798035038053,0.16590056789714303,0.06510341371639,-0.0255496866117655,CAGR,-2.55496866117655,"H1,CAGR",False,False,True,g0.55/Binf
universe.json(56),C2/CAND20,0.55,0.3,5,0.09667403550854692,1.1346161276460878,-0.1358298961788278,1.1330468202157749,1.142296137963919,1.0378908661498152,0.10897764792171483,1.2087847949111317,-0.13582989617882757,7.0850720808473255,0.5258312214559021,0.0,0.1764281295539465,0.30574979052927365,0.3243661254588679,0.06647383902521503,-0.010124934219058149,CAGR,-1.0124934219058148,CAGR,False,True,True,g0.55/B0.30
universe.json(56),C2/CAND20,0.55,0.3,10,0.09279784279146286,1.0927791911065659,-0.1361726219827033,1.0880968273172784,1.102884922909251,0.9927801725526892,0.10507962662198311,1.1692276745718149,-0.13617262198270297,7.0850720808473255,0.5258312214559021,0.0,0.13147813665545005,0.2663385754746057,0.2848090051195511,0.06613111322133952,-0.014001126936142208,CAGR,-1.4001126936142207,CAGR,False,False,True,g0.55/B0.30
universe.json(56),C2/CAND20,0.55,0.3,25,0.08124928311583957,0.9670195176244326,-0.13720032148765282,0.9529524494988615,0.9844343277850258,0.8571843339899259,0.09346560794606362,1.0503192373494068,-0.13720032148765282,7.0850720808473255,0.5258312214559021,0.0,-0.0036662411629668767,0.14788798035038053,0.16590056789714303,0.06510341371639,-0.0255496866117655,CAGR,-2.55496866117655,"H1,CAGR",False,False,True,g0.55/B0.30
universe.json(56),C2/CAND20,0.55,0.2,5,0.09664656385678083,1.1348030123551,-0.1365777437171709,1.1319396725161412,1.14358558179271,1.0366350849988029,0.10904943911798037,1.210031288788855,-0.1365777437171709,7.074198007318821,0.5254783522793989,0.008213552361396304,0.17532098185431289,0.3070392343580648,0.32561261933659114,0.06572599148687192,-0.010152405870824235,CAGR,-1.0152405870824235,CAGR,False,True,True,g0.55/B0.20
universe.json(56),C2/CAND20,0.55,0.2,10,0.09277638001298216,1.0930073537648948,-0.13690197870848986,1.0869972225226021,1.1042444786233603,0.9915337102093623,0.10515940931153622,1.1705391165101788,-0.13690197870849008,7.074198007318821,0.5254783522793989,0.008213552361396304,0.13037853186077375,0.267698131188715,0.28612044705791506,0.06540175649555297,-0.014022589714622904,CAGR,-1.4022589714622904,CAGR,False,False,True,g0.55/B0.20
universe.json(56),C2/CAND20,0.55,0.2,25,0.08124561040082612,0.9673748274253,-0.1378742482308679,0.9518813522238398,0.9860058621180096,0.8559719641244274,0.09356903931589522,1.0518271797906937,-0.13787424823086813,7.074198007318821,0.5254783522793989,0.008213552361396304,-0.004737338437988514,0.14945951468336427,0.16740851033842996,0.06442948697317491,-0.02555335932677895,CAGR,-2.555335932677895,"H1,CAGR",False,False,True,g0.55/B0.20
universe.json(56),C2/CAND20,0.55,0.1,5,0.095532407816864,1.138217899679154,-0.12862086120624228,1.1178106352268562,1.1617042209287909,1.0192384488053106,0.10909398756883015,1.2288538438695418,-0.1286208612062425,6.810864538333263,0.5181633974984194,0.19917864476386038,0.16119194456502783,0.3251578734941456,0.344435174417278,0.07368287399780055,-0.01126656191074106,CAGR,-1.126656191074106,CAGR,False,True,True,g0.55/B0.10
universe.json(56),C2/CAND20,0.55,0.1,10,0.09180992997237736,1.0973963617146434,-0.12887115735100896,1.073820276552716,1.123387481079386,0.9751627631229117,0.10535623927095283,1.1903170325186971,-0.12887115735100874,6.810864538333263,0.5181633974984194,0.19917864476386038,0.1172015858908877,0.28684113364474073,0.30589836306643337,0.07343257785303386,-0.01498903975522771,CAGR,-1.4989039755227709,CAGR,False,False,True,g0.55/B0.10
universe.json(56),C2/CAND20,0.55,0.1,25,0.08071646628886042,0.9746987578341176,-0.12962178282823045,0.9415857781690568,1.008226508119445,0.8427034392168521,0.09421666338046886,1.0744758723049026,-0.1296217828282309,6.810864538333263,0.5181633974984194,0.19917864476386038,-0.01503291249277161,0.17168016068479974,0.19005720285263883,0.07268195237581238,-0.026082503438744645,CAGR,-2.6082503438744644,"H1,CAGR",False,False,True,g0.55/B0.10
universe.json(56),C2/CAND20,0.65,inf,5,0.11440801664508227,1.1347048115979639,-0.15940703944636647,1.1330800755078771,1.1424486200722865,1.037890580560934,0.12912484498932275,1.2089365929562619,-0.1594070394463667,8.358963260563886,0.6213324281499256,0.0,0.17646138484604879,0.30590227263764125,0.3245179235039981,0.04289669575767635,0.0076090469174772,CAGR,0.7609046917477199,-,True,True,False,g0.65/Binf
universe.json(56),C2/CAND20,0.65,inf,10,0.10976279973897474,1.092949780098015,-0.15980077492279265,1.0882090299821607,1.1031211277417439,0.9928587358662753,0.12444473832287728,1.1694631418988386,-0.15980077492279265,8.358963260563886,0.6213324281499256,0.0,0.13159033932033237,0.2665747803070986,0.2850444724465748,0.04250296028125017,0.0029638300113696697,CAGR,0.296383001136967,-,True,True,False,g0.65/Binf
universe.json(56),C2/CAND20,0.65,inf,25,0.0959401926016783,0.9674368051988338,-0.1609813315482016,0.9533027017854863,0.9849225166944847,0.8575006952893957,0.11051769982704562,1.0508065267129985,-0.16098133154820182,8.358963260563886,0.6213324281499256,0.0,-0.003315988876342102,0.14837616925983943,0.16638785726073468,0.04132240365584122,-0.010858777125926769,CAGR,-1.0858777125926768,"H1,CAGR",False,True,False,g0.65/Binf
universe.json(56),C2/CAND20,0.65,0.3,5,0.1143963953487297,1.1346527009580607,-0.1594070394463668,1.1329776566555445,1.1424486200722865,1.0377646189247431,0.12912484498932275,1.2089365929562619,-0.1594070394463667,8.35818479025774,0.6213023880234095,0.001026694045174538,0.17635896599371614,0.30590227263764125,0.3245179235039981,0.04289669575767602,0.007597425621124629,CAGR,0.7597425621124628,-,True,True,False,g0.65/B0.30
universe.json(56),C2/CAND20,0.65,0.3,10,0.10975165112475982,1.0928987284459182,-0.15980077492279254,1.0881079920389816,1.1031211277417439,0.9927345356877564,0.12444473832287728,1.1694631418988386,-0.15980077492279265,8.35818479025774,0.6213023880234095,0.001026694045174538,0.1314893013771532,0.2665747803070986,0.2850444724465748,0.04250296028125028,0.002952681397154752,CAGR,0.2952681397154752,-,True,True,False,g0.65/B0.30
universe.json(56),C2/CAND20,0.65,0.3,25,0.09593044135112039,0.9673893884537631,-0.1609813315482017,0.9532069383138467,0.9849225166944847,0.8573829705527047,0.11051769982704562,1.0508065267129985,-0.16098133154820182,8.35818479025774,0.6213023880234095,0.001026694045174538,-0.0034117523479816336,0.14837616925983943,0.16638785726073468,0.04132240365584111,-0.010868528376484679,CAGR,-1.0868528376484679,"H1,CAGR",False,True,False,g0.65/B0.30
universe.json(56),C2/CAND20,0.65,0.2,5,0.11433596306567995,1.1348574598078833,-0.16093374877869038,1.1307834735566245,1.1446779366132274,1.03531511825612,0.1292723111618943,1.2110942671517984,-0.1609337487786907,8.333340595167044,0.6204985880941538,0.01642710472279261,0.1741647828947961,0.3081315891785821,0.3266755976995346,0.041369986425352445,0.007536993338074879,CAGR,0.7536993338074879,-,True,True,False,g0.65/B0.20
universe.json(56),C2/CAND20,0.65,0.2,10,0.10970519871246709,1.0931927728046305,-0.1612933295374126,1.0859543602310036,1.1054834668825837,0.9903301353966528,0.12461038635800481,1.1717439182207268,-0.1612933295374125,8.333340595167044,0.6204985880941538,0.01642710472279261,0.1293356695691752,0.2689371194479384,0.287325248768463,0.04101040566663022,0.002906228984862022,CAGR,0.2906228984862022,-,True,True,False,g0.65/B0.20
universe.json(56),C2/CAND20,0.65,0.2,25,0.09592527885614155,0.9679564860266596,-0.16237151107943482,0.9511820208587222,0.9876878848115996,0.8551210978741146,0.11073701800517766,1.0534605539844442,-0.16237151107943504,8.333340595167044,0.6204985880941538,0.01642710472279261,-0.005436669803106198,0.15114153737695435,0.1690418845321804,0.03993222412460801,-0.010873690871463518,CAGR,-1.0873690871463517,"H1,CAGR",False,True,False,g0.65/B0.20
universe.json(56),C2/CAND20,0.65,0.1,5,0.11160103170995672,1.1368264800114298,-0.14836323276164132,1.1161460270905978,1.1604890068054614,1.0155737277106183,0.12780005744603917,1.2291354034263315,-0.14836323276164132,7.7611109156511695,0.6045015419512034,0.3932238193018481,0.15952733642876948,0.3239426593708161,0.34471673397406777,0.053940502442401506,0.004802061982351655,CAGR,0.48020619823516547,-,True,True,False,g0.65/B0.10
universe.json(56),C2/CAND20,0.65,0.1,10,0.10729833072943995,1.0970185243716934,-0.14863450256206212,1.073156247366607,1.123206325299141,0.9725577012489197,0.12347263942024544,1.1915818868330554,-0.1486345025620619,7.7611109156511695,0.6045015419512034,0.3932238193018481,0.11653755670477861,0.2866599778644958,0.30716321738079166,0.0536692326419807,0.0004993610018348832,CAGR,0.04993610018348832,-,True,True,False,g0.65/B0.10
universe.json(56),C2/CAND20,0.65,0.1,25,0.09448764065859439,0.9773778181883603,-0.149447998249701,0.9439451805943352,1.011160033353473,0.8432997034343335,0.11058750636298909,1.078702987973042,-0.14944799824970134,7.7611109156511695,0.6045015419512034,0.3932238193018481,-0.012673510067493177,0.17461368591882764,0.19428431852077832,0.052855736954341814,-0.012311329069010682,CAGR,-1.2311329069010681,"H1,CAGR",False,True,True,g0.65/B0.10
universe.json(56),C2/CAND20,0.75,inf,5,0.13216910428410045,1.134770638171939,-0.1826417237423944,1.1330906239303653,1.142578995184623,1.0378683681880745,0.14935123323936805,1.2090645992246078,-0.1826417237423943,9.632867058472206,0.7168040100062945,0.0,0.17647193326853694,0.30603264774997774,0.3246459297723441,0.01966201146164842,0.02537013455649538,DD,1.966201146164842,-,True,True,False,g0.75/Binf
universe.json(56),C2/CAND20,0.75,inf,10,0.12673280783822172,1.0930789903925346,-0.1830832162946141,1.0882783023843388,1.103317986822134,0.9928957406191273,0.14386392023085048,1.1696570016117327,-0.18308321629461433,9.632867058472206,0.7168040100062945,0.0,0.1316596117225104,0.2667716393874886,0.2852383321594689,0.01922051890942872,0.01993383811061665,DD,1.9220518909428719,-,True,True,False,g0.75/Binf
universe.json(56),C2/CAND20,0.75,inf,25,0.11057625217928813,0.9677569750642794,-0.18440685196773077,0.9535491122545512,0.9853195139547736,0.8577163674140934,0.12755490616987974,1.0511986264801185,-0.18440685196773066,9.632867058472206,0.7168040100062945,0.0,-0.0030695784072771737,0.14877316652012829,0.16677995702785475,0.017896883236312056,0.003777282451683059,H1,-0.061391568145543474,H1,False,True,False,g0.75/Binf
universe.json(56),C2/CAND20,0.75,0.3,5,0.13216712400283148,1.1350428012049167,-0.18288212642483415,1.1323579272765232,1.1437160424143187,1.0370329293348257,0.14946537621634493,1.2101487883659527,-0.18288212642483437,9.624360673795243,0.7165210220030759,0.006160164271047228,0.17573923661469482,0.3071696949796734,0.32573011891368897,0.019421608779208677,0.025368154275226415,DD,1.9421608779208677,-,True,True,False,g0.75/B0.30
universe.json(56),C2/CAND20,0.75,0.3,10,0.12673560586786348,1.0933747651561057,-0.18331555123016163,1.087550568542663,1.1044938109361035,0.992066513995122,0.1439836570609494,1.1707772851207956,-0.18331555123016152,9.624360673795243,0.7165210220030759,0.006160164271047228,0.1309318778808346,0.26794746350145826,0.2863586156685318,0.01898818397388119,0.01993663614025841,DD,1.898818397388119,-,True,True,False,g0.75/B0.30
universe.json(56),C2/CAND20,0.75,0.3,25,0.11059312880431604,0.9681251871853047,-0.18461501197127583,0.9528404766550314,0.9866115649698324,0.8569101730990106,0.12769110457363397,1.0524271345686558,-0.18461501197127572,9.624360673795243,0.7165210220030759,0.006160164271047228,-0.0037782140067970094,0.1500652175351871,0.168008465116392,0.01768872323276699,0.003794159076710976,H1,-0.07556428013594019,H1,False,True,False,g0.75/B0.30
universe.json(56),C2/CAND20,0.75,0.2,5,0.13205915253141431,1.135920019927009,-0.18379231432821508,1.1289958163789509,1.1481433675462278,1.0332459794663253,0.1497614866694048,1.2144674863465532,-0.18379231432821486,9.576638270696575,0.715021077692979,0.029774127310061602,0.1723771257171225,0.3115970201115825,0.33004881689428944,0.018511420875827744,0.025260182803809247,DD,1.8511420875827744,-,True,True,False,g0.75/B0.20
universe.json(56),C2/CAND20,0.75,0.2,10,0.12665499733638463,1.0943878613654252,-0.1841821554217914,1.0842882952594883,1.109094721782967,0.9883882800253139,0.14431212958842998,1.17525563331696,-0.1841821554217915,9.576638270696575,0.715021077692979,0.029774127310061602,0.12766960459765997,0.2725483743483217,0.29083696386469615,0.01812157978225143,0.019856027608779567,DD,1.812157978225143,-,True,True,False,g0.75/B0.20
universe.json(56),C2/CAND20,0.75,0.2,25,0.1105931393540236,0.9695506530844471,-0.1853509944345223,0.9498814107952802,0.9917386221629498,0.8535615565503134,0.12811486236267755,1.0573897715515543,-0.1853509944345222,9.576638270696575,0.715021077692979,0.029774127310061602,-0.0067372798665481515,0.15519227472830455,0.17297110209929056,0.016952740769520525,0.003794169626418528,H1,-0.13474559733096303,H1,False,True,False,g0.75/B0.20
universe.json(56),C2/CAND20,0.75,0.1,5,0.126706650336319,1.1360249522988273,-0.1668990417037608,1.1093926813508397,1.1647330411407673,1.0073962151658773,0.14599815688260853,1.2337649334387846,-0.1668990417037609,8.482396156419512,0.6833875297248462,0.502053388090349,0.15277399068901132,0.32818669370612197,0.3493462639865208,0.035404693500282025,0.019907680608713937,CAGR,1.9907680608713938,-,True,True,False,g0.75/B0.10
universe.json(56),C2/CAND20,0.75,0.1,10,0.1219414430448591,1.0977082682481165,-0.1671910879540629,1.0678888343880002,1.1289605771048556,0.965916894061957,0.1412004562548519,1.1976730657148198,-0.16719108795406268,8.482396156419512,0.6833875297248462,0.502053388090349,0.11127014372617183,0.29241422967021036,0.313254396262556,0.03511264724997992,0.015142473317254032,CAGR,1.5142473317254033,-,True,True,False,g0.75/B0.10
universe.json(56),C2/CAND20,0.75,0.1,25,0.10776372995100303,0.982558558158262,-0.16806685520685072,0.9431543325548302,1.0214610906441812,0.8412867348899179,0.12692486834832373,1.089195981094403,-0.16806685520685083,8.482396156419512,0.6833875297248462,0.502053388090349,-0.013464358106998198,0.18491474320953594,0.2047773116421392,0.034236879997192105,0.0009647602233979619,H1,-0.26928716213996395,H1,False,True,False,g0.75/B0.10
universe.json(56),C2/CAND20,0.85,inf,5,0.14994789621052673,1.1348109319302977,-0.20553480534260893,1.133075446093066,1.142684923806144,1.0378205929996858,0.16964646102694547,1.2091668247570595,-0.20553480534260882,10.909244844240561,0.8122469779493156,0.0,0.17645675543123773,0.30613857637149877,0.3247481553047957,-0.0032310701385661056,0.043148926482921665,DD,-0.32310701385661056,DD,False,False,False,g0.85/Binf
universe.json(56),C2/CAND20,0.85,inf,10,0.14369707828360512,1.0931615063623505,-0.20602097368077565,1.0882985888053918,1.1034708491751009,0.9928838929354143,0.1633254112786766,1.169805355262927,-0.2060209736807751,10.909244844240561,0.8122469779493156,0.0,0.1316798981435634,0.26692450174045557,0.2853866858106633,-0.0037172384767328315,0.03689810855600005,DD,-0.37172384767328315,DD,False,False,False,g0.85/Binf
universe.json(56),C2/CAND20,0.85,inf,25,0.12514283220139277,0.9679667617432356,-0.2074784260843131,0.9536764290513353,0.9856137423519368,0.8578129855432176,0.14456158600002822,1.0514859203571376,-0.20747842608431333,10.909244844240561,0.8122469779493156,0.0,-0.0029422616104930466,0.14906739491729148,0.16706725090487384,-0.005174690880270283,0.018343862473787706,DD,-0.5174690880270283,"H1,DD",False,False,False,g0.85/Binf
universe.json(56),C2/CAND20,0.85,0.3,5,0.14991713916246363,1.1350829060528436,-0.20647547003220967,1.1318020462189762,1.1442759448636612,1.0363804224675472,0.16981192899190223,1.2106953604616886,-0.20647547003220945,10.891223987939716,0.8116474305281226,0.011293634496919919,0.1751833555571478,0.30772959742901596,0.3262766910094248,-0.004171734828166851,0.043118169434858564,DD,-0.4171734828166851,DD,False,False,False,g0.85/B0.30
universe.json(56),C2/CAND20,0.85,0.3,10,0.14367672515993757,1.0934791645773803,-0.2069384911620743,1.087034140745939,1.105138692259797,0.9914546540390115,0.16350428478846757,1.171405185315422,-0.20693849116207397,10.891223987939716,0.8116474305281226,0.011293634496919919,0.1304154500841106,0.2685923448251517,0.28698651586315815,-0.004634755958031478,0.0368777554323325,DD,-0.4634755958031478,DD,False,False,False,g0.85/B0.30
universe.json(56),C2/CAND20,0.85,0.3,25,0.12515306181573238,0.9684247215520126,-0.2083265848241156,0.9524451878704231,0.9875132851906602,0.8564231662391166,0.14477982228041286,1.05330090198192,-0.20832658482411592,10.891223987939716,0.8116474305281226,0.011293634496919919,-0.00417350279140527,0.15096693775601489,0.16888223252965617,-0.006022849620072768,0.018354092088127313,DD,-0.6022849620072768,"H1,DD",False,False,False,g0.85/B0.30
universe.json(56),C2/CAND20,0.85,0.2,5,0.14999639635175077,1.1398173954966553,-0.20250964435667884,1.128066758383354,1.156090921270768,1.031989453402764,0.1707861141153919,1.2221889851150045,-0.20250964435667862,10.785412899498091,0.8085462611068757,0.06673511293634497,0.17144806772152554,0.31954457383612267,0.33777031566274074,-0.00020590915263601905,0.043197426624145704,DD,-0.020590915263601905,DD,False,False,False,g0.85/B0.20
universe.json(56),C2/CAND20,0.85,0.2,10,0.14381617214111286,1.0984538558154475,-0.20291716819933492,1.083560606768738,1.1171914002405345,0.9873482516533435,0.16453879252964132,1.1831160781132173,-0.20291716819933514,10.785412899498091,0.8085462611068757,0.06673511293634497,0.12694191610690964,0.28064505280588925,0.2986974086609535,-0.0006134329952920958,0.037017202413507796,DD,-0.06134329952920958,DD,False,False,False,g0.85/B0.20
universe.json(56),C2/CAND20,0.85,0.2,25,0.1254693626307517,0.9741220343096669,-0.2041389739331395,0.9497593628978039,1.0002809615040358,0.8531722558764625,0.14599142899917505,1.0656654768631932,-0.20413897393313973,10.785412899498091,0.8085462611068757,0.06673511293634497,-0.0068593277640244255,0.1637346140693905,0.18124680741092947,-0.0018352387290966887,0.018670392903146635,DD,-0.18352387290966887,"H1,DD",False,False,False,g0.85/B0.20
universe.json(56),C2/CAND20,0.85,0.1,5,0.14094174312763474,1.1362607095769803,-0.18132678837482297,1.1091241862236707,1.165515186512779,1.0051199857551485,0.16308918699168284,1.2356940860340804,-0.18132678837482274,9.058624800210561,0.7559948918245055,0.6078028747433265,0.15250549556184234,0.3289688390781338,0.3512754165818166,0.020976946829219856,0.03414277340002968,DD,2.0976946829219854,-,True,True,False,g0.85/B0.10
universe.json(56),C2/CAND20,0.85,0.1,10,0.13578964058418252,1.0994423062179672,-0.18162194612289195,1.0691995055815817,1.1311684303908074,0.9653045342159234,0.1578752329818227,1.2009671918603249,-0.18162194612289184,9.058624800210561,0.7559948918245055,0.6078028747433265,0.11258081491975336,0.2946220829561621,0.3165485224080611,0.02068178908115087,0.028990670856577458,DD,2.0681789081150868,-,True,True,False,g0.85/B0.10
universe.json(56),C2/CAND20,0.85,0.1,25,0.12046946394286118,0.9888041367982362,-0.1825070387785792,0.9492211935763117,1.02796119312263,0.8456839547371444,0.14237013944134702,1.09660067562136,-0.18250703877857888,9.058624800210561,0.7559948918245055,0.6078028747433265,-0.0073974970855166244,0.19141484568798472,0.21218200616909622,0.01979669642546361,0.01367049421525611,H1,-0.1479499417103325,H1,False,True,False,g0.85/B0.10
universe.json(56),C2/CAND20,1.0,inf,5,0.17661049900560477,1.135069246371897,-0.23923828808579306,1.1326101536508144,1.1435502589318416,1.0372680401185657,0.2002295462034882,1.2100238769281353,-0.2392382880857934,12.845385869109522,0.9550790723442771,0.0,0.17599146298898605,0.3070039114971963,0.3256052074758715,-0.03693455288175024,0.0698115292779997,DD,-3.6934552881750236,DD,False,False,False,g1.00/Binf
universe.json(56),C2/CAND20,1.0,inf,10,0.16908415815734057,1.0933891029597447,-0.23978854558461438,1.0878158238367657,1.1042947539157726,0.9923135126342079,0.19259519239051803,1.1706230021395438,-0.2397885455846147,12.845385869109522,0.9550790723442771,0.0,0.1311971331749373,0.2677484064811273,0.28620433268728007,-0.037484810380571554,0.0622851884297355,DD,-3.748481038057155,DD,False,False,False,g1.00/Binf
universe.json(56),C2/CAND20,1.0,inf,25,0.14678580718753942,0.9681016937764884,-0.24143790838902424,0.9531413102647335,0.9863124849897041,0.8571892855149821,0.1699753067496239,1.0521844486073095,-0.24143790838902424,12.845385869109522,0.9550790723442771,0.0,-0.003477380397094887,0.14976613755505885,0.16776577915504576,-0.03913417318498141,0.03998683745993435,DD,-3.913417318498141,"H1,DD",False,False,False,g1.00/Binf
universe.json(56),C2/CAND20,1.0,0.3,5,0.1765097351905034,1.13532240523435,-0.24116107659900976,1.1299475983288714,1.1462840443593727,1.0342833172857357,0.200567056870244,1.2126548474765697,-0.2411610765990101,12.80058983719146,0.9536667487912306,0.02566735112936345,0.173328907667043,0.3097376969247274,0.32823617802430594,-0.03885734139496694,0.06971076546289832,DD,-3.8857341394966936,DD,False,False,False,g1.00/B0.30
universe.json(56),C2/CAND20,1.0,0.3,10,0.16901008038149423,1.0937486540971868,-0.24166803590128727,1.0852103964968283,1.1071779217449031,0.9893922146909204,0.19296410681547393,1.1733924420143325,-0.24166803590128716,12.80058983719146,0.9536667487912306,0.02566735112936345,0.1285917058349999,0.27063157431025786,0.2889737725620687,-0.03936430069724445,0.062211110653889165,DD,-3.9364300697244445,DD,False,False,False,g1.00/B0.30
