file,stem,frame,group,frame_n,ps_grid,ps_leader,n_pass,med_d_cagr_all,max_d_cagr_all,med_d_cagr_pass,med_d_sharpe_all,med_d_sharpe_pass,med_d_rank_cagr,med_d_rank_sharpe,share_is_best_cagr,share_is_best_sharpe,span_cagr,span_sharpe
2026-09-04_drawdown-control_C.grid.csv,2026-09-04_drawdown-control_C,F_GROUP,universe.json(56)|CAND20|D15%/k0.00/recover|recover,3,True,True,2,0.271815,0.543630,0.271815,0.020846,0.020846,0.250000,0.250000,0.500000,0.500000,7.674663,0.479630
2026-09-04_drawdown-control_C.grid.csv,2026-09-04_drawdown-control_C,F_GROUP,universe.json(56)|CAND20|D15%/k0.25/high|high,3,True,True,2,0.271815,0.543630,0.271815,0.020846,0.020846,0.250000,0.250000,0.500000,0.500000,5.240304,0.311046
2026-09-04_drawdown-control_C.grid.csv,2026-09-04_drawdown-control_C,F_GROUP,universe.json(56)|CAND20|D15%/k0.25/recover|recover,3,True,True,2,0.271815,0.543630,0.271815,0.020846,0.020846,0.250000,0.250000,0.500000,0.500000,3.794519,0.249034
2026-09-04_drawdown-control_C.grid.csv,2026-09-04_drawdown-control_C,F_GROUP,universe.json(56)|CAND20|D15%/k0.50/high|high,3,True,True,2,0.271815,0.543630,0.271815,0.020846,0.020846,0.250000,0.250000,0.500000,0.500000,3.180576,0.208241
2026-09-04_drawdown-control_C.grid.csv,2026-09-04_drawdown-control_C,F_GROUP,universe.json(56)|CAND20|D15%/k0.50/recover|recover,3,True,True,2,0.271815,0.543630,0.271815,0.020846,0.020846,0.250000,0.250000,0.500000,0.500000,2.752348,0.201937
2026-09-04_drawdown-control_C.grid.csv,2026-09-04_drawdown-control_C,F_GROUP,universe.json(56)|CAND20|D15%/k0.75/high|high,3,True,True,2,0.271815,0.543630,0.271815,0.020846,0.020846,0.250000,0.250000,0.500000,0.500000,2.553756,0.181355
2026-09-04_drawdown-control_C.grid.csv,2026-09-04_drawdown-control_C,F_GROUP,universe.json(56)|CAND20|D15%/k0.75/recover|recover,3,True,True,2,0.271815,0.543630,0.271815,0.020846,0.020846,0.250000,0.250000,0.500000,0.500000,2.344687,0.176216
2026-09-04_drawdown-control_C.grid.csv,2026-09-04_drawdown-control_C,F_GROUP,universe.json(56)|CAND20|D4%/k0.75/recover|recover,3,True,True,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,2.224054,0.192120
2026-09-04_drawdown-control_C.grid.csv,2026-09-04_drawdown-control_C,F_GROUP,universe.json(56)|CAND20|D6%/k0.75/recover|recover,3,True,True,2,0.204745,0.409491,0.204745,0.016761,0.016761,0.250000,0.250000,0.500000,0.500000,2.284178,0.191510
2026-09-04_drawdown-control_C.grid.csv,2026-09-04_drawdown-control_C,F_GROUP,universe.json(56)|CAND20|D8%/k0.75/high|high,3,True,True,2,0.169601,0.339202,0.169601,0.011542,0.011542,0.250000,0.250000,0.500000,0.500000,1.575754,0.123269
2026-09-04_drawdown-control_C.grid.csv,2026-09-04_drawdown-control_C,F_GROUP,universe.json(56)|CAND20|D8%/k0.75/recover|recover,3,True,True,2,0.293564,0.587129,0.293564,0.022305,0.022305,0.250000,0.250000,0.500000,0.500000,2.125009,0.167022
2026-09-04_drawdown-control_C.grid.csv,2026-09-04_drawdown-control_C,F_GROUP,universe.json(56)|CAND20|control|-,3,True,True,2,0.271815,0.543630,0.271815,0.020846,0.020846,0.250000,0.250000,0.500000,0.500000,2.159285,0.167014
2026-09-04_drawdown-control_C.grid.csv,2026-09-04_drawdown-control_C,F_GROUP,universe.json(56)|EWall|D15%/k0.00/high|high,3,True,True,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,4.950399,0.400475
2026-09-04_drawdown-control_C.grid.csv,2026-09-04_drawdown-control_C,F_GROUP,universe.json(56)|EWall|D15%/k0.00/recover|recover,3,True,True,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,4.950399,0.400475
2026-09-04_drawdown-control_C.grid.csv,2026-09-04_drawdown-control_C,F_GROUP,universe.json(56)|EWall|D15%/k0.25/high|high,3,True,True,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,4.155750,0.321470
2026-09-04_drawdown-control_C.grid.csv,2026-09-04_drawdown-control_C,F_GROUP,universe.json(56)|EWall|D15%/k0.25/recover|recover,3,True,True,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,4.573476,0.374806
2026-09-04_drawdown-control_C.grid.csv,2026-09-04_drawdown-control_C,F_GROUP,universe.json(56)|EWall|D15%/k0.50/high|high,3,True,True,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,2.848258,0.230574
2026-09-04_drawdown-control_C.grid.csv,2026-09-04_drawdown-control_C,F_GROUP,universe.json(56)|EWall|D15%/k0.50/recover|recover,3,True,True,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,2.388901,0.197039
2026-09-04_drawdown-control_C.grid.csv,2026-09-04_drawdown-control_C,F_GROUP,universe.json(56)|EWall|D15%/k0.75/high|high,3,True,True,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,2.142070,0.182831
2026-09-04_drawdown-control_C.grid.csv,2026-09-04_drawdown-control_C,F_GROUP,universe.json(56)|EWall|D15%/k0.75/recover|recover,3,True,True,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.982539,0.173742
2026-09-04_drawdown-control_C.grid.csv,2026-09-04_drawdown-control_C,F_GROUP,universe.json(56)|EWall|control|-,3,True,True,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.806154,0.166593
2026-09-04_drawdown-control_C.grid.csv,2026-09-04_drawdown-control_C,F_GROUP,universe_broad.json|CAND20|D6%/k0.75/recover|recover,3,True,True,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,3.272021,0.228297
2026-09-04_drawdown-control_C.grid.csv,2026-09-04_drawdown-control_C,F_GROUP,universe_broad.json|CAND20|control|-,3,True,True,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,3.094324,0.198962
2026-09-04_drawdown-control_C.grid.csv,2026-09-04_drawdown-control_C,F_GROUP,universe_broad.json|EWall|D12%/k0.75/recover|recover,3,True,True,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,2.071598,0.173884
2026-09-04_drawdown-control_C.grid.csv,2026-09-04_drawdown-control_C,F_GROUP,universe_broad.json|EWall|D15%/k0.75/recover|recover,3,True,True,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.806460,0.155523
2026-09-04_drawdown-control_C.grid.csv,2026-09-04_drawdown-control_C,F_GROUP,universe_broad.json|EWall|control|-,3,True,True,2,0.229372,0.458745,0.229372,0.019842,0.019842,0.250000,0.250000,0.500000,0.500000,1.824061,0.158940
2026-09-04_drawdown-control_C.ladder.csv,2026-09-04_drawdown-control_C,F_FILE,ALL,114,False,True,5,1.705320,2.373701,1.272760,0.000093,0.000093,0.044248,0.017699,0.000000,0.200000,12.429013,0.453822
2026-09-04_drawdown-control_C.ladder.csv,2026-09-04_drawdown-control_C,F_GROUP,universe.json(56)|CAND20,19,False,True,4,0.954566,1.909111,0.954566,0.000068,0.000068,0.083333,0.083333,0.250000,0.250000,11.415837,0.001565
2026-09-04_drawdown-control_C.ladder.csv,2026-09-04_drawdown-control_C,F_GROUP,universe_broad.json|EWall,19,False,True,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,9.661473,0.000282
2026-09-04_drawdown-insurance-price-list_B.grid.csv,2026-09-04_drawdown-insurance-price-list_B,F_FILE,ALL,204,True,True,29,3.360760,4.775468,2.293533,0.114580,0.069879,0.344828,0.231527,0.000000,0.000000,14.939500,1.090292
2026-09-04_drawdown-insurance-price-list_B.grid.csv,2026-09-04_drawdown-insurance-price-list_B,F_GROUP,universe.json(56)|EWall|abs12-rw|gate,2,True,True,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.886640,0.072759
2026-09-04_drawdown-insurance-price-list_B.grid.csv,2026-09-04_drawdown-insurance-price-list_B,F_GROUP,universe.json(56)|EWall|band3-rw|gate,2,True,True,2,0.362407,0.724814,0.362407,0.031429,0.031429,0.500000,0.500000,0.500000,0.500000,0.724814,0.062859
2026-09-04_drawdown-insurance-price-list_B.grid.csv,2026-09-04_drawdown-insurance-price-list_B,F_GROUP,universe.json(56)|EWall|g200-rw|gate,2,True,True,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.267689,0.109303
2026-09-04_drawdown-insurance-price-list_B.grid.csv,2026-09-04_drawdown-insurance-price-list_B,F_GROUP,universe.json(56)|EWall|vol60-dg|gate,2,True,True,2,0.116109,0.232218,0.116109,0.010319,0.010319,0.500000,0.500000,0.500000,0.500000,0.232218,0.020637
2026-09-04_drawdown-insurance-price-list_B.grid.csv,2026-09-04_drawdown-insurance-price-list_B,F_GROUP,universe.json(56)|EWall|vol60-rw|gate,2,True,True,2,0.156210,0.312420,0.156210,0.013096,0.013096,0.500000,0.500000,0.500000,0.500000,0.312420,0.026193
2026-09-04_drawdown-insurance-price-list_B.grid.csv,2026-09-04_drawdown-insurance-price-list_B,F_GROUP,universe.json(56)|TOP20|band3-dg|gate,2,True,True,2,0.734544,1.469089,0.734544,0.052734,0.052734,0.500000,0.500000,0.500000,0.500000,1.469089,0.105468
2026-09-04_drawdown-insurance-price-list_B.grid.csv,2026-09-04_drawdown-insurance-price-list_B,F_GROUP,universe.json(56)|TOP20|band3-rw|gate,2,True,True,2,0.730861,1.461721,0.730861,0.052098,0.052098,0.500000,0.500000,0.500000,0.500000,1.461721,0.104196
2026-09-04_drawdown-insurance-price-list_B.grid.csv,2026-09-04_drawdown-insurance-price-list_B,F_GROUP,universe.json(56)|TOP20|ddctl-8/.5/recover|dd,2,True,True,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.540910,0.115388
2026-09-04_drawdown-insurance-price-list_B.grid.csv,2026-09-04_drawdown-insurance-price-list_B,F_GROUP,universe.json(56)|TOP20|g200-dg|gate,2,True,True,2,0.762339,1.524678,0.762339,0.055103,0.055103,0.500000,0.500000,0.500000,0.500000,1.524678,0.110207
2026-09-04_drawdown-insurance-price-list_B.grid.csv,2026-09-04_drawdown-insurance-price-list_B,F_GROUP,universe.json(56)|TOP20|g200-rw|gate,2,True,True,2,0.780338,1.560677,0.780338,0.055978,0.055978,0.500000,0.500000,0.500000,0.500000,1.560677,0.111957
2026-09-04_drawdown-insurance-price-list_B.grid.csv,2026-09-04_drawdown-insurance-price-list_B,F_GROUP,universe.json(56)|TOP20|v1gate-dg|gate,2,True,True,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.538729,0.125298
2026-09-04_drawdown-insurance-price-list_B.grid.csv,2026-09-04_drawdown-insurance-price-list_B,F_GROUP,universe.json(56)|TOP20|v1gate-rw|gate,2,True,True,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.615100,0.125306
2026-09-04_drawdown-insurance-price-list_B.grid.csv,2026-09-04_drawdown-insurance-price-list_B,F_GROUP,universe.json(56)|TOP20|vol60-dg|gate,2,True,True,2,0.786347,1.572694,0.786347,0.060465,0.060465,0.500000,0.500000,0.500000,0.500000,1.572694,0.120930
2026-09-04_drawdown-insurance-price-list_B.grid.csv,2026-09-04_drawdown-insurance-price-list_B,F_GROUP,universe.json(56)|TOP20|vol60-rw|gate,2,True,True,2,0.806565,1.613131,0.806565,0.059071,0.059071,0.500000,0.500000,0.500000,0.500000,1.613131,0.118142
2026-09-04_drawdown-insurance-price-list_B.grid.csv,2026-09-04_drawdown-insurance-price-list_B,F_GROUP,universe_broad.json|EWall|band3-rw|gate,2,True,True,2,0.401510,0.803020,0.401510,0.033294,0.033294,0.500000,0.500000,0.500000,0.500000,0.803020,0.066588
2026-09-04_drawdown-insurance-price-list_B.grid.csv,2026-09-04_drawdown-insurance-price-list_B,F_GROUP,universe_broad.json|EWall|g200-rw|gate,2,True,True,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.306368,0.107726
2026-09-04_drawdown-insurance-price-list_B.grid.csv,2026-09-04_drawdown-insurance-price-list_B,F_GROUP,universe_broad.json|EWall|v1gate-rw|gate,2,True,True,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.364815,0.119239
2026-09-04_drawdown-insurance-price-list_B.grid.csv,2026-09-04_drawdown-insurance-price-list_B,F_GROUP,universe_broad.json|EWall|vol60-dg|gate,2,True,True,2,0.114249,0.228498,0.114249,0.009502,0.009502,0.500000,0.500000,0.500000,0.500000,0.228498,0.019004
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,2026-09-04_gross-matched-turnover-constraints_B,F_FILE,ALL,368,True,True,112,7.301179,9.236564,3.204990,0.141286,0.141286,0.410082,0.201635,0.000000,0.008929,21.448787,1.454713
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,2026-09-04_gross-matched-turnover-constraints_B,F_GROUP,broad136|CAND20|budget-pro|0.4|CAND20/budget-pro0.4/gmOFF,4,True,True,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,3.795887,0.242284
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,2026-09-04_gross-matched-turnover-constraints_B,F_GROUP,broad136|CAND20|control|nan|CAND20/control/gmOFF,4,True,True,2,0.393342,0.786685,0.393342,0.024817,0.024817,0.166667,0.166667,0.500000,0.500000,3.881009,0.248597
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,2026-09-04_gross-matched-turnover-constraints_B,F_GROUP,broad136|CAND20|control|nan|CAND20/control/gmON,4,True,True,2,0.408574,0.817147,0.408574,0.025563,0.025563,0.166667,0.166667,0.500000,0.500000,4.029198,0.256029
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,2026-09-04_gross-matched-turnover-constraints_B,F_GROUP,broad136|CAND20|hyst|1.25|CAND20/hyst1.25/gmOFF,4,True,True,2,0.257165,0.514331,0.257165,0.016120,0.016120,0.166667,0.166667,0.500000,0.500000,2.549306,0.161440
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,2026-09-04_gross-matched-turnover-constraints_B,F_GROUP,broad136|CAND20|hyst|1.25|CAND20/hyst1.25/gmON,4,True,True,2,0.272231,0.544462,0.272231,0.016930,0.016930,0.166667,0.166667,0.500000,0.500000,2.697291,0.169535
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,2026-09-04_gross-matched-turnover-constraints_B,F_GROUP,broad136|EWall|cadence|D|EWall/cadenceD/gmOFF,4,True,True,2,0.509947,1.019895,0.509947,0.044433,0.044433,0.166667,0.166667,0.500000,0.500000,5.008151,0.444428
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,2026-09-04_gross-matched-turnover-constraints_B,F_GROUP,broad136|EWall|cadence|D|EWall/cadenceD/gmON,4,True,True,2,0.509947,1.019895,0.509947,0.044433,0.044433,0.166667,0.166667,0.500000,0.500000,5.008151,0.444428
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,2026-09-04_gross-matched-turnover-constraints_B,F_GROUP,broad136|EWall|control|nan|EWall/control/gmOFF,4,True,True,3,0.460576,0.919321,0.460576,0.039639,0.039639,0.333333,0.333333,0.333333,0.333333,2.284637,0.198579
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,2026-09-04_gross-matched-turnover-constraints_B,F_GROUP,broad136|EWall|control|nan|EWall/control/gmON,4,True,True,3,0.460576,0.919321,0.460576,0.039639,0.039639,0.333333,0.333333,0.333333,0.333333,2.284637,0.198579
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,2026-09-04_gross-matched-turnover-constraints_B,F_GROUP,u56|CAND20|budget-pro|0.2|CAND20/budget-pro0.2/gmOFF,4,True,True,4,0.710765,2.353156,0.710765,0.052948,0.052948,0.500000,0.500000,0.250000,0.250000,2.353156,0.176715
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,2026-09-04_gross-matched-turnover-constraints_B,F_GROUP,u56|CAND20|budget-pro|0.2|CAND20/budget-pro0.2/gmON,4,True,True,3,0.490432,0.978810,0.490432,0.034485,0.034485,0.333333,0.333333,0.333333,0.333333,2.431705,0.172684
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,2026-09-04_gross-matched-turnover-constraints_B,F_GROUP,u56|CAND20|budget-pro|0.4|CAND20/budget-pro0.4/gmOFF,4,True,True,3,0.542552,1.082575,0.542552,0.041180,0.041180,0.333333,0.333333,0.333333,0.333333,2.687586,0.206300
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,2026-09-04_gross-matched-turnover-constraints_B,F_GROUP,u56|CAND20|budget-pro|0.4|CAND20/budget-pro0.4/gmON,4,True,True,3,0.595491,1.187946,0.595491,0.043146,0.043146,0.333333,0.333333,0.333333,0.333333,2.947257,0.216128
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,2026-09-04_gross-matched-turnover-constraints_B,F_GROUP,u56|CAND20|budget-top|0.4|CAND20/budget-top0.4/gmOFF,4,True,True,3,0.543473,1.084412,0.543473,0.040964,0.040964,0.333333,0.333333,0.333333,0.333333,2.692129,0.205221
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,2026-09-04_gross-matched-turnover-constraints_B,F_GROUP,u56|CAND20|cadence|D|CAND20/cadenceD/gmOFF,4,True,True,2,0.648625,1.297250,0.648625,0.051119,0.051119,0.166667,0.166667,0.500000,0.500000,6.340537,0.511150
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,2026-09-04_gross-matched-turnover-constraints_B,F_GROUP,u56|CAND20|cadence|D|CAND20/cadenceD/gmON,4,True,True,2,0.766881,1.533761,0.766881,0.057484,0.057484,0.166667,0.166667,0.500000,0.500000,7.466836,0.574745
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,2026-09-04_gross-matched-turnover-constraints_B,F_GROUP,u56|CAND20|cadence|M|CAND20/cadenceM/gmOFF,4,True,True,4,0.373089,1.239580,0.373089,0.026772,0.026772,0.500000,0.500000,0.250000,0.250000,1.239580,0.089568
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,2026-09-04_gross-matched-turnover-constraints_B,F_GROUP,u56|CAND20|cadence|M|CAND20/cadenceM/gmON,4,True,True,4,0.417234,1.385764,0.417234,0.028964,0.028964,0.500000,0.500000,0.250000,0.250000,1.385764,0.096929
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,2026-09-04_gross-matched-turnover-constraints_B,F_GROUP,u56|CAND20|control|nan|CAND20/control/gmOFF,4,True,True,3,0.546188,1.089818,0.546188,0.041643,0.041643,0.333333,0.333333,0.333333,0.333333,2.705473,0.208657
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,2026-09-04_gross-matched-turnover-constraints_B,F_GROUP,u56|CAND20|control|nan|CAND20/control/gmON,4,True,True,3,0.625063,1.246788,0.625063,0.045755,0.045755,0.333333,0.333333,0.333333,0.333333,3.092119,0.229271
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,2026-09-04_gross-matched-turnover-constraints_B,F_GROUP,u56|CAND20|hyst|1.25|CAND20/hyst1.25/gmOFF,4,True,True,4,0.497565,1.650750,0.497565,0.038315,0.038315,0.500000,0.500000,0.250000,0.250000,1.650750,0.127920
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,2026-09-04_gross-matched-turnover-constraints_B,F_GROUP,u56|CAND20|hyst|1.25|CAND20/hyst1.25/gmON,4,True,True,4,0.614443,2.036340,0.614443,0.045451,0.045451,0.500000,0.500000,0.250000,0.250000,2.036340,0.151781
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,2026-09-04_gross-matched-turnover-constraints_B,F_GROUP,u56|CAND20|hyst|1.5|CAND20/hyst1.5/gmOFF,4,True,True,4,0.404314,1.342589,0.404314,0.031337,0.031337,0.500000,0.500000,0.250000,0.250000,1.342589,0.104598
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,2026-09-04_gross-matched-turnover-constraints_B,F_GROUP,u56|CAND20|hyst|1.5|CAND20/hyst1.5/gmON,4,True,True,4,0.520829,1.727673,0.520829,0.038753,0.038753,0.500000,0.500000,0.250000,0.250000,1.727673,0.129402
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,2026-09-04_gross-matched-turnover-constraints_B,F_GROUP,u56|CAND20|hyst|2.0|CAND20/hyst2/gmOFF,4,True,True,4,0.330956,1.099774,0.330956,0.026620,0.026620,0.500000,0.500000,0.250000,0.250000,1.099774,0.088857
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,2026-09-04_gross-matched-turnover-constraints_B,F_GROUP,u56|CAND20|hyst|2.0|CAND20/hyst2/gmON,4,True,True,4,0.447074,1.484088,0.447074,0.034444,0.034444,0.500000,0.500000,0.250000,0.250000,1.484088,0.115033
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,2026-09-04_gross-matched-turnover-constraints_B,F_GROUP,u56|EWall|budget-pro|0.1|EWall/budget-pro0.1/gmOFF,4,True,True,3,0.238635,0.476771,0.238635,0.020829,0.020829,0.333333,0.333333,0.333333,0.333333,1.188194,0.104223
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,2026-09-04_gross-matched-turnover-constraints_B,F_GROUP,u56|EWall|budget-pro|0.1|EWall/budget-pro0.1/gmON,4,True,True,3,0.239420,0.478339,0.239420,0.020763,0.020763,0.333333,0.333333,0.333333,0.333333,1.192089,0.103894
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,2026-09-04_gross-matched-turnover-constraints_B,F_GROUP,u56|EWall|budget-pro|0.2|EWall/budget-pro0.2/gmOFF,4,True,True,3,0.341055,0.681091,0.341055,0.030267,0.030267,0.333333,0.333333,0.333333,0.333333,1.695125,0.151504
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,2026-09-04_gross-matched-turnover-constraints_B,F_GROUP,u56|EWall|budget-pro|0.2|EWall/budget-pro0.2/gmON,4,True,True,3,0.341573,0.682126,0.341573,0.030214,0.030214,0.333333,0.333333,0.333333,0.333333,1.697691,0.151241
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,2026-09-04_gross-matched-turnover-constraints_B,F_GROUP,u56|EWall|budget-pro|0.4|EWall/budget-pro0.4/gmOFF,4,True,True,2,0.212528,0.425056,0.212528,0.019176,0.019176,0.166667,0.166667,0.500000,0.500000,2.109615,0.192079
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,2026-09-04_gross-matched-turnover-constraints_B,F_GROUP,u56|EWall|budget-pro|0.4|EWall/budget-pro0.4/gmON,4,True,True,2,0.212651,0.425302,0.212651,0.019173,0.019173,0.166667,0.166667,0.500000,0.500000,2.110827,0.192042
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,2026-09-04_gross-matched-turnover-constraints_B,F_GROUP,u56|EWall|budget-top|0.2|EWall/budget-top0.2/gmOFF,4,True,True,3,0.349678,0.698288,0.349678,0.029848,0.029848,0.333333,0.333333,0.333333,0.333333,1.737748,0.149395
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,2026-09-04_gross-matched-turnover-constraints_B,F_GROUP,u56|EWall|budget-top|0.4|EWall/budget-top0.4/gmOFF,4,True,True,2,0.216402,0.432803,0.216402,0.018966,0.018966,0.166667,0.166667,0.500000,0.500000,2.147797,0.189961
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,2026-09-04_gross-matched-turnover-constraints_B,F_GROUP,u56|EWall|cadence|D|EWall/cadenceD/gmOFF,4,True,True,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,5.115648,0.481414
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,2026-09-04_gross-matched-turnover-constraints_B,F_GROUP,u56|EWall|cadence|D|EWall/cadenceD/gmON,4,True,True,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,5.115648,0.481414
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,2026-09-04_gross-matched-turnover-constraints_B,F_GROUP,u56|EWall|cadence|M|EWall/cadenceM/gmOFF,4,True,True,4,0.306069,1.017558,0.306069,0.026473,0.026473,0.500000,0.500000,0.250000,0.250000,1.017558,0.088651
