panel,config,H,CAGR,Sharpe,MaxDD,H1,H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,IS_Sharpe,turn_yr,OVR_W,OVR_DAY,OVR_SEL,mean_held,dSharpe_vs_anchor,dSharpe_se,dSharpe_t,OOS_dSharpe_vs_anchor,OOS_dSharpe_t,keep4a,keep4b,keep4a_OOS,keep4b_OOS,leg_H1,leg_H2,leg_DD,leg_CAGR,legO_H1,legO_H2,legO_DD,legO_CAGR
U56,A_INCUMBENT,0,0.1296417817292761,1.0780153281473885,-0.18176874158825318,1.0873978376809643,1.077137053065305,0.14572896500158428,1.1416516339788807,-0.18176874158825307,0.9952989992519051,10.655289012646165,0.0,0.0,0.0,19.179406474820144,-0.07564749009800154,0.07795478912950864,-0.9704020874500229,-0.044026070222814795,-0.3705888577358126,False,True,False,True,True,True,True,True,True,True,True,True
U56,A_INCUMBENT,21,0.14187160852844594,1.1089014795993268,-0.20192299610461584,1.182496033885243,1.0604375567301836,0.15173965389666932,1.1087992020587645,-0.20192299610461606,1.1178198367070593,6.076624886819649,0.05652628469175927,0.46875,0.05299296749543164,19.561825539568346,-0.04476133864606324,0.08161873120631435,-0.5484199274418557,-0.07687850214293102,-0.6798212105368926,False,True,False,True,True,True,True,True,True,True,True,True
U56,A_INCUMBENT,63,0.15263486758082334,1.1207007422137005,-0.2553328703003628,1.2083978061983736,1.0685019993411324,0.16744411241127466,1.1311747227315756,-0.25533287030036256,1.119043394406428,3.851971409565403,0.10950318404620055,0.6928956834532374,0.10734834785467696,19.768660071942445,-0.03296207603168955,0.06838520658687361,-0.4820059436365956,-0.05450298147011989,-0.5591051048831015,False,False,False,False,True,True,False,True,True,True,False,True
U56,A_INCUMBENT,126,0.1580277627432507,1.15366281824539,-0.19127562163086176,1.206681820782339,1.1203431790756468,0.17323365236641486,1.1856777042016955,-0.19127562163086187,1.1157631659166949,2.871270351412813,0.15327316705557284,0.8257643884892086,0.15139071397284276,19.78169964028777,0.0,0.0,,0.0,,False,True,False,True,True,True,True,True,True,True,True,True
U56,A_INCUMBENT,252,0.15977121810503636,1.168140895419808,-0.2184352649190796,1.2205104717069306,1.1363326876994775,0.17475929075045693,1.198789457600154,-0.21843526491907883,1.1321554953034867,2.082497375720957,0.2237217585638346,0.9251348920863309,0.22368492926203093,19.829586330935253,0.014478077174417958,0.05987136184551539,0.241819740325523,0.013111753398458603,0.1399455770500167,False,False,False,False,True,True,False,True,True,True,False,True
U56,B_NOVOL,0,0.14607643337477771,1.1275747966211593,-0.21083105702069327,1.2163061507437252,1.0729080048435624,0.15953958179183725,1.135048205832398,-0.21083105702069327,1.1299624452276986,10.024662934356195,0.0,0.0,0.0,19.33767985611511,-0.02608802162423074,0.07105989634485807,-0.36712721191745,-0.05062949836929742,-0.5287417483355951,False,False,False,False,True,True,False,True,True,True,False,True
U56,B_NOVOL,21,0.15695538663468134,1.1628854607274866,-0.22632042236563854,1.296252206447577,1.0754521560256705,0.16762541006437348,1.1450159420511263,-0.22632042236563799,1.204578328799529,5.518135638811805,0.03721321760067041,0.27068345323741005,0.03490488006617039,19.643210431654676,0.009222642482096477,0.07870447402870105,0.11718066343640475,-0.04066176215056916,-0.3815405326425749,False,False,False,False,True,True,False,True,True,True,False,True
U56,B_NOVOL,63,0.15630812632459246,1.098607128265534,-0.2748091616847388,1.2241462683742241,1.0233944892867266,0.16861875604029608,1.0839144230579971,-0.2748091616847388,1.1391029726046618,3.661275218586975,0.08411534685582783,0.4910071942446043,0.08319676608762154,19.827787769784173,-0.05505568997985599,0.06783680808894792,-0.8115902196882072,-0.10176328114369837,-1.0292282045184356,False,False,False,False,True,True,False,True,True,True,False,True
U56,B_NOVOL,126,0.1588078207637622,1.136103814251254,-0.19926475102868524,1.2202350965948987,1.0828997567072176,0.17395474259661636,1.1528140258913089,-0.19926475102868524,1.1229170984137535,2.8079179609038114,0.1239854889979759,0.6755845323741008,0.1226028519914768,19.824190647482013,-0.017559003994136013,0.047234841771497636,-0.37173838919751473,-0.03286367831038661,-0.48374730548380546,False,True,False,True,True,True,True,True,True,True,True,True
U56,B_NOVOL,252,0.16879352503972633,1.194057176753697,-0.21865661580186058,1.2548753124663934,1.1574120028651262,0.186758209328578,1.2294540069605944,-0.21865661580186058,1.1527323172667618,2.0462260245121806,0.1916791198331098,0.8639838129496403,0.19186521999890954,19.86623201438849,0.04039435850830686,0.059247939075553174,0.6817850399284916,0.04377630275889888,0.5254579952884098,False,False,False,False,True,True,False,True,True,True,False,True
U56,C_VOL035,0,0.10726529356228576,1.0485542550675857,-0.14962453582982704,1.0876837524632175,1.0160152497129664,0.11784385640113815,1.1136483108019726,-0.1496245358298267,0.965469792008381,12.28265378252687,0.0,0.0,0.0,18.641861510791365,-0.10510856317780437,0.10856869330592797,-0.9681295774798215,-0.07202939339972292,-0.44429925959200905,False,True,False,True,True,True,True,True,True,True,True,True
U56,C_VOL035,21,0.11758215342402689,1.0419122208671723,-0.2001484310741135,1.1465441189337884,0.9585229725394557,0.12369889648624066,1.0459848248614687,-0.20014843107411384,1.0400217320593719,7.416344711973446,0.09459425877644244,0.7045863309352518,0.08849757308951349,19.192895683453237,-0.1117505973782178,0.09373188675983449,-1.1922367215817595,-0.13969287934022678,-1.0348585670331285,False,True,False,True,True,True,True,True,True,True,True,True
U56,C_VOL035,63,0.1303435611317454,1.0522131477093155,-0.22035091578633392,1.1750695647028608,0.9669639603140756,0.139469106437083,1.0481283881933985,-0.22035091578633403,1.0680416893941167,4.22086832937181,0.174192702013638,0.8725269784172662,0.17063886130420391,19.635341726618705,-0.10144967053607457,0.07739332739333893,-1.310832263619746,-0.137549316008297,-1.2847000610556059,False,False,False,False,True,True,False,True,True,True,False,True
U56,C_VOL035,126,0.1403068658917579,1.097996419368983,-0.1906202749638214,1.2470991260497675,0.9894833505833089,0.14446509838763122,1.0637683377552285,-0.1906202749638195,1.15486496018822,2.9637754624901476,0.2294662378277897,0.9455935251798561,0.22820301783264746,19.741456834532375,-0.05566639887640701,0.05849840244357433,-0.9515883605556754,-0.121909366446467,-1.6769132728016396,False,True,False,True,True,True,True,True,True,True,True,True
U56,C_VOL035,252,0.1357909902940826,1.058204989867447,-0.2057876668676656,1.0840187980100866,1.0500412487486859,0.15577847916153775,1.12289961544543,-0.20578766686766592,0.9741147291552289,2.11884792369448,0.3000324414604165,0.9730215827338129,0.3008660381495286,19.76326438848921,-0.09545782837794303,0.06513037223724899,-1.465642297117862,-0.06277808875626545,-0.691092458762278,False,False,False,False,True,True,False,True,True,True,False,True
U56,D_NOMA,0,0.13645869816127965,1.1208561966011896,-0.19281736466540966,1.1555479300846259,1.0975300483538137,0.14878731671201106,1.1605073236518466,-0.19281736466540977,1.0710039496316839,9.69710839374704,0.0,0.0,0.0,19.94851618705036,-0.03280662164420045,0.0744085336420151,-0.4408986447983978,-0.02517038054984888,-0.23332691913668557,False,True,False,True,True,True,True,True,True,True,True,True
U56,D_NOMA,21,0.13446816249507987,1.036134264183788,-0.22801110179603357,1.1507541811230444,0.9569259626552016,0.1461048139422234,1.0464478490351241,-0.2280111017960338,1.0308583841390295,5.044994335460471,0.017987995966862874,0.25472122302158273,0.01767608306674619,19.96043165467626,-0.11752855406160201,0.09300703583495178,-1.2636522926089762,-0.13922985516657138,-1.1058970615587882,False,False,False,False,True,True,False,True,True,True,False,True
