b0_worst,b0,p1_worst,p1,h1_small,h1_u56,h1_b136,h1,h1c_small,h1c_u56,h1c_b136,h2,h3,h4_resid_pp,h4,mean_resid_small,mean_resid_u56,mean_resid_b136,pass4a,pass4b,n_cells,verdict
8.881784197001252e-16,True,3.469446951953614e-17,True,35,31,36,False,35,36,36,False,False,-0.1549511285259486,True,-0.4004630973105419,-0.2993691744606372,-0.4855109656594243,1,29,216,NOT A GENERAL PROPERTY
