panel,kind,etf_share,width,seed,theta,cad,family,window,ident_max_err,c_bar,c_sd,gap0_pp,pred0_pp,resid0_pp,CAGR_rs0,CAGR_dg0
U56,anchor,0.6363636363636364,55,-1,0.0,W,QUANTILE-F,IS,4.163336342344337e-17,0.708375821613468,0.0019216487515473944,-3.906273874199595,-3.895094756760864,-0.011179117438731012,0.1323605717477796,0.09329783300578365
U56,anchor,0.6363636363636364,55,-1,0.0,W,QUANTILE-F,OOS,4.163336342344337e-17,0.7084514542948472,0.0020801793016049087,-4.204615807549028,-4.192655480527829,-0.011960327021198758,0.14248999959964026,0.10044384152414998
U56,anchor,0.6363636363636364,55,-1,0.0,M,MA-THRESH,FULL,1.734723475976807e-17,0.7087034618202078,0.19979080845235006,-3.922293084533468,-3.825128532122335,-0.09716455241113309,0.13012591284589736,0.09090298200056268
U56,anchor,0.6363636363636364,55,-1,0.0,M,MA-THRESH,IS,1.734723475976807e-17,0.7055641354653036,0.2013520400753911,-3.3584299600232237,-3.4792078367907653,0.12077787676754159,0.11746323953691573,0.0838789399366835
U56,anchor,0.6363636363636364,55,-1,0.0,M,MA-THRESH,OOS,1.734723475976807e-17,0.7112931157430575,0.1984977644924952,-4.394796263183087,-4.109685851934652,-0.28511041124843484,0.1406793785799738,0.09673141594814294
U56,anchor,0.6363636363636364,55,-1,0.0,M,QUANTILE-F,FULL,2.0816681711721685e-17,0.7094570661276244,0.004507435161092852,-4.331215116209108,-4.2835239662704305,-0.047691149938677846,0.1456054197416421,0.10229326857955101
U56,anchor,0.6363636363636364,55,-1,0.0,M,QUANTILE-F,IS,2.0816681711721685e-17,0.7093206295542483,0.004367508394423602,-4.173307672871163,-4.123131409510106,-0.05017626336105696,0.14011490361652545,0.09838182688781383
U56,anchor,0.6363636363636364,55,-1,0.0,M,QUANTILE-F,OOS,2.0816681711721685e-17,0.7095696136832207,0.004617532587901437,-4.462415576924372,-4.416683841953906,-0.045731734970466675,0.15015448407306997,0.10553032830382625
U56,anchor,0.6363636363636364,55,-1,0.0,Q,MA-THRESH,FULL,1.734723475976807e-17,0.698059815012066,0.21807287777234197,-4.395714755538682,-3.857502940945645,-0.538211814593037,0.12713937881864368,0.08318223126325686
U56,anchor,0.6363636363636364,55,-1,0.0,Q,MA-THRESH,IS,1.734723475976807e-17,0.6907217738026667,0.22037105077261357,-4.681787087103673,-4.0082451265555985,-0.6735419605480741,0.12817384566898427,0.08135597479794754
