panel,cost,selector,pick,key,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,d_vs_S0,pass4a,pass4b,spy_OOS_Sharpe,spy_OOS_CAGR,spy_OOS_MaxDD,v1_OOS_Sharpe,v1_OOS_CAGR,v1_OOS_MaxDD
broad,10.0,S0-nothing,CONTROL/-/m0.00,CONTROL,0.12486792010130943,0.8919165372280253,-0.2005204833110833,0.0,True,False,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.5762505378038233,0.05941502665859644,-0.2119126361153264
broad,10.0,S1-any key,PRICE/NEG/m1.00,PRICE,0.17771308947585984,1.3493096091683485,-0.21364407428421672,0.4573930719403232,False,False,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.5762505378038233,0.05941502665859644,-0.2119126361153264
broad,10.0,S2-leakfree,DDTR/NEG/m0.50,DDTR,0.14693860681380788,0.9599468174819286,-0.19868629451363407,0.06803028025390323,True,True,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.5762505378038233,0.05941502665859644,-0.2119126361153264
broad,25.0,S0-nothing,CONTROL/-/m0.00,CONTROL,0.10117263278720867,0.7433679864583757,-0.20155317029654185,0.0,True,False,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.15539928865606328,0.011143568780353386,-0.26721084947028584
broad,25.0,S1-any key,FWDRET/POS/m1.00,FWDRET,0.2601345185451913,1.6340548533966044,-0.20318141190874217,0.8906868669382287,True,False,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.15539928865606328,0.011143568780353386,-0.26721084947028584
broad,25.0,S2-leakfree,REBASED/POS/m0.50,REBASED,0.10861642295928453,0.7600652434099279,-0.2660297864493172,0.01669725695155222,True,False,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.15539928865606328,0.011143568780353386,-0.26721084947028584
small,10.0,S0-nothing,CONTROL/-/m0.00,CONTROL,0.07232854473169592,0.487330838507868,-0.2743260458646113,0.0,False,False,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.49230650885687877,0.06352093691071903,-0.3612439163986053
small,10.0,S1-any key,FWDRET/POS/m1.00,FWDRET,0.3816660599124304,2.1542862032831303,-0.2693239354097424,1.6669553647752622,True,False,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.49230650885687877,0.06352093691071903,-0.3612439163986053
small,10.0,S2-leakfree,VOL/NEG/m0.50,VOL,0.05659808667414201,0.4608347444566271,-0.28485441637559883,-0.026496094051240926,False,False,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.49230650885687877,0.06352093691071903,-0.3612439163986053
small,25.0,S0-nothing,CONTROL/-/m0.00,CONTROL,0.038112002378476006,0.30160015433639353,-0.35137641538009357,0.0,True,False,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.16733509102091268,0.013883319212295575,-0.4542759136476483
small,25.0,S1-any key,FWDRET/POS/m1.00,FWDRET,0.345686133725027,1.9842859240182784,-0.272090292688669,1.6826857696818849,True,False,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.16733509102091268,0.013883319212295575,-0.4542759136476483
small,25.0,S2-leakfree,VOL/NEG/m0.50,VOL,0.018123170147054113,0.1978704574776255,-0.327677764709457,-0.10372969685876804,True,False,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.16733509102091268,0.013883319212295575,-0.4542759136476483
