panel,window,family,dial,gross,confound,fire_rate,degenerate,n_days,binds_2022,trough_year,decline_days,recovery_days,mean_gross_arm,mean_gross_ctlU,match_c,CAGR,Sharpe,MaxDD,H1,H2,ctlU_CAGR,ctlU_Sharpe,ctlU_MaxDD,ctlM_CAGR,ctlM_Sharpe,ctlM_MaxDD,ctlM_pass_4b,ctlM_fail_4b,dMaxDD_U,dMaxDD_M,tie_U,flip_MaxDD,cover_EPISODE,cover_DECLINE,cover_RECOVERY,switch_DECLINE,switch_EPISODE,recovered,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,halfIS_Sharpe,halfOOS_CAGR,halfOOS_Sharpe,halfOOS_MaxDD,turn_per_yr,pass_4a,pass_4b,fail_4b,pass_4a_OOS,pass_4b_OOS,fail_4b_OOS
U56,FULL,SPYTR,100.0,0.5,False,0.20751744316902992,False,4443,False,2020,17,100,0.3090706562945519,0.35528153733569073,0.8699316564894389,0.04610547432605805,1.0925779350230507,-0.057165875637465224,1.1133518875243458,1.0748824014569358,0.05729530028179375,1.2018743019434968,-0.08117565778748204,0.04978865116205955,1.2018622708042674,-0.07080015127841144,False,CAGR,0.024009782150016812,0.013634275640946214,False,False,0.5042735042735043,0.5294117647058824,0.5,0.3282832609338273,0.9936135230373578,True,0.9549373383076332,0.051871223825349144,1.201627135645992,-0.057165875637465,1.1133518875243458,0.047119988092729326,1.0748824014569358,-0.05716587563746489,2.032844855791027,False,False,CAGR,False,False,CAGR
U56,POST20,SPYTR,100.0,0.5,False,0.20166987797045602,False,1557,False,2025,35,104,0.3090706562945519,0.35528153733569073,0.8699316564894389,0.06329685043826183,1.3839763724234944,-0.057165875637464336,1.205898276241698,1.5666983438825017,0.07276672985485977,1.4774582104051024,-0.048634608776492505,0.06314472941908811,1.4772539519931192,-0.04241670785028118,False,CAGR,-0.008531266860971831,-0.01474916778718316,False,False,0.35251798561151076,0.6285714285714286,0.25961538461538464,0.5533793199671162,0.9675329413589763,True,,,,,1.205898276241698,0.0710190360828431,1.5666983438825017,-0.03688302150319567,1.7429523620947855,False,False,CAGR,False,False,H1+CAGR
U56,BEAR22a,SPYTR,100.0,0.5,False,0.2690124858115778,False,881,True,2023,336,58,0.3090706562945519,0.35528153733569073,0.8699316564894389,0.05162616202771897,1.1443338832528773,-0.057165875637464336,1.5101868514994452,0.6343191871706736,0.07018037160762547,1.4185391196325445,-0.045779857594867135,0.06092262087037148,1.418442640522343,-0.03984613985832697,False,CAGR,-0.011386018042597201,-0.01731973577913737,False,False,0.4746192893401015,0.5267857142857143,0.1724137931034483,2.304937959836322,2.9192639211027336,True,,,,,1.5101868514994452,0.020627692537434683,0.6343191871706736,-0.029639310904263083,1.9277640778548362,False,False,H1+CAGR,False,False,H2+OOS+CAGR
U56,BEAR22b,SPYTR,100.0,0.5,False,0.23681592039800994,False,1005,True,2023,336,58,0.3090706562945519,0.35528153733569073,0.8699316564894389,0.05631761874574881,1.2480118056813307,-0.05716587563746489,0.8813037388497705,1.5615177413392578,0.06482263967875701,1.3461884960271324,-0.04577985759486425,0.05629108470929922,1.3461074120721677,-0.03984613985832952,False,H2+OOS+CAGR,-0.011386018042600643,-0.01731973577913537,False,False,0.4746192893401015,0.5267857142857143,0.1724137931034483,2.304937959836322,2.9192639211027336,True,,,,,0.8813037388497705,0.07761983181397225,1.5615177413392578,-0.03688302150319567,1.6327336509367965,False,False,H2+OOS+CAGR,False,False,H1+CAGR
U56,BEAR22c,SPYTR,100.0,0.5,False,0.3032258064516129,False,775,True,2023,336,58,0.3090706562945519,0.35528153733569073,0.8699316564894389,0.041982197292270707,1.0717965038078787,-0.05716587563746267,0.4430741393693438,1.5768776044669135,0.05287458547157309,1.215453192548025,-0.04577985759486425,0.04594728228757683,1.2153089921660065,-0.0398461398583273,False,CAGR,-0.011386018042598423,-0.01731973577913537,False,False,0.4746192893401015,0.5267857142857143,0.1724137931034483,2.304937959836322,2.9192639211027336,True,,,,,0.4430741393693438,0.0700244686007514,1.5768776044669135,-0.028381563445611158,1.8004827857706858,False,False,H2+OOS+CAGR,False,False,H1+H2+OOS+CAGR
U56,FULL,SPYTR,100.0,0.75,False,0.20751744316902992,False,4443,False,2020,17,100,0.4634927505386399,0.5327783468461396,0.8699541812882486,0.06925359859750135,1.0925746870550754,-0.08501269335170258,1.1139761913028257,1.0743150486650717,0.08628162162824915,1.201840627126638,-0.12054943679771146,0.07494975069161525,1.2018696283626533,-0.10528488834109151,False,CAGR,0.03553674344600888,0.020272194989388925,False,False,0.5042735042735043,0.5294117647058824,0.5,0.5069359878350645,1.5066491038401504,True,0.9554977262693406,0.07805372235370522,1.2011634061769343,-0.08501269335170358,1.1139761913028257,0.07072011924265875,1.0743150486650717,-0.08501269335170292,3.04061181600927,False,False,CAGR,False,False,CAGR
U56,POST20,SPYTR,100.0,0.75,False,0.20166987797045602,False,1557,False,2025,35,104,0.4634927505386399,0.5327783468461396,0.8699541812882486,0.09565169008584995,1.3848293021446123,-0.08501269335170292,1.2063709410405048,1.5679663307013938,0.11017769932277255,1.4781749927314396,-0.07224167604895704,0.09550339302394284,1.4779087160927942,-0.0630871490067747,False,CAGR,-0.01277101730274588,-0.021925544344928216,False,False,0.35251798561151076,0.6285714285714286,0.25961538461538464,0.8345454183953144,1.4557177731607838,True,,,,,1.2063709410405048,0.10765562422741293,1.5679663307013938,-0.054906533240347666,2.60324304409544,False,False,CAGR,False,False,H1+CAGR
U56,BEAR22a,SPYTR,100.0,0.75,False,0.2690124858115778,False,881,True,2023,336,58,0.4634927505386399,0.5327783468461396,0.8699541812882486,0.07764884945365558,1.144845213119234,-0.08501269335170292,1.511088177233931,0.6341917681277329,0.10611063188775605,1.4188453496867746,-0.06852336689094607,0.09202943539097674,1.4187396257725942,-0.059663264263104865,False,CAGR,-0.016489326460756848,-0.025349429088598052,False,False,0.4746192893401015,0.5267857142857143,0.1724137931034483,3.462371842254501,4.389862595834911,True,,,,,1.511088177233931,0.0306672613928618,0.6341917681277329,-0.0443512815842636,2.880342836637153,False,False,H1+CAGR,False,False,H2+OOS
U56,BEAR22b,SPYTR,100.0,0.75,False,0.23681592039800994,False,1005,True,2023,336,58,0.4634927505386399,0.5327783468461396,0.8699541812882486,0.08483310328269567,1.2478867656812018,-0.08501269335170325,0.8815637910755928,1.5611243861604653,0.09787896468874191,1.3464322217040465,-0.06852336689094596,0.08493455797680527,1.3463511355427604,-0.059663264263103866,False,H2+OOS+CAGR,-0.016489326460757292,-0.025349429088599384,False,False,0.4746192893401015,0.5267857142857143,0.1724137931034483,3.462371842254501,4.389862595834911,True,,,,,0.8815637910755928,0.11762328167732528,1.5611243861604653,-0.05490653324034733,2.435147377630491,False,False,H2+OOS+CAGR,False,False,H1+CAGR
U56,BEAR22c,SPYTR,100.0,0.75,False,0.3032258064516129,False,775,True,2023,336,58,0.4634927505386399,0.5327783468461396,0.8699541812882486,0.06302023912472854,1.0717586674450348,-0.08501269335170258,0.44264677745038844,1.5772486437775493,0.07962711131386335,1.2159338167673148,-0.06852336689094618,0.06916769670053458,1.215761370254485,-0.05966326426310342,False,CAGR,-0.016489326460756404,-0.025349429088599162,False,False,0.4746192893401015,0.5267857142857143,0.1724137931034483,3.462371842254501,4.389862595834911,True,,,,,0.44264677745038844,0.10608577953015219,1.5772486437775493,-0.04243984982921678,2.69053801467974,False,False,H2+OOS+CAGR,False,False,H1+H2+OOS+CAGR
