panel,chooser_rung,pick,IS_Sharpe,OOS_Sharpe,OOS_CAGR,OOS_MaxDD,turnover
U56,0.0,FWD20gate-none,1.2622687273301976,1.1623565634103905,0.16440436078145315,-0.21556355929290072,9.12061086577351
U56,10.0,FWD20gate-none,1.181606929059023,1.1623565634103905,0.16440436078145315,-0.21556355929290072,9.12061086577351
U56,25.0,FWD10@Q,1.1205342288618396,0.8671987158812893,0.1425012679249713,-0.24461360726436288,3.340802784300949
U56,,ANCHOR FWD20,,1.1679912338069651,0.14360571273280298,-0.18308348697878107,9.574555310230245
U56,,EWALL,,1.1118744082646748,0.11329149227062851,-0.15874704847794552,8.367709921891558
U56,,RULESv1,,0.747063834691694,0.07730300522922962,-0.1382779615448081,24.877928467405933
U56,,SPY,,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.0
B136,0.0,FWD10@Q,1.383268144606298,0.7953262313036548,0.141946526119761,-0.2860961956343767,4.527082307462419
B136,10.0,FWD10@Q,1.3596003013797084,0.7953262313036548,0.141946526119761,-0.2860961956343767,4.527082307462419
B136,25.0,FWD10@Q,1.3237257292995088,0.7953262313036548,0.141946526119761,-0.2860961956343767,4.527082307462419
B136,,ANCHOR FWD20,,0.8919165372280253,0.12486792010130943,-0.2005204833110833,14.194921249305619
B136,,EWALL,,1.0185476662771331,0.10583657394304091,-0.17687931105226462,8.504385647339655
B136,,RULESv1,,0.5762505378038234,0.05941502665859644,-0.2119126361153264,31.06339756760364
B136,,SPY,,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.0
SMALL439,0.0,FWD20vs,0.9480639993470509,0.3185916995571253,0.033726059378734075,-0.28958321849047186,25.34597111334786
SMALL439,10.0,FWD20vs,0.7541726895773905,0.3185916995571253,0.033726059378734075,-0.28958321849047186,25.34597111334786
SMALL439,25.0,FWD10@M,0.5796301870323592,0.48140620384164956,0.08257849487899738,-0.3417017112660149,11.462885822075428
SMALL439,,ANCHOR FWD20,,0.487330838507868,0.07232854473169592,-0.2743260458646113,21.609649763292836
SMALL439,,EWALL,,0.29095981782086194,0.03139636424374004,-0.39980691311185357,14.533048868478978
SMALL439,,RULESv1,,0.49230650885687877,0.06352093691071925,-0.36124391639860465,31.833743287513204
SMALL439,,SPY,,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.0
