panel,kind,ladder,q,draw,k,Ebar,breadth,Emed,Ebar_IS,breadth_IS,selectivity20,EW_Sharpe,EW_OOS_Sharpe,ADAPT_Sharpe,S1_rho_n_OOS,S2_overlap,S3_reversal,S4_argmax_n,S5_fix_minus_adapt,best_prem,spy_OOS_S,spy_OOS_CAGR,spy_OOS_DD,v2_OOS_S,v2_OOS_CAGR,v2_OOS_DD
MIX q=1.00 k=80 d1,mix,lad,1.0,1,80.0,27.76144578313253,0.34701807228915665,29.0,27.71076923076923,0.3463846153846154,0.720423574342505,0.2812070465445001,0.20530868678734107,0.21750993782496078,-0.8999999999999998,0.8581929555895865,0.0,5.0,-0.013974463682098953,0.035174650346055325,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.3365430213925767,0.023178548928247222,-0.18026712185562477
MIX q=1.00 k=80 d2,mix,lad,1.0,2,80.0,26.27590361445783,0.32844879518072284,27.0,24.532307692307693,0.3066538461538461,0.7611536521619515,0.4368089545103773,0.34435758561956525,0.5002551459574899,-0.8999999999999998,0.8770123839009287,0.1,5.0,0.08684218863611715,0.15598399124693824,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.6024368542818375,0.042782224603377106,-0.15098344307915035
MIX q=1.00 k=80 d3,mix,lad,1.0,3,80.0,24.97469879518072,0.31218373493975904,26.0,22.523076923076925,0.2815384615384615,0.8008104587775581,0.40963104213408713,0.4416985779856881,0.46969162485765487,-0.8999999999999998,0.8797435897435897,0.1,10.0,-0.038980803339746795,0.2675638170876076,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.6458412282812667,0.04602206756836802,-0.1168116532552611
MIX q=1.00 k=80 d4,mix,lad,1.0,4,80.0,25.920481927710842,0.32400602409638557,27.0,24.852307692307694,0.31065384615384617,0.7715905921725389,0.2530298521718863,0.2450406026970152,0.2857194856745258,0.09999999999999999,0.8758592471358428,0.3,30.0,-0.0341145388842477,0.02165334717312084,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.5938944258865118,0.04356991111337094,-0.14924366648861453
MIX q=1.00 k=80 d5,mix,lad,1.0,5,80.0,24.250602409638553,0.3031325301204819,25.0,22.224615384615383,0.2778076923076923,0.8247217806041336,0.2841793000735248,0.26494371667336236,0.3641388386078415,-0.6,0.885387323943662,0.4,30.0,-0.022761791046449598,0.09867231884658506,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.5073208901321477,0.036709107607907576,-0.18863332660506926
MIX q=1.00 k=80 d6,mix,lad,1.0,6,80.0,25.942168674698795,0.3242771084337349,27.0,24.28923076923077,0.3036153846153846,0.7709455693851013,0.25856021368320553,0.2845320065730494,0.33796934267619855,-0.9999999999999999,0.8766558966074313,0.0,5.0,0.012507870492485307,0.20535289668680723,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.46036270987852035,0.03252273162199515,-0.1564692419156678
MIX q=1.00 k=80 d7,mix,lad,1.0,7,80.0,26.4710843373494,0.33088855421686747,27.5,23.12923076923077,0.2891153846153846,0.7555413954758545,0.2936276813098021,0.29349737336539927,0.31181748547841764,-0.8999999999999998,0.8607086614173227,0.0,5.0,-0.05760067319639578,0.15680300876988368,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.6755869459902987,0.05189424116939789,-0.12404887880637727
MIX q=1.00 k=100 d0,mix,lad,1.0,0,100.0,33.92409638554217,0.3392409638554217,35.0,33.59076923076923,0.3359076923076923,0.5895514436907341,0.44362140398192534,0.39154637399607733,0.40632546071907355,0.09999999999999999,0.8141364902506963,0.1,15.0,0.02346373342091229,0.05353397061017595,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.6483826513010355,0.04673462257403904,-0.14402378695525542
MIX q=1.00 k=100 d1,mix,lad,1.0,1,100.0,32.39518072289157,0.32395180722891564,33.0,29.24923076923077,0.2924923076923077,0.6173757810175543,0.3931546356572611,0.3402571690102663,0.40153279575077677,-0.8999999999999998,0.8352982954545454,0.1,5.0,0.031526566607196216,0.16213379575123482,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.5472960382537307,0.03720512652681962,-0.12701332959769396
MIX q=1.00 k=100 d2,mix,lad,1.0,2,100.0,34.973493975903615,0.34973493975903613,36.0,34.54461538461538,0.3454461538461539,0.571861650819898,0.3848470313947648,0.4050843427633282,0.4932978792340149,-0.9999999999999999,0.8184722222222222,0.1,5.0,-0.07373295903594351,0.10840389234571213,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.5133647389903344,0.03487958102436761,-0.13349738019108415
MIX q=1.00 k=100 d3,mix,lad,1.0,3,100.0,32.89518072289157,0.32895180722891565,35.0,32.99384615384616,0.32993846153846157,0.6079917957733583,0.2746569284575956,0.1610423884895257,0.40372064599406227,-0.8999999999999998,0.8171184022824536,0.0,5.0,-0.1094612707082449,0.12581605643707366,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.3094540616387492,0.020021961299556024,-0.17572320450085044
MIX q=1.00 k=100 d4,mix,lad,1.0,4,100.0,34.81325301204819,0.348132530120482,36.0,35.683076923076925,0.35683076923076923,0.574493857068697,0.39101648794293314,0.3535190653574971,0.5422411930559399,-0.6,0.8165041782729805,0.2,15.0,-0.12626049793193628,0.13646227602729416,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.4313907347283537,0.02985314976115294,-0.1454412666493211
MIX q=1.00 k=100 d5,mix,lad,1.0,5,100.0,32.96746987951807,0.32967469879518074,34.0,30.89846153846154,0.3089846153846154,0.6066586266125791,0.27420683985843675,0.1471016943222106,0.26673102556646905,0.09999999999999999,0.8248185776487664,0.2,15.0,-0.03775008935445498,0.01386611285667877,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.4969037115534154,0.03602660491362264,-0.15191225453411172
MIX q=1.00 k=100 d6,mix,lad,1.0,6,100.0,30.13855421686747,0.3013855421686747,30.0,27.744615384615386,0.27744615384615384,0.663601838896662,0.28802615404019755,0.15947048908616532,0.3555481754550916,-0.8999999999999998,0.8425190839694657,0.1,5.0,-0.13772940278620782,0.1535573259035794,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.4877893374944994,0.033570645435354596,-0.16897889002810662
MIX q=1.00 k=100 d7,mix,lad,1.0,7,100.0,32.94939759036144,0.32949397590361446,34.0,30.307692307692307,0.3030769230769231,0.6069913704841305,0.47556200421808226,0.5569275203225046,0.4725996226571065,0.09999999999999999,0.8240849194729136,0.2,15.0,0.027044848348564632,0.06964601019131889,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.6298816538401721,0.04615491216531842,-0.14895242155016264
MIX q=1.00 k=200 d0,mix,lad,1.0,0,200.0,64.37710843373495,0.3218855421686747,68.0,61.70153846153846,0.30850769230769237,0.3106694364905582,0.24414494193007255,0.1747344070164036,0.3112704884117627,-0.6,0.6501267427122941,0.1,5.0,-0.012018469452915403,0.25952330030085735,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.4956693524924579,0.034372676766793564,-0.15808759041096399
MIX q=1.00 k=200 d1,mix,lad,1.0,1,200.0,60.65542168674699,0.3032771084337349,63.0,54.206153846153846,0.27103076923076924,0.32973144764023515,0.4038775302964295,0.36848405991453054,0.3964181393103732,0.8999999999999998,0.6532953105196452,0.0,30.0,0.03981423355089009,0.06345406964442041,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.6417795132273685,0.04531526246430273,-0.1285661701348063
MIX q=1.00 k=200 d2,mix,lad,1.0,2,200.0,66.67710843373494,0.33338554216867466,69.0,65.05538461538461,0.3252769230769231,0.29995301940659896,0.36354747456349235,0.39239438322131337,0.43838328069139126,0.3,0.6360406091370558,0.2,10.0,-0.06762677115755411,0.08051322118142135,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.629315651178276,0.04372169569920814,-0.13692377488539498
MIX q=1.00 k=200 d3,mix,lad,1.0,3,200.0,68.02289156626506,0.34011445783132527,70.0,65.67076923076922,0.3283538461538461,0.2940186684142475,0.41300026826922037,0.4014079812443144,0.354029060356464,-0.49999999999999994,0.6240880503144653,0.2,30.0,-0.09197122374839944,-0.050130135548696775,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.6184695879104118,0.0438859631540327,-0.15029407953379992
MIX q=1.00 k=200 d4,mix,lad,1.0,4,200.0,66.06265060240963,0.33031325301204817,69.0,62.77230769230769,0.31386153846153847,0.3027429238400934,0.2680065944859483,0.2452662655340637,0.44384293360981253,-0.9999999999999999,0.6522264631043259,0.1,10.0,-0.010691296778547021,0.21902962938987391,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.43447233070284885,0.029075443212291052,-0.143726414059971
MIX q=1.00 k=200 d5,mix,lad,1.0,5,200.0,63.651807228915665,0.3182590361445783,65.0,58.78769230769231,0.29393846153846154,0.314209460354716,0.30957787598749026,0.27459191471098077,0.4751158565427015,0.7999999999999999,0.6472010178117049,0.1,20.0,-0.03814807994626829,0.12738990060894295,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.6376966259808673,0.04417750468705628,-0.1393715784482834
MIX q=1.00 k=200 d6,mix,lad,1.0,6,200.0,64.28795180722892,0.3214397590361445,67.0,61.261538461538464,0.30630769230769234,0.3111002829888116,0.24290514807451238,0.19813232039482165,0.45889333927480774,-0.8999999999999998,0.646611253196931,0.1,5.0,-0.09752051943463225,0.2678455053067835,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.5785767395578442,0.04084502043386329,-0.14677138969157988
MIX q=1.00 k=200 d7,mix,lad,1.0,7,200.0,65.10120481927711,0.32550602409638557,68.0,60.08615384615385,0.3004307692307692,0.3072139763852389,0.3471243670474193,0.3606150070089426,0.49604759262209974,0.3,0.648027989821883,0.1,10.0,-0.10262797447043975,0.13834267162201347,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.5643559884907305,0.038193365380534194,-0.14581613213451383
MIX q=1.00 k=400 d0,mix,lad,1.0,0,400.0,127.72409638554217,0.31931024096385546,133.0,121.40615384615384,0.30351538461538463,0.1565875239361953,0.3083540169948834,0.25493090812065045,0.38234080023502914,0.0,0.43090234857849197,0.0,10.0,0.016200129378667272,0.15316540263388168,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.5732362582309644,0.03897905638068666,-0.14565513866533408
MIX q=1.00 k=400 d1,mix,lad,1.0,1,400.0,128.62048192771084,0.32155120481927707,134.0,121.43692307692308,0.3035923076923077,0.1554962296847923,0.323169276360949,0.28988005064805883,0.36207310180966873,0.39999999999999997,0.42113720642768854,0.2,15.0,0.09550632796608616,0.15522677751362746,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.5880594577596354,0.040038341592579574,-0.1396004026943667
MIX q=1.00 k=400 d2,mix,lad,1.0,2,400.0,128.38192771084337,0.3209548192771084,135.0,121.1723076923077,0.3029307692307692,0.15578516662443576,0.3345491829156699,0.31128274582386495,0.40650868394349793,0.09999999999999999,0.43300370828182944,0.1,10.0,0.14165163171083772,0.26204035165059564,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.5736375029098739,0.039410186225425914,-0.1443485924411485
MIX q=1.00 k=400 d3,mix,lad,1.0,3,400.0,126.60120481927711,0.31650301204819276,132.0,120.19076923076923,0.3004769230769231,0.1579763796762436,0.32712059886911,0.2756985972730539,0.40146207799409434,-0.6,0.4292954264524104,0.3,10.0,0.06454014465695429,0.2374273423687318,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.570777373158267,0.038421299670454934,-0.14795161678157265
MIX q=1.00 k=400 d4,mix,lad,1.0,4,400.0,128.76626506024095,0.32191566265060234,135.0,121.30461538461539,0.30326153846153847,0.15532018413862794,0.3702400509786102,0.32923286638878796,0.5063823064942594,0.0,0.42589616810877623,0.0,10.0,-0.019208877383020517,0.25734615147063006,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.5903350826739407,0.04000618137807255,-0.14641249860418337
MIX q=1.00 k=400 d5,mix,lad,1.0,5,400.0,128.49277108433736,0.32123192771084336,134.0,122.22461538461539,0.3055615384615385,0.15565077966038124,0.3513948331592482,0.300277976863035,0.4132223713945437,0.09999999999999999,0.4279357231149568,0.1,10.0,0.03632576554088124,0.21991675226456692,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.5531132686261653,0.03725153610578591,-0.1417986282193201
MIX q=1.00 k=400 d6,mix,lad,1.0,6,400.0,131.63855421686748,0.3290963855421687,138.5,126.43076923076923,0.31607692307692303,0.1519311733479773,0.32914007699093367,0.28627076330846235,0.41410251289018446,0.6,0.4255555555555555,0.3,15.0,0.045322173095603324,0.1475362169939392,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.5615243989685856,0.037882072848141046,-0.1425950514577854
MIX q=1.00 k=400 d7,mix,lad,1.0,7,400.0,128.9120481927711,0.32228012048192767,136.0,121.92307692307692,0.30480769230769234,0.15514453676271295,0.3264052666663929,0.29124273654726546,0.37094758465317534,0.0,0.4244128553770087,0.0,10.0,0.13482569112195564,0.26311764807017635,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.5952786503971715,0.04060897548280318,-0.14365952104633206
