CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,IS_CAGR,IS_MaxDD,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,dd_margin_pp,cagr_margin_pp,J,IS_J,is_b_sh,is_b_dd,is_b_cagr,pass4a,pass4b,a_h1,a_h2,a_dd,b_h1,b_h2,b_oos,b_dd,b_cagr,panel,cap,gross,avg_names,turnover_yr
0.07715432578637271,1.115170236405519,-0.13157222989974304,1.228119161237689,1.020226136554842,1.1562928414125986,0.07751197535588905,-0.08388111007800736,0.0768602333406041,1.0839949349237072,-0.13157222989974293,7.0731376351031,-2.8783912505320988,-2.8783912505320988,-2.7199535798101833,True,True,False,False,False,False,False,False,True,True,True,True,False,U56,2,0.45,16.77580391275017,1.5000173156296197
0.08577135972164052,1.115069113213647,-0.14547754467720952,1.228333561660672,1.0198701487772819,1.156513999561396,0.08621318015955293,-0.09295402152598553,0.08540807901158098,1.0836515526002002,-0.1454775446772094,5.682606157356451,-2.0166878570053184,-2.0166878570053184,-1.8498330994437957,True,True,False,False,False,False,False,False,True,True,True,True,False,U56,2,0.5,16.77580391275017,1.660767000020074
0.09439309281275832,1.1149585504720847,-0.15924195489427362,1.228539402865099,1.0195047661802543,1.156726749063182,0.09492871446017714,-0.10197705029340476,0.09395271845891395,1.0832982694599893,-0.15924195489427417,4.306165135650042,-1.1545145478935384,-1.1545145478935384,-0.9782796693813739,True,True,False,False,False,False,False,False,True,True,True,True,False,U56,2,0.55,16.77580391275017,1.8209571919656768
0.10301824151156302,1.1148375820579368,-0.17286597211274912,1.2287346119679883,1.0191299259817297,1.1569285574247796,0.10365738380487066,-0.1109506511531525,0.10249279822830593,1.0829353092673497,-0.1728659721127488,2.9437634138024915,-0.29199967801306764,-0.29199967801306764,-0.10541273491202208,True,True,False,False,False,False,False,False,True,True,True,True,False,U56,2,0.6,16.77580391275017,1.9808419011033584
0.11164566340102211,1.1147070868984807,-0.1863501158324954,1.2289213997130217,1.0187453956055093,1.157122017943305,0.11239838805096802,-0.11987455281827208,0.11102689832552537,1.082562246926402,-0.18635011583249517,1.5953490418278649,0.570742510932841,0.570742510932841,0.7686876896977141,True,True,True,False,True,False,False,False,True,True,True,True,True,U56,2,0.65,16.77580391275017,2.1405299076901976
0.12027406213617309,1.1145664898219618,-0.1996949089804152,1.229098165427506,1.0183515087612347,1.1573056874818686,0.1211505566028066,-0.1287489135333426,0.1195536231560832,1.08217918478512,-0.19969490898041553,0.26086972703588396,1.4335823844479387,0.26086972703588396,0.3622756137542399,True,True,True,False,True,False,False,False,True,True,True,True,True,U56,2,0.7,16.77580391275017,2.3002527413389666
0.12890218147262456,1.1144157656112803,-0.2129013576801898,1.2292655116230113,1.0179477672948798,1.157479864935255,0.12991284672566517,-0.13757335171034002,0.12807154551899314,1.081785878692689,-0.21290135768018992,-1.059775142941577,2.2963943180930855,-1.059775142941577,-0.5201682039455008,True,False,True,False,False,False,False,False,True,True,True,False,True,U56,2,0.75,16.77580391275017,2.4601874188497326
0.1375287826922409,1.1142551489718369,-0.2259704669083782,1.2294242984720176,1.017533904666332,1.1576454305479416,0.13868429844327168,-0.14634806343397455,0.13657920261051126,1.0813820837586867,-0.2259704669083784,-2.366686065760415,3.159054440054719,-2.366686065760415,-1.397639376308954,True,False,True,False,False,False,False,False,True,True,True,False,True,U56,2,0.8,16.77580391275017,2.6204789567465774
0.1461526704707532,1.1140854267144613,-0.2389020321831421,1.2295751315944805,1.017110794293262,1.1578029478389973,0.1474639517900036,-0.15507307159205286,0.14507521112176391,1.0809687345834789,-0.23890203218314143,-3.659842593236806,4.02144321790595,-3.659842593236806,-2.2701401921167847,True,False,True,False,False,False,False,False,True,True,True,False,True,U56,2,0.85,16.77580391275017,2.7812228454580517
0.07798451792126393,1.085679731146158,-0.13351020495420796,1.1844520248073782,1.0108733003543835,1.1264635905746188,0.07597544706112802,-0.08844385623122464,0.07963987258781269,1.0584943410321892,-0.13351020495420862,6.879340129656608,-2.795372037042977,-2.795372037042977,-2.8736064092862863,True,True,False,False,False,False,False,False,True,True,True,True,False,U56,3,0.45,19.625140544187094,1.6731494607884387
0.0866871951888033,1.0857245881856203,-0.14758618076055496,1.1847046659460196,1.0107618718329108,1.1267075624307705,0.08449071612831349,-0.09801114100164765,0.08849722335507537,1.0583999946523306,-0.14758618076055552,5.471742549021908,-1.92510431028904,-1.92510431028904,-2.022079502567739,True,True,False,False,False,False,False,False,True,True,True,True,False,U56,3,0.5,19.625140544187094,1.8525876644289228
0.09539299864765871,1.0857602391140584,-0.16151340321956287,1.184948383534214,1.0106417675629575,1.126942746393126,0.09301716801461346,-0.10752625173639552,0.09735108708818996,1.0582965076776842,-0.16151340321956242,4.079020303121117,-1.054523964403499,-1.054523964403499,-1.1694343139377423,True,True,False,False,False,False,False,False,True,True,True,True,False,U56,3,0.55,19.625140544187094,2.0313926540401988
0.10410069647672282,1.0857871363262996,-0.17529246527282316,1.1851837764597988,1.0105133310232322,1.127169909334962,0.10155385207914569,-0.11698840277550959,0.1061999934808886,1.0581841108254493,-0.17529246527282305,2.7011140977950876,-0.18375418149708805,-0.18375418149708805,-0.31576590748451927,True,True,False,False,False,False,False,False,True,True,True,True,False,U56,3,0.6,19.625140544187094,2.2097183329704775
