panel,floor_musd,conv,comp,arm,b,bps,CAGR,Sharpe,MaxDD,H1,H2,turnover,realised_gross,names_sel,names_held,flips,dCAGR_pp,dSharpe,dMaxDD_pp
SMALL439,0.0,dg,TREND,NOGATE,,0,0.10373800712651082,0.6888680761027063,-0.35992703250466873,0.8088978581728745,0.6242233105521522,1.7409003477225007,0.7501008892339182,439.0,347.9115404168785,0.0,0.0,0.0,0.0
SMALL439,0.0,dg,TREND,NOGATE,,5,0.10277748334141146,0.6835017479793578,-0.3607959660009904,0.8029588850463496,0.6191018709341869,1.7409003477225007,0.7501008892339182,439.0,347.9115404168785,0.0,0.0,0.0,0.0
SMALL439,0.0,dg,TREND,NOGATE,,10,0.1018177783174512,0.678135269658678,-0.3616637358208413,0.7970199840580422,0.6139801956312066,1.7409003477225007,0.7501008892339182,439.0,347.9115404168785,0.0,0.0,0.0,0.0
SMALL439,0.0,dg,TREND,NOGATE,,25,0.09894356898141088,0.6620350100338488,-0.36426007858275133,0.779203812346195,0.5986138224529461,1.7409003477225007,0.7501008892339182,439.0,347.9115404168785,0.0,0.0,0.0,0.0
SMALL439,0.0,rw,TREND,NOGATE,,0,0.10373800712651082,0.6888680761027063,-0.35992703250466873,0.8088978581728745,0.6242233105521522,1.7409003477225007,0.7501008892339182,439.0,347.9115404168785,0.0,0.0,0.0,0.0
SMALL439,0.0,rw,TREND,NOGATE,,5,0.10277748334141146,0.6835017479793578,-0.3607959660009904,0.8029588850463496,0.6191018709341869,1.7409003477225007,0.7501008892339182,439.0,347.9115404168785,0.0,0.0,0.0,0.0
SMALL439,0.0,rw,TREND,NOGATE,,10,0.1018177783174512,0.678135269658678,-0.3616637358208413,0.7970199840580422,0.6139801956312066,1.7409003477225007,0.7501008892339182,439.0,347.9115404168785,0.0,0.0,0.0,0.0
SMALL439,0.0,rw,TREND,NOGATE,,25,0.09894356898141088,0.6620350100338488,-0.36426007858275133,0.779203812346195,0.5986138224529461,1.7409003477225007,0.7501008892339182,439.0,347.9115404168785,0.0,0.0,0.0,0.0
SMALL439,0.0,dg,TREND,200d,0.0,0,0.03943569136016034,0.5931669812007965,-0.13779087867563056,0.5816321652221941,0.6058730343575167,3.7117495532923597,0.37789601225880287,439.0,172.37061514997458,8.90894026670875,-6.430231576635048,-0.09570109490190981,22.213615382903818
SMALL439,0.0,dg,TREND,200d,0.0,5,0.037508471170547786,0.5663453468787158,-0.14025248487696906,0.5528118206576049,0.5806534205315332,3.7117495532923597,0.37789601225880287,439.0,172.37061514997458,8.90894026670875,-6.526901217086367,-0.11715640110064196,22.054348112402135
SMALL439,0.0,dg,TREND,200d,0.0,10,0.035584750244263,0.5395195187479797,-0.14270715775313225,0.5239945844696813,0.5554248655384679,3.7117495532923597,0.37789601225880287,439.0,172.37061514997458,8.90894026670875,-6.6233028073188205,-0.13861575091069833,21.895657806770906
SMALL439,0.0,dg,TREND,200d,0.0,25,0.029834520901837358,0.459026583767762,-0.15002976879390395,0.43757341642483527,0.47969367475645,3.7117495532923597,0.37789601225880287,439.0,172.37061514997458,8.90894026670875,-6.910904807957352,-0.20300842626608678,21.42303097888474
SMALL439,0.0,rw,TREND,200d,0.0,0,0.0758566133052272,0.5743596429801755,-0.3707440213768838,0.5738996804923017,0.5863811799539824,10.338000682036554,0.7500917304181896,439.0,172.37061514997458,8.90894026670875,-2.788139382128363,-0.11450843312253078,-1.081698887221505
SMALL439,0.0,rw,TREND,200d,0.0,5,0.07030777794048992,0.5388759129874676,-0.37659849774234966,0.5357868658296658,0.5520830620724412,10.338000682036554,0.7500917304181896,439.0,172.37061514997458,8.90894026670875,-3.2469705400921534,-0.1446258349918902,-1.580253174135926
SMALL439,0.0,rw,TREND,200d,0.0,10,0.06478682046825734,0.5033872943946726,-0.38239943767382534,0.49768164644656343,0.5177740654303229,10.338000682036554,0.7500917304181896,439.0,172.37061514997458,8.90894026670875,-3.7030957849193857,-0.17474797526400543,-2.073570185298401
SMALL439,0.0,rw,TREND,200d,0.0,25,0.04838985449679534,0.3969214765687315,-0.3994858296731112,0.38344727304384413,0.41480801201684103,10.338000682036554,0.7500917304181896,439.0,172.37061514997458,8.90894026670875,-5.055371448461554,-0.2651135334651173,-3.522575109035986
SMALL439,0.0,dg,TREND,band2,0.02,0,0.04086829566414707,0.6110581715856226,-0.14208755401778572,0.6188593271183749,0.6068042201216481,3.1209640855591005,0.37790392318173127,439.0,172.344941535333,4.107867119072043,-6.286971146236375,-0.0778099045170837,21.7839478486883
SMALL439,0.0,dg,TREND,band2,0.02,5,0.0392454450855062,0.5885979293162604,-0.14418666845728179,0.5955378740298751,0.584991613505533,3.1209640855591005,0.37790392318173127,439.0,172.344941535333,4.107867119072043,-6.353203825590525,-0.09490381866309738,21.660929754370862
SMALL439,0.0,dg,TREND,band2,0.02,10,0.03762507157979611,0.5661336560785699,-0.14628071784756203,0.5722179001480052,0.5631710800216817,3.1209640855591005,0.37790392318173127,439.0,172.344941535333,4.107867119072043,-6.419270673765509,-0.11200161358010807,21.53830179732793
SMALL439,0.0,dg,TREND,band2,0.02,25,0.03277877652582939,0.49872245939621357,-0.1525325960930094,0.5022732354148154,0.4976672674626088,3.1209640855591005,0.37790392318173127,439.0,172.344941535333,4.107867119072043,-6.616479245558149,-0.16331255063763522,21.172748248974194
SMALL439,0.0,rw,TREND,band2,0.02,0,0.08137947644074006,0.61067475593939,-0.36201618883917686,0.6256897024703731,0.6119803577959262,8.61468575655678,0.75010673639718,439.0,172.344941535333,4.107867119072043,-2.235853068577076,-0.07819332016331626,-0.20891563345081243
SMALL439,0.0,rw,TREND,band2,0.02,5,0.07673086779478422,0.5810420574544706,-0.3670601461917057,0.5950040840794701,0.5825019202842683,8.61468575655678,0.75010673639718,439.0,172.344941535333,4.107867119072043,-2.604661554662724,-0.10245969052488724,-0.6264180190715285
SMALL439,0.0,rw,TREND,band2,0.02,10,0.07210170329786791,0.5514022523407482,-0.3720649626694442,0.5643204159420879,0.5530117710993058,8.61468575655678,0.75010673639718,439.0,172.344941535333,4.107867119072043,-2.971607501958329,-0.12673301731792974,-1.0401226848602896
SMALL439,0.0,rw,TREND,band2,0.02,25,0.05833008491820313,0.46245817566509995,-0.386847537382224,0.4723002504379439,0.4644885309171872,8.61468575655678,0.75010673639718,439.0,172.344941535333,4.107867119072043,-4.061348406320775,-0.19957683436874885,-2.258745879947266
SMALL439,0.0,dg,TREND,band3,0.03,0,0.040947697671652517,0.6112629937641564,-0.14326046128378245,0.6095057972748782,0.6152575422920414,2.8005064549211163,0.37715651358601243,439.0,172.06126080325367,3.271048686183224,-6.279030945485831,-0.0776050823385499,21.66665712208863
SMALL439,0.0,dg,TREND,band3,0.03,5,0.03949128210388575,0.5911455246637064,-0.1451504148078966,0.5888753637300026,0.5955003292147608,2.8005064549211163,0.37715651358601243,439.0,172.06126080325367,3.271048686183224,-6.328620123752571,-0.09235622331565141,21.564555119309382
SMALL439,0.0,dg,TREND,band3,0.03,10,0.03803686076484847,0.5710244752159079,-0.1470362580000909,0.5682458981113391,0.5757362229674686,2.8005064549211163,0.37715651358601243,439.0,172.06126080325367,3.271048686183224,-6.378091755260273,-0.10711079444277005,21.46274778207504
SMALL439,0.0,dg,TREND,band3,0.03,25,0.033685535423260804,0.5106440984380529,-0.15266921361150143,0.5063678391053691,0.516406565130351,2.8005064549211163,0.37715651358601243,439.0,172.06126080325367,3.271048686183224,-6.5258033558150075,-0.15139091159579587,21.15908649712499
SMALL439,0.0,rw,TREND,band3,0.03,0,0.08145794186834832,0.6083141144002877,-0.36766189455163223,0.6102274730842638,0.6196361625359434,7.742300498643345,0.7501087536175585,439.0,172.06126080325367,3.271048686183224,-2.2280065258162507,-0.08055396170241858,-0.7734862046963498
SMALL439,0.0,rw,TREND,band3,0.03,5,0.07727803148720502,0.5818291046769276,-0.37222338837214786,0.5831308211255003,0.5930290463040837,7.742300498643345,0.7501087536175585,439.0,172.06126080325367,3.271048686183224,-2.5499451854206434,-0.1016726433024302,-1.1427422371157459
SMALL439,0.0,rw,TREND,band3,0.03,10,0.07311381628361135,0.5553394893681117,-0.37675263629148414,0.5560361846857763,0.5664139357040541,7.742300498643345,0.7501087536175585,439.0,172.06126080325367,3.271048686183224,-2.8703962033839847,-0.12279578029056626,-1.5088900470642819
SMALL439,0.0,rw,TREND,band3,0.03,25,0.0607147700845625,0.47585664105223857,-0.3901491315949661,0.47477811700588485,0.4865343312243252,7.742300498643345,0.7501087536175585,439.0,172.06126080325367,3.271048686183224,-3.822879889684838,-0.18617836898161022,-2.588905301221478
SMALL439,0.0,dg,TREND,band5,0.05,0,0.04414789405025199,0.650181622730974,-0.14298670161028482,0.6700115489939006,0.6354066310153028,2.327465363957327,0.3783170151637329,439.0,172.4608540925267,2.3425392566874454,-5.959011307625883,-0.038686453371732266,21.694033089438392
SMALL439,0.0,dg,TREND,band5,0.05,5,0.042933627045256495,0.6336088081216895,-0.14450805739655992,0.6533360701747606,0.6188494441317582,2.327465363957327,0.3783170151637329,439.0,172.4608540925267,2.3425392566874454,-5.984385629615496,-0.049892939857668295,21.628790860443047
SMALL439,0.0,dg,TREND,band5,0.05,10,0.04172074105718648,0.617033275922314,-0.14602675350388405,0.6366607123738156,0.6022874017539127,2.327465363957327,0.3783170151637329,439.0,172.4608540925267,2.3425392566874454,-6.009703726026472,-0.061101993736363935,21.563698231695728
