panel,window,family,dial,gross,confound,in_596_corpus,fire_rate,degenerate,allcash,n_days,days_before_peak,decline_days,recovery_days,days_after_trough,long_decline,trough_year,ctl_peak,ctl_trough,arm_trough,arm_trough_year,arm_peak,same_episode,arm_dd_before_ctl_peak,mean_gross_arm,mean_gross_ctlU,match_c,CAGR,Sharpe,MaxDD,H1,H2,ctlU_CAGR,ctlU_Sharpe,ctlU_MaxDD,ctlM_CAGR,ctlM_Sharpe,ctlM_MaxDD,ctlM_pass_4b,ctlM_fail_4b,dMaxDD_U,dMaxDD_M,tie_U,cover_EPISODE,cover_DECLINE,cover_RECOVERY,cover_PREPEAK,cover_WINDOW,cover_PRE_5,cover_PRE_10,cover_PRE_21,cover_PRE_42,cover_PRE_63,cover_PRE_126,cover_PRE_252,cover_PRE_ALL,cover_POST_5,cover_POST_10,cover_POST_21,cover_POST_42,cover_POST_63,cover_POST_126,cover_POST_252,cover_POST_REC,cover_POST_ALL,switch_DECLINE,switch_EPISODE,recovered,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,turn_per_yr,pass_4a,pass_4b,fail_4b,pass_4a_OOS,pass_4b_OOS,fail_4b_OOS
U56,POST20,SPYDD,0.2,0.5,True,True,0.023763648041104687,False,False,1557,1164,35,104,358,False,2025,2025-02-19,2025-04-08,2023-03-10,2023,2021-11-08,False,True,0.3335858443430093,0.35528153733569073,0.9389338011893873,0.0719269229998949,1.4621986584483577,-0.05038592747927784,1.4497612772958173,1.4741546398661602,0.07276672985485977,1.4774582104051024,-0.048634608776492505,0.06824353574437447,1.4773633152493504,-0.045719324110862325,False,CAGR,-0.0017513187027853316,-0.004666603368415512,False,0.0,0.0,0.0,0.029209621993127148,0.021836865767501604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029209621993127148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1.4497612772958173,0.0717164101630694,1.4741546398661602,-0.048634608776492616,1.2799576388369196,False,False,CAGR,False,False,CAGR
U56,POST20,SPYDD,0.2,0.75,True,True,0.023763648041104687,False,False,1557,1164,35,104,358,False,2025,2025-02-19,2025-04-08,2023-03-10,2023,2021-11-08,False,True,0.500257503180288,0.5327783468461396,0.9389598998188206,0.10887476029287946,1.462901527687013,-0.07525734997051425,1.4500304470274938,1.4752956776739377,0.11017769932277255,1.4781749927314396,-0.07224167604895704,0.10327752608727425,1.4780520108594417,-0.0679535708904987,False,CAGR,-0.003015673921557216,-0.00730377908001556,False,0.0,0.0,0.0,0.029209621993127148,0.021836865767501604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029209621993127148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1.4500304470274938,0.10861329910441309,1.4752956776739377,-0.07224167604895626,1.9012213036204333,False,False,CAGR,False,False,CAGR
U56,POST20,SPYDD,0.2,1.0,True,True,0.023763648041104687,False,False,1557,1164,35,104,358,False,2025,2025-02-19,2025-04-08,2023-03-10,2023,2021-11-08,False,True,0.6668540610959994,0.7101856117067521,0.9389855977135101,0.1464419088922677,1.4634841044101283,-0.09989903634964725,1.450181758157569,1.4763140904522278,0.14823775417224572,1.4787713554685815,-0.09538640959659372,0.13889087799425148,1.4786390389588577,-0.08978002719593836,True,-none-,-0.004512626753053528,-0.010119009153708891,False,0.0,0.0,0.0,0.029209621993127148,0.021836865767501604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029209621993127148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1.450181758157569,0.14617010731869162,1.4763140904522278,-0.0953864095965935,2.5227288592321493,False,True,-none-,False,True,-none-
U56,E2015,CORR,0.3,0.5,False,False,0.24463860206513105,False,False,1259,640,27,195,592,False,2015,2015-07-20,2015-08-25,2015-01-15,2015,2014-03-06,False,True,0.21767663556658762,0.35528153733569073,0.6126877214025169,0.04107877266630289,1.155327582982664,-0.04872009941929867,0.8954798182601088,1.4949229724618156,0.06443083215187939,1.6184998618442805,-0.03149247025087576,0.03915156431248579,1.6171102070165213,-0.019367069036199558,False,CAGR,-0.01722762916842291,-0.02935303038309911,False,0.7342342342342343,0.0,0.8358974358974359,0.184375,0.24305003971405878,0.0,0.0,0.0,0.0,0.0,0.0,0.2261904761904762,0.184375,0.4,0.7,0.8571428571428571,0.9285714285714286,0.9523809523809523,0.9761904761904762,0.6468253968253969,0.8358974358974359,0.31756756756756754,0.0,1.2863842576275717,True,0.8954798182601088,0.04734005320232271,1.4949229724618156,-0.03149247025087554,2.2185284470645095,False,False,H1+CAGR,False,False,H1+CAGR
U56,E2015,CORR,0.3,0.75,False,False,0.24463860206513105,False,False,1259,640,27,195,592,False,2015,2015-07-20,2015-08-25,2015-01-15,2015,2014-03-06,False,True,0.3264433541039119,0.5327783468461396,0.6127188840093479,0.06186649008518752,1.1573747359968418,-0.07243641101932952,0.8979588983340216,1.496581380376076,0.09766730300700655,1.6202089798856134,-0.047012008923366544,0.05911542944279824,1.6182139783464418,-0.02896659396381218,False,CAGR,-0.025424402095962972,-0.043469817055517335,False,0.7342342342342343,0.0,0.8358974358974359,0.184375,0.24305003971405878,0.0,0.0,0.0,0.0,0.0,0.0,0.2261904761904762,0.184375,0.4,0.7,0.8571428571428571,0.9285714285714286,0.9523809523809523,0.9761904761904762,0.6468253968253969,0.8358974358974359,0.31756756756756754,0.0,1.923565676015972,True,0.8979588983340216,0.07152636126483203,1.496581380376076,-0.047012008923366766,3.317511901574554,False,False,H1+CAGR,False,False,H1+CAGR
U56,E2015,CORR,0.3,1.0,False,False,0.24463860206513105,False,False,1259,640,27,195,592,False,2015,2015-07-20,2015-08-25,2015-01-15,2015,2014-03-06,False,True,0.43516587426820436,0.7101856117067521,0.6127494940687307,0.0828040881091392,1.1593334622086038,-0.09573153455168881,0.9003563131948741,1.49814175743868,0.13157513361760298,1.6218039802047326,-0.062381479089334335,0.0793367670032119,1.6192842257282711,-0.038510364267992814,False,CAGR,-0.03335005546235448,-0.057221170283696,False,0.7342342342342343,0.0,0.8358974358974359,0.184375,0.24305003971405878,0.0,0.0,0.0,0.0,0.0,0.0,0.2261904761904762,0.184375,0.4,0.7,0.8571428571428571,0.9285714285714286,0.9523809523809523,0.9761904761904762,0.6468253968253969,0.8358974358974359,0.31756756756756754,0.0,2.5572419666735584,True,0.9003563131948741,0.09604843172204469,1.49814175743868,-0.06238147908933467,4.416596732472754,False,False,H1+DD+CAGR,False,False,H1
U56,E2015,CORR,0.4,0.5,False,False,0.04447974583002383,False,False,1259,640,27,195,592,False,2015,2015-07-20,2015-08-25,2016-02-09,2016,2015-07-20,False,False,0.3066572065345181,0.35528153733569073,0.8631385937872997,0.06100367162455411,1.54936836137038,-0.044438853964047675,1.7394624353523258,1.3354417723037884,0.06443083215187939,1.6184998618442805,-0.03149247025087576,0.05545140066374854,1.6180149503860106,-0.027218184981110505,False,CAGR,-0.012946383713171916,-0.01722066898293717,False,0.24324324324324326,0.0,0.27692307692307694,0.0,0.04289118347895155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6190476190476191,0.8095238095238095,0.8571428571428571,0.42857142857142855,0.21428571428571427,0.27692307692307694,0.09121621621621621,0.0,0.6349900546174845,True,1.7394624353523258,0.04742486284121017,1.3354417723037884,-0.04443885396404734,1.0076936963973628,False,False,CAGR,False,False,H1+H2+OOS+CAGR
U56,E2015,CORR,0.4,0.75,False,False,0.04447974583002383,False,False,1259,640,27,195,592,False,2015,2015-07-20,2015-08-25,2016-02-09,2016,2015-07-20,False,False,0.45986289233395516,0.5327783468461396,0.8631411074721443,0.09238721193554822,1.5511803878131059,-0.0661695321219542,1.7416562423765038,1.3368030083909663,0.09766730300700655,1.6202089798856134,-0.047012008923366544,0.08393947162485094,1.619520586606341,-0.04065824099740234,False,CAGR,-0.019157523198587656,-0.02551129112455186,False,0.24324324324324326,0.0,0.27692307692307694,0.0,0.04289118347895155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6190476190476191,0.8095238095238095,0.8571428571428571,0.42857142857142855,0.21428571428571427,0.27692307692307694,0.09121621621621621,0.0,0.9533710794434413,True,1.7416562423765038,0.0715461984331025,1.3368030083909663,-0.06616953212195487,1.4955348275087859,False,False,CAGR,False,False,H1+H2+OOS+CAGR
U56,E2015,CORR,0.4,1.0,False,False,0.04447974583002383,False,False,1259,640,27,195,592,False,2015,2015-07-20,2015-08-25,2016-02-09,2016,2015-07-20,False,False,0.6129920281816587,0.7101856117067521,0.8631434065644992,0.12434654736321527,1.5528778731216135,-0.08757675854738878,1.7437372046978448,1.3380465362964855,0.13157513361760298,1.6218039802047326,-0.062381479089334335,0.1129304855938722,1.6209457420554632,-0.053986362453874226,True,-none-,-0.025195279458054443,-0.03359039609351455,False,0.24324324324324326,0.0,0.27692307692307694,0.0,0.04289118347895155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6190476190476191,0.8095238095238095,0.8571428571428571,0.42857142857142855,0.21428571428571427,0.27692307692307694,0.09121621621621621,0.0,1.2724420303515338,True,1.7437372046978448,0.09592257497046419,1.3380465362964855,-0.087576758547389,1.9819757188657772,False,False,DD,False,False,H1+H2+OOS+DD
B136,E2018,VOL,0.25,0.5,False,True,0.033797216699801194,False,False,1006,691,59,223,256,False,2018,2018-10-01,2018-12-24,2018-12-24,2018,2018-01-26,True,False,0.3366771785634665,0.35484431231691704,0.9488025223376692,0.04896710438145635,1.1663617329280864,-0.053542885991072486,2.0750268853409866,0.52145430049594,0.05307218867874197,1.2412066462379052,-0.04862491293566562,0.050330911234357956,1.2411887295028234,-0.04617362805345138,False,H2+OOS+CAGR,-0.004917973055406866,-0.00736925793762111,False,0.06382978723404255,0.0,0.08071748878923767,0.020260492040520984,0.03180914512922465,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.020260492040520984,0.4,0.7,0.8571428571428571,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.07142857142857142,0.08071748878923767,0.0703125,0.0,0.36152871912563345,True,2.0750268853409866,0.023939292273465584,0.52145430049594,-0.053542885991072264,1.453843811754,False,False,H2+OOS+CAGR,False,False,H1+H2+OOS+CAGR
