panel,cadence,family,level,w,depth,gross,CAGR,Sharpe,MaxDD,H1,H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,OOS_H1,OOS_H2,keep_4a,keep_4b,g_eff,IS_Sharpe
U56,W,ABS,0.3,,0.5,0.75,0.10362111760500792,1.092697860344778,-0.1587470149933008,1.112225169970482,1.076684440211337,0.11248975574464226,1.1643242216808447,-0.15874701499330068,1.2388468200388654,1.084416381000991,False,False,0.722400405131668,1.0033313820597196
U56,W,ABS,0.3,,0.5,1.0,0.13834686485897674,1.0926235319529833,-0.20880282084818402,1.1125367974050222,1.0763163087611203,0.15050996485970192,1.163879584294823,-0.2088028208481837,1.2369276137366152,1.0855955627618123,False,False,0.963200540175557,1.0036586281049833
U56,W,ABS,0.3,,1.0,0.75,0.10257573389689068,1.0998234880510351,-0.15874701499330068,1.115999259298645,1.086391665992616,0.1114005244580869,1.1759039739815615,-0.1587470149933009,1.191836636435376,1.1639268894435075,False,False,0.6948008102633358,1.0054804076057053
U56,W,ABS,0.3,,1.0,1.0,0.13697923313844962,1.0996813777855443,-0.2088028208481839,1.1163335121970175,1.085866312187713,0.14908747346238194,1.1753050426828848,-0.20880282084818425,1.1899491671240063,1.1650053921301675,False,False,0.9264010803511141,1.0058319934007984
U56,W,ABS,0.4,,0.5,0.75,0.10092416867565723,1.0903006753395867,-0.15874701499330102,1.0587083805742723,1.1215990605364614,0.11565230580003205,1.2080675639139689,-0.15874701499330102,1.3083588831997854,1.0991982609460664,False,False,0.7072079675894668,0.9402127310471288
U56,W,ABS,0.4,,0.5,1.0,0.13472247301278495,1.0901333765627443,-0.20880282084818413,1.0588279790992141,1.1212062430390015,0.15493544031007378,1.2076014560279085,-0.20880282084818402,1.3065887127111706,1.1001278922403452,False,False,0.9429439567859554,0.9403134511144292
U56,W,ABS,0.4,,1.0,0.75,0.09664838739906312,1.073746742016808,-0.15874701499330057,0.9723742285899981,1.1673316717719044,0.11741597781074464,1.2540947499399269,-0.15874701499330057,1.3221077752368626,1.1826274083958135,False,False,0.6644159351789334,0.8431584019344036
U56,W,ABS,0.4,,1.0,1.0,0.1289492892872235,1.0734967505872945,-0.20880282084818425,0.9724705960151551,1.166733235904482,0.15747175341308184,1.2534298399018868,-0.2088028208481838,1.3203182397136253,1.183368051604784,False,False,0.8858879135719109,0.8432328569166233
U56,W,ABS,0.5,,0.5,0.75,0.09666453347366888,1.0937300952415046,-0.16388528163249083,1.1126157003382962,1.0792990523181265,0.1067140519108507,1.174287947901673,-0.1638852816324906,1.3105860276224015,1.0227693236327866,False,False,0.6832376772451049,0.9916375994249751
U56,W,ABS,0.5,,0.5,1.0,0.12908035905304605,1.0936617345696864,-0.2152271140689015,1.1132818549425871,1.0786599522815927,0.1428027908720797,1.1735676458045605,-0.21522711406890138,1.3081757313474776,1.0238577474727002,False,False,0.9109835696601395,0.9923135021124777
U56,W,ABS,0.5,,1.0,0.75,0.08767364116981136,1.0432903790696741,-0.16979580855891363,1.049519069036439,1.0399495996913786,0.09894218457407389,1.1432505614281558,-0.16979580855891396,1.294519185887414,0.9703506715779924,False,False,0.6164753544902095,0.916445502108355
