boundary,score_class,cell,n_fire,n_distinct,sel_mean_full_Sharpe,sel_mean_OOS_Sharpe,sel_mean_MaxDD,d_sel,n_4b_both,do_nothing_OOS,do_nothing_4b,always_act_OOS,always_act_4b
2011-12-31,OBS,S_OBS_MARGIN@q0.90,8,6,0.8756485157238296,0.7962281417849161,-0.23881148500940702,0.003980601587749155,23,0.7922475401971669,24,0.8016998115247317,6
2011-12-31,BAR,S_PBOOT_MARGIN@q0.60,29,22,0.8731107906869181,0.7924228811132197,-0.23463587609569028,0.00017534091605275748,16,0.7922475401971669,24,0.8016998115247317,6
2011-12-31,ALL,S_OBS_MARGIN@q0.90,8,6,0.8756485157238296,0.7962281417849161,-0.23881148500940702,0.003980601587749155,23,0.7922475401971669,24,0.8016998115247317,6
2012-12-31,OBS,S_OBS_MARGIN@q0.90,8,6,0.8756485157238296,0.7962281417849161,-0.23881148500940702,0.003980601587749155,23,0.7922475401971669,24,0.8016998115247317,6
2012-12-31,BAR,S_PBOOT_MARGIN@q0.50,36,27,0.8744815512468526,0.7904014120159916,-0.23628857140105108,-0.001846128181175355,14,0.7922475401971669,24,0.8016998115247317,6
2012-12-31,ALL,S_OBS_MARGIN@q0.90,8,6,0.8756485157238296,0.7962281417849161,-0.23881148500940702,0.003980601587749155,23,0.7922475401971669,24,0.8016998115247317,6
2013-12-31,OBS,S_OBS_MARGIN@q0.50,36,32,0.8737329439930888,0.7864661832258276,-0.2361116724798814,-0.005781356971339302,14,0.7922475401971669,24,0.8016998115247317,6
2013-12-31,BAR,S_PBOOT_MARGIN@q0.50,36,27,0.8744815512468526,0.7904014120159916,-0.23628857140105108,-0.001846128181175355,14,0.7922475401971669,24,0.8016998115247317,6
2013-12-31,ALL,S_PBOOT_MARGIN@q0.50,36,27,0.8744815512468526,0.7904014120159916,-0.23628857140105108,-0.001846128181175355,14,0.7922475401971669,24,0.8016998115247317,6
2014-12-31,OBS,S_OBS_MARGIN@q0.95,4,2,0.8784888577135488,0.8024205580622933,-0.23635063023860572,0.010173017865126366,24,0.7922475401971669,24,0.8016998115247317,6
2014-12-31,BAR,S_PBOOT_TOP@q0.60,29,21,0.8741020897477166,0.7942866566274867,-0.23481703808497864,0.0020391164303197318,15,0.7922475401971669,24,0.8016998115247317,6
2014-12-31,ALL,S_OBS_MARGIN@q0.95,4,2,0.8784888577135488,0.8024205580622933,-0.23635063023860572,0.010173017865126366,24,0.7922475401971669,24,0.8016998115247317,6
