panel,theta,cad,family,ident_max_err,window,c_bar,c_sd,gap0_pp,pred0_pp,resid0_pp,share,CAGR_rs0,CAGR_dg0
U56,0.3,M,QUANTILE-M,4.336808689942018e-18,FULL,0.057307504232552285,0.0033150202592378483,-32.48629548015594,-32.44623368116806,-0.040061798987878205,0.9987668092530787,0.3434002024574281,0.018537247655868727
U56,0.3,M,QUANTILE-M,4.336808689942018e-18,IS,0.058982959963071284,0.002872497698249783,-33.66782417462642,-33.65244898267734,-0.015375191949075884,0.9995433268312995,0.3561121895874795,0.019433947841215327
U56,0.3,M,QUANTILE-M,4.336808689942018e-18,OOS,0.05592540819837571,0.003004131455293714,-31.52055819239965,-31.459655003720076,-0.06090318867957478,0.9980678264544738,0.3330037285616798,0.01779814663768331
U56,0.3,M,QUANTILE-F,3.469446951953614e-18,FULL,0.043188936641844936,0.002401749397372746,-35.690172733433315,-35.66497169813425,-0.02520103529906237,0.999293894274839,0.3721565382404701,0.015254810906137006
U56,0.3,M,QUANTILE-F,3.469446951953614e-18,IS,0.043115948262067987,0.0022651050431128383,-37.087431011183256,-37.08430302405312,-0.003127987130135068,0.9999156591048544,0.38647197903689645,0.015597668925063868
U56,0.3,M,QUANTILE-F,3.469446951953614e-18,OOS,0.04324914530531075,0.0025077372622636734,-34.54868725349141,-34.50532683778489,-0.043360415706516164,0.9987449475174448,0.3604589444051629,0.014972071870248849
U56,0.3,Q,MA-THRESH,4.336808689942018e-18,FULL,0.04096952557267594,0.039001675213784476,-26.23884182741849,-26.307246666527064,0.06840483910857387,1.0026070068015385,0.2748937715598221,0.012505353285637177
U56,0.3,Q,MA-THRESH,4.336808689942018e-18,IS,0.032468927819992575,0.033276847434596246,-37.390985664775926,-37.66356107213347,0.27257540735754304,1.0072898695370398,0.3886580767824146,0.014748220134655377
U56,0.3,Q,MA-THRESH,4.336808689942018e-18,OOS,0.047981732596776024,0.04188358364679231,-17.743927598393718,-17.749644497589735,0.005716899196016811,1.0003221890511171,0.18809820335749872,0.010658927373561555
U56,0.3,Q,QUANTILE-M,4.336808689942018e-18,FULL,0.05883931410753845,0.005533050018163218,-29.672420068321358,-29.635768440173305,-0.03665162814805356,0.9987647914102166,0.3145955126923945,0.017871312009180906
U56,0.3,Q,QUANTILE-M,4.336808689942018e-18,IS,0.0606893236378334,0.005257620145859151,-36.038177092835525,-36.035681179148725,-0.002495913686800577,0.9999307425100784,0.38176864037412117,0.021386869445765955
U56,0.3,Q,QUANTILE-M,4.336808689942018e-18,OOS,0.0573132273310066,0.005284351203341158,-24.666850197454913,-24.59020146668225,-0.07664873077266421,0.9968926421428314,0.2616489138593625,0.01498041188481336
U56,0.3,Q,QUANTILE-F,3.469446951953614e-18,FULL,0.04450516046327144,0.00446788181385564,-33.0640525124444,-33.03326917911746,-0.030783333326937168,0.9990689788157289,0.3454939460017912,0.014853420877347201
U56,0.3,Q,QUANTILE-F,3.469446951953614e-18,IS,0.044613912422500894,0.004570562085344547,-41.19663196018224,-41.22053054791663,0.023898587734393573,1.0005801102322514,0.4298170949668665,0.01785077536504409
U56,0.3,Q,QUANTILE-F,3.469446951953614e-18,OOS,0.044415450154116666,0.004380280757426757,-26.73038150519027,-26.653822574926945,-0.0765589302633245,0.9971358833674536,0.27969134048313693,0.012387525431234225
U56,0.2,W,MA-THRESH,3.469446951953614e-18,FULL,0.10251725294219617,0.08392865522187279,-19.908804638681698,-19.567756759208386,-0.3410478794733116,0.9828694948962091,0.21865319325805044,0.019565146871233452
U56,0.2,W,MA-THRESH,3.469446951953614e-18,IS,0.08770445213893412,0.08454765275157548,-24.581798612093042,-24.030500890200578,-0.551297721892464,0.9775729298497607,0.26299062073358415,0.017172634612653725
U56,0.2,W,MA-THRESH,3.469446951953614e-18,OOS,0.1147364437404481,0.08142758459549398,-16.17098975722402,-16.082299182161197,-0.08869057506282374,0.994515451657917,0.1832528809649443,0.021542983392704107
U56,0.2,W,QUANTILE-M,3.469446951953614e-18,FULL,0.11331542466776222,0.004091799047556053,-20.892399734295175,-20.869694841986195,-0.02270489230897965,0.9989132463193441,0.2347137294851489,0.025789732142197153
U56,0.2,W,QUANTILE-M,3.469446951953614e-18,IS,0.11678594575145802,0.0029143851304182376,-20.132796516127293,-20.107653803713887,-0.025142712413405377,0.9987511564827437,0.2266942607838196,0.025366295622546664
U56,0.2,W,QUANTILE-M,3.469446951953614e-18,OOS,0.11045256572202548,0.0023269917145550614,-21.52293360453934,-21.50740726518141,-0.015526339357929686,0.9992786141683467,0.241368495771912,0.02613915972651859
U56,0.2,W,QUANTILE-F,1.734723475976807e-18,FULL,0.10244350622032783,0.0015211945713417662,-22.036526456202843,-22.02325865471724,-0.013267801485604025,0.9993979177475192,0.24472348167792135,0.02435821711589292
U56,0.2,W,QUANTILE-F,1.734723475976807e-18,IS,0.10239566751518431,0.0013268827476095207,-21.898787901375314,-21.891359082833795,-0.007428818541519888,0.9996607657658965,0.24286936539120862,0.023881486377455463
U56,0.2,W,QUANTILE-F,1.734723475976807e-18,OOS,0.10248296872802326,0.0016637350479947926,-22.150339493138958,-22.132216795765803,-0.01812269737315475,0.9991818320717492,0.24625503789013958,0.024751642958749986
U56,0.2,M,MA-THRESH,3.469446951953614e-18,FULL,0.09839414713162459,0.07850455135883123,-27.451806227368223,-26.9318316772885,-0.5199745500797235,0.9810586397932048,0.2979640230918519,0.02344596081816963
U56,0.2,M,MA-THRESH,3.469446951953614e-18,IS,0.08368156707317054,0.07719138717573208,-35.30203598181385,-34.72425575296647,-0.5777802288473808,0.9836332321131555,0.37681200864129205,0.023791648823153544
