family,panel,cad,window,mean_resid0,sd_resid0,min_resid0,max_resid0,n_pos,n,mean_c_bar,mean_c_sd,mean_gap0,mean_pred0
MA-THRESH,B136,D,FULL,-0.3775774284455527,0.19508255579834485,-0.7388936799805235,-0.15599122335305804,0,9,0.5933434832800841,0.11239786117442595,-6.712876268851471,-6.335298840405919
MA-THRESH,B136,D,IS,-0.40810834652696126,0.34278925924151005,-0.971686192448229,-0.015451808228373665,0,9,0.5888460265876241,0.12418110303843376,-6.67366613078038,-6.26555778425342
MA-THRESH,B136,D,OOS,-0.35070938108334737,0.20089555466879,-0.6072273411635853,-0.05321867898897459,0,9,0.5970549946212714,0.10016902713852877,-6.752136318940883,-6.4014269378575355
MA-THRESH,B136,W,FULL,-0.4687683977808326,0.32972964698142054,-0.9817161081324013,-0.12775442289199024,0,9,0.5934167655006716,0.11260687006657674,-7.844073313506668,-7.375304915725835
MA-THRESH,B136,W,IS,-0.3818055603252835,0.41774271306086713,-1.001135742642866,0.13620565474585788,2,9,0.5886187377570306,0.12424863235808499,-7.961797091105329,-7.579991530780047
MA-THRESH,B136,W,OOS,-0.5376925982717957,0.29363297401918925,-0.9588325405613496,-0.1283389750823316,0,9,0.5973763221131251,0.10044680819364048,-7.747527182096671,-7.209834583824875
MA-THRESH,B136,M,FULL,-0.3722569696026775,0.2781942674962804,-0.7771129839979185,-0.03383715580052016,0,9,0.5917408316246194,0.11167561686145712,-8.441151876577713,-8.068894906975034
MA-THRESH,B136,M,IS,-0.18201435540286207,0.29982414945884367,-0.7842214033175754,0.15812857910628697,3,9,0.5865149293653436,0.12568354597199316,-8.80252332796806,-8.620508972565197
MA-THRESH,B136,M,OOS,-0.5230094366898417,0.36887750490979043,-1.0213389745694634,-0.03180836667513631,0,9,0.5960534902736189,0.09612186170950045,-8.151690806059346,-7.628681369369504
MA-THRESH,B136,Q,FULL,-0.4283933842724492,0.3309267652432515,-0.8399146791829182,0.0022712290239432775,1,9,0.5853606178918309,0.12205121710128321,-8.951933182828022,-8.52353979855557
MA-THRESH,B136,Q,IS,-0.2954159172412259,0.24223665865753752,-0.6378088632091199,0.025224925886324634,1,9,0.5811189617044783,0.13090107718837302,-10.266463064492719,-9.971047147251495
MA-THRESH,B136,Q,OOS,-0.5254815070940411,0.4811382390971702,-1.1206918607444827,0.08700950385161121,1,9,0.5888610307076273,0.11239260836419757,-7.914692568491083,-7.3892110613970425
MA-THRESH,B136,A,FULL,-0.08429743074395486,0.13551457656675434,-0.254347310406855,0.22958139062261296,1,9,0.5955511591292121,0.13687788440837745,-7.311431686559225,-7.227134255815271
MA-THRESH,B136,A,IS,-0.11556888386948463,0.2335253044368567,-0.47183947539051196,0.2093022299989089,4,9,0.5740472734437607,0.15525280397422633,-7.217782396265089,-7.102213512395604
MA-THRESH,B136,A,OOS,-0.07752891542408197,0.20461319931829672,-0.3530841061429424,0.3217404689321164,2,9,0.6132971700546647,0.10755060348783925,-7.393926865333902,-7.316397949909818
MA-THRESH,SMALL439,D,FULL,-0.09035250103784559,0.20612702530208687,-0.4800358230864443,0.158155201581045,4,9,0.5085978474561291,0.12258867689778695,-4.812194757872319,-4.721842256834474
MA-THRESH,SMALL439,D,IS,0.04419385551573334,0.20363270509429682,-0.18024434705712356,0.3630046680290766,5,9,0.530556073830296,0.11772084934890364,-2.1739556325580818,-2.2181494880738146
MA-THRESH,SMALL439,D,OOS,-0.16628816045741107,0.2721216736989258,-0.712670579641661,0.10115398642256501,2,9,0.4950364757398467,0.12120575785202344,-6.539893738658476,-6.373605578201065
MA-THRESH,SMALL439,W,FULL,-0.2163716470825026,0.18307932927504925,-0.5175787177948088,0.030104077320604716,1,9,0.5090711118851696,0.12296512266541655,-5.693297398568653,-5.47692575148615
MA-THRESH,SMALL439,W,IS,0.030969519061605253,0.13452709067517302,-0.14469915131858357,0.2170378129628503,5,9,0.5316286016610804,0.11821099180571595,-3.0264847090949427,-3.057454228156548
MA-THRESH,SMALL439,W,OOS,-0.36721943605926033,0.22272466723278153,-0.7504251263132478,-0.05596746391593932,0,9,0.4951396358804747,0.12142208881908127,-7.4345221893149676,-7.067302753255706
MA-THRESH,SMALL439,M,FULL,-0.24155045023518015,0.19169787516115344,-0.5265387986609804,0.044272524952983616,2,9,0.5110357090914077,0.11883610650313672,-6.4571777810933,-6.215627330858119
MA-THRESH,SMALL439,M,IS,0.1137659786280418,0.2678382197161856,-0.41389452023541473,0.43831574209576285,6,9,0.5350706097775155,0.11503089733384018,-4.661130931921504,-4.774896910549547
MA-THRESH,SMALL439,M,OOS,-0.45074753497984,0.3259687855575501,-0.8484933839899567,0.07790344409741579,1,9,0.49619178605253705,0.11661389067490606,-7.590318601990039,-7.139571067010199
MA-THRESH,SMALL439,Q,FULL,-0.6871451294249967,0.3233316529216782,-1.1598037625590862,-0.3184623759055807,0,9,0.5106295778455616,0.12966380097576088,-6.281392352557763,-5.594247223132765
MA-THRESH,SMALL439,Q,IS,-0.20499833848083415,0.27892000363094405,-0.599577731134171,0.1569098018570747,3,9,0.5383258455518275,0.1243702792303233,-3.8403233049572836,-3.63532496647645
MA-THRESH,SMALL439,Q,OOS,-0.9572865018707812,0.3943299545056865,-1.4718972218012105,-0.35525519932420124,0,9,0.49352439935262926,0.12807411442813862,-7.837161350117638,-6.879874848246859
MA-THRESH,SMALL439,A,FULL,-0.10776096273352989,0.0711601449036886,-0.2204880132780529,-0.010786235079351947,0,9,0.534714885999986,0.1365377662197812,-4.178975126417583,-4.071214163684053
MA-THRESH,SMALL439,A,IS,-0.5987661707705801,0.3946306825673797,-1.2675193627275094,0.011420211296475635,1,9,0.5424024763577006,0.1259781185950558,-4.637077042817239,-4.038310872046659
MA-THRESH,SMALL439,A,OOS,0.18118282410454334,0.1634532367070035,-0.02529560241386619,0.4317059067254103,7,9,0.5299670403103115,0.1408405189883367,-3.897358066314855,-4.078540890419399
QUANTILE-M,U56,D,FULL,-0.0029551155961996165,0.00804738069423149,-0.017782169252300584,0.007537092881104712,4,9,0.5943710302744738,0.004639349487882567,-8.594339645436257,-8.591384529840056
QUANTILE-M,U56,D,IS,-0.005656002510607038,0.015993538995988942,-0.03426016893981476,0.014994528756551162,3,9,0.5948266281664221,0.0048569458075986265,-8.423617490717298,-8.417961488206693
QUANTILE-M,U56,D,OOS,0.0001960613056871057,0.0033390004644147835,-0.00613011513161954,0.006596598897036898,4,9,0.5939952041465906,0.002803565847876969,-8.744780070033668,-8.744976131339355
QUANTILE-M,U56,W,FULL,-0.0113494177802241,0.008744381334715758,-0.02270489230897965,0.0006363047590607351,1,9,0.5945280682672424,0.004884488650930254,-9.235783424193173,-9.22443400641295
QUANTILE-M,U56,W,IS,-0.011471704167955978,0.015338241455833674,-0.04008360732905558,0.006934236874278632,2,9,0.5949522404669696,0.005101609345849543,-9.392812135044066,-9.381340430876111
QUANTILE-M,U56,W,OOS,-0.011168037740453544,0.007577175335429978,-0.026145793829133623,-0.0011218695986858762,0,9,0.5941781654292431,0.0032489043590879984,-9.120720328352718,-9.109552290612264
QUANTILE-M,U56,M,FULL,-0.03954103826658696,0.024424925384366337,-0.0669938204469922,-0.004022468111086752,0,9,0.5951899032355896,0.005740676706992642,-9.58123298810247,-9.541691949835885
QUANTILE-M,U56,M,IS,-0.03795303815911715,0.02645587494380535,-0.07943053968402225,-0.005571296974560269,0,9,0.5955376782758246,0.005895574419658187,-9.426872621755374,-9.388919583596255
QUANTILE-M,U56,M,OOS,-0.040395141080516145,0.026481658736557286,-0.07119712365058106,-0.0031293237634955062,0,9,0.5949030209890828,0.004524794354791004,-9.71233616593917,-9.671941024858658
QUANTILE-M,U56,Q,FULL,-0.04221608575056804,0.03478548677103865,-0.09594589768206951,-0.0015029254109233392,0,9,0.5968873490823454,0.007404021185175457,-8.951704744842091,-8.909488659091522
QUANTILE-M,U56,Q,IS,-0.03174690119674444,0.028016457471437137,-0.0804106272896501,-0.002495913686800577,0,9,0.5969429206696083,0.007469982663345146,-9.944280454909457,-9.912533553712713
QUANTILE-M,U56,Q,OOS,-0.05388626332039781,0.048640121328212826,-0.11678074726302334,0.007943621700201575,1,9,0.5968415076620261,0.006519653126566084,-8.169212899978543,-8.115326636658146
QUANTILE-M,U56,A,FULL,0.018732283212425236,0.10019485873449982,-0.07152478891525682,0.24841415070106976,3,9,0.6027652129259728,0.01307700731083212,-7.977270530150154,-7.996002813362578
QUANTILE-M,U56,A,IS,-0.011031043598490066,0.07039476504691741,-0.0997119511931377,0.15429867704484224,3,9,0.6027976142468224,0.011161219000123658,-7.862149276118798,-7.851118232520308
QUANTILE-M,U56,A,OOS,0.04313631026161898,0.13145448912080385,-0.07980006869230394,0.32428756253601776,3,9,0.6027384848326951,0.01387351796839567,-8.079331173677849,-8.122467483939467
QUANTILE-M,B136,D,FULL,-0.00026114808679444934,0.0043147105585266765,-0.009287823692938346,0.005755748856774545,4,9,0.5963453749091305,0.002356727702193906,-7.215863658415013,-7.215602510328217
QUANTILE-M,B136,D,IS,-0.0011537742118545363,0.009724987561942598,-0.019927142744835535,0.013439186468900743,4,9,0.5963493954751036,0.0028410067181310044,-7.121362668749918,-7.120208894538062
QUANTILE-M,B136,D,OOS,0.0007365510166197353,0.0021650723837538938,-0.0008965006323968794,0.004863271709897532,2,9,0.5963420569502867,0.0009319058723924172,-7.295134935805962,-7.295871486822581
QUANTILE-M,B136,W,FULL,-0.011488822016558863,0.0062762054294437895,-0.019182941242945617,-0.0010753298770538322,0,9,0.5964728284483648,0.0028008805704784704,-7.544589536950961,-7.533100714934402
QUANTILE-M,B136,W,IS,-0.012504966976872053,0.011032461464260441,-0.026765023566732715,0.0027001868683669272,1,9,0.5964686985333627,0.0032411152114703006,-7.770553624661407,-7.758048657684536
QUANTILE-M,B136,W,OOS,-0.010507858697790992,0.008583101232603871,-0.024066117306677626,-0.00036583688034497186,0,9,0.5964762366471348,0.0015931578240052434,-7.361907635201005,-7.351399776503214
QUANTILE-M,B136,M,FULL,-0.040597683139213636,0.027241573251771806,-0.07550369640862975,-0.005964930924706735,0,9,0.5970990522738544,0.003975795808154189,-8.152888284333002,-8.11229060119379
QUANTILE-M,B136,M,IS,-0.0408787789291887,0.028233840038460675,-0.0831347596524914,-0.007602451726373971,0,9,0.597076049108748,0.004276187197926369,-7.991218514077013,-7.950339735147825
QUANTILE-M,B136,M,OOS,-0.04023087811320804,0.02869569555391746,-0.0757669706278774,-0.0017744175693223951,0,9,0.5971180355601902,0.0030824181875187726,-8.287626226103566,-8.247395347990356
QUANTILE-M,B136,Q,FULL,-0.04422427949014759,0.030643064845402378,-0.0883393691280876,-0.00494732853790758,0,9,0.5986851172152996,0.005709370986888129,-8.239902580213332,-8.195678300723184
QUANTILE-M,B136,Q,IS,-0.03750185114806589,0.02685901131586221,-0.06980808545460349,-0.0034598650639807715,0,9,0.5983838700469386,0.005914276942943148,-8.885838626707125,-8.848336775559059
QUANTILE-M,B136,Q,OOS,-0.049409931867170305,0.03762637375900503,-0.10670601534084057,-0.002034939005590708,0,9,0.5989337204500447,0.005026563418661975,-7.722984732880911,-7.673574801013738
QUANTILE-M,B136,A,FULL,-0.038711701888832155,0.05560609153906409,-0.11526659503953152,0.0690976339831515,1,9,0.6036456870101903,0.010294674546046208,-7.221856275211056,-7.183144573322224
QUANTILE-M,B136,A,IS,-0.047877681696339894,0.05300117685395466,-0.10579851887202452,0.05450169136032201,1,9,0.6034196927201094,0.009352176244700179,-7.007932594081183,-6.960054912384843
QUANTILE-M,B136,A,OOS,-0.03169708619234305,0.059601596299738616,-0.12299400508020142,0.07989014289417895,1,9,0.6038321880546771,0.010619188924697714,-7.400278388738211,-7.368581302545867
QUANTILE-M,SMALL439,D,FULL,-0.0006086878873948641,0.0027262088450224205,-0.0034183353275096806,0.003057613864942965,4,9,0.5100620459085603,0.0009239131791911723,-4.017000072617139,-4.016391384729744
QUANTILE-M,SMALL439,D,IS,0.00053427898742717,0.00656521830772732,-0.01125968916244613,0.009235479426816795,5,9,0.5103604730307608,0.0010501153937594193,-2.488929860364343,-2.4894641393517705
QUANTILE-M,SMALL439,D,OOS,-0.0006588486912040281,0.002324854092353671,-0.0030600399070657147,0.003260116581693673,3,9,0.5098777377105566,0.0007680830922264456,-4.995541442090872,-4.994882593399669
QUANTILE-M,SMALL439,W,FULL,-0.009388957579354281,0.007523290265433738,-0.018941210340073233,0.0019707249516054404,2,9,0.5101505110784045,0.0025291962640521396,-4.6728548126154585,-4.663465855036105
QUANTILE-M,SMALL439,W,IS,-0.015447713617149757,0.012271072787115223,-0.03049682787703567,0.005294552582846279,1,9,0.5103654193725653,0.0022989178475058634,-3.5940187863265174,-3.5785710727093676
QUANTILE-M,SMALL439,W,OOS,-0.00528926982756111,0.006612622628164677,-0.01353913276547214,0.0026552234886345616,3,9,0.510017783998705,0.0026441454669928846,-5.357208587058151,-5.351919317230591
QUANTILE-M,SMALL439,M,FULL,-0.039046289842032164,0.019742690794649787,-0.06356594668448512,-0.005711803272623328,0,9,0.5105092395927311,0.005795092306264275,-4.870808841807031,-4.831762551964999
QUANTILE-M,SMALL439,M,IS,-0.05883685556147267,0.029477010515561425,-0.09209761726802768,-0.011329405522353397,0,9,0.5105010473018207,0.004767129110773914,-4.0785423689868745,-4.019705513425402
QUANTILE-M,SMALL439,M,OOS,-0.02679662561862184,0.01425473632179162,-0.04597700544897165,-0.002252702502936188,0,9,0.5105142991408181,0.006344075152869095,-5.374268103166263,-5.34747147754764
QUANTILE-M,SMALL439,Q,FULL,0.01135573193311353,0.0042569985271911056,0.005698235464013379,0.016978577481951973,9,9,0.5122435095837407,0.009744273028688228,-4.282336299463724,-4.293692031396838
QUANTILE-M,SMALL439,Q,IS,-0.023706913741058006,0.015859893767500376,-0.04598883535793519,0.001004294117223914,1,9,0.5113001735451754,0.00770961934799454,-3.419777080929944,-3.3960701671888853
QUANTILE-M,SMALL439,Q,OOS,0.03159061020657629,0.009851164598956493,0.021110866809603834,0.05061108073602938,9,9,0.5128261126799267,0.010760087979480042,-4.828881954572882,-4.860472564779458
QUANTILE-M,SMALL439,A,FULL,-0.12393730131010401,0.04757078038384067,-0.17891074359723813,-0.034693349611303326,0,9,0.5163737078412302,0.01581252402138198,-4.197745725582433,-4.073808424272328
QUANTILE-M,SMALL439,A,IS,-0.050814585067447834,0.02373232104052647,-0.0740291954997696,-0.010441706221286928,0,9,0.5181516048727671,0.013776117261907321,-4.078623282005554,-4.027808696938107
QUANTILE-M,SMALL439,A,OOS,-0.1700118102505957,0.06433898509763991,-0.24502936804329245,-0.04990350384381781,0,9,0.5152756809738911,0.016839083372844055,-4.276895807615381,-4.106883997364786
