panel,cost,band,gross,cell,CAGR,Sharpe,MaxDD,H1,H2,is_CAGR,is_Sharpe,is_MaxDD,is_legs,is_minmarg,is_calmar,is_cagrslack,oos_CAGR,oos_Sharpe,oos_MaxDD,keep4b_full,keep4b_is,keep4b_oos,keep4a_full,keep4a_oos,spy_oos_CAGR,spy_oos_Sharpe,spy_oos_MaxDD,lv_oos_CAGR,lv_oos_Sharpe,lv_oos_MaxDD
U56,0,0.0,0.5,b0.00_g0.50,0.05648232436657552,1.2124231852458127,-0.08065515191319328,1.2279988648151619,1.2010670781054518,0.049583478996861,1.1005795876421252,-0.056743212356109685,3,-0.055128093505192474,0.8738222060056179,-0.055128093505192474,0.0621885384938925,1.3003020125806317,-0.08065515191319317,False,False,False,False,False,0.15286966214114894,0.8750760816641813,-0.33717256724185307,0.09651574458861623,1.3012453352065745,-0.12029812214763824
U56,10,0.0,0.5,b0.00_g0.50,0.054267520587541584,1.167016549410304,-0.08096494706348623,1.182121910101243,1.155978731318398,0.04740233188339937,1.0542161978690991,-0.05855835237398066,3,-0.0573092406186541,0.8094888254482675,-0.0573092406186541,0.05994580162379615,1.2556257270850602,-0.08096494706348678,False,False,False,False,False,0.15286966214114894,0.8750760816641813,-0.33717256724185307,0.09455896847608769,1.2767122316543114,-0.12054941914043871
U56,25,0.0,0.5,b0.00_g0.50,0.05095377204696194,1.0987996709415941,-0.08142955278371489,1.1131977770412145,1.0882407572844994,0.04413885984676247,0.984573622997169,-0.0612748129900158,2,-0.060572712655291,0.7203426284459572,-0.060572712655291,0.05659032765131289,1.1884982271953985,-0.08142955278371466,False,False,False,False,False,0.15286966214114894,0.8750760816641813,-0.33717256724185307,0.09163013641609163,1.2398733886368856,-0.12092630671374771
U56,50,0.0,0.5,b0.00_g0.50,0.045453335825011765,0.9848770193932449,-0.08220366364518539,0.9980956971420196,0.9751169873975524,0.03872166440814584,0.8683057811580502,-0.0657856308667093,2,-0.1374346226139057,0.5886036798309533,-0.06598990809390763,0.051020811402772814,1.0763705910486334,-0.08220366364518561,False,False,False,False,False,0.15286966214114894,0.8750760816641813,-0.33717256724185307,0.08676558828999292,1.1783814389985978,-0.1215542982343576
U56,0,0.0,0.6,b0.00_g0.60,0.06788519360837753,1.212327343862969,-0.09636486306615943,1.2281467086038997,1.2007634719454452,0.05954466192269159,1.1006991538821707,-0.06786495328580999,3,-0.04516691057936188,0.8773992913827274,-0.04516691057936188,0.07479197232916857,1.3000288431392553,-0.09636486306615966,False,False,False,False,False,0.15286966214114894,0.8750760816641813,-0.33717256724185307,0.09651574458861623,1.3012453352065745,-0.12029812214763824
U56,10,0.0,0.6,b0.00_g0.60,0.06520564384706229,1.1670319776958356,-0.09673186246356325,1.1823885061701913,1.1557793710304127,0.05690972162357144,1.0544542777594748,-0.07001638238604246,3,-0.04780185087848203,0.8128057989313685,-0.04780185087848203,0.07207534134486848,1.25545798243698,-0.09673186246356336,False,False,False,False,False,0.15286966214114894,0.8750760816641813,-0.33717256724185307,0.09455896847608769,1.2767122316543114,-0.12054941914043871
U56,25,0.0,0.6,b0.00_g0.60,0.061198564376353515,1.0989824389708873,-0.09728223751753518,1.1136430065189915,1.0881981437479986,0.052969234610060534,0.9849899551300096,-0.07323464286075088,2,-0.05174233789199294,0.723281121350954,-0.05174233789199294,0.06801290931342474,1.1884890160387271,-0.09728223751753495,False,False,False,False,False,0.15286966214114894,0.8750760816641813,-0.33717256724185307,0.09163013641609163,1.2398733886368856,-0.12092630671374771
U56,50,0.0,0.6,b0.00_g0.60,0.05455262360150992,0.985339560384106,-0.09819919850938152,0.9988396639798524,0.9753363757807342,0.04643342802774941,0.8690201492094999,-0.0785748047049245,2,-0.1369795103668846,0.5909455098504279,-0.05827814447430406,0.061275428345468175,1.0766264077861327,-0.09819919850938164,False,False,False,False,False,0.15286966214114894,0.8750760816641813,-0.33717256724185307,0.08676558828999292,1.1783814389985978,-0.1215542982343576
U56,0,0.0,0.75,b0.00_g0.75,0.08504841207279101,1.212179664295371,-0.11966682914684046,1.2283678203306823,1.2003018448900369,0.0745075975135121,1.1008784117772843,-0.08440478203518353,3,-0.03020397498854137,0.8827414243242064,-0.03020397498854137,0.09379252863623488,1.2996119325904925,-0.1196668291468399,False,False,False,False,False,0.15286966214114894,0.8750760816641813,-0.33717256724185307,0.09651574458861623,1.3012453352065745,-0.12029812214763824
U56,10,0.0,0.75,b0.00_g0.75,0.08165571844385644,1.1670180195548374,-0.12011675520212706,1.1827523012848233,1.155442906037326,0.07117865220058173,1.0547764622767448,-0.08704588218960052,3,-0.033532920301471744,0.8177141802703853,-0.033532920301471744,0.09034672514497077,1.2551672826123985,-0.12011675520212706,False,False,False,False,False,0.15286966214114894,0.8750760816641813,-0.33717256724185307,0.09455896847608769,1.2767122316543114,-0.12054941914043871
