k,step,sel,abstain,anchor,expost,n_accept,n,regret_sel,regret_abs,T1,T2,T3
0.5,25.0,0.744271362818584,0.8728843811279231,0.8811594663240545,0.8634456280256376,5,15,0.11917426520705368,-0.009438753102285499,True,False,True
0.5,50.0,0.744271362818584,0.8811594663240545,0.8811594663240545,0.8634456280256376,0,15,0.11917426520705368,-0.01771383829841692,True,True,True
1.0,25.0,0.744271362818584,0.8714670965835869,0.8811594663240545,0.8634456280256376,3,15,0.11917426520705368,-0.008021468557949284,True,False,True
1.0,50.0,0.744271362818584,0.8811594663240545,0.8811594663240545,0.8634456280256376,0,15,0.11917426520705368,-0.01771383829841692,True,True,True
2.0,25.0,0.744271362818584,0.8811594663240545,0.8811594663240545,0.8634456280256376,0,15,0.11917426520705368,-0.01771383829841692,True,True,True
2.0,50.0,0.744271362818584,0.8811594663240545,0.8811594663240545,0.8634456280256376,0,15,0.11917426520705368,-0.01771383829841692,True,True,True
