panel,subwin,arm,spy_sharpe,n_pass_of_30,sharpe_at_075,mu_at_075,sd_at_075,spy_mu,spy_sd
U56,ISH1_HALF,CAND20,0.8377534152899397,0,0.7300262445175577,0.08620094684351524,0.11807924371332933,0.17285246913736624,0.2063285759062449
U56,ISH1_HALF,EWELIG,0.8377534152899397,0,0.83006824812557,0.08497591966027929,0.10237220837222581,0.17285246913736624,0.2063285759062449
U56,ISH1_HALF,CAND20_NG,0.8377534152899397,30,0.912346919742853,0.11375776419814411,0.12468696033983102,0.17285246913736624,0.2063285759062449
U56,ISH1_HALF,EWALL,0.8377534152899397,30,1.0383720520796034,0.13949310894216524,0.13433827370718898,0.17285246913736624,0.2063285759062449
U56,ISH1_HALF,SPYBH,0.8377534152899397,10,0.8341101592248094,0.128997895300879,0.15465330792849327,0.17285246913736624,0.2063285759062449
U56,ISH1_HALF,BAND03,0.8377534152899397,30,0.9173845158489563,0.06917559581575668,0.07540523588600243,0.17285246913736624,0.2063285759062449
U56,ISH2_HALF,CAND20,1.0603109088217444,30,1.258123221827476,0.13156077359951193,0.10456906868662233,0.13549861536151714,0.12779139989428956
U56,ISH2_HALF,EWELIG,1.0603109088217444,30,1.1313806485992295,0.10213464164270729,0.09027434026661223,0.13549861536151714,0.12779139989428956
U56,ISH2_HALF,CAND20_NG,1.0603109088217444,30,1.4831849974804565,0.15741814898342682,0.10613520852141782,0.13549861536151714,0.12779139989428956
U56,ISH2_HALF,EWALL,1.0603109088217444,30,1.2888955295866429,0.11079292188905741,0.0859595827169867,0.13549861536151714,0.12779139989428956
U56,ISH2_HALF,SPYBH,1.0603109088217444,10,1.0573251302680469,0.10125616810002777,0.09576634963207382,0.13549861536151714,0.12779139989428956
U56,ISH2_HALF,BAND03,1.0603109088217444,30,1.3483428918653553,0.08221984966493959,0.06097844262092199,0.13549861536151714,0.12779139989428956
U56,CAL0912,CAND20,0.8104611305183171,0,0.687517691506305,0.08111158184757182,0.11797744676193248,0.16723065827938935,0.20634013400795634
U56,CAL0912,EWELIG,0.8104611305183171,0,0.7938111544972541,0.08120671084500757,0.10229978551566003,0.16723065827938935,0.20634013400795634
U56,CAL0912,CAND20_NG,0.8104611305183171,30,0.8703386986477828,0.10848662024302337,0.12464873779779705,0.16723065827938935,0.20634013400795634
U56,CAL0912,EWALL,0.8104611305183171,30,1.011947470233638,0.13596983306573732,0.1343645169984413,0.16723065827938935,0.20634013400795634
U56,CAL0912,SPYBH,0.8104611305183171,10,0.8066591251616017,0.12475694862406055,0.1546588202285165,0.16723065827938935,0.20634013400795634
U56,CAL0912,BAND03,0.8104611305183171,30,0.8807540433091454,0.06639643286364397,0.07538589617389785,0.16723065827938935,0.20634013400795634
U56,CAL0910,CAND20,1.0390922765109214,0,0.9303428909571563,0.12259770309127567,0.13177690105757092,0.23389075805693932,0.22509142194983972
U56,CAL0910,EWELIG,1.0390922765109214,30,1.1614985890129332,0.1298749568066329,0.11181671509132309,0.23389075805693932,0.22509142194983972
U56,CAL0910,CAND20_NG,1.0390922765109214,30,1.2194738561881024,0.17052630788976372,0.13983596862240583,0.23389075805693932,0.22509142194983972
U56,CAL0910,EWALL,1.0390922765109214,30,1.4321225720522344,0.2091700154814534,0.14605594490540874,0.23389075805693932,0.22509142194983972
U56,CAL0910,SPYBH,1.0390922765109214,10,1.0351660505200118,0.17471670496751102,0.16878133211550236,0.23389075805693932,0.22509142194983972
U56,CAL0910,BAND03,1.0390922765109214,30,1.3627005163473227,0.11270560669112269,0.08270753943296846,0.23389075805693932,0.22509142194983972
U56,CAL1112,CAND20,0.5441043455968064,0,0.39034912111055475,0.04003866898278935,0.10257143366655509,0.10123450371874722,0.1860571497691442
U56,CAL1112,EWELIG,0.5441043455968064,0,0.35924122805325404,0.03302320836905574,0.09192488442378995,0.10123450371874722,0.1860571497691442
U56,CAL1112,CAND20_NG,0.5441043455968064,0,0.43771386530297507,0.04706485777204736,0.10752425614726686,0.10123450371874722,0.1860571497691442
U56,CAL1112,EWALL,0.5441043455968064,0,0.5219196017237604,0.06349873613224952,0.12166382700042348,0.10123450371874722,0.1860571497691442
U56,CAL1112,SPYBH,0.5441043455968064,10,0.5402324504033593,0.07529479941550493,0.13937481793121978,0.10123450371874722,0.1860571497691442
U56,CAL1112,BAND03,0.5441043455968064,0,0.30524831664273333,0.020548505787434966,0.06731734351048103,0.10123450371874722,0.1860571497691442
U56,CAL1316,CAND20,1.101671080912679,30,1.3026265535681867,0.1364246985240392,0.10473047563044167,0.14121846105816627,0.12818568400758407
U56,CAL1316,EWELIG,1.101671080912679,30,1.1703321270590643,0.10580210664124573,0.0904034882022051,0.14121846105816627,0.12818568400758407
U56,CAL1316,CAND20_NG,1.101671080912679,30,1.5291142023735953,0.16246897365805424,0.10625038561924206,0.14121846105816627,0.12818568400758407
U56,CAL1316,EWALL,1.101671080912679,30,1.3276070176837702,0.11439862957632321,0.08616904554776347,0.14121846105816627,0.12818568400758407
U56,CAL1316,SPYBH,1.101671080912679,10,1.0989133305154488,0.10556933540056851,0.09606702591463775,0.14121846105816627,0.12818568400758407
U56,CAL1316,BAND03,1.101671080912679,30,1.390726515573369,0.08492243575002278,0.06106336134319762,0.14121846105816627,0.12818568400758407
U56,Y2009,CAND20,1.1866895086101603,0,1.1483129709605504,0.15614996468395992,0.13598206119133383,0.313687135297965,0.2643380033462607
U56,Y2009,EWELIG,1.1866895086101603,30,1.3994834379851506,0.16632159373675878,0.11884498895979329,0.313687135297965,0.2643380033462607
U56,Y2009,CAND20_NG,1.1866895086101603,30,1.4961849585287001,0.22020962561437327,0.14718075085510837,0.313687135297965,0.2643380033462607
U56,Y2009,EWALL,1.1866895086101603,30,1.6550747664847905,0.2834728104171186,0.171274927367291,0.313687135297965,0.2643380033462607
U56,Y2009,SPYBH,1.1866895086101603,10,1.1813669834368392,0.23416561682766052,0.19821581279207975,0.313687135297965,0.2643380033462607
U56,Y2009,BAND03,1.1866895086101603,30,1.897713422231619,0.15736819389934897,0.08292516249070506,0.313687135297965,0.2643380033462607
U56,Y2010,CAND20,0.8718097148012244,0,0.7040849369790365,0.08997744876505487,0.12779345791874805,0.1563109468503866,0.17929479816134652
U56,Y2010,EWELIG,0.8718097148012244,30,0.9018230346388586,0.09444072645789947,0.10472201621653957,0.1563109468503866,0.17929479816134652
U56,Y2010,CAND20_NG,0.8718097148012244,30,0.9222384556582403,0.12222308232417113,0.13252872028301552,0.1563109468503866,0.17929479816134652
U56,Y2010,EWALL,0.8718097148012244,30,1.1743662629155456,0.13693118707177887,0.11660006881654285,0.1563109468503866,0.17929479816134652
U56,Y2010,SPYBH,0.8718097148012244,0,0.8697135464072006,0.11691915177014352,0.13443409298744197,0.1563109468503866,0.17929479816134652
U56,Y2010,BAND03,0.8718097148012244,0,0.8391078681171303,0.06928364690534713,0.08256822458453683,0.1563109468503866,0.17929479816134652
U56,Y2011,CAND20,0.19671325116551447,0,0.13663449838825467,0.015628843390737848,0.11438431417465011,0.045277307964546876,0.2301690795931717
U56,Y2011,EWELIG,0.19671325116551447,0,-0.04678543247888292,-0.004806514753467141,0.10273528529711913,0.045277307964546876,0.2301690795931717
U56,Y2011,CAND20_NG,0.19671325116551447,0,0.16465170752702368,0.02025168631383744,0.1229971229451939,0.045277307964546876,0.2301690795931717
U56,Y2011,EWALL,0.19671325116551447,0,0.14596201344030954,0.021523196370496864,0.1474575190023579,0.045277307964546876,0.2301690795931717
U56,Y2011,SPYBH,0.19671325116551447,10,0.19136337518475724,0.03298488091955959,0.17236778400105765,0.045277307964546876,0.2301690795931717
U56,Y2011,BAND03,0.19671325116551447,0,-0.048282586795930865,-0.003516120147160594,0.07282377313422908,0.045277307964546876,0.2301690795931717
U56,Y2012,CAND20,1.237652695894811,0,0.7238763290120753,0.06464377317957726,0.08930223380532575,0.15763935703898116,0.1273696228044083
U56,Y2012,EWELIG,1.237652695894811,0,0.8928464743614587,0.07115556927655878,0.07969518984486941,0.15763935703898116,0.1273696228044083
U56,Y2012,CAND20_NG,1.237652695894811,0,0.8280370001426575,0.07409253460192297,0.0894797389357698,0.15763935703898116,0.1273696228044083
U56,Y2012,EWALL,1.237652695894811,0,1.1942466032849548,0.10581008021209619,0.0885998586230429,0.15763935703898116,0.1273696228044083
U56,Y2012,SPYBH,1.237652695894811,10,1.2349571212278556,0.11794319725941786,0.09550388044416708,0.15763935703898116,0.1273696228044083
U56,Y2012,BAND03,1.237652695894811,0,0.7299933476186365,0.0448056487295073,0.06137816032936602,0.15763935703898116,0.1273696228044083
U56,Y2013,CAND20,2.5846791583532798,0,2.5291529248163824,0.25925412502845585,0.10250630655213457,0.2862276471367029,0.11074010722439565
U56,Y2013,EWELIG,2.5846791583532798,0,2.5021104031236567,0.2079232121450665,0.08309913578773076,0.2862276471367029,0.11074010722439565
U56,Y2013,CAND20_NG,2.5846791583532798,30,2.919026565329967,0.307443559357624,0.10532400184678367,0.2862276471367029,0.11074010722439565
U56,Y2013,EWALL,2.5846791583532798,0,2.5684637610103658,0.19469880195202172,0.07580360093359166,0.2862276471367029,0.11074010722439565
U56,Y2013,SPYBH,2.5846791583532798,10,2.5815996100334413,0.21439355654987466,0.0830467884007379,0.2862276471367029,0.11074010722439565
U56,Y2013,BAND03,2.5846791583532798,30,2.7830487372778325,0.17947557863234287,0.06448883780881692,0.2862276471367029,0.11074010722439565
U56,Y2014,CAND20,1.1796547172746248,0,0.8441426041354537,0.08578212802737126,0.10162042243469847,0.13265243565786144,0.11245022269256083
U56,Y2014,EWELIG,1.1796547172746248,0,1.0157493356069638,0.07964179855443865,0.0784069413216485,0.13265243565786144,0.11245022269256083
U56,Y2014,CAND20_NG,1.1796547172746248,0,0.935469899379074,0.09672318931735083,0.10339529832178636,0.13265243565786144,0.11245022269256083
U56,Y2014,EWALL,1.1796547172746248,0,1.0189382000940377,0.07784552040775584,0.07639866716212179,0.13265243565786144,0.11245022269256083
U56,Y2014,SPYBH,1.1796547172746248,0,1.178834569742182,0.0993802167778432,0.08430378555964661,0.13265243565786144,0.11245022269256083
U56,Y2014,BAND03,1.1796547172746248,0,0.9772348719807484,0.06196957601068554,0.06341318529196566,0.13265243565786144,0.11245022269256083
U56,Y2015,CAND20,0.15647338963609952,30,0.9137827124847748,0.11135165215044826,0.12185791067075322,0.024146769040609084,0.15431869340062057
U56,Y2015,EWELIG,0.15647338963609952,30,0.6616443152599407,0.07385461535283827,0.1116228366956088,0.024146769040609084,0.15431869340062057
U56,Y2015,CAND20_NG,0.15647338963609952,30,0.9585089139072736,0.11450980191500212,0.1194666009398008,0.024146769040609084,0.15431869340062057
U56,Y2015,EWALL,0.15647338963609952,30,0.5191702619392381,0.051963523404610225,0.1000895606202727,0.024146769040609084,0.15431869340062057
U56,Y2015,SPYBH,0.15647338963609952,10,0.15078736544874263,0.017421372360399194,0.11553602192433865,0.024146769040609084,0.15431869340062057
U56,Y2015,BAND03,0.15647338963609952,30,0.6109719640529436,0.036175422140304836,0.05920962706755242,0.024146769040609084,0.15431869340062057
U56,Y2016,CAND20,0.932883861426454,30,0.9838943014999019,0.08931088888988145,0.09077284902832661,0.12184699239749164,0.1306132493397172
U56,Y2016,EWELIG,0.932883861426454,0,0.7271780403453931,0.061788800512639505,0.0849706634200494,0.12184699239749164,0.1306132493397172
U56,Y2016,CAND20_NG,0.932883861426454,30,1.3737217382372373,0.13119934404224004,0.09550649188284326,0.12184699239749164,0.1306132493397172
U56,Y2016,EWALL,0.932883861426454,30,1.4750698355273042,0.13308667254090506,0.09022398081466398,0.12184699239749164,0.1306132493397172
