statistic,window,panel,family,pick,pick_OOS_adv,median_OOS_adv,best_OOS_adv,worst_OOS_adv,beat_median,rank_of_pick
SPREAD,FULL_IS,SMALL439,LOWVOL,-0.35,-2.0270077221495653,-2.1206561916570887,1.1729127336492118,-3.4179955582853028,True,4
SPREAD,TRAIL3Y,U56,MA-DIST,-0.25,-0.319263586936791,-0.9023277795762397,3.0440747704172377,-5.753173018959634,True,4
SPREAD,TRAIL3Y,U56,MOM12_1,0.12,-0.08455961635402964,-0.447774674636503,0.5285281849755297,-0.8542422653441406,True,3
SPREAD,TRAIL3Y,U56,LOWVOL,-0.35,-1.2836255215589398,-1.2836255215589398,-0.6151641915184802,-2.1793617211932848,False,5
SPREAD,TRAIL3Y,B136,MA-DIST,-0.25,-0.4938346280835004,-0.4938346280835004,0.7252176188164983,-1.6635194129973385,False,5
SPREAD,TRAIL3Y,B136,MOM12_1,0.2,0.39103432608498245,-0.19832835173383412,1.1460940114941254,-0.3817009824854445,True,2
SPREAD,TRAIL3Y,B136,LOWVOL,-0.6,-0.9524312930757617,-1.286381068091269,-0.580274196787145,-2.304567834327176,True,3
SPREAD,TRAIL3Y,SMALL439,MA-DIST,0.2,4.862798890778763,-0.38804826595237873,8.463437504537797,-1.1452983146468032,True,2
SPREAD,TRAIL3Y,SMALL439,MOM12_1,-0.4,-0.26225912672921403,1.0766681477736961,2.274805843561123,-0.4006212046159696,False,8
SPREAD,TRAIL3Y,SMALL439,LOWVOL,-0.2,-1.3738924975669642,-2.1206561916570887,1.1729127336492118,-3.4179955582853028,True,3
SPREAD,TRAIL1Y,U56,MA-DIST,0.2,-5.753173018959634,-0.9023277795762397,3.0440747704172377,-5.753173018959634,False,9
SPREAD,TRAIL1Y,U56,MOM12_1,0.12,-0.08455961635402964,-0.447774674636503,0.5285281849755297,-0.8542422653441406,True,3
SPREAD,TRAIL1Y,U56,LOWVOL,-0.35,-1.2836255215589398,-1.2836255215589398,-0.6151641915184802,-2.1793617211932848,False,5
SPREAD,TRAIL1Y,B136,MA-DIST,-0.25,-0.4938346280835004,-0.4938346280835004,0.7252176188164983,-1.6635194129973385,False,5
SPREAD,TRAIL1Y,B136,MOM12_1,0.2,0.39103432608498245,-0.19832835173383412,1.1460940114941254,-0.3817009824854445,True,2
SPREAD,TRAIL1Y,B136,LOWVOL,-0.8,-0.580274196787145,-1.286381068091269,-0.580274196787145,-2.304567834327176,True,1
SPREAD,TRAIL1Y,SMALL439,MA-DIST,0.12,3.5261759020665195,-0.38804826595237873,8.463437504537797,-1.1452983146468032,True,3
SPREAD,TRAIL1Y,SMALL439,MOM12_1,0.3,-0.4006212046159696,1.0766681477736961,2.274805843561123,-0.4006212046159696,False,9
SPREAD,TRAIL1Y,SMALL439,LOWVOL,-0.15,1.1729127336492118,-2.1206561916570887,1.1729127336492118,-3.4179955582853028,True,1
EXCESS,FULL_IS,U56,MA-DIST,0.3,-5.011982595824915,-0.9023277795762397,3.0440747704172377,-5.753173018959634,False,8
EXCESS,FULL_IS,U56,MOM12_1,0.12,-0.08455961635402964,-0.447774674636503,0.5285281849755297,-0.8542422653441406,True,3
EXCESS,FULL_IS,U56,LOWVOL,-0.25,-1.9675812303461049,-1.2836255215589398,-0.6151641915184802,-2.1793617211932848,False,7
EXCESS,FULL_IS,B136,MA-DIST,0.3,0.7252176188164983,-0.4938346280835004,0.7252176188164983,-1.6635194129973385,True,1
EXCESS,FULL_IS,B136,MOM12_1,0.3,1.1460940114941254,-0.19832835173383412,1.1460940114941254,-0.3817009824854445,True,1
EXCESS,FULL_IS,B136,LOWVOL,-0.3,-1.788103408014674,-1.286381068091269,-0.580274196787145,-2.304567834327176,False,7
EXCESS,FULL_IS,SMALL439,MA-DIST,0.2,4.862798890778763,-0.38804826595237873,8.463437504537797,-1.1452983146468032,True,2
EXCESS,FULL_IS,SMALL439,MOM12_1,0.0,1.1381741887427355,1.0766681477736961,2.274805843561123,-0.4006212046159696,True,4
EXCESS,FULL_IS,SMALL439,LOWVOL,-0.35,-2.0270077221495653,-2.1206561916570887,1.1729127336492118,-3.4179955582853028,True,4
EXCESS,TRAIL3Y,U56,MA-DIST,0.2,-5.753173018959634,-0.9023277795762397,3.0440747704172377,-5.753173018959634,False,9
EXCESS,TRAIL3Y,U56,MOM12_1,-0.4,-0.4466572978764516,-0.447774674636503,0.5285281849755297,-0.8542422653441406,True,4
EXCESS,TRAIL3Y,U56,LOWVOL,-0.35,-1.2836255215589398,-1.2836255215589398,-0.6151641915184802,-2.1793617211932848,False,5
EXCESS,TRAIL3Y,B136,MA-DIST,0.3,0.7252176188164983,-0.4938346280835004,0.7252176188164983,-1.6635194129973385,True,1
EXCESS,TRAIL3Y,B136,MOM12_1,0.3,1.1460940114941254,-0.19832835173383412,1.1460940114941254,-0.3817009824854445,True,1
EXCESS,TRAIL3Y,B136,LOWVOL,-0.3,-1.788103408014674,-1.286381068091269,-0.580274196787145,-2.304567834327176,False,7
EXCESS,TRAIL3Y,SMALL439,MA-DIST,0.2,4.862798890778763,-0.38804826595237873,8.463437504537797,-1.1452983146468032,True,2
EXCESS,TRAIL3Y,SMALL439,MOM12_1,0.3,-0.4006212046159696,1.0766681477736961,2.274805843561123,-0.4006212046159696,False,9
EXCESS,TRAIL3Y,SMALL439,LOWVOL,-0.2,-1.3738924975669642,-2.1206561916570887,1.1729127336492118,-3.4179955582853028,True,3
EXCESS,TRAIL1Y,U56,MA-DIST,0.2,-5.753173018959634,-0.9023277795762397,3.0440747704172377,-5.753173018959634,False,9
EXCESS,TRAIL1Y,U56,MOM12_1,0.3,0.2895458722294908,-0.447774674636503,0.5285281849755297,-0.8542422653441406,True,2
EXCESS,TRAIL1Y,U56,LOWVOL,-0.35,-1.2836255215589398,-1.2836255215589398,-0.6151641915184802,-2.1793617211932848,False,5
EXCESS,TRAIL1Y,B136,MA-DIST,0.3,0.7252176188164983,-0.4938346280835004,0.7252176188164983,-1.6635194129973385,True,1
EXCESS,TRAIL1Y,B136,MOM12_1,0.3,1.1460940114941254,-0.19832835173383412,1.1460940114941254,-0.3817009824854445,True,1
EXCESS,TRAIL1Y,B136,LOWVOL,-0.15,-2.304567834327176,-1.286381068091269,-0.580274196787145,-2.304567834327176,False,9
EXCESS,TRAIL1Y,SMALL439,MA-DIST,0.12,3.5261759020665195,-0.38804826595237873,8.463437504537797,-1.1452983146468032,True,3
EXCESS,TRAIL1Y,SMALL439,MOM12_1,0.3,-0.4006212046159696,1.0766681477736961,2.274805843561123,-0.4006212046159696,False,9
EXCESS,TRAIL1Y,SMALL439,LOWVOL,-0.2,-1.3738924975669642,-2.1206561916570887,1.1729127336492118,-3.4179955582853028,True,3
PRIOR,FULL_IS,U56,MA-DIST,0.2,-5.753173018959634,-0.9023277795762397,3.0440747704172377,-5.753173018959634,False,9
PRIOR,FULL_IS,U56,MOM12_1,0.2,0.5285281849755297,-0.447774674636503,0.5285281849755297,-0.8542422653441406,True,1
PRIOR,FULL_IS,U56,LOWVOL,-0.25,-1.9675812303461049,-1.2836255215589398,-0.6151641915184802,-2.1793617211932848,False,7
PRIOR,FULL_IS,B136,MA-DIST,0.12,0.08945834409186393,-0.4938346280835004,0.7252176188164983,-1.6635194129973385,True,3
PRIOR,FULL_IS,B136,MOM12_1,0.2,0.39103432608498245,-0.19832835173383412,1.1460940114941254,-0.3817009824854445,True,2
PRIOR,FULL_IS,B136,LOWVOL,-0.6,-0.9524312930757617,-1.286381068091269,-0.580274196787145,-2.304567834327176,True,3
PRIOR,FULL_IS,SMALL439,MA-DIST,0.06,1.5193219945277114,-0.38804826595237873,8.463437504537797,-1.1452983146468032,True,4
PRIOR,FULL_IS,SMALL439,MOM12_1,0.3,-0.4006212046159696,1.0766681477736961,2.274805843561123,-0.4006212046159696,False,9
PRIOR,FULL_IS,SMALL439,LOWVOL,-0.8,-2.1206561916570887,-2.1206561916570887,1.1729127336492118,-3.4179955582853028,False,5
PRIOR,TRAIL3Y,U56,MA-DIST,0.12,3.0440747704172377,-0.9023277795762397,3.0440747704172377,-5.753173018959634,True,1
PRIOR,TRAIL3Y,U56,MOM12_1,0.3,0.2895458722294908,-0.447774674636503,0.5285281849755297,-0.8542422653441406,True,2
PRIOR,TRAIL3Y,U56,LOWVOL,-0.35,-1.2836255215589398,-1.2836255215589398,-0.6151641915184802,-2.1793617211932848,False,5
PRIOR,TRAIL3Y,B136,MA-DIST,0.2,-1.6635194129973385,-0.4938346280835004,0.7252176188164983,-1.6635194129973385,False,9
PRIOR,TRAIL3Y,B136,MOM12_1,0.3,1.1460940114941254,-0.19832835173383412,1.1460940114941254,-0.3817009824854445,True,1
PRIOR,TRAIL3Y,B136,LOWVOL,-0.25,-1.9209484722660486,-1.286381068091269,-0.580274196787145,-2.304567834327176,False,8
PRIOR,TRAIL3Y,SMALL439,MA-DIST,0.06,1.5193219945277114,-0.38804826595237873,8.463437504537797,-1.1452983146468032,True,4
PRIOR,TRAIL3Y,SMALL439,MOM12_1,0.3,-0.4006212046159696,1.0766681477736961,2.274805843561123,-0.4006212046159696,False,9
PRIOR,TRAIL3Y,SMALL439,LOWVOL,-0.2,-1.3738924975669642,-2.1206561916570887,1.1729127336492118,-3.4179955582853028,True,3
PRIOR,TRAIL1Y,U56,MA-DIST,0.2,-5.753173018959634,-0.9023277795762397,3.0440747704172377,-5.753173018959634,False,9
PRIOR,TRAIL1Y,U56,MOM12_1,0.3,0.2895458722294908,-0.447774674636503,0.5285281849755297,-0.8542422653441406,True,2
PRIOR,TRAIL1Y,U56,LOWVOL,-0.25,-1.9675812303461049,-1.2836255215589398,-0.6151641915184802,-2.1793617211932848,False,7
PRIOR,TRAIL1Y,B136,MA-DIST,0.2,-1.6635194129973385,-0.4938346280835004,0.7252176188164983,-1.6635194129973385,False,9
PRIOR,TRAIL1Y,B136,MOM12_1,0.3,1.1460940114941254,-0.19832835173383412,1.1460940114941254,-0.3817009824854445,True,1
PRIOR,TRAIL1Y,B136,LOWVOL,-0.25,-1.9209484722660486,-1.286381068091269,-0.580274196787145,-2.304567834327176,False,8
PRIOR,TRAIL1Y,SMALL439,MA-DIST,0.12,3.5261759020665195,-0.38804826595237873,8.463437504537797,-1.1452983146468032,True,3
PRIOR,TRAIL1Y,SMALL439,MOM12_1,0.3,-0.4006212046159696,1.0766681477736961,2.274805843561123,-0.4006212046159696,False,9
PRIOR,TRAIL1Y,SMALL439,LOWVOL,-0.6,-2.754061474761227,-2.1206561916570887,1.1729127336492118,-3.4179955582853028,False,6
