panel,book,gross,cadence,draw,CAGR,Sharpe,MaxDD,H1,H2,OOS_Sharpe,turnover,pass4b,A_DIFF,A_MARGIN,A_RATIO,A_RANK
U56,TOP5,0.75,W,0,0.07800560209841167,0.7069600498007187,-0.18521781970617301,0.6999713975561314,0.7152911290931367,0.7694036520750706,66.24638344081576,False,0.015319731537005388,0.15350361272097635,1.0218862250521843,5.516666666666667
U56,TOP5,0.75,W,1,0.03515092537309483,0.35590615665591835,-0.2165648669303657,0.36670692651025605,0.34708438353144067,0.3892127145873907,65.89975132987762,False,-0.019622542978815383,0.11856133820515558,0.9464898490858842,-0.683333333333333
U56,TOP5,0.75,W,2,0.017612566002112917,0.20942381044019576,-0.22740013018008365,0.32325312677434354,0.10649068029994035,0.14596020142385724,66.20573579209504,False,-0.21676244647440318,-0.07857856529043217,0.32943433946821293,-2.6500000000000004
U56,TOP5,0.75,W,3,0.04119453253042882,0.40180721095665217,-0.20505704683957782,0.12042441510060156,0.6441698872845631,0.5999065490940226,65.29142289494195,False,0.5237454721839616,0.6619293533679326,5.349163512618508,14.983333333333333
U56,TOP5,0.75,W,4,0.018662063146083208,0.21768418818380644,-0.22722939735994374,0.31644170572060976,0.13385289655060198,0.2912194699758533,66.2992794568409,False,-0.18258880917000778,-0.04440492798603679,0.42299385362554687,-2.3
U56,TOP5,0.75,W,5,0.07249113391497342,0.6531475485690625,-0.18088683074360323,0.8434816759131357,0.4771166722147887,0.5661817763035579,65.7886275100333,False,-0.366365003698347,-0.22818112251437606,0.5656514964575515,-16.883333333333333
U56,TOP5,0.75,W,6,0.031046703683442756,0.32475541813202174,-0.23185765696137106,0.4807650443540553,0.17633246136584652,0.2624593869584889,65.99395982199196,False,-0.3044325829882088,-0.1662487018042379,0.36677471342111134,-6.4833333333333325
U56,TOP5,0.75,W,7,0.030310693710220882,0.3146206896838541,-0.2530224309021708,0.2535421944058849,0.3687099574814962,0.35843163228745034,66.17857699133756,False,0.11516776307561133,0.2533516442595823,1.4542350962350834,1.866666666666667
U56,TOP5,0.75,W,8,0.032030932586861516,0.33330564348284564,-0.23812960450539833,0.5209811367642384,0.16216272990481115,0.2080792363390376,66.39968054157174,False,-0.35881840685942723,-0.22063452567545627,0.31126411008273275,-8.383333333333333
U56,TOP5,0.75,W,9,0.04946529791848264,0.4665750619930875,-0.20504649756624582,0.574785637356045,0.3692677974522604,0.4192492428883712,65.9461759198564,False,-0.20551783990378464,-0.06733395871981368,0.6424443713500817,-7.016666666666668
U56,TOP5,0.75,W,10,0.03427737370669459,0.3497494933210761,-0.18889743857535757,0.41660281496806556,0.2928619410575258,0.3991860223926939,66.6227332635648,False,-0.12374087391053978,0.014443007273431174,0.7029763855051602,-3.2166666666666663
U56,TOP5,0.75,W,11,0.07025577101055402,0.6322756689382177,-0.18420529087587234,0.552798830744523,0.7048990349368637,0.7729353514302371,65.52002022782378,False,0.15210020419234072,0.2902840853763117,1.2751456691532586,10.366666666666665
U56,TOP5,0.75,W,12,0.06077973337093412,0.5758900905911295,-0.15618081038193155,0.7713031653416603,0.4015914387626116,0.4504929537197683,66.17710025981809,False,-0.3697117265790487,-0.23152784539507776,0.5206661359735515,-15.433333333333335
U56,TOP5,0.75,W,13,0.04476419205703186,0.4406640968332631,-0.2873166327081149,0.5158466601202383,0.3716118432251657,0.41768994754785627,66.01215654120197,False,-0.14423481689507256,-0.0060509357111016016,0.7203920698808964,-5.133333333333334
U56,TOP5,0.75,W,14,0.023152882526768614,0.2521872475899408,-0.24060090061175532,0.2646854426121323,0.2403269440671259,0.3114675237548095,65.3647688462567,False,-0.02435849854500638,0.11382538263896458,0.9079718993813305,-0.5833333333333333
