panel,signal,cost,ladder,dial,value,rank,K,is_anchor,turnover_yr,CAGR_F,Sharpe_F,MaxDD_F,CAGR_H1,Sharpe_H1,MaxDD_H1,CAGR_H2,Sharpe_H2,MaxDD_H2,CAGR_IS,Sharpe_IS,MaxDD_IS,CAGR_OOS,Sharpe_OOS,MaxDD_OOS,oosH1,oosH2
u56,COMP,10.0,GROSS,g,0.45,1,7,0,6.397870455468727,0.05948461786832704,0.9960540272744246,-0.1063612433781349,0.05866128144742322,1.052804545884228,-0.06701231895629356,0.060308223305132636,0.9506626927551644,-0.10636124337813524,0.05403070454156467,0.9523457954873136,-0.06701231895629356,0.06400668940180276,1.0305679139055033,-0.10636124337813513,1.0357279052731725,1.0266889263811585
u56,COMP,25.0,GROSS,g,0.45,1,7,0,6.397870455468727,0.049367263404482165,0.8355395029334381,-0.10722462736161886,0.04886755182848668,0.8855653547827367,-0.07232933830896615,0.049866987801717055,0.7953441831333735,-0.10722462736161908,0.04424345672458441,0.7884133529430325,-0.07232933830896615,0.05361459733706608,0.8724122180671501,-0.10722462736161897,0.8882385701474722,0.8566070458779638
u56,COMP,10.0,GROSS,g,0.6,2,7,0,8.51086870657143,0.07925388855011728,0.995986592803385,-0.14043441679271962,0.07827649538908887,1.0532395259429554,-0.08879612479103927,0.08023172679376334,0.9501999123922316,-0.14043441679271962,0.07195412874907503,0.9527347159471231,-0.08879612479103927,0.08531541480942706,1.030155861678906,-0.14043441679271995,1.034750380576692,1.0269462558888982
u56,COMP,25.0,GROSS,g,0.6,2,7,0,8.51086870657143,0.06556629344004183,0.8359096792727397,-0.14154059702671873,0.06502845769387666,0.8864266801200053,-0.09571481734248655,0.06610415833956407,0.7953241456346601,-0.1415405970267194,0.05873461523452761,0.7892239937152097,-0.09571481734248655,0.07123730133214323,0.8724475437660307,-0.14154059702671895,0.8878160136026142,0.8571733968535047
u56,COMP,10.0,GROSS,g,0.75,3,7,1,10.62238050611588,0.09895662357435064,0.9958280541493004,-0.17382001834748262,0.09789296745820875,1.053585234861429,-0.11030132023146488,0.10002083035670761,0.9496472629699367,-0.17382001834748295,0.089803060311618,0.9530363727473081,-0.11030132023146488,0.1065684471745425,1.0296500468443777,-0.17382001834748317,1.033681095340466,1.0271119260658392
u56,COMP,25.0,GROSS,g,0.75,3,7,1,10.62238050611588,0.08158951573489359,0.8360675632017025,-0.17514814909630116,0.08108496229279161,0.8870732801302402,-0.11874365938493847,0.08209407722183681,0.7950958772280614,-0.17514814909630105,0.07305649021002858,0.7898237525758992,-0.11874365938493847,0.08868244783226964,0.8722693703429659,-0.17514814909630128,0.8872002583100709,0.8575067151842966
u56,COMP,10.0,GROSS,g,0.9,4,7,0,12.739201999310158,0.1185673754957921,0.9955643996078044,-0.20652073934849502,0.11748966245536652,1.053824369252657,-0.13152740816496866,0.11964564172983527,0.9489937928448301,-0.20652073934849513,0.10755566746230283,0.9532337773400658,-0.13152740816496866,0.1277371591293155,1.0290387332252116,-0.2065207393484948,1.0324997679314418,1.0271837481261161
u56,COMP,25.0,GROSS,g,0.9,4,7,0,12.739201999310158,0.09740205047715755,0.8359778958678296,-0.20805250963946254,0.09700583173206678,0.8874611155922546,-0.14142012984545693,0.09779823375572105,0.7946318817741457,-0.2080525096394622,0.08717770779165601,0.7901693908763041,-0.14142012984545693,0.10591203393427628,0.8718484442231665,-0.2080525096394623,0.8863399497135864,0.8576019434689813
u56,COMP,10.0,GROSS,g,1.05,5,7,0,14.869076048323675,0.13805870867790415,0.9951832133513101,-0.23854309895214332,0.13704430205145735,1.0539472250614854,-0.15247378694335978,0.13907356274914262,0.9482249298083103,-0.23854309895214332,0.12518855705430187,0.9533144763275706,-0.15247378694335978,0.14879055620017567,1.0283095604009957,-0.23854309895214354,1.0311682801646902,1.0271779252971014
u56,COMP,25.0,GROSS,g,1.05,5,7,0,14.869076048323675,0.11296518624151841,0.8356094819742371,-0.2402684328106347,0.11275763241380243,0.8875652871249677,-0.16374791805017375,0.1131726852637287,0.7938956084479317,-0.24026843281063448,0.10106380185418318,0.7902290780074197,-0.16374791805017375,0.12288358904182828,0.8711540143408314,-0.2402684328106346,0.8851391296819424,0.8575001228225274
u56,COMP,10.0,GROSS,g,1.2,6,7,0,17.01731554614363,0.15740499546512865,0.9946923392076676,-0.2698883041486305,0.1565353167066419,1.053956837175527,-0.1731407275550052,0.1582749360060529,0.9473529615848902,-0.26988830414863085,0.1426795769011775,0.9532824223214106,-0.1731407275550052,0.16969990957995784,1.027473371915769,-0.2698883041486305,1.0297028639712609,1.0270999900937658
u56,COMP,25.0,GROSS,g,1.2,6,7,0,17.01731554614363,0.12824569030088218,0.8349826165168881,-0.2717973666383996,0.12830952240907068,0.8873936483775,-0.1857325511796345,0.12818189055464413,0.7929184130837823,-0.2717973666383997,0.11468408781375228,0.7900129861345833,-0.1857325511796345,0.13956153446713482,0.870214079949419,-0.2717973666383996,0.8836393142518144,0.8572150734580767
u56,COMP,10.0,GROSS,g,1.35,7,7,0,19.187823347465898,0.17658151985545234,0.9941047944280477,-0.3005588533083361,0.1759437602607461,1.053872507347192,-0.19352631708997847,0.17721933781895727,0.9463856749128372,-0.3005588533083361,0.1600095153382941,0.9531581496339365,-0.19352631708997847,0.19043566946812684,1.0265375664383267,-0.3005588533083361,1.0281224475855792,1.0269451101113323
u56,COMP,25.0,GROSS,g,1.35,7,7,0,19.187823347465898,0.14321353771919898,0.8341301225521583,-0.3026439528675785,0.14363786715681637,0.8869945275510133,-0.20737386482439424,0.14278955675559812,0.7917198100997295,-0.30264395286757817,0.12801573141847333,0.7895725010095984,-0.20737386482439424,0.15590957019482055,0.8690474912076762,-0.30264395286757817,0.8818876969017163,0.8567348208520454
