panel,arm,cell,book,CAGR,Sharpe,MaxDD,H1,H2,IS_CAGR,IS_Sharpe,IS_MaxDD,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,L_H1,L_H2,L_OOS,L_DD,L_CAGR,O_S,O_DD,O_CAGR,A_H1,A_H2,A_DD,pass_4b_full,pass_4b_oos,pass_4a,phi_L63,denom,phi_est_R_1164,phi_est_R_STRICT,phi_est_R_LOOSE,phi_est_R_TSTAT
U56,POP,U56/N5/H63/W,N5/H63/W,0.18977511597180818,1.0083089004227346,-0.2626459628371727,1.2188907331391385,0.8621484937065438,0.20306466376308507,1.196723402549628,-0.1938543080970283,0.17894961032918233,0.8948042461568646,-0.262645962837173,True,True,True,False,True,True,False,True,False,False,False,False,False,False,0.9370181221171434,-6.647050084828511,True,True,True,True
U56,POP,U56/N5/H63/M,N5/H63/M,0.1474694307717812,0.8395671766148002,-0.2694834261155111,1.0647544479012594,0.6697395753123606,0.17209977885789218,1.0484414334545493,-0.2200803122838768,0.12759032407499404,0.7035536948885934,-0.2694834261155111,True,False,False,False,True,False,False,True,False,False,False,False,False,False,0.8720605270348329,-6.513073616214815,True,True,True,True
U56,POP,U56/N5/H126/W,N5/H126/W,0.17793757695658097,0.9844672527247917,-0.2585359705801561,1.1944183705410534,0.826405701818305,0.18764660078193307,1.1163893761484653,-0.24238284139504873,0.17000779023074863,0.8977370957234515,-0.2585359705801554,True,True,True,False,True,True,False,True,False,False,False,False,False,False,0.7664651999732927,-5.410585742876641,True,True,True,True
U56,POP,U56/N5/H126/M,N5/H126/M,0.18282465592136465,0.981991741091729,-0.2694834261155109,1.0059245730639774,0.9797613947076911,0.1447500507996482,0.9161990250130159,-0.22407487054552955,0.2151033532394826,1.0363855844091139,-0.2694834261155111,True,True,True,False,True,True,False,True,False,False,False,False,False,False,0.5601440720653666,-5.492991070867301,True,True,True,True
U56,POP,U56/N5/H252/W,N5/H252/W,0.17682565255928706,1.0178689742992235,-0.30642338630654453,0.9316127513599606,1.0974121157037147,0.12906823324143812,0.8361801650166486,-0.30642338630654453,0.21763549816608907,1.1514796162469783,-0.26438024271998195,False,True,True,False,True,True,False,True,False,False,False,False,False,False,-1.713533894550757,1.052396158758409,False,False,True,True
U56,POP,U56/N5/H252/M,N5/H252/M,0.1615631474127277,0.9252133235961741,-0.3260644482299847,0.9180489570274214,0.9391331397888422,0.13462163153705364,0.8451660713038359,-0.3260644482299847,0.18421186186384775,0.9861699124253444,-0.2604803723387441,False,True,True,False,True,True,False,True,False,False,False,False,False,False,-0.39263454046638235,0.8843870084155334,False,False,False,True
U56,POP,U56/N10/H63/W,N10/H63/W,0.1916912172617915,1.169065355310175,-0.27687075051048815,1.2852646730337707,1.0967947899858848,0.16905454169083045,1.1829311448954114,-0.1607601517332784,0.2106468119736482,1.1719490876209764,-0.27687075051048815,True,True,True,False,True,True,False,True,True,False,False,False,False,False,0.9999999999999754,1.8757921454997373,True,False,True,True
U56,POP,U56/N10/H63/M,N10/H63/M,0.15924767452332755,1.010818545285542,-0.27635183891688375,1.216614720603255,0.8564280829866625,0.16175556572974403,1.1209627568250007,-0.18355936555711616,0.15718804633955807,0.9412562706041885,-0.27635183891688353,True,True,True,False,True,True,False,True,False,False,False,False,False,False,1.0,-0.07029239713225266,False,False,False,False
U56,POP,U56/N10/H126/W,N10/H126/W,0.1706480647095283,1.1092301119509238,-0.20771054445737913,1.2457978590633878,0.9986903305172742,0.16412620337370099,1.140620911476732,-0.18868986952428002,0.17604215688083014,1.0897021911713622,-0.20771054445737935,True,True,True,False,True,True,False,True,True,False,False,False,False,False,0.6094210312405034,-4.527061432208352,True,True,True,True
U56,POP,U56/N10/H126/M,N10/H126/M,0.17662260306676658,1.1188258041783514,-0.24802819358493478,1.2713839090845245,1.0158696829889822,0.1595645094029552,1.1440978358595502,-0.1712825179213754,0.19084737840821187,1.111847729092749,-0.24802819358493466,True,True,True,False,True,True,False,True,True,False,False,False,False,False,0.9999999999999919,-1.3102937860863761,False,False,True,True
U56,POP,U56/N10/H252/W,N10/H252/W,0.14771395201550463,0.9958036202653912,-0.2329895245962078,0.93565391664535,1.0537173228174601,0.10914332132670923,0.8307084915596622,-0.19655922898687683,0.1804568189856468,1.1165735222498974,-0.23298952459620792,False,True,True,False,True,True,False,True,False,False,False,False,False,False,1.111205692931669,-2.6479734627825593,True,False,True,True
U56,POP,U56/N10/H252/M,N10/H252/M,0.17030229545507192,1.0756853242347766,-0.22856746329128208,1.1752692991674103,1.0243265406091409,0.1515278941210223,1.1156435031188705,-0.19277158775835146,0.1859806947219611,1.0643432357958895,-0.2285674632912822,True,True,True,False,True,True,False,True,False,False,False,False,False,False,0.758197832471821,-3.4980562348220516,True,False,True,True
U56,POP,U56/N20/H63/W,N20/H63/W,0.1490914253874518,1.098916591968279,-0.25692124189441956,1.1987394994632592,1.0360340120682807,0.13381169804700854,1.1094523611308351,-0.128054472357634,0.16181909572854503,1.10043833956279,-0.2569212418944201,True,True,True,False,True,True,False,True,False,False,False,False,False,False,0.9999999999999858,2.7574162762379153,True,True,True,True
