panel,book,family,cost_bps,CAGR,Sharpe,MaxDD,H1,H2,turnover,IS_Sharpe,OOS_Sharpe,OOS_CAGR,OOS_MaxDD,fail4a,fail4b,pass4a,pass4b
U56,FWD5,N,0,0.1859006414584794,1.0493481848058681,-0.2050668134779926,1.0077982033052706,1.0910982893172285,17.62247232499748,1.002152620630552,1.08736961571556,0.20559738346989787,-0.20506681347799272,DD,DD,False,False
U56,FWD5,N,1,0.18381522784516946,1.0394597423317624,-0.20614623161797363,0.9969435782286867,1.081962994122734,17.62247232499748,0.9914465953278119,1.078027733512788,0.20347201716086927,-0.20614623161797407,DD,DD,False,False
U56,FWD5,N,2,0.18173337795323352,1.029568148010392,-0.20722424069370005,0.9860854822794941,1.0728247945563714,17.62247232499748,0.9807371861715047,1.0686828583540535,0.20135029222008183,-0.20722424069370016,DD,DD,False,False
U56,FWD5,N,5,0.17550915150245228,0.9998751588017787,-0.21044983118818505,0.9534913040738705,1.045393324020418,17.62247232499748,0.9485895543872782,1.040630867322467,0.1950069050570844,-0.2104498311881855,DD,"H1,DD",False,False
U56,FWD5,N,10,0.16520616497465235,0.9503303963383655,-0.2157977985023969,0.8991069960523866,0.9996213026177087,17.62247232499748,0.8949508934883168,0.9938232266964575,0.18450685681430068,-0.21579779850239678,DD,"H1,DD",False,False
U56,FWD5,N,15,0.15499094960404647,0.9007227569685591,-0.22111093462644704,0.8446570259164056,0.9537891955002757,17.62247232499748,0.8412479311331832,0.9469541391495441,0.1740964885620282,-0.22111093462644782,DD,"H1,DD",False,False
U56,FWD5,N,25,0.1348209326179406,0.8013544631759973,-0.23163358355894437,0.7356072889566834,0.8619727590871559,17.62247232499748,0.7336944706573261,0.8530615662039828,0.15354182147703677,-0.23163358355894426,DD,"H1,OOS,DD",False,False
U56,FWD10,N,0,0.14398931326086628,1.024573080571075,-0.1747359474773974,1.0243295396848315,1.0310039930310824,13.857050968019722,0.9751053781559461,1.0639823521718028,0.15901302534832928,-0.17473594747739718,DD,-,False,True
U56,FWD10,N,1,0.14240700627395375,1.0147961898389553,-0.17480055460686283,1.0136687824130222,1.0219178223538399,13.857050968019722,0.9645587991490828,1.0547258418755958,0.15740749633836693,-0.1748005546068626,DD,-,False,True
U56,FWD10,N,2,0.1408268329793978,1.0050163473252833,-0.1748651591759861,1.0030043612263544,1.0128291866672774,13.857050968019722,0.9540087794493732,1.045466688665677,0.1558041368867149,-0.17486515917598622,DD,-,False,True
U56,FWD10,N,5,0.13609908722820796,0.9756597008709958,-0.17505895752140044,0.9709898985008384,0.9855489542280947,13.857050968019722,0.922338843633907,1.017673860330971,0.15100704731269965,-0.17505895752140044,DD,-,False,True
U56,FWD10,N,10,0.12826192382512347,0.926678454222595,-0.17538190355779537,0.9175665176313622,0.9400369438453602,13.857050968019722,0.8694939800183932,0.9713041910854874,0.14305502309526497,-0.17538190355779526,DD,H1,False,False
U56,FWD10,N,15,0.12047747523847208,0.8776367808365322,-0.1757047855877485,0.8640692663459475,0.8944738005570174,13.857050968019722,0.8165804404729883,0.9248794878102073,0.13515659809843794,-0.17570478558774827,DD,H1,False,False
U56,FWD10,N,25,0.10506534235383236,0.7794020777277634,-0.17635035763299556,0.7568928737035483,0.8032175858000483,13.857050968019722,0.7105861690134804,0.8318896822823253,0.11951913872108988,-0.17635035763299534,DD,"H1,H2,OOS,CAGR",False,False
U56,FWD20,N,0,0.13749175798268798,1.1754601006115302,-0.18220036194153788,1.1778456773192798,1.1800056069179947,9.630697203129406,1.0827890194566445,1.2467429121940627,0.15459899352991857,-0.1822003619415382,DD,-,False,True
U56,FWD20,N,1,0.13639771006112889,1.1671366446175866,-0.1822886997115154,1.1688997521182578,1.1721673025660968,9.630697203129406,1.0738096245189444,1.238876104790843,0.1534950420568748,-0.1822886997115154,DD,-,False,True
U56,FWD20,N,2,0.13530468863026934,1.1588111018492562,-0.182377031866355,1.1599513235880303,1.1643272006274648,9.630697203129406,1.0648279259757931,1.231007360293538,0.15239212049990858,-0.18237703186635523,DD,-,False,True
U56,FWD20,N,5,0.13203177389434506,1.133822308320429,-0.18264199464160413,1.1330914658363411,1.1407964019451133,9.630697203129406,1.0378694609403034,1.2073898010004953,0.1490895259575833,-0.18264199464160424,DD,-,False,True
U56,FWD20,N,10,0.1265973583235207,1.092135905431323,-0.18308348697878118,1.0882791557222313,1.1015451872229007,9.630697203129406,0.9928968404730495,1.1679912338069651,0.14360571273280298,-0.18308348697878107,DD,-,False,True
U56,FWD20,N,15,0.12118839450014418,1.0504053546526724,-0.18352483897250882,1.0434143729678866,1.0622556357917006,9.630697203129406,0.9478768367151976,1.1285509365590851,0.13814743732696022,-0.18352483897250849,DD,-,False,True
U56,FWD20,N,25,0.11044635761256427,0.9668297371038527,-0.1844071220073723,0.9535500018905776,0.9835762726543062,9.630697203129406,0.8577174907477432,1.0495601201126592,0.12730703643605445,-0.18440712200737241,DD,H1,False,False
U56,FWD40,N,0,0.10244948506565077,1.182176700183864,-0.13906793630579872,1.1308573413113587,1.2312200079505125,5.019694957196321,0.9995541101679444,1.325231539031946,0.11906073308321719,-0.1390679363057985,DD,CAGR,False,False
U56,FWD40,N,1,0.10189659230101022,1.1763377771513923,-0.13913355340234446,1.1250705179103295,1.2253200568499685,5.019694957196321,0.9937810268706375,1.3193384477563872,0.11847899604600776,-0.13913355340234446,DD,CAGR,False,False
U56,FWD40,N,2,0.10134396961216363,1.1704977359538742,-0.13919916823923706,1.1192827271391432,1.2194188613693022,5.019694957196321,0.9880070497541136,1.3134440690295082,0.11789755370189048,-0.13919916823923695,DD,CAGR,False,False
U56,FWD40,N,5,0.09968772071604692,1.152971035002878,-0.139395999192238,1.101913681452281,1.201707941096107,5.019694957196321,0.9706798860340998,1.2957533405765072,0.11615499337404045,-0.13939599919223777,DD,CAGR,False,False
U56,FWD40,N,10,0.0969326954268177,1.1237387333300386,-0.13972400558977816,1.0729471468640708,1.172166090768097,5.019694957196321,0.9417846228682316,1.2662442817436648,0.11325660646213853,-0.13972400558977793,DD,CAGR,False,False
U56,FWD40,N,15,0.09418439318456584,1.0944814464256165,-0.14005195550145833,1.0439593777788605,1.1425961194475704,5.019694957196321,0.9128699568952136,1.2367060249126072,0.11036555421987582,-0.14005195550145833,DD,CAGR,False,False
