panel,family,n_cand,level,cad,gross,con,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,v2_OOS_CAGR,v2_OOS_Sharpe,v2_OOS_MaxDD,spy_OOS_CAGR,spy_OOS_Sharpe,spy_OOS_MaxDD,beats_v2,beats_spy,p4a,p4b,f4b
B136,MA-THRESH,216,0.2,Q,1.0,RESPREAD,1.4595851994892841,0.2799130683816031,1.0692531803569687,-0.37761807599139097,0.09534821724270381,1.2850855590004044,-0.12054945176473153,0.1545044425578177,0.8820239235972316,-0.3371595330739301,False,True,False,False,DD
B136,QUANTILE,216,0.9,M,1.0,RESPREAD,1.1728984316198612,0.18178800489376878,1.1051302844840118,-0.3146159570380601,0.09534821724270381,1.2850855590004044,-0.12054945176473153,0.1545044425578177,0.8820239235972316,-0.3371595330739301,False,True,False,False,DD
SMALL439,MA-THRESH,216,0.3,M,1.0,RESPREAD,0.893418804179229,0.31897387623849016,1.1019457066664262,-0.40435000548175715,0.09534821724270381,1.2850855590004044,-0.12054945176473153,0.15450723909089636,0.8820106885412021,-0.33717256775620263,False,True,False,False,DD
SMALL439,QUANTILE,216,0.8,Q,0.5,DEGROSS,0.7304997154759562,0.05241220541992453,0.6279113180332525,-0.18842588649322067,0.09534821724270381,1.2850855590004044,-0.12054945176473153,0.15450723909089636,0.8820106885412021,-0.33717256775620263,False,False,False,False,"H1,H2,OOS,CAGR"
U56,MA-THRESH,216,0.2,Q,1.0,RESPREAD,1.4098482019087262,0.2780195127588696,0.9420626406749076,-0.4064968619926701,0.09447597045404743,1.2746660728287855,-0.12054945176473153,0.15237187725667578,0.872122672456382,-0.33717256775620263,False,True,False,False,DD
U56,QUANTILE,216,0.5,M,1.0,RESPREAD,1.2699430008960855,0.21443642795292206,1.218035037379097,-0.2569400746103422,0.09447597045404743,1.2746660728287855,-0.12054945176473153,0.15237187725667578,0.872122672456382,-0.33717256775620263,False,True,False,False,DD
