seed,panel,q,constr,gross,cadence,bps,CAGR,Sharpe,MaxDD,H1,H2,IS_CAGR,IS_Sharpe,IS_MaxDD,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,turn_yr,leg_DD,leg_CAGR,leg_SHARPE,pass4b,pass4a
887,U56,0.05,RESPREAD,0.75,W,0,0.1437284492648627,0.872069561709634,-0.2848057886178244,1.2001046055105404,0.5930817278256101,0.2091780503362186,1.244288659356639,-0.1507941771039892,0.0925779897695491,0.5898926610682228,-0.284805788617824,74.65377044996457,False,True,False,False,False
887,U56,0.05,RESPREAD,0.75,W,10,0.0614354452139864,0.4340195828342993,-0.2991764098415592,0.7264064611271831,0.1831359372830522,0.1226612939386762,0.787987644953132,-0.2050708424999046,0.0136048338494672,0.1645728543694184,-0.2991764098415592,74.65377044996457,False,False,False,False,False
887,U56,0.05,RESPREAD,0.75,W,25,-0.0512322886648404,-0.2195489184134158,-0.6752207015307095,0.0200114548927631,-0.4287268042464478,0.0041470364975109,0.1072349666549207,-0.34944307654853,-0.0944698496703252,-0.4700228311457944,-0.626715535505739,74.65377044996457,False,False,False,False,False
887,U56,0.05,RESPREAD,0.75,M,0,0.15166349009026,0.8907265442989348,-0.2551285689605755,1.217148799375265,0.5729157930636888,0.2253950599001246,1.2212886093230253,-0.2309627298282047,0.0943765243766527,0.6087786376421641,-0.2551285689605754,17.122589319929958,False,True,False,False,False
887,U56,0.05,RESPREAD,0.75,M,10,0.1320997131014181,0.7928583824946708,-0.2562216396644871,1.11699758684465,0.4774627573933713,0.204509536189664,1.124955781011848,-0.2332949758047883,0.0758367485263726,0.5095970337084379,-0.2562216396644874,17.122589319929958,False,True,False,False,False
887,U56,0.05,RESPREAD,0.75,M,25,0.1033233800550916,0.6453446859496582,-0.266073936817218,0.9654063316883637,0.3341567550448557,0.1737910141161345,0.9792693163968534,-0.23678671449634,0.0485651831466278,0.3605446403059407,-0.2660739368172166,17.122589319929958,False,False,False,False,False
887,U56,0.05,RESPREAD,0.95,W,0,0.1801507163771893,0.8737686500567425,-0.3491274998367655,1.2020564201142083,0.5947158292074174,0.2668778332604711,1.2461838805796024,-0.1891942678398923,0.1133093106579228,0.5915658680532596,-0.3491274998367656,94.52642438882508,False,True,False,False,False
887,U56,0.05,RESPREAD,0.95,W,10,0.0736708816655737,0.4360426538396186,-0.3657678542633832,0.7286504385754365,0.1850969433860785,0.153218656969946,0.790189182155858,-0.2543117959368963,0.0123940027682494,0.1665726421248485,-0.3657678542633835,94.52642438882508,False,False,False,False,False
887,U56,0.05,RESPREAD,0.95,W,25,-0.0686180672019828,-0.2170594689420558,-0.7761859443141204,0.022673799823012,-0.4262941955710017,0.0012302466430698,0.1098767242867466,-0.4253952957586493,-0.1223819536661496,-0.4675527702167953,-0.726088968832947,94.52642438882508,False,False,False,False,False
887,U56,0.05,RESPREAD,0.95,M,0,0.1913757596882845,0.8956931855317158,-0.3145815995610622,1.2198247870276804,0.5816176585624783,0.2874610959882475,1.2237146264995749,-0.2872057272925917,0.1177701955041585,0.6170869662461496,-0.3145815995610622,21.655671869543117,False,True,False,False,False
887,U56,0.05,RESPREAD,0.95,M,10,0.165831730029228,0.7981632532994177,-0.3158433486498949,1.1198447538406473,0.4866463706511109,0.2597833197407304,1.1275435743522848,-0.2899995265947785,0.0938568690937953,0.5184072864487647,-0.3158433486498946,21.655671869543117,False,True,False,False,False
887,U56,0.05,RESPREAD,0.95,M,25,0.1284536935143052,0.6511548629927503,-0.3325530801266759,0.9685116508143564,0.3440512630671726,0.2192856200815371,0.9821008574245508,-0.2941799529682911,0.0588631580982057,0.3700979463808426,-0.3325530801266778,21.655671869543117,False,True,False,False,False
887,U56,0.05,RESPREAD,1.0,W,0,0.1890899231800755,0.8741911432306132,-0.3644993289610992,1.2025384343808638,0.5951298099047253,0.2813920750213476,1.2466514245264582,-0.198664639859242,0.1182011268967948,0.591988829318554,-0.364499328961099,99.49302384664873,False,True,False,False,False
887,U56,0.05,RESPREAD,1.0,W,10,0.0764390066051761,0.4365511385762989,-0.3816213899393736,0.7292086507099169,0.1855985455350085,0.1606847942885256,0.7907363244135851,-0.2662736748866653,0.0117725878132637,0.167083488470572,-0.3816213899393738,99.49302384664873,False,False,False,False,False
887,U56,0.05,RESPREAD,1.0,W,25,-0.0731871571082194,-0.2164268181306143,-0.797051295691185,0.0233412791556244,-0.4256656762269896,0.0002398289969669,0.1105383958427103,-0.4433073790449338,-0.1295032759936396,-0.4669148333717394,-0.7472680316242388,99.49302384664873,False,False,False,False,False
